gene_name	entrez_id	chr	start	end	width	gb_ctrl_signal	gb_mut_signal	gb_log2fc	pr_ctrl_signal	pr_mut_signal	pr_log2fc	is_neuronal	is_neuronal_external	k119ub_decile	length_stratum	ctrl_top_quartile	ctrl_top_decile	mut_top_quartile	mut_top_decile
Sun1	77053	chr5	139200637	139249840	49204	0.611511	0.474083	-0.260545	1.072594	1.137446	0.070613	TRUE	TRUE	3	4	FALSE	FALSE	FALSE	FALSE
Mars1	216443	chr10	127296221	127311786	15566	0.611494	0.715422	0.169865	1.066449	1.649087	0.538857	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Mospd1	70380	chrX	53344598	53370502	25905	0.61149	0.613699	0.003826	1.447961	2.118916	0.487695	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Kif20a	19348	chr18	34624613	34633277	8665	0.611443	0.793183	0.285132	0.691874	1.227094	0.666113	FALSE	FALSE	3	2	FALSE	FALSE	FALSE	FALSE
Mtrf1l	108853	chr10	5811887	5823910	12024	0.61141	0.851898	0.366443	2.905406	4.178223	0.492845	FALSE	FALSE	3	2	FALSE	FALSE	FALSE	FALSE
Ifi44	99899	chr3	151730922	151749960	19039	0.611378	0.447244	-0.31719	1.252262	0.875263	-0.426678	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Adam1b	280667	chr5	121500098	121503435	3338	0.611363	0.390192	-0.446065	0.676528	0.368589	-0.606888	FALSE	FALSE	3	1	FALSE	FALSE	FALSE	FALSE
Lpcat2b	70902	chr5	107431549	107435039	3491	0.611345	0.794449	0.287103	0.617664	0.563997	-0.095495	FALSE	FALSE	3	1	FALSE	FALSE	FALSE	FALSE
Ibsp	15891	chr5	104299171	104311469	12299	0.611334	0.37707	-0.477366	0.537556	0.267969	-0.634314	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Ap4b1	67489	chr3	103809520	103838648	29129	0.611329	1.211322	0.783684	1.245176	2.505233	0.895197	TRUE	TRUE	3	4	FALSE	FALSE	FALSE	FALSE
Nr2c1	22025	chr10	94148023	94197211	49189	0.611287	0.700141	0.146467	1.510801	3.432565	1.077366	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Rtn2	20167	chr7	19282624	19296160	13537	0.611278	0.868671	0.389067	0.913656	1.44592	0.555239	FALSE	TRUE	3	3	FALSE	FALSE	FALSE	FALSE
Stau2	29819	chr1	16228674	16520112	291439	0.61124	0.576117	-0.062267	2.016897	3.436577	0.708935	TRUE	TRUE	3	5	FALSE	FALSE	FALSE	FALSE
Ankfn1	382543	chr11	89390223	89841266	451044	0.611227	0.437859	-0.337355	0.69131	0.476319	-0.388078	TRUE	TRUE	3	5	FALSE	FALSE	FALSE	FALSE
Tbc1d8b	245638	chrX	139684996	139753405	68410	0.611189	0.714022	0.168236	2.383112	5.112367	1.034471	FALSE	FALSE	3	5	FALSE	FALSE	FALSE	FALSE
Diaph2	54004	chrX	129749742	130465834	716093	0.611113	0.849092	0.363177	2.343618	4.115701	0.758029	FALSE	TRUE	3	5	FALSE	FALSE	FALSE	FALSE
Or4p22	258820	chr2	88486734	88487669	936	0.611098	0.371413	-0.490685	0.43831	0.251265	-0.482021	TRUE	TRUE	3	1	FALSE	FALSE	FALSE	FALSE
Socs4	67296	chr14	47276931	47296102	19172	0.610965	0.787111	0.277291	1.371106	2.706426	0.879011	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Cry1	12952	chr10	85131700	85185064	53365	0.610913	0.916674	0.451937	2.132906	2.961853	0.435385	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
1700101O22Rik	73575	chr12	7372039	7380330	8292	0.610901	0.541586	-0.125632	0.663075	0.526639	-0.242054	FALSE	FALSE	3	2	FALSE	FALSE	FALSE	FALSE
Pcdha4	12936	chr18	36952648	37187661	235014	0.61088	0.726435	0.187814	0.431803	0.371654	-0.139628	FALSE	FALSE	3	5	FALSE	FALSE	FALSE	FALSE
Slc33a1	11416	chr3	63933507	63964768	31262	0.610774	0.888922	0.416526	2.101365	4.306041	0.963204	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Ccdc117	104479	chr11	5528887	5542187	13301	0.610747	0.457852	-0.293346	1.472875	1.825056	0.27263	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Arv1	68865	chr8	124722139	124734123	11985	0.610683	0.618428	0.013385	1.321296	1.599595	0.239439	FALSE	FALSE	3	2	FALSE	FALSE	FALSE	FALSE
Or4c123	258785	chr2	89296351	89297268	918	0.610675	0.32439	-0.609427	0.520487	0.191153	-0.848428	TRUE	TRUE	3	1	FALSE	FALSE	FALSE	FALSE
1700001J11Rik	72224	chr9	40050365	40053028	2664	0.610569	0.432026	-0.349056	0.353856	0.212255	-0.40861	FALSE	FALSE	3	1	FALSE	FALSE	FALSE	FALSE
Actr3	74117	chr1	125392905	125435727	42823	0.610536	0.626421	0.027325	1.439139	2.880385	0.901916	TRUE	TRUE	3	4	FALSE	FALSE	FALSE	FALSE
Aplp2	11804	chr9	31149557	31211815	62259	0.610482	0.498789	-0.208317	1.893106	2.609351	0.421065	TRUE	TRUE	3	5	FALSE	FALSE	FALSE	FALSE
Fam193b	212483	chr13	55539316	55571120	31805	0.610457	0.382801	-0.462067	0.752906	0.385201	-0.684671	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Srpra	67398	chr9	35200175	35247973	47799	0.610436	0.574327	-0.064118	1.459075	2.128362	0.48393	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Ern1	78943	chr11	106394650	106487852	93203	0.610385	0.455553	-0.297616	2.198856	2.814042	0.326887	FALSE	FALSE	3	5	FALSE	FALSE	FALSE	FALSE
Acat2	110460	chr17	12942890	12960747	17858	0.610314	0.679701	0.115758	1.337043	1.941522	0.473177	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Inhca	71775	chr9	103250521	103305082	54562	0.610157	0.485073	-0.235538	0.892969	0.708455	-0.261448	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Dpp9	224897	chr17	56186807	56218905	32099	0.610151	0.447923	-0.313592	0.670596	0.462905	-0.382968	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Ercc5	22592	chr1	44147847	44181260	33414	0.610147	0.669251	0.099196	1.834436	3.835068	0.980901	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Smg7	226517	chr1	152836995	152902646	65652	0.610129	0.474464	-0.257356	2.027249	3.311632	0.65212	FALSE	FALSE	3	5	FALSE	FALSE	FALSE	FALSE
Rabgap1	227800	chr2	37443279	37566454	123176	0.610036	0.519305	-0.166954	0.706906	1.200703	0.615981	FALSE	FALSE	3	5	FALSE	FALSE	FALSE	FALSE
Cetn1	26369	chr18	9618419	9619469	1051	0.610012	0.483156	-0.239213	0.37951	0.269034	-0.293721	FALSE	FALSE	3	1	FALSE	FALSE	FALSE	FALSE
Gla	11605	chrX	134588149	134601125	12977	0.610011	0.924441	0.463328	1.241844	2.393848	0.838282	FALSE	TRUE	3	3	FALSE	FALSE	FALSE	FALSE
Slc44a2	68682	chr9	21320698	21355028	34331	0.60998	0.573435	-0.064946	1.419915	1.922339	0.385516	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Tyw1	100929	chr5	130255619	130341563	85945	0.609925	0.699549	0.147905	1.261814	1.372202	0.103643	FALSE	FALSE	3	5	FALSE	FALSE	FALSE	FALSE
Or1ak2	258617	chr2	36937121	36938068	948	0.609884	0.63911	0.04992	0.377669	0.366131	-0.028111	TRUE	TRUE	3	1	FALSE	FALSE	FALSE	FALSE
Tm9sf1	74140	chr14	55635965	55643806	7842	0.609749	1.119427	0.69071	0.804435	1.72632	0.925762	FALSE	FALSE	3	2	FALSE	FALSE	FALSE	FALSE
Otud7b	229603	chr3	96104527	96161129	56603	0.609736	0.625282	0.026772	1.289744	3.156514	1.161105	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Or52n5	259045	chr7	104938528	104939481	954	0.609672	0.44374	-0.32182	0.283438	0.175659	-0.347371	TRUE	TRUE	3	1	FALSE	FALSE	FALSE	FALSE
Trappc2	66226	chrX	166440574	166453140	12567	0.609656	0.480603	-0.243841	0.956842	1.481882	0.53212	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Usp36	72344	chr11	118259651	118290244	30594	0.609596	0.410781	-0.395139	1.317054	1.448157	0.11807	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Pask	269224	chr1	93308770	93343482	34713	0.609548	0.56409	-0.081282	0.495011	0.411652	-0.178771	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Ica1l	70375	chr1	59989068	60043184	54117	0.609535	0.613776	0.007354	2.138698	3.835565	0.781851	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Cep55	74107	chr19	38055011	38074423	19413	0.609485	1.181662	0.756681	2.558694	6.301568	1.230741	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Rnf38	73469	chr4	44126210	44233789	107580	0.609422	0.744002	0.216872	2.071394	4.394858	1.009985	FALSE	FALSE	3	5	FALSE	FALSE	FALSE	FALSE
Or2aj6	258960	chr16	19624157	19625101	945	0.609389	0.39103	-0.440658	0.569882	0.309389	-0.577096	TRUE	TRUE	3	1	FALSE	FALSE	FALSE	FALSE
Thsd1	56229	chr8	22227313	22261334	34022	0.609384	0.47541	-0.254097	2.531052	2.471417	-0.031615	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Stau1	20853	chr2	166947549	166996299	48751	0.609293	0.50353	-0.196769	1.27115	1.847884	0.471665	TRUE	TRUE	3	4	FALSE	FALSE	FALSE	FALSE
G2e3	217558	chr12	51348061	51376986	28926	0.609239	0.827494	0.336996	1.9566	4.199531	1.021737	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Clstn1	65945	chr4	149586468	149648899	62432	0.609232	0.395872	-0.429002	2.149349	2.249382	0.059653	TRUE	TRUE	3	5	FALSE	FALSE	FALSE	FALSE
Rsph3b	100037282	chr17	6904413	6948682	44270	0.60923	0.666094	0.095661	2.010804	3.015798	0.53651	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Psma5	26442	chr3	108256926	108279974	23049	0.609159	0.469488	-0.26604	1.106234	1.534936	0.404019	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Prss30	30943	chr17	23972126	23980566	8441	0.60911	0.442678	-0.323151	0.710852	0.513035	-0.34457	FALSE	FALSE	3	2	FALSE	FALSE	FALSE	FALSE
Or10ag60	258835	chr2	87606212	87609852	3641	0.609033	0.400921	-0.416881	0.562471	0.306218	-0.572163	TRUE	TRUE	3	1	FALSE	FALSE	FALSE	FALSE
Or4a15	258975	chr2	89362483	89363427	945	0.608979	0.32141	-0.614394	0.47623	0.265087	-0.521105	TRUE	TRUE	3	1	FALSE	FALSE	FALSE	FALSE
Klk1b1	16623	chr7	43966751	43971318	4568	0.608888	0.441692	-0.324913	0.709	0.4428	-0.486957	FALSE	FALSE	3	1	FALSE	FALSE	FALSE	FALSE
Dus4l	71916	chr12	31640050	31654826	14777	0.608826	1.35785	0.928622	1.638059	4.716714	1.40964	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Tmc2	192140	chr2	130195194	130264445	69252	0.608815	0.461882	-0.281439	0.344598	0.389794	0.111054	TRUE	TRUE	3	5	FALSE	FALSE	FALSE	FALSE
Pnldc1	240023	chr17	12888729	12910230	21502	0.608649	0.435782	-0.337436	0.371846	0.256511	-0.312571	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Rpap3	71919	chr15	97675097	97705825	30729	0.608617	0.566565	-0.075117	1.161641	2.173989	0.792929	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Ccdc112	240261	chr18	46282151	46311928	29778	0.60861	0.95511	0.503908	2.568643	5.477899	1.030804	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Pcyt1b	236899	chrX	93654863	93749951	95089	0.608541	0.72711	0.192908	0.664526	0.530385	-0.237204	FALSE	FALSE	3	5	FALSE	FALSE	FALSE	FALSE
Cab39	12283	chr1	85793441	85851576	58136	0.608512	0.53998	-0.124524	0.94185	1.553406	0.609997	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Adam2	11495	chr14	66027329	66077733	50405	0.608452	0.437701	-0.332878	0.966804	0.755178	-0.283282	TRUE	TRUE	3	4	FALSE	FALSE	FALSE	FALSE
Firrm	381306	chr1	163945993	163994796	48804	0.608337	0.620854	0.021631	1.625631	4.161149	1.247087	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Or2y15	258465	chr11	49459681	49460616	936	0.608333	0.396443	-0.426102	0.462325	0.331851	-0.306062	TRUE	TRUE	3	1	FALSE	FALSE	FALSE	FALSE
4930540M03Rik	78025	chr9	15619857	15641224	21368	0.608139	0.562091	-0.082512	1.039045	0.759515	-0.362113	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Ttc33	67515	chr15	5185525	5218336	32812	0.607966	0.684188	0.127017	0.968648	1.932239	0.856388	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Cfap119	233899	chr7	127582383	127588595	6213	0.607924	0.742964	0.217926	0.825712	1.093259	0.328598	FALSE	FALSE	3	2	FALSE	FALSE	FALSE	FALSE
8430426J06Rik	78102	chr15	81242657	81312866	70210	0.607829	0.565133	-0.076374	0.573198	0.573045	-0.000276	FALSE	FALSE	3	5	FALSE	FALSE	FALSE	FALSE
Mtus2	77521	chr5	147957320	148316065	358746	0.607816	0.490579	-0.220248	1.834865	1.901117	0.045775	FALSE	FALSE	3	5	FALSE	FALSE	FALSE	FALSE
Ermardl1	100041621	chr17	15010176	15022449	12274	0.607795	0.873813	0.401921	0.99	2.022223	0.889792	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Atg4c	242557	chr4	99193934	99259787	65854	0.607776	0.665205	0.096744	1.014978	2.898809	1.336343	FALSE	FALSE	3	5	FALSE	FALSE	FALSE	FALSE
A230056J06Rik	319469	chr13	59580176	59585227	5052	0.607749	1.13742	0.71344	1.051808	1.284092	0.24197	FALSE	FALSE	3	2	FALSE	FALSE	FALSE	FALSE
Aldh5a1	214579	chr13	24907579	24937661	30083	0.607663	0.504724	-0.191553	2.333065	3.281815	0.455836	TRUE	TRUE	3	4	FALSE	FALSE	FALSE	FALSE
Vgll1	170828	chrX	57088106	57106540	18435	0.607628	0.816772	0.32496	0.249725	0.244228	-0.016973	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Mobp	17433	chr9	120149707	120279171	129465	0.607611	0.664105	0.095239	0.546469	0.498287	-0.093636	FALSE	TRUE	3	5	FALSE	FALSE	FALSE	FALSE
Syvn1	74126	chr19	6046576	6053712	7137	0.607593	0.426472	-0.356218	0.938219	0.887838	-0.064147	FALSE	FALSE	3	2	FALSE	FALSE	FALSE	FALSE
Or5b117	258685	chr19	13453571	13454515	945	0.607447	0.630815	0.040167	0.357716	0.426669	0.162604	TRUE	TRUE	3	1	FALSE	FALSE	FALSE	FALSE
Liph	239759	chr16	21953817	21995663	41847	0.607427	0.732777	0.203452	0.979125	1.943109	0.850997	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Gm1647	381452	chr3	69131233	69157177	25945	0.607424	0.70607	0.162451	1.250616	2.683429	0.981221	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Spata9	75571	chr13	75967150	75998972	31823	0.607345	0.6904	0.137974	0.479111	0.326423	-0.355366	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Lipm	78753	chr19	34100933	34122687	21755	0.60723	0.390077	-0.439148	0.719311	0.457554	-0.471125	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Wsb1	78889	chr11	79239372	79254671	15300	0.607203	0.578954	-0.050114	1.569334	1.985768	0.301822	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Gm10658	100038566	chr9	57056630	57071966	15337	0.607122	0.604975	-0.003749	1.861521	2.887179	0.577913	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Mau2	74549	chr8	70016123	70042734	26612	0.607104	0.398319	-0.419577	0.795406	0.872383	0.105397	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Psmb4	19172	chr3	94884093	94886961	2869	0.6071	0.713519	0.17457	0.575834	0.842468	0.41677	FALSE	FALSE	3	1	FALSE	FALSE	FALSE	FALSE
Heatr1	217995	chr13	12395027	12440289	45263	0.606994	0.597806	-0.016113	1.395312	2.786566	0.896205	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Plek	56193	chr11	16971206	17052381	81176	0.606986	0.697162	0.149273	0.463281	0.483845	0.042764	FALSE	FALSE	3	5	FALSE	FALSE	FALSE	FALSE
1700020L13Rik	108167416	chr7	30280094	30290237	10144	0.606899	1.127168	0.703987	1.162844	1.838469	0.573852	FALSE	FALSE	3	2	FALSE	FALSE	FALSE	FALSE
Gm3317	666329	chr14	5164535	5522927	358393	0.606881	0.687064	0.133489	1.519396	1.621187	0.082038	FALSE	FALSE	3	5	FALSE	FALSE	FALSE	FALSE
Pla2g10	26565	chr16	13715057	13730983	15927	0.606873	0.51208	-0.175611	1.727294	1.612462	-0.087676	TRUE	TRUE	3	3	FALSE	FALSE	FALSE	FALSE
Relch	227446	chr1	105663861	105755191	91331	0.606867	0.598781	-0.014174	2.987469	7.797164	1.321593	FALSE	FALSE	3	5	FALSE	FALSE	FALSE	FALSE
Tex30	75623	chr1	44086613	44110045	23433	0.60686	1.190649	0.770472	1.947665	4.763724	1.200993	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Cpb1	76703	chr3	20248264	20275733	27470	0.606855	0.426388	-0.35512	0.692613	0.480918	-0.380644	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Gm12505	100415914	chr4	55410443	55418842	8400	0.606771	0.438757	-0.327634	0.115384	0.120552	NA	FALSE	FALSE	3	2	FALSE	FALSE	FALSE	FALSE
Mm2pr	433966	chr5	149119565	149184063	64499	0.606758	0.612345	0.009713	1.111646	1.246708	0.139347	FALSE	FALSE	3	5	FALSE	FALSE	FALSE	FALSE
Micu3	78506	chr8	40307458	40386308	78851	0.606749	0.67858	0.120164	1.459175	3.747734	1.240445	FALSE	TRUE	3	5	FALSE	FALSE	FALSE	FALSE
Plac8	231507	chr5	100553725	100572245	18521	0.606737	0.522388	-0.155209	0.616297	0.455831	-0.307254	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Or4a75	258787	chr2	89617168	89618245	1078	0.606609	0.226886	-0.886946	0.255175	0.097715	-0.580368	TRUE	TRUE	3	1	FALSE	FALSE	FALSE	FALSE
Or5an10	258682	chr19	12298183	12299130	948	0.606577	0.33356	-0.578205	0.388738	0.294378	-0.242888	TRUE	TRUE	3	1	FALSE	FALSE	FALSE	FALSE
Or8g37	258604	chr9	39819641	39820576	936	0.606506	0.599013	-0.013136	0.28475	0.185633	-0.315227	TRUE	TRUE	3	1	FALSE	FALSE	FALSE	FALSE
Kcnrg	328424	chr14	61607457	61612826	5370	0.60645	0.494706	-0.209513	0.994766	0.760962	-0.308342	FALSE	FALSE	3	2	FALSE	FALSE	FALSE	FALSE
4930429D17Rik	74624	chr5	103230375	103299029	68655	0.606448	0.443858	-0.315948	0.770939	0.706845	-0.096445	FALSE	FALSE	3	5	FALSE	FALSE	FALSE	FALSE
Fam47e	384198	chr5	92555069	92591279	36211	0.606432	0.412544	-0.385602	0.795221	0.821664	0.037087	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Pprc1	226169	chr19	46044886	46072915	28030	0.606397	0.840268	0.35943	1.076075	1.554555	0.453236	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Tomm20	67952	chr8	126930667	126945844	15178	0.606376	0.505537	-0.187693	0.724313	0.879122	0.218964	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Psmd7	17463	chr8	107580381	107588464	8084	0.606364	0.559017	-0.085097	0.66075	0.974738	0.439787	FALSE	FALSE	3	2	FALSE	FALSE	FALSE	FALSE
Atp6v1a	11964	chr16	44085402	44139705	54304	0.606315	0.705183	0.163002	1.804613	2.802874	0.578219	TRUE	TRUE	3	4	FALSE	FALSE	FALSE	FALSE
Mvp	78388	chr7	126986860	127014621	27762	0.606303	0.641555	0.060255	0.821923	0.512902	-0.507416	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Dcaf12	68970	chr4	41291300	41314889	23590	0.606282	0.619256	0.02247	1.204808	2.649839	1.010081	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Clcn4	12727	chr7	7282309	7300851	18543	0.606263	0.502481	-0.19358	1.077125	1.11819	0.044958	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Car1	12346	chr3	14766216	14808368	42153	0.606216	0.43173	-0.342133	0.506991	0.317384	-0.435818	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Rcc1	100088	chr4	132331919	132353605	21687	0.606191	0.687778	0.135827	0.970417	1.325334	0.376386	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Tpd52l1	21987	chr10	31332376	31445958	113583	0.60617	0.486983	-0.224693	3.813995	4.828158	0.323531	FALSE	FALSE	3	5	FALSE	FALSE	FALSE	FALSE
BC031181	407819	chr18	75005868	75010152	4285	0.606109	0.741634	0.219098	1.000726	1.444673	0.447425	FALSE	FALSE	3	1	FALSE	FALSE	FALSE	FALSE
Gm26760	105246020	chr15	92344359	92378103	33745	0.60606	0.422481	-0.362475	0.581068	0.319208	-0.570874	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
1700122C19Rik	78640	chr19	37465254	37471827	6574	0.606025	0.410143	-0.390377	0.541771	0.448268	-0.188867	FALSE	FALSE	3	2	FALSE	FALSE	FALSE	FALSE
Zcrb1	67197	chr15	93386097	93398334	12238	0.605997	0.586796	-0.033923	1.154329	1.973405	0.674351	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Pram1	378460	chr17	33630759	33645706	14948	0.605944	0.444639	-0.313371	1.487251	1.419997	-0.057974	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Man1b1	227619	chr2	25332338	25352212	19875	0.605923	0.445698	-0.311038	0.792545	1.03681	0.311714	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Cfap69	207686	chr5	5579278	5664239	84962	0.605914	0.740232	0.217333	3.050614	6.675598	1.076059	TRUE	TRUE	3	5	FALSE	FALSE	FALSE	FALSE
Gk	14933	chrX	85701937	85776819	74883	0.605912	0.481383	-0.235711	2.518199	4.085202	0.652808	FALSE	FALSE	3	5	FALSE	FALSE	FALSE	FALSE
Tsbp1	407788	chr17	34398820	34460734	61915	0.605899	0.412695	-0.384329	0.941187	1.400099	0.480397	FALSE	FALSE	3	5	FALSE	FALSE	FALSE	FALSE
Fbxo8	50753	chr8	56551090	56593939	42850	0.605859	0.588938	-0.029857	1.366134	2.774357	0.91663	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Cfap57	68625	chr4	118554551	118620777	66227	0.605852	0.419218	-0.369455	0.660636	0.921188	0.373829	FALSE	TRUE	3	5	FALSE	FALSE	FALSE	FALSE
4930509G22Rik	105246071	chr16	11178176	11192292	14117	0.60567	0.774571	0.268437	0.797484	1.652371	0.879706	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Nsun3	106338	chr16	62732444	62786818	54375	0.605606	0.589779	-0.027917	1.16862	2.823261	1.131832	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Tiprl	226591	chr1	165212286	165236996	24711	0.605583	0.715782	0.180709	2.19218	4.546416	0.982497	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Thyn1	77862	chr9	26999710	27007336	7627	0.605533	0.636582	0.053251	1.431457	2.00031	0.426968	FALSE	FALSE	3	2	FALSE	FALSE	FALSE	FALSE
Pcdha3	192163	chr18	36946105	37187657	241553	0.605518	0.716651	0.182162	0.489875	0.541954	0.102106	FALSE	FALSE	3	5	FALSE	FALSE	FALSE	FALSE
Krtap4-27	100502865	chr11	99836802	99838066	1265	0.605514	0.677663	0.120847	0.493369	0.54578	0.102249	FALSE	FALSE	3	1	FALSE	FALSE	FALSE	FALSE
Eloc	67923	chr1	16641725	16657042	15318	0.605448	0.752168	0.235965	1.503994	3.829339	1.231817	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Cacul1	78832	chr19	60524696	60581025	56330	0.605224	0.574309	-0.055069	1.410906	2.614319	0.797239	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Prl7c1	67505	chr13	27773495	27780804	7310	0.605165	0.453728	-0.292424	0.58323	0.465502	-0.22858	FALSE	FALSE	3	2	FALSE	FALSE	FALSE	FALSE
Zfp352	236537	chr4	90218820	90225702	6883	0.605134	0.357471	-0.514701	0.034036	0.02443	NA	FALSE	FALSE	3	2	FALSE	FALSE	FALSE	FALSE
Gart	14450	chr16	91621186	91646952	25767	0.605126	0.570357	-0.062091	1.465354	2.006116	0.401428	FALSE	TRUE	3	4	FALSE	FALSE	FALSE	FALSE
Poldip3	73826	chr15	83125976	83149384	23409	0.605116	0.503496	-0.189553	0.851781	1.460277	0.648573	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Mlf1	17349	chr3	67374097	67400003	25907	0.605034	0.692802	0.145809	3.910764	5.562262	0.485202	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Ccdc174	232236	chr6	91878053	91899843	21791	0.605032	0.451659	-0.296626	0.867892	1.213422	0.397852	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Ear2	13587	chr14	44102654	44103534	881	0.604935	0.408979	-0.391138	0.466304	0.255082	-0.530451	FALSE	FALSE	3	1	FALSE	FALSE	FALSE	FALSE
Coq2	71883	chr5	100654723	100675140	20418	0.604931	0.67504	0.117645	1.070674	2.219927	0.918588	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Dnajc18	76594	chr18	35671103	35708414	37312	0.604921	0.655087	0.085146	1.061193	1.877267	0.710919	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Phlpp2	244650	chr8	109868542	109944671	76130	0.604904	0.548615	-0.101936	1.723879	1.994166	0.187803	FALSE	FALSE	3	5	FALSE	FALSE	FALSE	FALSE
Cog8	97484	chr8	107046289	107056689	10401	0.604891	0.682157	0.129139	1.152875	1.678003	0.467213	FALSE	FALSE	3	2	FALSE	FALSE	FALSE	FALSE
Rfesd	218341	chr13	76001535	76018719	17185	0.604799	1.149339	0.731199	1.628688	4.972629	1.489844	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
Zfp950	414758	chr19	61053840	61140840	87001	0.604774	0.625737	0.036199	0.971347	1.864975	0.807313	FALSE	FALSE	3	5	FALSE	FALSE	FALSE	FALSE
Clcn6	26372	chr4	148004259	148038821	34563	0.604751	0.431528	-0.34002	1.814923	2.235947	0.271277	FALSE	FALSE	3	4	FALSE	FALSE	FALSE	FALSE
Gm12915	102634646	chr4	124735730	124751354	15625	0.604748	0.515251	-0.165666	2.125628	2.111592	-0.008657	FALSE	FALSE	3	3	FALSE	FALSE	FALSE	FALSE
