gene_name	gene_id	chr	start	end	gene_length	is_neuronal	is_neuronal_derived	is_key_gene	k119ub_ctrl_signal	k119ub_signal_log2fc	k119ub_signal_decile	length_quintile	atac_fold	atac_fdr	atac_n_peaks	atac_predicted	atac_predicted_sig	k27ac_fold	k27ac_fdr	k27ac_n_peaks	k27ac_predicted	k27ac_predicted_sig	k27me3_fold	k27me3_fdr	k27me3_n_peaks	k27me3_predicted	k27me3_predicted_sig	k119ub_fold	k119ub_fdr	k119ub_n_peaks	k119ub_predicted	k119ub_predicted_sig	n_marks_available	n_predicted	n_predicted_sig
Rbbp9	ENSMUSG00000027428.9	chr2	144542264	144550869	8605	FALSE	FALSE	FALSE	0.707845	0.187076	4	2	0.0394203887994091	0.879807860674412	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	1	0	0
Rbck1	ENSMUSG00000027466.15	chr2	152316333	152332653	16320	FALSE	FALSE	FALSE	1.09719	-0.105152	6	3	-1.05029054445995	8.39299483935797e-09	2	TRUE	TRUE	0.0793919671611107	0.657056276455011	2	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.671917106	1.28e-05	1	FALSE	FALSE	3	1	1
Rbfa	ENSMUSG00000024570.7	chr18	80192264	80200658	8394	FALSE	FALSE	FALSE	0.957088	0.479132	5	2	-0.0660394875791768	0.747854421073215	1	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	1	1	0
Rbfox1	ENSMUSG00000008658.16	chr16	5885354	7411526	1526172	TRUE	TRUE	FALSE	0.872208	-0.076963	5	5	0.466937365099848	0.00730329919450847	106	FALSE	FALSE	0.0657522995746107	0.704811090679217	82	FALSE	FALSE	-0.167084548390229	0.415447385432775	12	FALSE	FALSE	-0.247951896	0.022258512	16	FALSE	FALSE	4	0	0
Rbfox2	ENSMUSG00000033565.18	chr15	77078989	77307004	228015	TRUE	TRUE	FALSE	0.811809	-0.080435	4	5	0.318743787952105	0.0596805013276225	23	FALSE	FALSE	0.956896471397809	5.7955881093077e-06	9	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Rbfox3	ENSMUSG00000025576.17	chr11	118489761	118911597	421836	TRUE	TRUE	FALSE	1.609842	-0.479836	8	5	0.0930799658720816	0.644424979102105	83	FALSE	FALSE	0.892576711422331	1.7840463288155e-06	71	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.681779959	1.48e-05	25	FALSE	FALSE	3	0	0
Rbis	ENSMUSG00000078784.8	chr3	14606283	14611285	5002	FALSE	FALSE	FALSE	0.895225	0.633228	5	1	0.108261643229484	0.543982616710784	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	1	0	0
Rbks	ENSMUSG00000029136.9	chr5	31624438	31697627	73189	FALSE	FALSE	FALSE	0.630368	-0.113033	3	5	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0	0	0
Rbl1	ENSMUSG00000027641.13	chr2	157145892	157204534	58642	FALSE	FALSE	FALSE	0.379366	-0.182857	1	4	0.322028698649244	0.0646322896942309	1	FALSE	FALSE	0.133893243850709	0.404400695412053	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Rbl2	ENSMUSG00000031666.15	chr8	91070056	91123844	53788	FALSE	FALSE	FALSE	0.444819	-0.102971	1	4	0.213641640669923	0.313122005198836	7	FALSE	FALSE	0.460317544471749	0.018153516483143	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Rbm10	ENSMUSG00000031060.16	chrX	20617502	20650901	33399	FALSE	FALSE	FALSE	0.3865	-0.422318	1	4	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0	0	0
Rbm11	ENSMUSG00000032940.16	chr16	75592843	75602829	9986	FALSE	FALSE	FALSE	2.152555	0.597871	9	2	0.211109118970413	0.237149242985755	1	FALSE	FALSE	0.145638427937996	0.445606644522293	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.480789078	1.79e-05	1	TRUE	TRUE	3	1	1
Rbm12	ENSMUSG00000089824.10	chr2	156091957	156111978	20021	FALSE	FALSE	FALSE	0.613923	-0.448227	3	3	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0	0	0
Rbm12b1	ENSMUSG00000046667.14	chr4	12140263	12146731	6468	FALSE	FALSE	FALSE	1.461922	0.39699	8	1	0.0851822588610823	0.654772472009672	1	FALSE	FALSE	0.00226499554711304	0.990592161005467	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Rbm12b2	ENSMUSG00000052137.11	chr4	12089438	12096243	6805	FALSE	FALSE	FALSE	1.211339	0.435742	7	2	0.121226510759122	0.496891482589772	1	FALSE	FALSE	0.112405938351137	0.486357474678999	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	1.594810385	3.45e-25	1	TRUE	TRUE	3	1	1
Rbm14	ENSMUSG00000006456.10	chr19	4800568	4811634	11066	FALSE	FALSE	FALSE	1.078157	-0.334698	6	2	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0	0	0
Rbm15	ENSMUSG00000048109.10	chr3	107325420	107333673	8253	FALSE	FALSE	FALSE	1.765451	0.290348	8	2	0.0817758620459103	0.641791389397889	5	FALSE	FALSE	0.150077061046175	0.284224905667406	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.245803403	0.328356558	3	TRUE	FALSE	3	1	0
Rbm15b	ENSMUSG00000074102.4	chr9	106880917	106887428	6511	FALSE	FALSE	FALSE	1.868628	-0.28519	9	1	0.0289806492804159	0.884220949895007	3	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.161183421	0.339209745	1	FALSE	FALSE	2	0	0
Rbm17	ENSMUSG00000037197.11	chr2	11585436	11604153	18717	FALSE	FALSE	FALSE	0.69717	0.104164	3	3	0.168760698365002	0.302519202285631	2	FALSE	FALSE	0.285041665488874	0.189631382491282	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Rbm18	ENSMUSG00000026889.12	chr2	36116078	36136773	20695	FALSE	FALSE	FALSE	0.701843	-0.279957	3	3	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0	0	0
Rbm19	ENSMUSG00000029594.12	chr5	120116464	120198981	82517	FALSE	FALSE	FALSE	2.492227	0.049367	9	5	0.0251362099850067	0.899130686792439	19	FALSE	FALSE	-0.0718588410524036	0.691373279865832	3	TRUE	FALSE	0.0564721742305659	0.846022667170752	8	TRUE	FALSE	-0.162673219	0.308769374	11	FALSE	FALSE	4	2	0
Rbm20	ENSMUSG00000043639.15	chr19	53677305	53867080	189775	FALSE	FALSE	FALSE	1.005729	0.203659	6	5	0.607279759718459	0.00524844393342112	8	FALSE	FALSE	-0.732987931907543	1.39556801409608e-05	1	TRUE	TRUE	0.0813265887198931	0.69103824473643	1	TRUE	FALSE	-0.120353621	0.316756408	2	FALSE	FALSE	4	2	1
Rbm22	ENSMUSG00000024604.7	chr18	60560735	60572810	12075	FALSE	FALSE	FALSE	0.521151	-0.044329	2	2	0.0566368905745402	0.763151674063602	1	FALSE	FALSE	0.405438776905068	0.0282297450197252	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Rbm24	ENSMUSG00000038132.6	chr13	46418433	46431095	12662	FALSE	FALSE	FALSE	2.024764	0.257068	9	2	0.116881577632091	0.598102245184501	3	FALSE	FALSE	-0.583872925417853	0.00460009084090135	1	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	0.139337406	0.334776815	4	TRUE	FALSE	3	2	1
Rbm25	ENSMUSG00000010608.15	chr12	83631235	83683123	51888	FALSE	FALSE	FALSE	0.337117	-0.288072	1	4	0.101704872190795	0.570234988995053	1	FALSE	FALSE	0.0970379272933081	0.537271587115086	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Rbm26	ENSMUSG00000022119.15	chr14	105106750	105177327	70577	FALSE	FALSE	FALSE	0.5823	-0.095394	3	5	0.0677327278614659	0.712017738849176	5	FALSE	FALSE	0.0603075327017527	0.71362273019221	1	FALSE	FALSE	-0.616233735417841	0.00468375369415142	7	FALSE	FALSE	-0.627324828	5.32e-06	3	FALSE	FALSE	4	0	0
Rbm27	ENSMUSG00000024491.16	chr18	42275352	42341542	66190	FALSE	FALSE	FALSE	0.338541	-0.030536	1	4	0.384875709266095	0.115225488163326	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	1	0	0
Rbm28	ENSMUSG00000029701.15	chr6	29123575	29165006	41431	FALSE	FALSE	FALSE	0.749366	0.050587	4	4	0.0664954889953	0.741574074518128	7	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.704664880469496	0.000174335549320765	1	TRUE	TRUE	0.088561276	0.360508918	3	TRUE	FALSE	3	2	1
Rbm3	ENSMUSG00000031167.16	chrX	8138974	8145880	6906	FALSE	FALSE	FALSE	0.474287	-0.158115	2	2	NA	NA	NA	FALSE	FALSE	0.0511388282926811	0.767440385933743	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	1	0	0
Rbm33	ENSMUSG00000048271.14	chr5	28317120	28419239	102119	FALSE	FALSE	FALSE	0.673405	-0.121916	3	5	0.0946689708278696	0.592574314598757	9	FALSE	FALSE	0.0430641310828385	0.783261948015169	9	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Rbm34	ENSMUSG00000033931.9	chr8	126947171	126971071	23900	FALSE	FALSE	FALSE	0.435911	0.141117	1	3	0.0731937590327678	0.698502895193508	2	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.387238474761604	0.0805044170506579	2	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	2	1	0
Rbm38	ENSMUSG00000027510.17	chr2	173020497	173034734	14237	FALSE	FALSE	FALSE	2.904887	0.475275	10	2	0.109087883465004	0.590285340693199	4	FALSE	FALSE	-0.128378871166845	0.495982326082181	1	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	0.442588381	2.86e-08	1	TRUE	TRUE	3	2	1
Rbm4	ENSMUSG00000094936.8	chr19	4784292	4793901	9609	FALSE	FALSE	FALSE	0.67412	-0.28747	3	2	0.0193250866536017	0.930308259750987	3	FALSE	FALSE	0.37423909591748	0.035070243938542	2	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.456223725	0.014351806	1	FALSE	FALSE	3	0	0
Rbm42	ENSMUSG00000036733.16	chr7	30640998	30650317	9319	FALSE	FALSE	FALSE	0.4164	0.018739	1	2	0.11547523077867	0.51365899233284	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	1	0	0
Rbm43	ENSMUSG00000036249.16	chr2	51924447	51935163	10716	FALSE	FALSE	FALSE	1.577099	0.266489	8	2	0.165398621419206	0.345405141082357	3	FALSE	FALSE	-0.316850234766965	0.0320107280246089	1	TRUE	TRUE	0.134387710209364	0.526482742176509	6	TRUE	FALSE	-0.377649174	0.006304604	7	FALSE	FALSE	4	2	1
Rbm44	ENSMUSG00000070732.2	chr1	91145088	91170795	25707	FALSE	FALSE	FALSE	0.699318	-0.309909	3	3	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0	0	0
Rbm45	ENSMUSG00000042369.8	chr2	76369983	76383768	13785	TRUE	TRUE	FALSE	0.81325	0.045305	4	2	0.0751135297000277	0.66827520388601	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	1	0	0
Rbm46	ENSMUSG00000033882.15	chr3	82837227	82876483	39256	FALSE	FALSE	FALSE	1.044645	0.260304	6	4	0.224015881711052	0.297543907822743	3	FALSE	FALSE	-0.637471492978944	0.00315759930568142	1	TRUE	TRUE	0.109127150637623	0.621372358430015	1	TRUE	FALSE	1.06797661	1.79e-20	1	TRUE	TRUE	4	3	2
Rbm47	ENSMUSG00000070780.11	chr5	66016548	66173118	156570	FALSE	FALSE	FALSE	1.088744	-0.234665	6	5	0.639142576882166	0.00284043604180712	3	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.44561424356196	0.0114641200571612	5	FALSE	FALSE	-0.364956132	0.000202276	1	FALSE	FALSE	3	0	0
Rbm48	ENSMUSG00000040302.17	chr5	3583977	3596585	12608	FALSE	FALSE	FALSE	0.760069	0.255558	4	2	0.0901290769370975	0.598130827719251	1	FALSE	FALSE	0.274387877797442	0.064500712584804	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.478337393	0.048250892	1	TRUE	TRUE	3	1	1
Rbm4b	ENSMUSG00000033760.17	chr19	4756496	4767065	10569	FALSE	FALSE	FALSE	0.673246	-0.358599	3	2	0.123618221437249	0.483724589430362	3	FALSE	FALSE	0.164617955657574	0.207139008569424	2	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-1.002867059	1.97e-07	1	FALSE	FALSE	3	0	0
Rbm7	ENSMUSG00000042396.10	chr9	48488700	48495299	6599	FALSE	FALSE	FALSE	0.41059	0.070205	1	1	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0	0	0
Rbm8a	ENSMUSG00000038374.10	chr3	96629932	96633791	3859	FALSE	FALSE	FALSE	0.48485	0.366214	2	1	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0	0	0
Rbms1	ENSMUSG00000026970.16	chr2	60750192	60963192	213000	FALSE	FALSE	FALSE	1.628777	0.204844	8	5	0.370570886600095	0.0312095244222683	10	FALSE	FALSE	0.941140869807587	1.96319417359507e-05	1	FALSE	FALSE	-0.0690674218287942	0.775162310697351	1	FALSE	FALSE	0.317065319	0.003932113	9	TRUE	TRUE	4	1	1
Rbms2	ENSMUSG00000040043.17	chr10	128131557	128180297	48740	FALSE	FALSE	FALSE	0.4725	0.195566	2	4	-0.0574325281002226	0.791636189670732	4	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	1	1	0
Rbms3	ENSMUSG00000039607.17	chr9	116572745	117872681	1299936	FALSE	FALSE	FALSE	0.789051	-0.157286	4	5	0.271611041410599	0.25495057036731	8	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.414371726824647	0.0203190027533458	9	FALSE	FALSE	-0.438225007	0.000296166	9	FALSE	FALSE	3	0	0
Rbmx	ENSMUSG00000031134.16	chrX	57383529	57393036	9507	TRUE	TRUE	FALSE	0.706792	-0.102425	4	2	0.0303364144184868	0.87754085828159	1	FALSE	FALSE	0.148357714584869	0.336471719786406	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Rbmxl1	ENSMUSG00000037070.10	chr8	78505268	78508898	3630	FALSE	FALSE	FALSE	1.399028	0.504205	7	1	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0	0	0
Rbmxl2	ENSMUSG00000073894.1	chr7	107209444	107210916	1472	FALSE	FALSE	FALSE	1.535166	-0.895866	8	1	0.0420376102828727	0.879810402892512	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.165671364360331	0.515160430401446	2	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Rbp1	ENSMUSG00000046402.10	chr9	98422960	98446575	23615	FALSE	FALSE	FALSE	2.100991	-0.185164	9	3	0.0226288403617046	0.930578103313486	5	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.152797200794923	0.44574279072178	3	FALSE	FALSE	-0.164952302	0.178423931	2	FALSE	FALSE	3	0	0
Rbp2	ENSMUSG00000032454.9	chr9	98486114	98509781	23667	FALSE	FALSE	FALSE	0.910616	-0.230974	5	3	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0	0	0
Rbp3	ENSMUSG00000041534.9	chr14	33954002	33964216	10214	FALSE	FALSE	FALSE	3.667666	0.465882	10	2	0.0174005095300559	0.938297101329547	2	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.364317628	5.76e-06	2	TRUE	TRUE	2	1	1
Rbp4	ENSMUSG00000024990.13	chr19	38116628	38125281	8653	TRUE	TRUE	FALSE	1.533754	-0.00473	8	2	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.0620945900348305	0.78431595062776	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	1	0	0
Rbp7	ENSMUSG00000028996.9	chr4	149449686	149454978	5292	FALSE	FALSE	FALSE	0.546381	0.259114	2	1	-1.30298451283301	5.2529086297283e-12	2	TRUE	TRUE	-1.58422504973949	5.85403361307263e-20	2	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	2	2
Rbpj	ENSMUSG00000039191.12	chr5	53466151	53657362	191211	TRUE	TRUE	FALSE	1.500165	0.312552	8	5	0.0137909011523719	0.946529711576619	7	FALSE	FALSE	-0.0119295101742943	0.949465166212677	2	TRUE	FALSE	0.232724139085796	0.264914277250118	2	TRUE	FALSE	0.84621541	8.42e-11	7	TRUE	TRUE	4	3	1
Rbpjl	ENSMUSG00000017007.9	chr2	164403140	164415448	12308	FALSE	FALSE	FALSE	2.872472	-0.292082	10	2	0.374562604732558	0.0662637719001821	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.10557205960632	0.637903533344335	1	FALSE	FALSE	-0.625644786	7.71e-05	1	FALSE	FALSE	3	0	0
Rbpms	ENSMUSG00000031586.17	chr8	33782642	33929863	147221	FALSE	FALSE	FALSE	1.908375	-0.054859	9	5	0.386664261781739	0.080289233371853	5	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.305775193946033	0.0878936942042213	7	FALSE	FALSE	-0.199339527	0.08321738	9	FALSE	FALSE	3	0	0
Rbpms2	ENSMUSG00000032387.15	chr9	65629647	65660528	30881	FALSE	FALSE	FALSE	1.214202	-0.348793	7	4	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.0553321784395816	0.821214480511426	1	FALSE	FALSE	-0.824000709	1.91e-08	2	FALSE	FALSE	2	0	0
Rbsn	ENSMUSG00000014550.14	chr6	92186711	92214925	28214	FALSE	FALSE	FALSE	0.430546	-0.147909	1	3	0.0347377888406373	0.863547354243705	1	FALSE	FALSE	0.253787098713867	0.146111361615052	1	FALSE	FALSE	-0.356411784106019	0.0466611027698448	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	3	0	0
Rbx1	ENSMUSG00000022400.9	chr15	81466295	81476369	10074	FALSE	FALSE	FALSE	0.485478	-0.129928	2	2	0.0468663574082901	0.813484194192348	3	FALSE	FALSE	0.192356430050276	0.164949659059503	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Rc3h1	ENSMUSG00000040423.11	chr1	160906417	160974978	68561	FALSE	FALSE	FALSE	0.52581	-0.037648	2	5	-0.077805796357858	0.707347863402117	5	TRUE	FALSE	0.154112964018954	0.270915080667923	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.471399406	0.002791168	1	TRUE	TRUE	3	2	1
Rc3h2	ENSMUSG00000075376.10	chr2	37370068	37422903	52835	FALSE	FALSE	FALSE	0.311058	-0.255546	1	4	0.117083626106215	0.500347626324768	1	FALSE	FALSE	0.110688408797442	0.417180693689382	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Rcan1	ENSMUSG00000022951.16	chr16	92391952	92470867	78915	TRUE	TRUE	FALSE	2.167671	0.220389	9	5	0.326786955827646	0.0869249974584285	6	FALSE	FALSE	0.342239302471454	0.0469699674842955	2	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.484123236	7.47e-05	5	TRUE	TRUE	3	1	1
Rcan2	ENSMUSG00000039601.16	chr17	43801350	44039516	238166	TRUE	TRUE	FALSE	1.027578	0.237813	6	5	0.613288615804807	0.00165339369279151	15	FALSE	FALSE	-0.322290209032626	0.10749787370063	3	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	0.17910359	0.101052823	2	TRUE	FALSE	3	2	0
Rcan3	ENSMUSG00000059713.12	chr4	135412307	135433853	21546	FALSE	FALSE	FALSE	0.727185	0.290235	4	3	0.00524787682855721	0.979982620914859	2	FALSE	FALSE	-0.544918709676079	0.000541575459177939	3	TRUE	TRUE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	1	1
Rcbtb1	ENSMUSG00000035469.17	chr14	59201208	59237265	36057	FALSE	FALSE	FALSE	1.044127	0.286322	6	4	0.0135499419599325	0.948645334211715	3	FALSE	FALSE	-0.0418122749261701	0.801416462931055	1	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	0.930266824	1.66e-16	1	TRUE	TRUE	3	2	1
Rcbtb2	ENSMUSG00000022106.14	chr14	73123036	73207843	84807	FALSE	FALSE	FALSE	1.08487	0.522479	6	5	0.000240254323649541	0.999159619578985	4	FALSE	FALSE	-0.205277647087124	0.199766465622204	2	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	0.593237733	7.49e-13	1	TRUE	TRUE	3	2	1
Rcc1	ENSMUSG00000028896.13	chr4	132331918	132353605	21687	FALSE	FALSE	FALSE	0.606191	0.135827	3	3	0.0414558813870033	0.825895181131526	3	FALSE	FALSE	0.0152194591916539	0.933189106671533	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Rcc1l	ENSMUSG00000061979.8	chr5	134148053	134176774	28721	FALSE	FALSE	FALSE	0.480244	-0.276679	2	3	0.120947609937666	0.546355320082796	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	1	0	0
Rcc2	ENSMUSG00000040945.13	chr4	140700540	140723220	22680	FALSE	FALSE	FALSE	1.571258	0.053328	8	3	-0.119969010678325	0.5033357840335	3	TRUE	FALSE	-0.336396609527778	0.054496219319807	2	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	0.070440689	0.58254535	1	TRUE	FALSE	3	3	0
Rccd1	ENSMUSG00000038930.11	chr7	80293228	80324454	31226	FALSE	FALSE	FALSE	0.732462	0.098209	4	4	0.097673752854641	0.581826439955997	2	FALSE	FALSE	0.0836579734577783	0.568781182368667	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Rce1	ENSMUSG00000024889.5	chr19	4622590	4625641	3051	FALSE	FALSE	FALSE	0.858987	0.003017	5	1	0.243561276287864	0.158904383526142	3	FALSE	FALSE	0.132144011047769	0.430721286631806	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Rchy1	ENSMUSG00000029397.15	chr5	91948903	91963068	14165	FALSE	FALSE	FALSE	0.590488	0.203494	3	2	NA	NA	NA	FALSE	FALSE	-0.0115707817627629	0.944850928534236	1	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	1	1	0
Rcl1	ENSMUSG00000024785.7	chr19	29101374	29143929	42555	FALSE	FALSE	FALSE	0.868931	-0.01511	5	4	0.126588541143118	0.440589007548921	1	FALSE	FALSE	0.0528628826309012	0.760414191217889	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.657922174	4.17e-05	1	TRUE	TRUE	3	1	1
Rcn1	ENSMUSG00000005973.6	chr2	105386290	105399319	13029	FALSE	FALSE	FALSE	3.343411	0.192113	10	2	0.332962116178334	0.0690585928189914	8	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.000342014566946745	0.998957372367832	8	FALSE	FALSE	0.206261762	0.020097458	15	TRUE	TRUE	3	1	1
Rcn2	ENSMUSG00000032320.7	chr9	56041844	56061882	20038	FALSE	FALSE	FALSE	0.635793	-0.092092	3	3	0.147015717026302	0.387889653883082	2	FALSE	FALSE	0.101000012914148	0.578597481545199	1	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	2	0	0
Rcn3	ENSMUSG00000019539.11	chr7	45082912	45092221	9309	FALSE	FALSE	FALSE	0.809288	-0.318544	4	2	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0	0	0
Rcor1	ENSMUSG00000037896.17	chr12	111039350	111115901	76551	FALSE	FALSE	FALSE	0.566633	-0.16496	2	5	-0.0250637480028234	0.898574204226795	3	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	1	1	0
Rcor2	ENSMUSG00000024968.14	chr19	7267324	7275225	7901	FALSE	FALSE	FALSE	3.425321	-0.009251	10	2	-0.00746356064743814	0.974746108169749	4	TRUE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.123048309	0.207148735	1	FALSE	FALSE	2	1	0
Rcor3	ENSMUSG00000037395.15	chr1	192098545	192138062	39517	FALSE	FALSE	FALSE	0.89875	-0.193768	5	4	0.145466485105116	0.383924453988536	3	FALSE	FALSE	0.21710833801152	0.171067145227633	2	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0.010209328	0.962055934	1	TRUE	FALSE	3	1	0
Rcsd1	ENSMUSG00000040723.14	chr1	165646515	165709757	63242	TRUE	TRUE	FALSE	2.86304	0.305748	10	4	0.287490795997842	0.1882305414542	3	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	-0.365142647845598	0.0270007287800778	2	FALSE	FALSE	0.023685125	0.805827232	4	TRUE	FALSE	3	1	0
Rcvrn	ENSMUSG00000020907.1	chr11	67695325	67703333	8008	TRUE	TRUE	FALSE	0.94022	-0.516876	5	2	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	NA	NA	NA	FALSE	FALSE	0	0	0
