gene_name	chr	mut_specific_aging_up	mch_sig
Utp4	chr8	FALSE	FALSE
Utp6	chr11	TRUE	FALSE
Utrn	chr10	FALSE	FALSE
Uts2	chr4	FALSE	FALSE
Uts2b	chr16	FALSE	FALSE
Uts2r	chr11	FALSE	FALSE
Uvrag	chr7	FALSE	TRUE
Uvssa	chr5	FALSE	TRUE
Uxs1	chr1	FALSE	TRUE
Uxt	chrX	FALSE	FALSE
V1ra8	chr6	FALSE	FALSE
Vac14	chr8	FALSE	FALSE
Vamp1	chr6	FALSE	FALSE
Vamp2	chr11	FALSE	FALSE
Vamp3	chr4	FALSE	FALSE
Vamp4	chr1	FALSE	FALSE
Vamp5	chr6	FALSE	FALSE
Vamp8	chr6	FALSE	FALSE
Vangl1	chr3	FALSE	TRUE
Vangl2	chr1	FALSE	TRUE
Vapa	chr17	FALSE	FALSE
Vapb	chr2	FALSE	TRUE
Vars2	chr17	FALSE	FALSE
Vash1	chr12	FALSE	FALSE
Vash2	chr1	FALSE	TRUE
Vasn	chr16	FALSE	TRUE
Vasp	chr7	FALSE	FALSE
Vat1l	chr8	FALSE	TRUE
Vav1	chr17	FALSE	FALSE
Vav2	chr2	FALSE	TRUE
Vav3	chr3	FALSE	TRUE
Vax1	chr19	FALSE	FALSE
Vbp1	chrX	FALSE	FALSE
Vcam1	chr3	FALSE	FALSE
Vcan	chr13	FALSE	TRUE
Vcl	chr14	FALSE	TRUE
Vcp	chr4	FALSE	FALSE
Vcpkmt	chr12	FALSE	FALSE
Vdac1	chr11	TRUE	FALSE
Vdac2	chr14	FALSE	FALSE
Vdac3	chr8	FALSE	FALSE
Vdr	chr15	FALSE	TRUE
Vegfa	chr17	FALSE	TRUE
Vegfb	chr19	FALSE	FALSE
Vegfc	chr8	TRUE	FALSE
Vegfd	chrX	FALSE	FALSE
Veph1	chr3	FALSE	FALSE
Vezf1	chr11	FALSE	TRUE
Vezt	chr10	FALSE	TRUE
Vgf	chr5	FALSE	FALSE
Vgll1	chrX	FALSE	FALSE
Vgll2	chr10	FALSE	FALSE
Vgll3	chr16	FALSE	FALSE
Vgll4	chr6	FALSE	TRUE
Vhl	chr6	FALSE	FALSE
Vil1	chr1	FALSE	FALSE
Vill	chr9	FALSE	FALSE
Vim	chr2	FALSE	FALSE
Vinac1	chr2	FALSE	FALSE
Vip	chr10	FALSE	FALSE
Vipas39	chr12	FALSE	FALSE
Vipr1	chr9	FALSE	TRUE
Vipr2	chr12	FALSE	TRUE
Virma	chr4	FALSE	FALSE
Vit	chr17	FALSE	TRUE
Vkorc1l1	chr5	FALSE	TRUE
Vldlr	chr19	FALSE	FALSE
Vma21	chrX	FALSE	FALSE
Vmac	chr17	FALSE	FALSE
Vmn1r1	chr1	FALSE	FALSE
Vmn1r10	chr6	FALSE	FALSE
Vmn1r113	chr7	FALSE	FALSE
Vmn1r13	chr6	FALSE	FALSE
Vmn1r15	chr6	FALSE	FALSE
Vmn1r16	chr6	FALSE	FALSE
Vmn1r167	chr7	FALSE	FALSE
Vmn1r168	chr7	FALSE	FALSE
Vmn1r169	chr7	FALSE	FALSE
Vmn1r171	chr7	FALSE	FALSE
Vmn1r172	chr7	FALSE	FALSE
Vmn1r173	chr7	FALSE	FALSE
Vmn1r174	chr7	FALSE	FALSE
Vmn1r175	chr7	FALSE	FALSE
Vmn1r176	chr7	FALSE	FALSE
Vmn1r177	chr7	FALSE	FALSE
Vmn1r179	chr7	FALSE	FALSE
Vmn1r18	chr6	FALSE	FALSE
Vmn1r180	chr7	FALSE	FALSE
Vmn1r181	chr7	FALSE	FALSE
Vmn1r183	chr7	FALSE	FALSE
Vmn1r184	chr7	FALSE	FALSE
Vmn1r185	chr7	FALSE	FALSE
Vmn1r188	chr13	FALSE	FALSE
Vmn1r189	chr13	FALSE	FALSE
Vmn1r19	chr6	FALSE	FALSE
Vmn1r191	chr13	FALSE	FALSE
Vmn1r192	chr13	FALSE	FALSE
Vmn1r193	chr13	FALSE	FALSE
Vmn1r194	chr13	FALSE	FALSE
Vmn1r195	chr13	FALSE	FALSE
Vmn1r196	chr13	FALSE	FALSE
Vmn1r197	chr13	FALSE	FALSE
Vmn1r198	chr13	FALSE	FALSE
Vmn1r199	chr13	FALSE	FALSE
Vmn1r2	chr4	FALSE	FALSE
Vmn1r200	chr13	FALSE	FALSE
Vmn1r201	chr13	FALSE	FALSE
Vmn1r202	chr13	FALSE	FALSE
Vmn1r203	chr13	FALSE	FALSE
Vmn1r204	chr13	FALSE	FALSE
Vmn1r205	chr13	FALSE	FALSE
Vmn1r206	chr13	FALSE	FALSE
Vmn1r207	chr13	FALSE	FALSE
Vmn1r208	chr13	FALSE	FALSE
Vmn1r209	chr13	FALSE	FALSE
Vmn1r21	chr6	FALSE	TRUE
Vmn1r210	chr13	FALSE	FALSE
Vmn1r211	chr13	FALSE	FALSE
Vmn1r212	chr13	FALSE	FALSE
Vmn1r213	chr13	FALSE	FALSE
Vmn1r214	chr13	FALSE	FALSE
Vmn1r215	chr13	FALSE	FALSE
Vmn1r216	chr13	FALSE	FALSE
Vmn1r217	chr13	FALSE	FALSE
Vmn1r218	chr13	FALSE	FALSE
Vmn1r219	chr13	FALSE	FALSE
Vmn1r220	chr13	FALSE	FALSE
Vmn1r221	chr13	FALSE	FALSE
Vmn1r222	chr13	FALSE	FALSE
Vmn1r223	chr13	FALSE	FALSE
Vmn1r224	chr17	FALSE	FALSE
Vmn1r225	chr17	FALSE	FALSE
Vmn1r226	chr17	FALSE	FALSE
Vmn1r228	chr17	FALSE	FALSE
Vmn1r229	chr17	FALSE	FALSE
Vmn1r23	chr6	FALSE	FALSE
Vmn1r231	chr17	FALSE	FALSE
Vmn1r232	chr17	FALSE	FALSE
Vmn1r233	chr17	FALSE	FALSE
Vmn1r234	chr17	FALSE	FALSE
Vmn1r235	chr17	FALSE	FALSE
Vmn1r237	chr17	FALSE	FALSE
Vmn1r24	chr6	FALSE	FALSE
Vmn1r26	chr6	FALSE	FALSE
Vmn1r27	chr6	FALSE	FALSE
Vmn1r30	chr6	FALSE	FALSE
Vmn1r31	chr6	FALSE	FALSE
Vmn1r32	chr6	FALSE	FALSE
Vmn1r33	chr6	FALSE	FALSE
Vmn1r37	chr6	FALSE	FALSE
Vmn1r38	chr6	FALSE	FALSE
Vmn1r39	chr6	FALSE	FALSE
Vmn1r4	chr6	FALSE	FALSE
Vmn1r40	chr6	FALSE	FALSE
Vmn1r41	chr6	FALSE	FALSE
Vmn1r42	chr6	FALSE	FALSE
Vmn1r43	chr6	FALSE	FALSE
Vmn1r44	chr6	FALSE	FALSE
Vmn1r45	chr6	FALSE	FALSE
Vmn1r46	chr6	FALSE	FALSE
Vmn1r47	chr6	FALSE	FALSE
Vmn1r48	chr6	FALSE	FALSE
Vmn1r49	chr6	FALSE	FALSE
Vmn1r50	chr6	FALSE	FALSE
Vmn1r51	chr6	FALSE	FALSE
Vmn1r52	chr6	FALSE	TRUE
Vmn1r53	chr6	FALSE	FALSE
Vmn1r54	chr6	FALSE	FALSE
Vmn1r55	chr7	FALSE	FALSE
Vmn1r58	chr7	FALSE	FALSE
Vmn1r59	chr7	FALSE	FALSE
Vmn1r6	chr6	FALSE	FALSE
Vmn1r64	chr7	FALSE	FALSE
Vmn1r65	chr7	FALSE	FALSE
Vmn1r66	chr7	FALSE	FALSE
Vmn1r67	chr7	FALSE	FALSE
Vmn1r68	chr7	FALSE	TRUE
Vmn1r69	chr7	FALSE	FALSE
Vmn1r70	chr7	FALSE	FALSE
Vmn1r71	chr7	FALSE	FALSE
Vmn1r72	chr7	FALSE	FALSE
Vmn1r73	chr7	FALSE	FALSE
Vmn1r74	chr7	FALSE	FALSE
Vmn1r75	chr7	FALSE	FALSE
Vmn1r76	chr7	FALSE	TRUE
Vmn1r77	chr7	FALSE	FALSE
Vmn1r78	chr7	FALSE	FALSE
Vmn1r79	chr7	FALSE	FALSE
Vmn1r80	chr7	FALSE	FALSE
Vmn1r81	chr7	FALSE	FALSE
Vmn1r82	chr7	FALSE	FALSE
Vmn1r84	chr7	FALSE	FALSE
Vmn1r85	chr7	FALSE	FALSE
Vmn1r86	chr7	FALSE	FALSE
Vmn1r87	chr7	FALSE	FALSE
Vmn1r88	chr7	FALSE	FALSE
Vmn1r89	chr7	FALSE	FALSE
Vmn1r9	chr6	FALSE	FALSE
Vmn1r91	chr7	FALSE	FALSE
Vmn2r1	chr3	FALSE	FALSE
Vmn2r10	chr5	FALSE	FALSE
Vmn2r100	chr17	FALSE	FALSE
Vmn2r102	chr17	FALSE	TRUE
Vmn2r103	chr17	FALSE	FALSE
Vmn2r104	chr17	FALSE	FALSE
Vmn2r105	chr17	FALSE	FALSE
Vmn2r106	chr17	FALSE	FALSE
Vmn2r107	chr17	FALSE	TRUE
Vmn2r108	chr17	FALSE	FALSE
Vmn2r109	chr17	FALSE	FALSE
Vmn2r11	chr5	FALSE	FALSE
Vmn2r111	chr17	FALSE	FALSE
Vmn2r112	chr17	FALSE	FALSE
Vmn2r113	chr17	FALSE	TRUE
Vmn2r114	chr17	FALSE	FALSE
Vmn2r115	chr17	FALSE	FALSE
Vmn2r116	chr17	FALSE	FALSE
Vmn2r118	chr17	FALSE	FALSE
Vmn2r12	chr5	FALSE	FALSE
Vmn2r120	chr17	FALSE	TRUE
Vmn2r121	chrX	FALSE	FALSE
Vmn2r13	chr5	FALSE	FALSE
Vmn2r14	chr5	FALSE	TRUE
Vmn2r15	chr5	FALSE	FALSE
Vmn2r16	chr5	FALSE	FALSE
Vmn2r17	chr5	FALSE	FALSE
Vmn2r18	chr5	FALSE	FALSE
Vmn2r19	chr6	FALSE	FALSE
Vmn2r2	chr3	FALSE	FALSE
Vmn2r20	chr6	FALSE	FALSE
Vmn2r22	chr6	FALSE	FALSE
Vmn2r24	chr6	FALSE	FALSE
Vmn2r25	chr6	FALSE	FALSE
Vmn2r26	chr6	FALSE	FALSE
Vmn2r27	chr6	TRUE	FALSE
Vmn2r28	chr7	FALSE	FALSE
Vmn2r29	chr7	FALSE	FALSE
Vmn2r3	chr3	FALSE	TRUE
Vmn2r30	chr7	FALSE	FALSE
Vmn2r31	chr7	FALSE	FALSE
Vmn2r32	chr7	FALSE	FALSE
Vmn2r4	chr3	FALSE	FALSE
Vmn2r43	chr7	FALSE	FALSE
Vmn2r44	chr7	FALSE	FALSE
Vmn2r45	chr7	FALSE	FALSE
Vmn2r49	chr7	FALSE	FALSE
Vmn2r5	chr3	FALSE	FALSE
Vmn2r50	chr7	FALSE	FALSE
Vmn2r51	chr7	FALSE	FALSE
Vmn2r52	chr7	FALSE	FALSE
Vmn2r53	chr7	FALSE	FALSE
Vmn2r54	chr7	FALSE	FALSE
Vmn2r55	chr7	FALSE	FALSE
Vmn2r56	chr7	FALSE	FALSE
Vmn2r57	chr7	FALSE	FALSE
Vmn2r58	chr7	FALSE	FALSE
Vmn2r59	chr7	FALSE	FALSE
Vmn2r6	chr3	FALSE	FALSE
Vmn2r60	chr7	FALSE	FALSE
Vmn2r61	chr7	FALSE	FALSE
Vmn2r62	chr7	FALSE	FALSE
Vmn2r65	chr7	FALSE	FALSE
Vmn2r66	chr7	FALSE	FALSE
Vmn2r67	chr7	FALSE	FALSE
Vmn2r68	chr7	FALSE	FALSE
Vmn2r69	chr7	FALSE	FALSE
Vmn2r7	chr3	FALSE	TRUE
Vmn2r71	chr7	FALSE	FALSE
Vmn2r72	chr7	FALSE	FALSE
Vmn2r73	chr7	FALSE	FALSE
Vmn2r74	chr7	FALSE	FALSE
Vmn2r75	chr7	FALSE	FALSE
Vmn2r76	chr7	FALSE	FALSE
Vmn2r77	chr7	FALSE	TRUE
Vmn2r78	chr7	FALSE	TRUE
Vmn2r79	chr7	FALSE	FALSE
Vmn2r8	chr5	FALSE	FALSE
Vmn2r80	chr10	FALSE	FALSE
Vmn2r81	chr10	FALSE	FALSE
Vmn2r83	chr10	FALSE	FALSE
Vmn2r84	chr10	FALSE	FALSE
Vmn2r85	chr10	FALSE	FALSE
Vmn2r86	chr10	FALSE	FALSE
Vmn2r87	chr10	FALSE	FALSE
Vmn2r88	chr14	FALSE	FALSE
Vmn2r9	chr5	FALSE	FALSE
Vmn2r90	chr17	FALSE	FALSE
Vmn2r91	chr17	FALSE	FALSE
Vmn2r92	chr17	FALSE	FALSE
Vmn2r94	chr17	FALSE	FALSE
Vmn2r95	chr17	FALSE	FALSE
Vmn2r96	chr17	FALSE	FALSE
Vmn2r97	chr17	FALSE	TRUE
Vmn2r98	chr17	FALSE	FALSE
Vmn2r99	chr17	FALSE	TRUE
Vmo1	chr11	FALSE	FALSE
Vmp1	chr11	FALSE	TRUE
Vnn1	chr10	FALSE	FALSE
Vnn3	chr10	FALSE	FALSE
Vopp1	chr6	FALSE	FALSE
Vpreb3	chr10	FALSE	FALSE
Vps13a	chr19	FALSE	TRUE
Vps13b	chr15	FALSE	TRUE
Vps13c	chr9	FALSE	TRUE
Vps13d	chr4	FALSE	TRUE
Vps16	chr2	FALSE	FALSE
Vps18	chr2	FALSE	FALSE
Vps25	chr11	FALSE	FALSE
Vps26a	chr10	FALSE	FALSE
Vps26b	chr9	FALSE	FALSE
Vps26c	chr16	FALSE	TRUE
Vps28	chr15	FALSE	FALSE
Vps29	chr5	FALSE	FALSE
Vps33a	chr5	FALSE	FALSE
Vps33b	chr7	FALSE	FALSE
Vps35l	chr7	FALSE	TRUE
Vps36	chr8	FALSE	FALSE
Vps37a	chr8	FALSE	FALSE
Vps37b	chr5	FALSE	FALSE
Vps37c	chr19	FALSE	FALSE
Vps37d	chr5	FALSE	FALSE
Vps39	chr2	FALSE	FALSE
Vps41	chr13	FALSE	TRUE
Vps45	chr3	FALSE	FALSE
Vps4a	chr8	FALSE	FALSE
Vps4b	chr1	FALSE	FALSE
Vps50	chr6	FALSE	TRUE
Vps51	chr19	FALSE	FALSE
Vps52	chr17	FALSE	FALSE
Vps53	chr11	FALSE	FALSE
Vps54	chr11	FALSE	TRUE
Vps72	chr3	FALSE	FALSE
Vps8	chr16	FALSE	TRUE
Vps9d1	chr8	FALSE	FALSE
Vrk1	chr12	FALSE	TRUE
Vrk2	chr11	FALSE	FALSE
Vrk3	chr7	FALSE	FALSE
Vrtn	chr12	FALSE	FALSE
Vsig1	chrX	FALSE	FALSE
Vsig10	chr5	FALSE	TRUE
Vsig10l	chr7	FALSE	FALSE
Vsig2	chr9	FALSE	FALSE
Vsig8	chr1	FALSE	FALSE
Vsir	chr10	FALSE	FALSE
Vsnl1	chr12	TRUE	TRUE
Vstm2a	chr11	TRUE	FALSE
Vstm2b	chr7	FALSE	FALSE
Vstm2l	chr2	FALSE	TRUE
Vstm4	chr14	FALSE	FALSE
Vstm5	chr9	FALSE	FALSE
Vsx1	chr2	TRUE	TRUE
Vsx2	chr12	FALSE	TRUE
Vta1	chr10	FALSE	FALSE
Vtcn1	chr3	FALSE	TRUE
Vti1a	chr19	FALSE	TRUE
Vti1b	chr12	FALSE	FALSE
Vtn	chr11	FALSE	FALSE
Vwa1	chr4	FALSE	FALSE
Vwa2	chr19	FALSE	TRUE
Vwa3a	chr7	FALSE	FALSE
Vwa3b	chr1	FALSE	FALSE
Vwa5a	chr9	FALSE	FALSE
Vwa5b1	chr4	FALSE	TRUE
Vwa5b2	chr16	FALSE	FALSE
Vwa7	chr17	FALSE	FALSE
Vwa8	chr14	FALSE	TRUE
Vwc2	chr11	FALSE	FALSE
Vwc2l	chr1	FALSE	TRUE
Vwce	chr19	FALSE	FALSE
Vwde	chr6	FALSE	TRUE
Vwf	chr6	FALSE	TRUE
Vxn	chr1	FALSE	FALSE
Wac	chr18	FALSE	TRUE
Wap	chr11	FALSE	FALSE
Wapl	chr14	FALSE	TRUE
Wars2	chr3	FALSE	FALSE
Was	chrX	FALSE	FALSE
Wasf1	chr10	FALSE	FALSE
Wasf2	chr4	FALSE	FALSE
Wasf3	chr5	FALSE	TRUE
Washc1	chr17	FALSE	FALSE
Washc2	chr6	FALSE	FALSE
Washc3	chr10	FALSE	FALSE
Washc4	chr10	FALSE	FALSE
Washc5	chr15	FALSE	FALSE
Wasl	chr6	FALSE	TRUE
Wbp1	chr6	FALSE	FALSE
Wbp11	chr6	FALSE	FALSE
Wbp1l	chr19	FALSE	TRUE
Wbp2	chr11	FALSE	FALSE
Wbp2nl	chr15	FALSE	TRUE
Wbp4	chr14	FALSE	FALSE
Wdcp	chr12	FALSE	FALSE
Wdfy1	chr1	FALSE	FALSE
Wdfy2	chr14	FALSE	FALSE
Wdfy3	chr5	FALSE	TRUE
Wdfy4	chr14	FALSE	FALSE
Wdhd1	chr14	FALSE	TRUE
Wdpcp	chr11	FALSE	TRUE
Wdr1	chr5	FALSE	FALSE
Wdr11	chr7	FALSE	FALSE
Wdr12	chr1	FALSE	FALSE
Wdr13	chrX	FALSE	FALSE
Wdr17	chr8	TRUE	FALSE
Wdr18	chr10	FALSE	FALSE
Wdr19	chr5	FALSE	FALSE
Wdr20	chr12	FALSE	FALSE
Wdr20rt	chr12	FALSE	FALSE
Wdr24	chr17	FALSE	FALSE
Wdr25	chr12	FALSE	TRUE
Wdr26	chr1	FALSE	FALSE
Wdr27	chr17	FALSE	FALSE
Wdr3	chr3	FALSE	FALSE
Wdr31	chr4	FALSE	FALSE
Wdr33	chr18	FALSE	TRUE
Wdr35	chr12	FALSE	FALSE
Wdr36	chr18	FALSE	TRUE
Wdr37	chr13	FALSE	TRUE
Wdr38	chr2	FALSE	FALSE
Wdr4	chr17	TRUE	FALSE
Wdr41	chr13	FALSE	TRUE
Wdr43	chr17	FALSE	TRUE
Wdr44	chrX	FALSE	FALSE
Wdr45	chrX	FALSE	FALSE
Wdr45b	chr11	FALSE	FALSE
Wdr46	chr17	FALSE	FALSE
Wdr47	chr3	FALSE	TRUE
Wdr48	chr9	FALSE	FALSE
Wdr49	chr3	FALSE	FALSE
Wdr5	chr2	FALSE	FALSE
Wdr53	chr16	FALSE	FALSE
Wdr54	chr6	FALSE	FALSE
Wdr55	chr18	FALSE	FALSE
Wdr59	chr8	FALSE	TRUE
Wdr5b	chr16	FALSE	FALSE
Wdr6	chr9	FALSE	TRUE
Wdr62	chr7	FALSE	TRUE
Wdr64	chr1	FALSE	FALSE
Wdr7	chr18	FALSE	TRUE
Wdr70	chr15	FALSE	TRUE
Wdr72	chr9	FALSE	TRUE
Wdr73	chr7	FALSE	FALSE
Wdr74	chr19	FALSE	TRUE
Wdr75	chr1	TRUE	FALSE
Wdr77	chr3	FALSE	FALSE
Wdr81	chr11	FALSE	FALSE
Wdr82	chr9	FALSE	FALSE
Wdr83os	chr8	FALSE	FALSE
Wdr86	chr5	FALSE	TRUE
Wdr88	chr7	FALSE	FALSE
Wdr89	chr12	FALSE	TRUE
Wdr90	chr17	FALSE	FALSE
Wdr91	chr6	FALSE	FALSE
Wdr93	chr7	FALSE	FALSE
Wdr95	chr5	FALSE	TRUE
Wdsub1	chr2	FALSE	FALSE
Wdtc1	chr4	FALSE	FALSE
Wee1	chr7	FALSE	FALSE
Wee2	chr6	FALSE	FALSE
Wfdc1	chr8	FALSE	FALSE
Wfdc11	chr2	FALSE	FALSE
Wfdc12	chr2	FALSE	FALSE
Wfdc13	chr2	FALSE	FALSE
Wfdc15a	chr2	FALSE	FALSE
Wfdc15b	chr2	FALSE	FALSE
Wfdc16	chr2	FALSE	FALSE
Wfdc17	chr11	FALSE	FALSE
Wfdc18	chr11	FALSE	FALSE
Wfdc2	chr2	FALSE	FALSE
Wfdc21	chr11	FALSE	FALSE
Wfdc3	chr2	FALSE	FALSE
Wfdc5	chr2	FALSE	TRUE
Wfdc6a	chr2	FALSE	FALSE
Wfdc8	chr2	FALSE	FALSE
Wfdc9	chr2	FALSE	FALSE
Wfikkn1	chr17	FALSE	FALSE
Wfikkn2	chr11	FALSE	FALSE
Wfs1	chr5	FALSE	TRUE
Whamm	chr7	FALSE	TRUE
Whrn	chr4	FALSE	TRUE
Wif1	chr10	FALSE	FALSE
Wipf1	chr2	FALSE	TRUE
Wipf2	chr11	FALSE	TRUE
Wipf3	chr6	TRUE	TRUE
Wipi1	chr11	TRUE	FALSE
Wipi2	chr5	FALSE	FALSE
Wiz	chr17	FALSE	FALSE
Wls	chr3	FALSE	FALSE
Wnk1	chr6	FALSE	TRUE
Wnk2	chr13	TRUE	TRUE
Wnk3	chrX	FALSE	TRUE
Wnk4	chr11	FALSE	FALSE
Wnt1	chr15	FALSE	TRUE
Wnt10a	chr1	FALSE	TRUE
Wnt10b	chr15	FALSE	FALSE
Wnt11	chr7	FALSE	FALSE
Wnt16	chr6	FALSE	FALSE
Wnt2	chr6	FALSE	FALSE
Wnt2b	chr3	FALSE	FALSE
Wnt3	chr11	FALSE	TRUE
Wnt3a	chr11	FALSE	TRUE
Wnt4	chr4	FALSE	TRUE
Wnt5a	chr14	FALSE	FALSE
Wnt5b	chr6	TRUE	FALSE
Wnt6	chr1	FALSE	FALSE
Wnt7a	chr6	FALSE	TRUE
Wnt7b	chr15	FALSE	TRUE
Wnt8a	chr18	TRUE	FALSE
Wnt8b	chr19	FALSE	FALSE
Wnt9a	chr11	FALSE	FALSE
Wnt9b	chr11	FALSE	FALSE
Wrap53	chr11	FALSE	FALSE
Wrap73	chr4	FALSE	FALSE
Wrn	chr8	FALSE	FALSE
Wrnip1	chr13	FALSE	FALSE
Wsb1	chr11	TRUE	FALSE
Wsb2	chr5	FALSE	TRUE
Wscd1	chr11	FALSE	TRUE
Wscd2	chr5	FALSE	TRUE
Wt1	chr2	FALSE	FALSE
Wtap	chr17	FALSE	FALSE
Wtip	chr7	FALSE	FALSE
Wwc1	chr11	FALSE	TRUE
Wwc2	chr8	FALSE	TRUE
Wwox	chr8	FALSE	TRUE
Wwp1	chr4	FALSE	TRUE
Wwp2	chr8	FALSE	TRUE
Wwtr1	chr3	FALSE	FALSE
Xab2	chr8	FALSE	TRUE
Xaf1	chr11	FALSE	FALSE
Xbp1	chr11	FALSE	FALSE
Xcl1	chr1	FALSE	FALSE
Xdh	chr17	FALSE	FALSE
Xiap	chrX	FALSE	FALSE
Xirp1	chr9	TRUE	FALSE
Xirp2	chr2	FALSE	FALSE
Xk	chrX	TRUE	FALSE
Xkr4	chr1	FALSE	TRUE
Xkr5	chr8	FALSE	FALSE
Xkr6	chr14	FALSE	TRUE
Xkr7	chr2	FALSE	FALSE
Xkr8	chr4	FALSE	FALSE
Xkr9	chr1	FALSE	FALSE
Xkrx	chrX	FALSE	FALSE
Xlr	chrX	FALSE	FALSE
Xlr3a	chrX	FALSE	FALSE
Xlr3b	chrX	FALSE	FALSE
Xlr3c	chrX	FALSE	FALSE
Xlr4a	chrX	FALSE	FALSE
Xlr4b	chrX	FALSE	FALSE
Xlr4c	chrX	FALSE	FALSE
Xlr5a	chrX	FALSE	FALSE
Xlr5c	chrX	FALSE	FALSE
Xpa	chr4	FALSE	FALSE
Xpc	chr6	FALSE	TRUE
Xpnpep1	chr19	TRUE	TRUE
Xpnpep2	chrX	TRUE	FALSE
Xpo1	chr11	FALSE	FALSE
Xpo4	chr14	FALSE	TRUE
Xpo5	chr17	FALSE	FALSE
Xpo6	chr7	FALSE	TRUE
Xpo7	chr14	FALSE	TRUE
Xpot	chr10	FALSE	FALSE
Xpr1	chr1	FALSE	TRUE
Xrcc1	chr7	FALSE	FALSE
Xrcc2	chr5	TRUE	FALSE
Xrcc3	chr12	FALSE	FALSE
Xrcc4	chr13	FALSE	TRUE
Xrcc5	chr1	FALSE	FALSE
Xrcc6	chr15	FALSE	TRUE
Xrn1	chr9	FALSE	TRUE
Xrn2	chr2	FALSE	TRUE
Xrra1	chr7	FALSE	TRUE
Xxylt1	chr16	FALSE	FALSE
Xylb	chr9	FALSE	TRUE
Xylt1	chr7	FALSE	TRUE
Xylt2	chr11	FALSE	FALSE
Yae1d1	chr13	FALSE	FALSE
Yaf2	chr15	FALSE	TRUE
Yap1	chr9	FALSE	FALSE
Yars2	chr16	FALSE	FALSE
Ybey	chr10	FALSE	FALSE
Ybx1	chr4	FALSE	FALSE
Ybx2	chr11	FALSE	FALSE
Ybx3	chr6	FALSE	FALSE
Yeats2	chr16	FALSE	TRUE
Yeats4	chr10	FALSE	FALSE
Yes1	chr5	FALSE	FALSE
Yif1a	chr19	FALSE	FALSE
Yif1b	chr7	FALSE	FALSE
Yipf1	chr4	FALSE	TRUE
Yipf2	chr9	FALSE	FALSE
Yipf3	chr17	FALSE	FALSE
Yipf4	chr17	FALSE	FALSE
Yipf5	chr18	FALSE	FALSE
Yipf6	chrX	FALSE	FALSE
Yipf7	chr5	FALSE	TRUE
Yjefn3	chr8	FALSE	FALSE
Yju2	chr17	FALSE	FALSE
Ykt6	chr11	FALSE	FALSE
Ylpm1	chr12	FALSE	FALSE
Yme1l1	chr2	FALSE	FALSE
Yod1	chr1	FALSE	FALSE
Ypel1	chr16	FALSE	TRUE
Ypel2	chr11	FALSE	FALSE
Ypel3	chr7	FALSE	FALSE
Ypel4	chr2	FALSE	FALSE
Ypel5	chr17	FALSE	FALSE
Yrdc	chr4	FALSE	FALSE
Ythdc1	chr5	FALSE	FALSE
Ythdc2	chr18	TRUE	TRUE
Ythdf1	chr2	FALSE	FALSE
Ythdf2	chr4	FALSE	FALSE
Ythdf3	chr3	FALSE	FALSE
Ywhab	chr2	FALSE	FALSE
Ywhae	chr11	FALSE	FALSE
Ywhag	chr5	FALSE	FALSE
Ywhah	chr5	FALSE	FALSE
Ywhaq	chr12	TRUE	FALSE
Ywhaz	chr15	FALSE	FALSE
Yy1	chr12	FALSE	TRUE
Yy2	chrX	FALSE	FALSE
Zan	chr5	FALSE	FALSE
Zap70	chr1	FALSE	TRUE
Zar1	chr5	FALSE	FALSE
Zar1l	chr5	FALSE	TRUE
Zbbx	chr3	TRUE	TRUE
Zbed3	chr13	FALSE	FALSE
Zbed4	chr15	FALSE	TRUE
Zbed5	chr5	FALSE	FALSE
Zbp1	chr2	FALSE	FALSE
Zbtb1	chr12	FALSE	FALSE
Zbtb10	chr3	FALSE	FALSE
Zbtb11	chr16	FALSE	TRUE
Zbtb12	chr17	FALSE	FALSE
Zbtb14	chr17	FALSE	FALSE
Zbtb16	chr9	FALSE	TRUE
Zbtb17	chr4	FALSE	FALSE
Zbtb18	chr1	FALSE	FALSE
Zbtb2	chr10	FALSE	TRUE
Zbtb20	chr16	FALSE	TRUE
Zbtb21	chr16	FALSE	FALSE
Zbtb24	chr10	FALSE	FALSE
Zbtb25	chr12	FALSE	FALSE
Zbtb26	chr2	FALSE	FALSE
Zbtb3	chr19	FALSE	FALSE
Zbtb32	chr7	FALSE	FALSE
Zbtb33	chrX	FALSE	FALSE
Zbtb34	chr2	FALSE	FALSE
Zbtb37	chr1	FALSE	FALSE
Zbtb38	chr9	TRUE	FALSE
Zbtb39	chr10	FALSE	FALSE
Zbtb4	chr11	FALSE	TRUE
Zbtb40	chr4	FALSE	TRUE
Zbtb41	chr1	FALSE	FALSE
Zbtb42	chr12	FALSE	FALSE
Zbtb43	chr2	TRUE	FALSE
Zbtb44	chr9	FALSE	TRUE
Zbtb45	chr7	FALSE	FALSE
Zbtb46	chr2	TRUE	TRUE
Zbtb48	chr4	FALSE	FALSE
Zbtb49	chr5	FALSE	FALSE
Zbtb5	chr4	FALSE	FALSE
Zbtb6	chr2	FALSE	TRUE
Zbtb7a	chr10	FALSE	FALSE
Zbtb7b	chr3	FALSE	FALSE
Zbtb7c	chr18	FALSE	TRUE
Zbtb8a	chr4	FALSE	TRUE
Zbtb8b	chr4	FALSE	FALSE
Zbtb8os	chr4	FALSE	FALSE
Zbtb9	chr17	FALSE	FALSE
Zc2hc1a	chr3	FALSE	FALSE
Zc2hc1b	chr10	FALSE	TRUE
