gene_name	chr	mch_sig	mecp2_sig
St6gal2	chr17	FALSE	FALSE
Syt5	chr7	FALSE	FALSE
Sptbn2	chr19	FALSE	FALSE
Apom	chr17	FALSE	FALSE
Dbnl	chr11	FALSE	FALSE
Gdf2	chr14	FALSE	FALSE
Med21	chr6	FALSE	FALSE
Acot4	chr12	FALSE	FALSE
Hsdl1	chr8	FALSE	FALSE
Tmem229a	chr6	FALSE	FALSE
Epgn	chr5	FALSE	FALSE
Adam1a	chr5	FALSE	FALSE
Hint1	chr11	FALSE	FALSE
Nagpa	chr16	FALSE	FALSE
Mttp	chr3	FALSE	FALSE
Fyb2	chr4	FALSE	FALSE
Syf2	chr4	FALSE	FALSE
Blvra	chr2	FALSE	FALSE
Cited4	chr4	FALSE	FALSE
Pip5k1c	chr10	FALSE	FALSE
Armcx5	chrX	FALSE	FALSE
Thpo	chr16	FALSE	FALSE
Lrrc7	chr3	FALSE	FALSE
Taf13	chr3	FALSE	FALSE
Klk12	chr7	FALSE	FALSE
Serpina3g	chr12	FALSE	FALSE
H2-DMa	chr17	FALSE	FALSE
Prl2b1	chr13	FALSE	FALSE
Slc27a4	chr2	FALSE	FALSE
Tmem262	chr19	FALSE	FALSE
Ndufb7	chr8	FALSE	FALSE
Mmd	chr11	FALSE	FALSE
Gstm6	chr3	FALSE	FALSE
Has2	chr15	FALSE	FALSE
Rps7	chr12	FALSE	FALSE
Yipf3	chr17	FALSE	FALSE
Trim75	chr8	FALSE	FALSE
Arhgef2	chr3	FALSE	FALSE
Rab33a	chrX	FALSE	FALSE
Ppip5k1	chr2	FALSE	FALSE
Pdcl3	chr1	FALSE	FALSE
Aanat	chr11	FALSE	FALSE
Psmd5	chr2	FALSE	FALSE
Bcas2	chr3	FALSE	FALSE
Tchh	chr3	FALSE	FALSE
6030468B19Rik	chr11	FALSE	FALSE
Atf6b	chr17	FALSE	FALSE
Gba2	chr4	FALSE	FALSE
Ctsg	chr14	FALSE	FALSE
Stap1	chr5	FALSE	FALSE
Kmt2b	chr7	FALSE	FALSE
Itga2b	chr11	FALSE	FALSE
Rpl41	chr10	FALSE	FALSE
Pias4	chr10	FALSE	FALSE
Gm2381	chr7	FALSE	FALSE
Foxa2	chr2	FALSE	FALSE
Fbxw9	chr8	FALSE	FALSE
Armh2	chr13	FALSE	FALSE
Pip4k2c	chr10	FALSE	FALSE
Cdc25b	chr2	FALSE	FALSE
Bnip3l	chr14	FALSE	FALSE
Capn3	chr2	FALSE	FALSE
Gm1979	chr5	FALSE	FALSE
Bche	chr3	FALSE	FALSE
Il5	chr11	FALSE	FALSE
1810030O07Rik	chrX	FALSE	FALSE
Plcz1	chr6	FALSE	FALSE
Crhbp	chr13	FALSE	FALSE
Acss1	chr2	FALSE	FALSE
Drg2	chr11	FALSE	FALSE
Cnot10	chr9	FALSE	FALSE
Xpa	chr4	FALSE	FALSE
Glb1l	chr1	FALSE	FALSE
Bend5	chr4	FALSE	FALSE
Mbd3l1	chr9	FALSE	FALSE
Ube2g2	chr10	FALSE	FALSE
Pnrc1	chr4	FALSE	FALSE
Cplx2	chr13	FALSE	FALSE
Lce1m	chr3	FALSE	FALSE
Zfp879	chr11	FALSE	FALSE
Bcl6	chr16	FALSE	FALSE
Junb	chr8	FALSE	FALSE
Map3k8	chr18	FALSE	FALSE
Fastk	chr5	FALSE	FALSE
Osbpl7	chr11	FALSE	FALSE
1110032F04Rik	chr3	FALSE	FALSE
Tfe3	chrX	FALSE	FALSE
Tomm5	chr4	FALSE	FALSE
Rplp0	chr5	FALSE	FALSE
Hoxd11	chr2	FALSE	FALSE
Gbp9	chr5	FALSE	FALSE
Rsl1d1	chr16	FALSE	FALSE
Zdhhc22	chr12	FALSE	FALSE
Ech1	chr7	FALSE	FALSE
Erfe	chr1	FALSE	FALSE
Irak1bp1	chr9	FALSE	FALSE
G6pc2	chr2	FALSE	FALSE
Psmc6	chr14	FALSE	FALSE
Tmsb15a	chrX	FALSE	FALSE
Barx1	chr13	FALSE	FALSE
Mrpl54	chr10	FALSE	FALSE
Rhox13	chrX	FALSE	FALSE
Nop56	chr2	FALSE	FALSE
Rhox2f	chrX	FALSE	FALSE
B3gat2	chr1	FALSE	FALSE
Tnks	chr8	FALSE	FALSE
Apex1	chr14	FALSE	FALSE
Tuba4a	chr1	FALSE	FALSE
Gchfr	chr2	FALSE	FALSE
Ufm1	chr3	FALSE	FALSE
Mt3	chr8	FALSE	FALSE
Snapc2	chr8	FALSE	FALSE
Arl6ip5	chr6	FALSE	FALSE
1500009L16Rik	chr10	FALSE	FALSE
Birc3	chr9	FALSE	FALSE
Zfp747	chr7	FALSE	FALSE
Rbbp9	chr2	FALSE	FALSE
Krt17	chr11	FALSE	FALSE
Mrgprf	chr7	FALSE	FALSE
Shmt2	chr10	FALSE	FALSE
Cyp21a1	chr17	FALSE	FALSE
Vmn1r202	chr13	FALSE	FALSE
Ccna2	chr3	FALSE	FALSE
Ces1f	chr8	FALSE	FALSE
Ccl27a	chr4	FALSE	FALSE
Ssu2	chr6	FALSE	FALSE
Ptpn6	chr6	FALSE	FALSE
Pom121l12	chr11	FALSE	FALSE
Naaladl1	chr19	FALSE	FALSE
Aldoc	chr11	FALSE	FALSE
Ccdc71l	chr12	FALSE	FALSE
Sppl2a	chr2	FALSE	FALSE
Samd9l	chr6	FALSE	FALSE
Fbxo5	chr10	FALSE	FALSE
Hspa4l	chr3	FALSE	FALSE
Calml3	chr13	FALSE	FALSE
Vmn1r220	chr13	FALSE	FALSE
Rbm43	chr2	FALSE	FALSE
Slpi	chr2	FALSE	FALSE
Vmn1r40	chr6	FALSE	FALSE
Mc3r	chr2	FALSE	FALSE
Snrpa	chr7	FALSE	FALSE
Rpsa	chr9	FALSE	FALSE
Prmt2	chr10	FALSE	FALSE
Fzd5	chr1	FALSE	FALSE
Vmn1r27	chr6	FALSE	FALSE
Arl6ip1	chr7	FALSE	FALSE
Cdkn2b	chr4	FALSE	FALSE
Slc6a19	chr13	FALSE	FALSE
Mrpl36	chr13	FALSE	FALSE
Tmem125	chr4	FALSE	FALSE
Exosc3	chr4	FALSE	FALSE
Foxe1	chr4	FALSE	FALSE
Lrfn4	chr19	FALSE	FALSE
Bcl2l1	chr2	FALSE	FALSE
Erg	chr16	FALSE	FALSE
Ssxb5	chrX	FALSE	FALSE
Golga7b	chr19	FALSE	FALSE
Cst11	chr2	FALSE	FALSE
Vwce	chr19	FALSE	FALSE
Ppbp	chr5	FALSE	FALSE
Oaz1	chr10	FALSE	FALSE
Ckb	chr12	FALSE	FALSE
Mks1	chr11	FALSE	FALSE
Cyb561a3	chr19	FALSE	FALSE
Zc2hc1a	chr3	FALSE	FALSE
Cnga4	chr7	FALSE	FALSE
Krtap7-1	chr16	FALSE	FALSE
Cstdc4	chr16	FALSE	FALSE
Iqcf5	chr9	FALSE	FALSE
Vps25	chr11	FALSE	FALSE
Clk3	chr9	FALSE	FALSE
Miip	chr4	FALSE	FALSE
Calr3	chr8	FALSE	FALSE
Lamb2	chr9	FALSE	FALSE
Ndufb9	chr15	FALSE	FALSE
Ms4a3	chr19	FALSE	FALSE
Pigs	chr11	FALSE	FALSE
Hmgn5	chrX	FALSE	FALSE
Ildr2	chr1	FALSE	FALSE
Gpx8	chr13	FALSE	FALSE
Pnma2	chr14	FALSE	FALSE
Fndc9	chr11	FALSE	FALSE
Tex261	chr6	FALSE	FALSE
Btbd10	chr7	FALSE	FALSE
Mtrf1l	chr10	FALSE	FALSE
Cyp2j9	chr4	FALSE	FALSE
Casp8ap2	chr4	FALSE	FALSE
Urb2	chr8	FALSE	FALSE
Rpp30	chr19	FALSE	FALSE
Lrrc47	chr4	FALSE	FALSE
Trim38	chr13	FALSE	FALSE
Ttpal	chr2	FALSE	FALSE
Cckbr	chr7	FALSE	FALSE
Atox1	chr11	FALSE	FALSE
Per1	chr11	FALSE	FALSE
Tcf19	chr17	FALSE	FALSE
Dcps	chr9	FALSE	FALSE
Arl14	chr3	FALSE	FALSE
Prkra	chr2	FALSE	FALSE
Rps19	chr7	FALSE	FALSE
Armcx1	chrX	FALSE	FALSE
Pitx2	chr3	FALSE	FALSE
Rps13	chr7	FALSE	FALSE
Cuedc2	chr19	FALSE	FALSE
Zkscan7	chr9	FALSE	FALSE
Spata32	chr11	FALSE	FALSE
Fancb	chrX	FALSE	FALSE
Tpgs1	chr10	FALSE	FALSE
Tmco6	chr18	FALSE	FALSE
Shbg	chr11	FALSE	FALSE
Ogfod2	chr5	FALSE	FALSE
Mex3b	chr7	FALSE	FALSE
Erg28	chr12	FALSE	FALSE
Klk1b26	chr7	FALSE	FALSE
Mei4	chr9	FALSE	FALSE
Nt5c	chr11	FALSE	FALSE
Ccar1	chr10	FALSE	FALSE
Mrfap1	chr5	FALSE	FALSE
1810010H24Rik	chr11	FALSE	FALSE
Mc5r	chr18	FALSE	FALSE
Josd2	chr7	FALSE	FALSE
Plk1	chr7	FALSE	FALSE
Rpf2	chr10	FALSE	FALSE
Ceacam11	chr7	FALSE	FALSE
Arhgap28	chr17	FALSE	FALSE
Dck	chr5	FALSE	FALSE
Nkx2-3	chr19	FALSE	FALSE
S100z	chr13	FALSE	FALSE
Ppp2r3a	chr9	FALSE	FALSE
Foxd3	chr4	FALSE	FALSE
Rdh8	chr9	FALSE	FALSE
Tmem62	chr2	FALSE	FALSE
Otud5	chrX	FALSE	FALSE
Prr30	chr14	FALSE	FALSE
Gas7	chr11	FALSE	FALSE
Ldhal6b	chr17	FALSE	FALSE
Atp6ap2	chrX	FALSE	FALSE
Uprt	chrX	FALSE	FALSE
Zfp367	chr13	FALSE	FALSE
Ndor1	chr2	FALSE	FALSE
Ccdc90b	chr7	FALSE	FALSE
Gm9376	chr14	FALSE	FALSE
Irf1	chr11	FALSE	FALSE
Cited1	chrX	FALSE	FALSE
Btf3	chr13	FALSE	FALSE
Mafa	chr15	FALSE	FALSE
Mrpl53	chr6	FALSE	FALSE
Samd5	chr10	FALSE	FALSE
Pex5	chr6	FALSE	FALSE
Hdac2	chr10	FALSE	FALSE
Smco3	chr6	FALSE	FALSE
Phlda3	chr1	FALSE	FALSE
Esp36	chr17	FALSE	FALSE
Mettl22	chr16	FALSE	FALSE
Immp1l	chr2	FALSE	FALSE
Slfn3	chr11	FALSE	FALSE
Ufsp1	chr5	FALSE	FALSE
Lrrc58	chr16	FALSE	FALSE
Slc45a2	chr15	FALSE	FALSE
Cideb	chr14	FALSE	FALSE
Prg2	chr2	FALSE	FALSE
Glud1	chr14	FALSE	FALSE
Srsf5	chr12	FALSE	FALSE
Habp2	chr19	FALSE	FALSE
Zfp41	chr15	FALSE	FALSE
Casq1	chr1	FALSE	FALSE
Susd2	chr10	FALSE	FALSE
Vmn1r218	chr13	FALSE	FALSE
Cuzd1	chr7	FALSE	FALSE
Rnf146	chr10	FALSE	FALSE
Lag3	chr6	FALSE	FALSE
Kif26a	chr12	FALSE	FALSE
Hcls1	chr16	FALSE	FALSE
Tubb2a	chr13	FALSE	FALSE
Zmynd12	chr4	FALSE	FALSE
Fam32a	chr8	FALSE	FALSE
Kcnab3	chr11	FALSE	FALSE
Aldh18a1	chr19	FALSE	FALSE
Fancd2os	chr6	FALSE	FALSE
Tmem139	chr6	FALSE	FALSE
Zbtb21	chr16	FALSE	FALSE
Vmo1	chr11	FALSE	FALSE
Mybl2	chr2	FALSE	FALSE
Pmpcb	chr5	FALSE	FALSE
Ccnj	chr19	FALSE	FALSE
Cotl1	chr8	FALSE	FALSE
Inhbe	chr10	FALSE	FALSE
Bex1	chrX	FALSE	FALSE
Jak2	chr19	FALSE	FALSE
Krt13	chr11	FALSE	FALSE
Rrp9	chr9	FALSE	FALSE
Akr7a5	chr4	FALSE	FALSE
Cbfb	chr8	FALSE	FALSE
Mfsd5	chr15	FALSE	FALSE
Eqtn	chr4	FALSE	FALSE
Gadd45a	chr6	FALSE	FALSE
Klre1	chr6	FALSE	FALSE
Abcg5	chr17	FALSE	FALSE
Uap1l1	chr2	FALSE	FALSE
Dbx1	chr7	FALSE	FALSE
Zfp72	chr13	FALSE	FALSE
Clec2i	chr6	FALSE	FALSE
Surf1	chr2	FALSE	FALSE
Vwa7	chr17	FALSE	FALSE
Lsm2	chr17	FALSE	FALSE
Rps6	chr4	FALSE	FALSE
Rps9	chr7	FALSE	FALSE
Rgs4	chr1	FALSE	FALSE
Syt8	chr7	FALSE	FALSE
Defb25	chr2	FALSE	FALSE
Tcf4	chr18	FALSE	FALSE
Tldc2	chr2	FALSE	FALSE
Usb1	chr8	FALSE	FALSE
Ccdc178	chr18	FALSE	FALSE
Ubxn6	chr17	FALSE	FALSE
Slc13a5	chr11	FALSE	FALSE
Smad7	chr18	FALSE	FALSE
Pou5f2	chr13	FALSE	FALSE
Ly6f	chr15	FALSE	FALSE
Fastkd3	chr13	FALSE	FALSE
Ttc22	chr4	FALSE	FALSE
Vgll2	chr10	FALSE	FALSE
Glra4	chrX	FALSE	FALSE
Gm10406	chr14	FALSE	FALSE
Klhl28	chr12	FALSE	FALSE
Zfp948	chr17	FALSE	FALSE
Chgb	chr2	FALSE	FALSE
Mettl18	chr1	FALSE	FALSE
Nhsl1	chr10	FALSE	FALSE
5430402E10Rik	chrX	FALSE	FALSE
Purg	chr8	FALSE	FALSE
Piga	chrX	FALSE	FALSE
Neurog3	chr10	FALSE	FALSE
Pdlim2	chr14	FALSE	FALSE
Taf10	chr7	FALSE	FALSE
Fgf8	chr19	FALSE	FALSE
Fibin	chr2	FALSE	FALSE
Orai2	chr5	FALSE	FALSE
Tcl1	chr12	FALSE	FALSE
Klk1b9	chr7	FALSE	FALSE
Qprt	chr7	FALSE	FALSE
Anapc13	chr9	FALSE	FALSE
Cldn12	chr5	FALSE	FALSE
Prl7d1	chr13	FALSE	FALSE
Hal	chr10	FALSE	FALSE
Saraf	chr8	FALSE	FALSE
Atp8b2	chr3	FALSE	FALSE
Asns	chr6	FALSE	FALSE
Ly6k	chr15	FALSE	FALSE
Vps33a	chr5	FALSE	FALSE
1700012A03Rik	chr6	FALSE	FALSE
Scgb1b20	chr7	FALSE	FALSE
Gclm	chr3	FALSE	FALSE
Fam8a1	chr13	FALSE	FALSE
Ctsc	chr7	FALSE	FALSE
Rrp15	chr1	FALSE	FALSE
Zfp42	chr8	FALSE	FALSE
Rnf126	chr10	FALSE	FALSE
Arhgap17	chr7	FALSE	FALSE
Rhox11	chrX	FALSE	FALSE
Cetn2	chrX	FALSE	FALSE
Krt10	chr11	FALSE	FALSE
Pnkp	chr7	FALSE	FALSE
Clec2h	chr6	FALSE	FALSE
Zfp580	chr7	FALSE	FALSE
Pspn	chr17	FALSE	FALSE
Rab42	chr4	FALSE	FALSE
Kcnv1	chr15	FALSE	FALSE
Rraga	chr4	FALSE	FALSE
Pax6	chr2	FALSE	FALSE
4933436I01Rik	chrX	FALSE	FALSE
Pim2	chrX	FALSE	FALSE
Slc35a5	chr16	FALSE	FALSE
Myod1	chr7	FALSE	FALSE
Cblc	chr7	FALSE	FALSE
Phykpl	chr11	FALSE	FALSE
Zfp429	chr13	FALSE	FALSE
Porcn	chrX	FALSE	FALSE
Lrrc59	chr11	FALSE	FALSE
Mlana	chr19	FALSE	FALSE
Naa38	chr11	FALSE	FALSE
Cpt1b	chr15	FALSE	FALSE
Stk35	chr2	FALSE	FALSE
Zfp692	chr11	FALSE	FALSE
Slc10a2	chr8	FALSE	FALSE
Kcnj9	chr1	FALSE	FALSE
Zfp784	chr7	FALSE	FALSE
Impdh2	chr9	FALSE	FALSE
Ttll13	chr7	FALSE	FALSE
Dpep2	chr8	FALSE	FALSE
Zfp786	chr6	FALSE	FALSE
Ppp1ca	chr19	FALSE	FALSE
Tnfaip3	chr10	FALSE	FALSE
Pdf	chr8	FALSE	FALSE
Phyhip	chr14	FALSE	FALSE
Eri1	chr8	FALSE	FALSE
Pramel5	chr4	FALSE	FALSE
Mpeg1	chr19	FALSE	FALSE
Lamtor5	chr3	FALSE	FALSE
6430571L13Rik	chr9	FALSE	FALSE
Tbrg4	chr11	FALSE	FALSE
Slc35d3	chr10	FALSE	FALSE
En2	chr5	FALSE	FALSE
Dpp10	chr1	FALSE	FALSE
Dnajb7	chr15	FALSE	FALSE
Serpina3i	chr12	FALSE	FALSE
Lig1	chr7	FALSE	FALSE
Ncf4	chr15	FALSE	FALSE
Akirin1	chr4	FALSE	FALSE
Galnt4	chr10	FALSE	FALSE
Krtap26-1	chr16	FALSE	FALSE
Nrgn	chr9	FALSE	FALSE
Nkx2-4	chr2	FALSE	FALSE
Mxra8	chr4	FALSE	FALSE
Iqgap3	chr3	FALSE	FALSE
Rnf138rt1	chrX	FALSE	FALSE
Spata2l	chr8	FALSE	FALSE
Coq9	chr8	FALSE	FALSE
A630073D07Rik	chr6	FALSE	FALSE
Gpx6	chr13	FALSE	FALSE
Ttc5	chr14	FALSE	FALSE
Nebl	chr2	FALSE	FALSE
Kxd1	chr8	FALSE	FALSE
Hif3a	chr7	FALSE	FALSE
Trim59	chr3	FALSE	FALSE
Hoxb3	chr11	FALSE	FALSE
Atpaf2	chr11	FALSE	FALSE
Nfkbil1	chr17	FALSE	FALSE
Fxyd4	chr6	FALSE	FALSE
Ccnt2	chr1	FALSE	FALSE
Itpkc	chr7	FALSE	FALSE
Mlx	chr11	FALSE	FALSE
Ces2g	chr8	FALSE	FALSE
Sephs2	chr7	FALSE	FALSE
Cand2	chr6	FALSE	FALSE
Naa80	chr9	FALSE	FALSE
Usp17lc	chr7	FALSE	FALSE
Tesc	chr5	FALSE	FALSE
Gzmf	chr14	FALSE	FALSE
Insyn2b	chr11	FALSE	FALSE
Zfp931	chr2	FALSE	FALSE
Svbp	chr4	FALSE	FALSE
Gpat2	chr2	FALSE	FALSE
Tdpoz4	chr3	FALSE	FALSE
Sap18b	chr8	FALSE	FALSE
Lrp10	chr14	FALSE	FALSE
Dsel	chr1	FALSE	FALSE
Pebp1	chr5	FALSE	FALSE
Ptges3	chr10	FALSE	FALSE
Aoah	chr13	FALSE	FALSE
H2-Eb1	chr17	FALSE	FALSE
Tgfbr1	chr4	FALSE	FALSE
Ppp1r35	chr5	FALSE	FALSE
Pop7	chr5	FALSE	FALSE
Cd81	chr7	FALSE	FALSE
Gm15093	chrX	FALSE	FALSE
Spp1	chr5	FALSE	FALSE
Tnfrsf4	chr4	FALSE	FALSE
BC048679	chr7	FALSE	FALSE
2200002D01Rik	chr7	FALSE	FALSE
Eef1a2	chr2	FALSE	FALSE
Fezf1	chr6	FALSE	FALSE
Aunip	chr4	FALSE	FALSE
Tubg2	chr11	FALSE	FALSE
Sf3a3	chr4	FALSE	FALSE
Fam181a	chr12	FALSE	FALSE
Tiam2	chr17	FALSE	FALSE
Retreg2	chr1	FALSE	FALSE
Pgls	chr8	FALSE	FALSE
Gk2	chr5	FALSE	FALSE
Cpxcr1	chrX	FALSE	FALSE
Ccnd1	chr7	FALSE	FALSE
Dscaml1	chr9	FALSE	FALSE
Gfi1b	chr2	FALSE	FALSE
Mvp	chr7	FALSE	FALSE
Fxn	chr19	FALSE	FALSE
Il12a	chr3	FALSE	FALSE
Fam241b	chr10	FALSE	FALSE
Med6	chr12	FALSE	FALSE
Pura	chr18	FALSE	FALSE
Pdcd4	chr19	FALSE	FALSE
Pcdhb1	chr18	FALSE	FALSE
Cep63	chr9	FALSE	FALSE
Aloxe3	chr11	FALSE	FALSE
Clpsl2	chr17	FALSE	FALSE
Ttc32	chr12	FALSE	FALSE
Krtap1-5	chr11	FALSE	FALSE
Pelo	chr13	FALSE	FALSE
Zfp24	chr18	FALSE	FALSE
Rhox8	chrX	FALSE	FALSE
Npy6r	chr18	FALSE	FALSE
Vmn1r167	chr7	FALSE	FALSE
Gp2	chr7	FALSE	FALSE
Acsbg2	chr17	FALSE	FALSE
Tat	chr8	FALSE	FALSE
Hnrnph3	chr10	FALSE	FALSE
Tmco5	chr2	FALSE	FALSE
Cdkn2aip	chr8	FALSE	FALSE
Krtap20-2	chr16	FALSE	FALSE
Fsip2	chr2	FALSE	FALSE
Cmtm2b	chr8	FALSE	FALSE
Pnrc2	chr4	FALSE	FALSE
Vmn1r234	chr17	FALSE	FALSE
Rassf1	chr9	FALSE	FALSE
Ap3d1	chr10	FALSE	FALSE
Mrps16	chr14	FALSE	FALSE
Nkx2-6	chr14	FALSE	FALSE
Mcm4	chr16	FALSE	FALSE
Gjd4	chr18	FALSE	FALSE
Ibsp	chr5	FALSE	FALSE
Marveld1	chr19	FALSE	FALSE
Man2b2	chr5	FALSE	FALSE
Ovgp1	chr3	FALSE	FALSE
Trim28	chr7	FALSE	FALSE
Cdk14	chr5	FALSE	FALSE
Fga	chr3	FALSE	FALSE
Hoxd13	chr2	FALSE	FALSE
Slc6a3	chr13	FALSE	FALSE
Rarb	chr14	FALSE	FALSE
Clcf1	chr19	FALSE	FALSE
Pgam2	chr11	FALSE	FALSE
Tle5	chr10	FALSE	FALSE
Spred3	chr7	FALSE	FALSE
Dnph1	chr17	FALSE	FALSE
2200002J24Rik	chr7	FALSE	FALSE
BC048507	chr13	FALSE	FALSE
Olfml1	chr7	FALSE	FALSE
Nat1	chr8	FALSE	FALSE
Eogt	chr6	FALSE	FALSE
Tdp2	chr13	FALSE	FALSE
Zfp280b	chr10	FALSE	FALSE
Zfp868	chr8	FALSE	FALSE
Gna11	chr10	FALSE	FALSE
Psg16	chr7	FALSE	FALSE
Smim7	chr8	FALSE	FALSE
Gstm7	chr3	FALSE	FALSE
Calcr	chr6	FALSE	FALSE
Riox2	chr16	FALSE	FALSE
Serbp1	chr6	FALSE	FALSE
Rnpc3	chr3	FALSE	FALSE
4930503E14Rik	chr14	FALSE	FALSE
Robo4	chr9	FALSE	FALSE
Usp27x	chrX	FALSE	FALSE
Lbx1	chr19	FALSE	FALSE
Ly6d	chr15	FALSE	FALSE
Kdf1	chr4	FALSE	FALSE
Zfp976	chr7	FALSE	FALSE
Trim65	chr11	FALSE	FALSE
Dus1l	chr11	FALSE	FALSE
Acot10	chr15	FALSE	FALSE
Agtr1a	chr13	FALSE	FALSE
Coq8b	chr7	FALSE	FALSE
Klhdc7b	chr15	FALSE	FALSE
Mrpl32	chr13	FALSE	FALSE
Lrriq4	chr3	FALSE	FALSE
Sox15	chr11	FALSE	FALSE
Smc4	chr3	FALSE	FALSE
Tor1aip2	chr1	FALSE	FALSE
Dhx36	chr3	FALSE	FALSE
Tbc1d10c	chr19	FALSE	FALSE
Scgb1b12	chr7	FALSE	FALSE
Rpf1	chr3	FALSE	FALSE
Tfap4	chr16	FALSE	FALSE
Ear10	chr14	FALSE	FALSE
Pde6h	chr6	FALSE	FALSE
Nap1l1	chr10	FALSE	FALSE
Ctso	chr3	FALSE	FALSE
Spdya	chr17	FALSE	FALSE
Gng13	chr17	FALSE	FALSE
Dkc1	chrX	FALSE	FALSE
Cox6c	chr15	FALSE	FALSE
Tsga8	chrX	FALSE	FALSE
Myoc	chr1	FALSE	FALSE
Krt15	chr11	FALSE	FALSE
Prkar1a	chr11	FALSE	FALSE
Dsg4	chr18	FALSE	FALSE
Mroh5	chr15	FALSE	FALSE
Kcnb2	chr1	FALSE	FALSE
Csn1s2b	chr5	FALSE	FALSE
Dlst	chr12	FALSE	FALSE
Mgat4f	chr1	FALSE	FALSE
Golga5	chr12	FALSE	FALSE
Cbx1	chr11	FALSE	FALSE
Prrg1	chrX	FALSE	FALSE
Cxcr1	chr1	FALSE	FALSE
Mrgprg	chr7	FALSE	FALSE
Nop16	chr13	FALSE	FALSE
Tmem247	chr17	FALSE	FALSE
Csdc2	chr15	FALSE	FALSE
Pdss1	chr2	FALSE	FALSE
Cd38	chr5	FALSE	FALSE
Mfsd2b	chr12	FALSE	FALSE
Plxnb1	chr9	FALSE	FALSE
Alox12e	chr11	FALSE	FALSE
Enho	chr4	FALSE	FALSE
Prps1l1	chr12	FALSE	FALSE
Cdkn1b	chr6	FALSE	FALSE
Dusp4	chr8	FALSE	FALSE
Nuggc	chr14	FALSE	FALSE
Fau	chr19	FALSE	FALSE
Taf1a	chr1	FALSE	FALSE
Pars2	chr4	FALSE	FALSE
Klk6	chr7	FALSE	FALSE
Zswim2	chr2	FALSE	FALSE
AI854703	chr6	FALSE	FALSE
Tbx15	chr3	FALSE	FALSE
Ajm1	chr2	FALSE	FALSE
Dyrk1b	chr7	FALSE	FALSE
Prr23a1	chr9	FALSE	FALSE
Gucy2e	chr11	FALSE	FALSE
Bod1	chr11	FALSE	FALSE
Prss8	chr7	FALSE	FALSE
Msl3	chrX	FALSE	FALSE
Wnt9b	chr11	FALSE	FALSE
Mcoln1	chr8	FALSE	FALSE
Hopx	chr5	FALSE	FALSE
Msh6	chr17	FALSE	FALSE
Ppan	chr9	FALSE	FALSE
Jsrp1	chr10	FALSE	FALSE
Nfe2l1	chr11	FALSE	FALSE
Gm1527	chr3	FALSE	FALSE
Zkscan6	chr11	FALSE	FALSE
Ptgfr	chr3	FALSE	FALSE
Gm4871	chr5	FALSE	FALSE
Agbl5	chr5	FALSE	FALSE
Rfc2	chr5	FALSE	FALSE
Msh4	chr3	FALSE	FALSE
AU022252	chr4	FALSE	FALSE
Madcam1	chr10	FALSE	FALSE
Abhd10	chr16	FALSE	FALSE
Mzf1	chr7	FALSE	FALSE
Actrt3	chr3	FALSE	FALSE
Tuba3a	chr6	FALSE	FALSE
Ccdc69	chr11	FALSE	FALSE
Xkr9	chr1	FALSE	FALSE
Sharpin	chr15	FALSE	FALSE
Ppm1k	chr6	FALSE	FALSE
Nagk	chr6	FALSE	FALSE
1700020L24Rik	chr11	FALSE	FALSE
Agpat2	chr2	FALSE	FALSE
Scd4	chr19	FALSE	FALSE
Nfatc2ip	chr7	FALSE	FALSE
Midn	chr10	FALSE	FALSE
Msto1	chr3	FALSE	FALSE
Clec9a	chr6	FALSE	FALSE
Gm2042	chr12	FALSE	FALSE
Mak16	chr8	FALSE	FALSE
Paqr6	chr3	FALSE	FALSE
Hnrnpdl	chr5	FALSE	FALSE
Fbxl16	chr17	FALSE	FALSE
Med17	chr9	FALSE	FALSE
Tmem115	chr9	FALSE	FALSE
Cklf	chr8	FALSE	FALSE
Nr2f2	chr7	FALSE	FALSE
Rbm12b2	chr4	FALSE	FALSE
Ubfd1	chr7	FALSE	FALSE
Thra	chr11	FALSE	FALSE
Tsku	chr7	FALSE	FALSE
Arfrp1	chr2	FALSE	FALSE
Rad21l	chr2	FALSE	FALSE
Enpp5	chr17	FALSE	FALSE
Map6d1	chr16	FALSE	FALSE
Senp2	chr16	FALSE	FALSE
Trim46	chr3	FALSE	FALSE
Vmn2r63	chr7	FALSE	FALSE
Mafb	chr2	FALSE	FALSE
Sprr1b	chr3	FALSE	FALSE
Mfap5	chr6	FALSE	FALSE
Avpr1a	chr10	FALSE	FALSE
Rnase1	chr14	FALSE	FALSE
Leap2	chr11	FALSE	FALSE
Gm15056	chr8	FALSE	FALSE
Abraxas1	chr5	FALSE	FALSE
Vash1	chr12	FALSE	FALSE
Reps2	chrX	FALSE	FALSE
Eid2	chr7	FALSE	FALSE
Wrn	chr8	FALSE	FALSE
Cfap126	chr1	FALSE	FALSE
Trim17	chr11	FALSE	FALSE
Snx21	chr2	FALSE	FALSE
Hoxa7	chr6	FALSE	FALSE
Tfb2m	chr1	FALSE	FALSE
Gm13889	chr2	FALSE	FALSE
Rpa1	chr11	FALSE	FALSE
Mettl23	chr11	FALSE	FALSE
Ldlr	chr9	FALSE	FALSE
Slc40a1	chr1	FALSE	FALSE
Gpr101	chrX	FALSE	FALSE
Tmie	chr9	FALSE	FALSE
C1qtnf6	chr15	FALSE	FALSE
Gm815	chr19	FALSE	FALSE
Cryab	chr9	FALSE	FALSE
Rps6kb2	chr19	FALSE	FALSE
