gene_name	chr	many_peaks	gained_nearest_tss
Socs5	chr17	TRUE	FALSE
Socs6	chr18	TRUE	FALSE
Socs7	chr11	TRUE	FALSE
Sod1	chr16	TRUE	FALSE
Sod2	chr17	FALSE	FALSE
Sod3	chr5	TRUE	FALSE
Sohlh1	chr2	TRUE	FALSE
Sohlh2	chr3	TRUE	FALSE
Son	chr16	FALSE	FALSE
Sorbs1	chr19	TRUE	FALSE
Sorbs2	chr8	TRUE	FALSE
Sorbs2os	chr8	FALSE	FALSE
Sorbs3	chr14	TRUE	FALSE
Sorcs1	chr19	TRUE	FALSE
Sorcs2	chr5	TRUE	FALSE
Sorcs3	chr19	TRUE	FALSE
Sord	chr2	FALSE	FALSE
Sorl1	chr9	TRUE	FALSE
Sort1	chr3	TRUE	FALSE
Sos1	chr17	FALSE	FALSE
Sos2	chr12	TRUE	FALSE
Sost	chr11	FALSE	FALSE
Sostdc1	chr12	TRUE	FALSE
Sowaha	chr11	FALSE	FALSE
Sowahb	chr5	TRUE	FALSE
Sowahc	chr10	FALSE	FALSE
Sowahd	chrX	FALSE	FALSE
Sox1	chr8	TRUE	FALSE
Sox10	chr15	FALSE	FALSE
Sox11	chr12	TRUE	FALSE
Sox12	chr2	FALSE	FALSE
Sox13	chr1	TRUE	FALSE
Sox14	chr9	TRUE	FALSE
Sox15	chr11	FALSE	FALSE
Sox17	chr1	TRUE	FALSE
Sox18	chr2	TRUE	FALSE
Sox1ot	chr8	TRUE	FALSE
Sox2	chr3	FALSE	FALSE
Sox21	chr14	FALSE	FALSE
Sox21os1	chr14	TRUE	FALSE
Sox2ot	chr3	TRUE	FALSE
Sox3	chrX	FALSE	FALSE
Sox30	chr11	FALSE	FALSE
Sox4	chr13	TRUE	FALSE
Sox5	chr6	TRUE	FALSE
Sox5os3	chr6	TRUE	FALSE
Sox6	chr7	TRUE	TRUE
Sox6os	chr7	FALSE	FALSE
Sox7	chr14	TRUE	FALSE
Sox8	chr17	TRUE	FALSE
Sox9	chr11	FALSE	FALSE
Sp1	chr15	FALSE	FALSE
Sp100	chr1	FALSE	FALSE
Sp2	chr11	TRUE	FALSE
Sp3	chr2	TRUE	FALSE
Sp3os	chr2	TRUE	FALSE
Sp4	chr12	FALSE	FALSE
Sp5	chr2	TRUE	FALSE
Sp6	chr11	TRUE	FALSE
Sp7	chr15	FALSE	FALSE
Sp8	chr12	TRUE	FALSE
Sp9	chr2	TRUE	FALSE
Spaca1	chr4	TRUE	FALSE
Spaca3	chr11	TRUE	FALSE
Spaca6	chr17	TRUE	FALSE
Spaca7	chr8	TRUE	FALSE
Spaca7b	chr8	TRUE	FALSE
Spaca9	chr2	FALSE	FALSE
Spag1	chr15	TRUE	FALSE
Spag11a	chr8	FALSE	FALSE
Spag11b	chr8	FALSE	FALSE
Spag16	chr1	TRUE	FALSE
Spag17	chr3	TRUE	FALSE
Spag4	chr2	FALSE	FALSE
Spag5	chr11	FALSE	FALSE
Spag6	chr2	FALSE	FALSE
Spag6l	chr16	FALSE	FALSE
Spag7	chr11	FALSE	FALSE
Spag8	chr4	FALSE	FALSE
Spag9	chr11	TRUE	FALSE
Spam1	chr6	FALSE	TRUE
Spanxn4	chr12	FALSE	FALSE
Sparc	chr11	TRUE	FALSE
Sparcl1	chr5	TRUE	FALSE
Spart	chr3	TRUE	FALSE
Spast	chr17	FALSE	FALSE
Spata1	chr3	FALSE	FALSE
Spata13	chr14	TRUE	FALSE
Spata16	chr3	TRUE	FALSE
Spata17	chr1	TRUE	FALSE
Spata18	chr5	TRUE	FALSE
Spata19	chr9	TRUE	FALSE
Spata2	chr2	TRUE	FALSE
Spata20	chr11	FALSE	FALSE
Spata21	chr4	TRUE	FALSE
Spata24	chr18	FALSE	FALSE
Spata25	chr2	FALSE	FALSE
Spata2l	chr8	FALSE	FALSE
Spata3	chr1	TRUE	FALSE
Spata31	chr13	FALSE	FALSE
Spata31d1a	chr13	FALSE	FALSE
Spata31d1b	chr13	FALSE	FALSE
Spata31d1c	chr13	FALSE	FALSE
Spata31d1d	chr13	FALSE	FALSE
Spata31e2	chr1	FALSE	FALSE
Spata31e3	chr13	TRUE	FALSE
Spata31e5	chr1	TRUE	FALSE
Spata31f1a	chr4	FALSE	FALSE
Spata31f3	chr4	FALSE	FALSE
Spata31g1	chr4	FALSE	FALSE
Spata32	chr11	FALSE	FALSE
Spata33	chr8	FALSE	FALSE
Spata4	chr8	FALSE	FALSE
Spata45	chr1	FALSE	FALSE
Spata46	chr1	FALSE	FALSE
Spata6	chr4	TRUE	FALSE
Spata6l	chr19	TRUE	FALSE
Spata7	chr12	FALSE	FALSE
Spata9	chr13	FALSE	FALSE
Spatc1l	chr10	FALSE	FALSE
Spats1	chr17	FALSE	FALSE
Spats2	chr15	FALSE	FALSE
Spats2l	chr1	TRUE	FALSE
Spc24	chr9	TRUE	FALSE
Spc25	chr2	FALSE	FALSE
Spcs1	chr14	FALSE	FALSE
Spcs2	chr7	FALSE	FALSE
Spcs3	chr8	FALSE	FALSE
Spdef	chr17	TRUE	FALSE
Spdl1	chr11	TRUE	FALSE
Spdya	chr17	FALSE	FALSE
Spdye4a	chr5	FALSE	FALSE
Spdye4b	chr5	FALSE	FALSE
Spdye4c	chr2	TRUE	FALSE
Specc1	chr11	TRUE	FALSE
Specc1l	chr10	TRUE	FALSE
Speer1a	chr5	FALSE	FALSE
Speer1e	chr5	FALSE	FALSE
Speer1h	chr5	FALSE	FALSE
Speer1m	chr5	TRUE	FALSE
Speer2	chr16	FALSE	FALSE
Speer3	chr5	TRUE	FALSE
Speer4a1	chr5	TRUE	FALSE
Speer4a2	chr5	TRUE	FALSE
Speer4a3	chr5	TRUE	FALSE
Speer4b	chr5	TRUE	FALSE
Speer4c1	chr5	FALSE	FALSE
Speer4f1	chr5	TRUE	FALSE
Speer5-ps1	chr10	FALSE	FALSE
Speer6-ps1	chr13	TRUE	FALSE
Speer9-ps1	chr7	TRUE	FALSE
Spef1	chr2	FALSE	FALSE
Spef1l	chr7	FALSE	FALSE
Spef2	chr15	FALSE	FALSE
Speg	chr1	TRUE	FALSE
Spem2	chr11	FALSE	FALSE
Spen	chr4	TRUE	FALSE
Spesp1	chr9	TRUE	FALSE
Spg11	chr2	TRUE	FALSE
Spg21	chr9	FALSE	FALSE
Spg7	chr8	TRUE	FALSE
Sphk1	chr11	TRUE	FALSE
Sphk2	chr7	FALSE	FALSE
Sphkap	chr1	TRUE	FALSE
Spi1	chr2	TRUE	FALSE
Spib	chr7	FALSE	FALSE
Spic	chr10	FALSE	FALSE
Spice1	chr16	FALSE	FALSE
Spidr	chr16	FALSE	FALSE
Spin1	chr13	TRUE	FALSE
Spin2c	chrX	FALSE	FALSE
Spin2d	chrX	FALSE	FALSE
Spin4	chrX	FALSE	FALSE
Spindoc	chr19	FALSE	FALSE
Spink10	chr18	TRUE	FALSE
Spink13	chr18	TRUE	FALSE
Spink2	chr5	TRUE	FALSE
Spink4	chr4	TRUE	FALSE
Spink8	chr9	FALSE	FALSE
Spint1	chr2	TRUE	FALSE
Spint2	chr7	FALSE	FALSE
Spint3	chr2	FALSE	FALSE
Spint4	chr2	FALSE	FALSE
Spint5	chr2	FALSE	FALSE
Spire1	chr18	TRUE	FALSE
Spire2	chr8	TRUE	FALSE
Spmap2	chr10	FALSE	FALSE
Spmap2l	chr5	FALSE	FALSE
Spmip1	chr6	FALSE	FALSE
Spmip10	chr18	TRUE	FALSE
Spmip11	chr15	FALSE	FALSE
Spmip2	chr3	TRUE	FALSE
Spmip3	chr1	TRUE	FALSE
Spmip4	chr6	FALSE	FALSE
Spmip5	chr19	FALSE	FALSE
Spmip6	chr4	FALSE	FALSE
Spmip7	chr11	FALSE	FALSE
Spmip8	chr8	FALSE	FALSE
Spmip9	chr6	FALSE	FALSE
Spn	chr7	FALSE	FALSE
Spn-ps	chr15	FALSE	FALSE
Spns1	chr7	FALSE	FALSE
Spns2	chr11	TRUE	FALSE
Spns3	chr11	TRUE	FALSE
Spo11	chr2	TRUE	FALSE
Spock1	chr13	TRUE	FALSE
Spock2	chr10	TRUE	FALSE
Spock3	chr8	FALSE	FALSE
Spon1	chr7	TRUE	FALSE
Spon2	chr5	TRUE	FALSE
Spop	chr11	TRUE	FALSE
Spopfm2	chr3	TRUE	FALSE
Spopl	chr2	TRUE	FALSE
Spout1	chr2	FALSE	FALSE
Spp1	chr5	FALSE	FALSE
Spp2	chr1	TRUE	FALSE
Sppl2a	chr2	FALSE	FALSE
Sppl2b	chr10	FALSE	FALSE
Sppl2c	chr11	TRUE	TRUE
Sppl3	chr5	TRUE	FALSE
Spr	chr6	TRUE	FALSE
Spred1	chr2	TRUE	FALSE
Spred2	chr11	TRUE	FALSE
Spred3	chr7	FALSE	FALSE
Spring1	chr5	TRUE	FALSE
Sprn	chr7	FALSE	FALSE
Sprr1a	chr3	FALSE	FALSE
Sprr1b	chr3	FALSE	FALSE
Sprr2b	chr3	FALSE	FALSE
Sprr2k	chr3	FALSE	FALSE
Sprr4	chr3	FALSE	FALSE
Sprtn	chr8	TRUE	FALSE
Spry1	chr3	TRUE	FALSE
Spry2	chr14	TRUE	FALSE
Spry4	chr18	TRUE	FALSE
Spryd3	chr15	FALSE	FALSE
Spryd4	chr10	FALSE	FALSE
Spryd7	chr14	FALSE	FALSE
Spsb1	chr4	TRUE	FALSE
Spsb2	chr6	FALSE	FALSE
Spsb3	chr17	FALSE	FALSE
Spsb4	chr9	TRUE	FALSE
Spta1	chr1	FALSE	FALSE
Sptan1	chr2	TRUE	FALSE
Sptb	chr12	TRUE	FALSE
Sptbn1	chr11	TRUE	FALSE
Sptbn2	chr19	TRUE	FALSE
Sptbn4	chr7	TRUE	FALSE
Sptbn5	chr2	TRUE	FALSE
Sptlc1	chr13	TRUE	FALSE
Sptlc2	chr12	FALSE	FALSE
Sptlc3	chr2	TRUE	FALSE
Sptssa	chr12	FALSE	FALSE
Sptssb	chr3	TRUE	FALSE
Spty2d1	chr7	FALSE	FALSE
Spx	chr6	FALSE	FALSE
Spz1	chr13	FALSE	FALSE
Sqle	chr15	TRUE	FALSE
Sqor	chr2	TRUE	FALSE
Sqstm1	chr11	TRUE	FALSE
Srbd1	chr17	TRUE	FALSE
Src	chr2	TRUE	FALSE
Srcap	chr7	FALSE	FALSE
Srcin1	chr11	TRUE	FALSE
Srd5a1	chr13	TRUE	FALSE
Srd5a2	chr17	TRUE	FALSE
Srd5a3	chr5	TRUE	FALSE
Srebf1	chr11	TRUE	FALSE
Srebf2	chr15	TRUE	FALSE
Srek1	chr13	TRUE	FALSE
Srek1ip1	chr13	TRUE	FALSE
Srf	chr17	FALSE	FALSE
Srfbp1	chr18	TRUE	FALSE
Srgap1	chr10	TRUE	FALSE
Srgap2	chr1	TRUE	FALSE
Srgap3	chr6	TRUE	FALSE
Srgn	chr10	FALSE	FALSE
Sri	chr5	TRUE	FALSE
Srl	chr16	TRUE	FALSE
Srm	chr4	FALSE	FALSE
Srms	chr2	FALSE	FALSE
Sros1	chr10	TRUE	FALSE
Srp14	chr2	TRUE	FALSE
Srp19	chr18	FALSE	FALSE
Srp68	chr11	FALSE	FALSE
Srp72	chr5	FALSE	FALSE
Srp9	chr1	TRUE	FALSE
Srpk1	chr17	TRUE	FALSE
Srpk2	chr5	TRUE	FALSE
Srpk3	chrX	FALSE	FALSE
Srpra	chr9	FALSE	FALSE
Srprb	chr9	TRUE	FALSE
Srpx	chrX	FALSE	FALSE
Srr	chr11	FALSE	FALSE
Srrd	chr5	FALSE	FALSE
Srrm1	chr4	FALSE	FALSE
Srrm2	chr17	FALSE	FALSE
Srrm3	chr5	TRUE	FALSE
Srrm4	chr5	TRUE	FALSE
Srrm4os	chr5	FALSE	FALSE
Srrt	chr5	FALSE	FALSE
Srsf1	chr11	FALSE	FALSE
Srsf10	chr4	FALSE	FALSE
Srsf11	chr3	FALSE	FALSE
Srsf12	chr4	FALSE	FALSE
Srsf2	chr11	FALSE	FALSE
Srsf3	chr17	FALSE	FALSE
Srsf4	chr4	FALSE	FALSE
Srsf5	chr12	FALSE	FALSE
Srsf6	chr2	TRUE	FALSE
Srsf7	chr17	FALSE	FALSE
Srsf9	chr5	TRUE	FALSE
Srxn1	chr2	TRUE	FALSE
Ss18	chr18	TRUE	FALSE
Ss18l2	chr9	FALSE	FALSE
Ssb	chr2	FALSE	FALSE
Ssbp1	chr6	FALSE	FALSE
Ssbp2	chr13	TRUE	FALSE
Ssbp3	chr4	TRUE	FALSE
Ssbp4	chr8	TRUE	FALSE
Ssc4d	chr5	TRUE	FALSE
Ssc5d	chr7	TRUE	FALSE
Ssh1	chr5	TRUE	FALSE
Ssh2	chr11	FALSE	FALSE
Ssh3	chr19	FALSE	FALSE
Ssmem1	chr6	FALSE	FALSE
Ssna1	chr2	FALSE	FALSE
Sspn	chr6	TRUE	FALSE
Sspo	chr6	TRUE	FALSE
Ssr1	chr13	TRUE	FALSE
Ssr2	chr3	FALSE	FALSE
Ssr3	chr3	TRUE	FALSE
Ssr4	chrX	FALSE	FALSE
Ssrp1	chr2	FALSE	FALSE
Sst	chr16	TRUE	FALSE
Sstr1	chr12	TRUE	FALSE
Sstr2	chr11	TRUE	FALSE
Sstr3	chr15	TRUE	FALSE
Sstr4	chr2	TRUE	FALSE
Sstr5	chr17	FALSE	FALSE
Ssu2	chr6	TRUE	FALSE
Ssu72	chr4	FALSE	FALSE
Ssx2ip	chr3	TRUE	FALSE
Ssxb1	chrX	FALSE	FALSE
Ssxb10	chrX	FALSE	FALSE
Ssxb13	chrX	FALSE	FALSE
Ssxb14	chrX	FALSE	FALSE
Ssxb15	chrX	FALSE	FALSE
Ssxb2	chrX	FALSE	FALSE
Ssxb3	chrX	FALSE	FALSE
Ssxb5	chrX	FALSE	FALSE
Ssxb8	chrX	FALSE	FALSE
Ssxb9	chrX	FALSE	FALSE
St13	chr15	FALSE	FALSE
St14	chr9	TRUE	FALSE
St18	chr1	TRUE	TRUE
St3gal1	chr15	TRUE	FALSE
St3gal2	chr8	TRUE	FALSE
St3gal3	chr4	TRUE	FALSE
St3gal4	chr9	TRUE	FALSE
St3gal5	chr6	TRUE	FALSE
St3gal6	chr16	TRUE	FALSE
St6gal1	chr16	TRUE	FALSE
St6gal2	chr17	TRUE	FALSE
St6galnac2	chr11	TRUE	FALSE
St6galnac3	chr3	TRUE	FALSE
St6galnac4	chr2	TRUE	FALSE
St6galnac5	chr3	TRUE	FALSE
St6galnac6	chr2	TRUE	FALSE
St7	chr6	TRUE	FALSE
St8sia1	chr6	TRUE	FALSE
St8sia2	chr7	TRUE	FALSE
St8sia3	chr18	TRUE	FALSE
St8sia3os	chr18	TRUE	FALSE
St8sia4	chr1	FALSE	FALSE
St8sia5	chr18	TRUE	FALSE
St8sia6	chr2	TRUE	FALSE
Stab1	chr14	TRUE	FALSE
Stab2	chr10	TRUE	FALSE
Stac	chr9	TRUE	FALSE
Stac2	chr11	TRUE	FALSE
Stac3	chr10	FALSE	FALSE
Stag1	chr9	TRUE	FALSE
Stag2	chrX	FALSE	FALSE
Stag3	chr5	FALSE	FALSE
Stam	chr2	FALSE	FALSE
Stam2	chr2	FALSE	FALSE
Stambp	chr6	TRUE	FALSE
Stambpl1	chr19	TRUE	FALSE
Stamos	chr2	FALSE	FALSE
Stap1	chr5	FALSE	FALSE
Stap2	chr17	FALSE	FALSE
Star	chr8	FALSE	FALSE
Stard10	chr7	TRUE	FALSE
Stard13	chr5	TRUE	FALSE
Stard3	chr11	TRUE	FALSE
Stard3nl	chr13	TRUE	FALSE
Stard4	chr18	TRUE	FALSE
Stard5	chr7	FALSE	FALSE
Stard6	chr18	FALSE	FALSE
Stard7	chr2	FALSE	FALSE
Stard8	chrX	TRUE	FALSE
Stard9	chr2	TRUE	FALSE
Stat1	chr1	TRUE	FALSE
Stat2	chr10	TRUE	FALSE
Stat3	chr11	TRUE	FALSE
Stat4	chr1	TRUE	FALSE
Stat5a	chr11	TRUE	FALSE
Stat5b	chr11	TRUE	FALSE
Stat6	chr10	TRUE	FALSE
Stau1	chr2	TRUE	FALSE
Stau2	chr1	TRUE	FALSE
Stbd1	chr5	FALSE	FALSE
Stc1	chr14	TRUE	FALSE
Stc2	chr11	TRUE	FALSE
Steap1	chr5	TRUE	FALSE
Steap2	chr5	FALSE	FALSE
Steap3	chr1	TRUE	FALSE
Steap4	chr5	TRUE	FALSE
Steep1	chrX	FALSE	FALSE
Stfa3	chr16	TRUE	FALSE
Stil	chr4	FALSE	FALSE
Stim1	chr7	TRUE	FALSE
Stim2	chr5	TRUE	FALSE
Stimate	chr14	TRUE	FALSE
Sting1	chr18	FALSE	FALSE
Stip1	chr19	FALSE	FALSE
Stk-ps2	chr1	TRUE	FALSE
Stk10	chr11	TRUE	FALSE
Stk11	chr10	FALSE	FALSE
Stk11ip	chr1	TRUE	FALSE
Stk17b	chr1	FALSE	FALSE
Stk19	chr17	FALSE	FALSE
Stk24	chr14	TRUE	FALSE
Stk25	chr1	TRUE	FALSE
Stk26	chrX	FALSE	FALSE
Stk3	chr15	TRUE	FALSE
Stk31	chr6	TRUE	FALSE
Stk32a	chr18	TRUE	FALSE
Stk32b	chr5	TRUE	FALSE
Stk32c	chr7	TRUE	FALSE
Stk33	chr7	TRUE	FALSE
Stk35	chr2	TRUE	FALSE
Stk36	chr1	TRUE	FALSE
Stk38	chr17	TRUE	FALSE
Stk38l	chr6	TRUE	FALSE
Stk39	chr2	TRUE	FALSE
Stk4	chr2	TRUE	FALSE
Stk40	chr4	TRUE	FALSE
Stkld1	chr2	FALSE	FALSE
Stmn1	chr4	FALSE	FALSE
Stmn1-rs1	chr9	TRUE	FALSE
Stmn2	chr3	TRUE	FALSE
Stmn3	chr2	FALSE	FALSE
Stmn4	chr14	TRUE	FALSE
Stmnd1	chr13	TRUE	FALSE
Stmp1	chr6	FALSE	FALSE
Stn1	chr19	TRUE	FALSE
Stom	chr2	TRUE	FALSE
Stoml1	chr9	FALSE	FALSE
Stoml2	chr4	FALSE	FALSE
Stoml3	chr3	FALSE	FALSE
Ston1	chr17	TRUE	FALSE
Ston2	chr12	TRUE	FALSE
Stox1	chr10	FALSE	FALSE
Stox2	chr8	TRUE	FALSE
Stpg1	chr4	TRUE	FALSE
Stpg2	chr3	FALSE	FALSE
Stpg3	chr2	FALSE	FALSE
Stpg4	chr17	FALSE	FALSE
Stra6	chr9	TRUE	FALSE
Stra6l	chr4	TRUE	FALSE
Stra8	chr6	FALSE	FALSE
Strada	chr11	FALSE	FALSE
Stradb	chr1	FALSE	FALSE
Strap	chr6	TRUE	FALSE
Strbp	chr2	TRUE	FALSE
Strc	chr2	FALSE	FALSE
Strip1	chr3	TRUE	FALSE
Strip2	chr6	TRUE	FALSE
Strit1	chr3	TRUE	FALSE
Strn	chr17	TRUE	FALSE
Strn3	chr12	FALSE	FALSE
Strn4	chr7	TRUE	FALSE
Stt3a	chr9	FALSE	FALSE
Stt3b	chr9	TRUE	FALSE
Stub1	chr17	FALSE	FALSE
Stum	chr1	TRUE	FALSE
Stx11	chr10	FALSE	FALSE
Stx12	chr4	FALSE	FALSE
Stx16	chr2	TRUE	FALSE
Stx17	chr4	FALSE	FALSE
Stx18	chr5	TRUE	FALSE
Stx1a	chr5	TRUE	FALSE
Stx1b	chr7	FALSE	FALSE
Stx2	chr5	TRUE	FALSE
Stx3	chr19	FALSE	FALSE
Stx4a	chr7	FALSE	FALSE
Stx5a	chr19	FALSE	FALSE
Stx6	chr1	TRUE	FALSE
Stx7	chr10	TRUE	FALSE
Stx8	chr11	TRUE	FALSE
Stxbp1	chr2	TRUE	FALSE
Stxbp2	chr8	TRUE	FALSE
Stxbp3	chr3	TRUE	FALSE
Stxbp4	chr11	TRUE	FALSE
Stxbp5	chr10	TRUE	FALSE
Stxbp5l	chr16	TRUE	FALSE
Stxbp6	chr12	TRUE	FALSE
Styk1	chr6	FALSE	FALSE
Styx	chr14	FALSE	FALSE
Styxl1	chr5	FALSE	FALSE
Styxl2	chr1	FALSE	FALSE
Sub1	chr15	TRUE	FALSE
Sucla2	chr14	TRUE	FALSE
Suclg1	chr6	TRUE	FALSE
Suclg2	chr6	TRUE	FALSE
Sucnr1	chr3	TRUE	FALSE
Suco	chr1	FALSE	FALSE
Suds3	chr5	TRUE	FALSE
Sufu	chr19	TRUE	FALSE
Sugct	chr13	TRUE	FALSE
Sugp1	chr8	FALSE	FALSE
Sugp2	chr8	TRUE	FALSE
Sugt1	chr14	FALSE	FALSE
Sulf1	chr1	TRUE	FALSE
Sulf2	chr2	TRUE	FALSE
Sult1a1	chr7	FALSE	FALSE
Sult1c1	chr17	TRUE	FALSE
Sult1c2	chr17	TRUE	FALSE
Sult2a1	chr7	FALSE	FALSE
Sult2a2	chr7	FALSE	FALSE
Sult2a4	chr7	FALSE	FALSE
Sult2a5	chr7	FALSE	FALSE
Sult2a6	chr7	FALSE	FALSE
Sult2a7	chr7	FALSE	FALSE
Sult2b1	chr7	FALSE	FALSE
Sult3a2	chr10	FALSE	FALSE
Sult4a1	chr15	TRUE	FALSE
Sult5a1	chr8	FALSE	FALSE
Sult6b1	chr17	FALSE	FALSE
Sult6b2	chr6	TRUE	FALSE
Sumf1	chr6	TRUE	FALSE
Sumf2	chr5	FALSE	FALSE
Sumo1	chr1	FALSE	FALSE
Sumo2	chr11	FALSE	FALSE
Sumo3	chr10	FALSE	FALSE
Sun1	chr5	TRUE	FALSE
Sun3	chr11	FALSE	FALSE
Sun5	chr2	FALSE	FALSE
Suox	chr10	FALSE	FALSE
Supt16	chr14	FALSE	FALSE
Supt20	chr3	TRUE	FALSE
Supt3	chr17	FALSE	FALSE
Supt4a	chr11	FALSE	FALSE
Supt4b	chr10	FALSE	FALSE
Supt5	chr7	TRUE	FALSE
Supt6	chr11	FALSE	FALSE
Supv3l1	chr10	FALSE	FALSE
Surf1	chr2	FALSE	FALSE
Surf4	chr2	FALSE	FALSE
Surf6	chr2	FALSE	FALSE
Susd1	chr4	TRUE	FALSE
Susd2	chr10	FALSE	FALSE
Susd3	chr13	TRUE	FALSE
Susd4	chr1	TRUE	FALSE
Susd5	chr9	TRUE	FALSE
Susd6	chr12	TRUE	FALSE
Suv39h1	chrX	FALSE	FALSE
Suz12	chr11	FALSE	FALSE
Sv2a	chr3	TRUE	FALSE
Sv2b	chr7	TRUE	FALSE
Sv2c	chr13	TRUE	FALSE
Sval1	chr6	FALSE	FALSE
Sval2	chr6	FALSE	FALSE
Svbp	chr4	FALSE	FALSE
Svep1	chr4	TRUE	TRUE
Svil	chr18	TRUE	FALSE
Svip	chr7	FALSE	FALSE
Svop	chr5	TRUE	FALSE
Svopl	chr6	FALSE	FALSE
Svs3a	chr2	FALSE	FALSE
Svs3b	chr2	FALSE	FALSE
Svs5	chr2	FALSE	FALSE
Svs6	chr2	FALSE	FALSE
Swap70	chr7	TRUE	FALSE
Swi5	chr2	FALSE	FALSE
Swsap1	chr9	FALSE	FALSE
Swt1	chr1	FALSE	FALSE
Syap1	chrX	FALSE	FALSE
Sybu	chr15	TRUE	FALSE
Syce1	chr7	FALSE	FALSE
Syce1l	chr8	FALSE	FALSE
Syce2	chr8	FALSE	FALSE
Syce3	chr15	FALSE	FALSE
Sycn	chr7	FALSE	FALSE
Sycp1	chr3	FALSE	FALSE
Sycp2	chr2	FALSE	FALSE
Sycp2l	chr13	TRUE	FALSE
Sycp3	chr10	FALSE	FALSE
Syde1	chr10	FALSE	FALSE
Syde2	chr3	TRUE	FALSE
Syf2	chr4	TRUE	FALSE
Syk	chr13	TRUE	FALSE
Sympk	chr7	TRUE	FALSE
Syn1	chrX	FALSE	FALSE
Syn2	chr6	TRUE	FALSE
Syn3	chr10	TRUE	FALSE
Syna	chr5	FALSE	FALSE
Synb	chr14	FALSE	FALSE
Sync	chr4	FALSE	FALSE
Syncrip	chr9	FALSE	FALSE
Syndig1	chr2	TRUE	FALSE
Syndig1l	chr12	TRUE	FALSE
Syne1	chr10	TRUE	FALSE
Syne2	chr12	TRUE	FALSE
Syne3	chr12	TRUE	FALSE
Syne4	chr7	FALSE	FALSE
Syngap1	chr17	TRUE	FALSE
Syngr1	chr15	TRUE	FALSE
Syngr2	chr11	FALSE	FALSE
Syngr3	chr17	FALSE	FALSE
Syngr4	chr7	FALSE	FALSE
Synj1	chr16	TRUE	FALSE
Synj2	chr17	TRUE	FALSE
Synm	chr7	TRUE	FALSE
Synpo	chr18	TRUE	FALSE
Synpo2	chr3	TRUE	FALSE
Synpo2l	chr14	FALSE	FALSE
Synpr	chr14	TRUE	FALSE
Synrg	chr11	TRUE	FALSE
Syp	chrX	TRUE	FALSE
Sypl1	chr12	TRUE	FALSE
Sypl2	chr3	FALSE	FALSE
Sys1	chr2	FALSE	FALSE
Syt1	chr10	TRUE	FALSE
Syt10	chr15	TRUE	FALSE
Syt12	chr19	TRUE	FALSE
Syt13	chr2	TRUE	FALSE
Syt14	chr1	FALSE	FALSE
Syt15	chr14	TRUE	FALSE
Syt16	chr12	TRUE	FALSE
Syt17	chr7	TRUE	FALSE
Syt2	chr1	TRUE	FALSE
Syt3	chr7	FALSE	FALSE
Syt4	chr18	TRUE	FALSE
Syt5	chr7	FALSE	FALSE
Syt6	chr3	TRUE	FALSE
Syt7	chr19	TRUE	FALSE
Syt8	chr7	FALSE	FALSE
Syt9	chr7	TRUE	FALSE
Sytl1	chr4	FALSE	FALSE
Sytl2	chr7	TRUE	FALSE
Sytl4	chrX	FALSE	FALSE
Syvn1	chr19	FALSE	FALSE
Szrd1	chr4	FALSE	FALSE
Szt2	chr4	TRUE	FALSE
T	chr17	TRUE	FALSE
T2	chr17	TRUE	FALSE
Taar1	chr10	FALSE	FALSE
Taar2	chr10	FALSE	FALSE
Taar3	chr10	FALSE	FALSE
Taar4	chr10	FALSE	FALSE
Taar5	chr10	FALSE	FALSE
Taar6	chr10	FALSE	FALSE
Taar7a	chr10	FALSE	FALSE
Taar7d	chr10	FALSE	FALSE
Taar7e	chr10	FALSE	FALSE
Taar7f	chr10	FALSE	FALSE
Taar8c	chr10	FALSE	FALSE
Taar9	chr10	FALSE	FALSE
Tab1	chr15	FALSE	FALSE
Tab2	chr10	TRUE	FALSE
Tab3	chrX	FALSE	FALSE
Tac1	chr6	TRUE	FALSE
Tac2	chr10	TRUE	FALSE
Tac4	chr11	TRUE	FALSE
Tacc1	chr8	TRUE	FALSE
Tacc2	chr7	TRUE	FALSE
Tacc3	chr5	TRUE	FALSE
Taco1	chr11	FALSE	FALSE
Tacr1	chr6	TRUE	FALSE
Tacr2	chr10	TRUE	FALSE
Tacr3	chr3	TRUE	FALSE
Tacstd2	chr6	FALSE	FALSE
Tada1	chr1	TRUE	FALSE
Tada2a	chr11	FALSE	FALSE
Tada2b	chr5	FALSE	FALSE
Tada3	chr6	FALSE	FALSE
Taf1	chrX	FALSE	FALSE
Taf10	chr7	FALSE	FALSE
Taf11	chr17	TRUE	FALSE
Taf12	chr4	FALSE	FALSE
Taf13	chr3	FALSE	FALSE
Taf15	chr11	FALSE	FALSE
Taf1a	chr1	FALSE	FALSE
Taf1b	chr12	TRUE	FALSE
Taf1c	chr8	FALSE	FALSE
Taf2	chr15	TRUE	FALSE
Taf3	chr2	TRUE	FALSE
Taf4	chr2	TRUE	FALSE
Taf4b	chr18	FALSE	FALSE
Taf5	chr19	FALSE	FALSE
Taf5l	chr8	FALSE	FALSE
Taf6	chr5	FALSE	FALSE
Taf6l	chr19	FALSE	FALSE
Taf7l	chrX	FALSE	FALSE
Taf7l2	chr10	TRUE	FALSE
Taf8	chr17	TRUE	FALSE
Taf9	chr13	FALSE	FALSE
Taf9b	chrX	FALSE	FALSE
Tafa1	chr6	TRUE	FALSE
Tafa2	chr10	TRUE	FALSE
