gene_name	chr	gained_nearest_tss	gained_median_sig
Rrp7a	chr15	FALSE	FALSE
Rrp8	chr7	FALSE	FALSE
Rrp9	chr9	FALSE	FALSE
Rrs1	chr1	FALSE	FALSE
Rs1	chrX	FALSE	FALSE
Rsad1	chr11	FALSE	FALSE
Rsad2	chr12	FALSE	FALSE
Rsbn1	chr3	FALSE	FALSE
Rsbn1l	chr5	FALSE	FALSE
Rsc1a1	chr4	FALSE	FALSE
Rsf1	chr7	FALSE	FALSE
Rsf1os1	chr7	FALSE	FALSE
Rsf1os2	chr7	FALSE	FALSE
Rsl1	chr13	FALSE	FALSE
Rsl1d1	chr16	FALSE	FALSE
Rsl24d1	chr9	FALSE	TRUE
Rslcan18	chr13	FALSE	FALSE
Rsph1	chr17	FALSE	FALSE
Rsph14	chr10	FALSE	FALSE
Rsph3a	chr17	FALSE	FALSE
Rsph6a	chr7	FALSE	FALSE
Rsph9	chr17	FALSE	FALSE
Rspo1	chr4	FALSE	FALSE
Rspo2	chr15	FALSE	TRUE
Rspo3	chr10	FALSE	TRUE
Rspo4	chr2	FALSE	FALSE
Rsrc1	chr3	FALSE	FALSE
Rsrc2	chr5	FALSE	FALSE
Rsrp1	chr4	FALSE	FALSE
Rsu1	chr2	FALSE	FALSE
Rtbdn	chr8	FALSE	FALSE
Rtca	chr3	FALSE	FALSE
Rtcb	chr10	FALSE	FALSE
Rtel1	chr2	FALSE	FALSE
Rtf1	chr2	FALSE	FALSE
Rtf2	chr2	FALSE	FALSE
Rtkn	chr6	FALSE	FALSE
Rtkn2	chr10	FALSE	FALSE
Rtl3	chrX	FALSE	FALSE
Rtl4	chrX	FALSE	FALSE
Rtl5	chrX	FALSE	FALSE
Rtl6	chr15	FALSE	FALSE
Rtl8a	chrX	FALSE	FALSE
Rtl8b	chrX	FALSE	FALSE
Rtl9	chrX	FALSE	FALSE
Rtn1	chr12	FALSE	FALSE
Rtn2	chr7	FALSE	FALSE
Rtn3	chr19	FALSE	FALSE
Rtn4	chr11	FALSE	FALSE
Rtn4ip1	chr10	FALSE	FALSE
Rtn4r	chr16	FALSE	FALSE
Rtn4rl1	chr11	FALSE	FALSE
Rtn4rl2	chr2	FALSE	FALSE
Rtp1	chr16	FALSE	FALSE
Rtp2	chr16	FALSE	FALSE
Rtp3	chr9	FALSE	FALSE
Rtp4	chr16	FALSE	FALSE
Rtraf	chr14	FALSE	FALSE
Rttn	chr18	FALSE	FALSE
Rubcn	chr16	FALSE	FALSE
Rubcnl	chr14	FALSE	FALSE
Rubie	chr14	FALSE	FALSE
Rufy1	chr11	FALSE	FALSE
Rufy2	chr10	FALSE	FALSE
Rufy3	chr5	FALSE	FALSE
Rufy4	chr1	FALSE	FALSE
Rundc1	chr11	FALSE	FALSE
Rundc3a	chr11	FALSE	FALSE
Rundc3b	chr5	FALSE	FALSE
Runx1	chr16	FALSE	TRUE
Runx1t1	chr4	FALSE	TRUE
Runx2	chr17	FALSE	TRUE
Runx3	chr4	FALSE	FALSE
Rusc1	chr3	FALSE	FALSE
Rusc2	chr4	FALSE	FALSE
Rusf1	chr7	FALSE	FALSE
Ruvbl1	chr6	FALSE	FALSE
Ruvbl2	chr7	FALSE	FALSE
Rwdd1	chr10	FALSE	FALSE
Rwdd2a	chr9	FALSE	FALSE
Rwdd2b	chr16	FALSE	FALSE
Rwdd3	chr3	FALSE	TRUE
Rxfp1	chr3	FALSE	FALSE
Rxfp2	chr5	FALSE	FALSE
Rxfp3	chr15	FALSE	FALSE
Rxfp4	chr3	FALSE	FALSE
Rxra	chr2	FALSE	FALSE
Rxrb	chr17	FALSE	FALSE
Rxrg	chr1	FALSE	FALSE
Rxylt1	chr10	FALSE	FALSE
Rybp	chr6	FALSE	FALSE
Ryk	chr9	FALSE	FALSE
Ryr1	chr7	FALSE	FALSE
Ryr2	chr13	FALSE	TRUE
Ryr3	chr2	FALSE	TRUE
S100a1	chr3	FALSE	FALSE
S100a10	chr3	FALSE	FALSE
S100a11	chr3	FALSE	FALSE
S100a13	chr3	FALSE	FALSE
S100a14	chr3	FALSE	FALSE
S100a16	chr3	FALSE	FALSE
S100a2	chr3	FALSE	FALSE
S100a3	chr3	FALSE	FALSE
S100a4	chr3	FALSE	FALSE
S100a6	chr3	FALSE	FALSE
S100a7a	chr3	FALSE	FALSE
S100a9	chr3	FALSE	FALSE
S100b	chr10	FALSE	FALSE
S100pbp	chr4	FALSE	FALSE
S100z	chr13	FALSE	FALSE
S1pr1	chr3	FALSE	FALSE
S1pr2	chr9	FALSE	FALSE
S1pr3	chr13	FALSE	FALSE
S1pr4	chr10	FALSE	FALSE
S1pr5	chr9	FALSE	FALSE
S2bpcox16	chr12	FALSE	FALSE
Saa1	chr7	FALSE	FALSE
Saa2	chr7	FALSE	FALSE
Saa3	chr7	FALSE	FALSE
Saa4	chr7	FALSE	FALSE
Saal1	chr7	FALSE	FALSE
Sac3d1	chr19	FALSE	FALSE
Sacm1l	chr9	FALSE	FALSE
Sacs	chr14	FALSE	FALSE
Sae1	chr7	FALSE	FALSE
Safb	chr17	FALSE	FALSE
Safb2	chr17	FALSE	FALSE
Sag	chr1	FALSE	FALSE
Sall1	chr8	FALSE	FALSE
Sall2	chr14	FALSE	FALSE
Sall3	chr18	FALSE	FALSE
Sall4	chr2	FALSE	FALSE
Samd1	chr8	FALSE	FALSE
Samd10	chr2	FALSE	FALSE
Samd11	chr4	FALSE	FALSE
Samd12	chr15	FALSE	TRUE
Samd13	chr3	FALSE	FALSE
Samd14	chr11	FALSE	FALSE
Samd15	chr12	FALSE	FALSE
Samd3	chr10	FALSE	FALSE
Samd4	chr14	FALSE	FALSE
Samd4b	chr7	FALSE	FALSE
Samd5	chr10	FALSE	FALSE
Samd7	chr3	FALSE	TRUE
Samd8	chr14	FALSE	FALSE
Samd9l	chr6	FALSE	FALSE
Samhd1	chr2	FALSE	FALSE
Samm50	chr15	FALSE	FALSE
Samsn1	chr16	FALSE	FALSE
Samt1d	chrX	FALSE	FALSE
Samt3	chrX	FALSE	FALSE
Samt4	chrX	FALSE	FALSE
Sanbr	chr11	FALSE	FALSE
Sap130	chr18	FALSE	FALSE
Sap18b	chr14	FALSE	FALSE
Sap30	chr8	FALSE	FALSE
Sap30bp	chr11	FALSE	FALSE
Sap30l	chr11	FALSE	FALSE
Sapcd1	chr17	FALSE	FALSE
Sapcd2	chr2	FALSE	FALSE
Sar1b	chr11	FALSE	FALSE
Saraf	chr8	FALSE	FALSE
Sardh	chr2	FALSE	FALSE
Sarm1	chr11	FALSE	FALSE
Sars1	chr3	FALSE	FALSE
Sars2	chr7	FALSE	FALSE
Sart1	chr19	FALSE	FALSE
Sart3	chr5	FALSE	FALSE
Sash1	chr10	FALSE	TRUE
Sash3	chrX	FALSE	FALSE
Sat1	chrX	FALSE	FALSE
Sat2	chr11	FALSE	FALSE
Satb1	chr17	FALSE	TRUE
Satb2	chr1	FALSE	FALSE
Satl1	chrX	FALSE	FALSE
Sav1	chr12	FALSE	FALSE
Saxo1	chr4	FALSE	FALSE
Saxo2	chr7	FALSE	FALSE
Saxo4	chr19	FALSE	FALSE
Saxo5	chr8	FALSE	FALSE
Saysd1	chr14	FALSE	FALSE
Sbds	chr5	FALSE	FALSE
Sbf1	chr15	FALSE	FALSE
Sbf2	chr7	FALSE	FALSE
Sbk1	chr7	FALSE	FALSE
Sbk2	chr7	FALSE	FALSE
Sbk3	chr7	FALSE	FALSE
Sbno1	chr5	FALSE	FALSE
Sbno2	chr10	FALSE	FALSE
Sbp	chr17	FALSE	FALSE
Sbpl	chr17	FALSE	FALSE
Sbsn	chr7	FALSE	FALSE
Sbspon	chr1	FALSE	FALSE
Sc5d	chr9	FALSE	TRUE
Scaf1	chr7	FALSE	FALSE
Scaf11	chr15	FALSE	FALSE
Scaf4	chr16	FALSE	FALSE
Scaf8	chr17	FALSE	FALSE
Scai	chr2	FALSE	FALSE
Scamp1	chr13	FALSE	FALSE
Scamp2	chr9	FALSE	FALSE
Scamp3	chr3	FALSE	FALSE
Scamp4	chr10	FALSE	FALSE
Scamp5	chr9	FALSE	FALSE
Scap	chr9	FALSE	FALSE
Scaper	chr9	FALSE	FALSE
Scara3	chr14	FALSE	FALSE
Scara5	chr14	FALSE	FALSE
Scarb1	chr5	FALSE	FALSE
Scarb2	chr5	FALSE	FALSE
Scarf1	chr11	FALSE	FALSE
Scarf2	chr16	FALSE	FALSE
Scarletltr	chr9	FALSE	FALSE
Scarna17	chr18	FALSE	FALSE
Scarna2	chr3	FALSE	FALSE
Scarna3b	chr12	FALSE	FALSE
Scarna6	chr1	FALSE	FALSE
Scarna8	chr4	FALSE	FALSE
Scart1	chr7	FALSE	FALSE
Scart2	chr7	FALSE	FALSE
Sccpdh	chr1	FALSE	FALSE
Scd1	chr19	FALSE	FALSE
Scd2	chr19	FALSE	FALSE
Scd3	chr19	FALSE	FALSE
Scd4	chr19	FALSE	FALSE
Scel	chr14	FALSE	FALSE
Scfd1	chr12	FALSE	FALSE
Scfd2	chr5	FALSE	TRUE
Scg2	chr1	TRUE	TRUE
Scg3	chr9	FALSE	FALSE
Scg5	chr2	FALSE	FALSE
Scgb1a1	chr19	FALSE	FALSE
Scgb1b12	chr7	FALSE	FALSE
Scgb1b2	chr7	FALSE	FALSE
Scgb1b20	chr7	FALSE	FALSE
Scgb1b24	chr7	FALSE	FALSE
Scgb1b27	chr7	FALSE	FALSE
Scgb1b29	chr7	FALSE	FALSE
Scgb1b3	chr7	FALSE	FALSE
Scgb1b30	chr7	FALSE	FALSE
Scgb1b7	chr7	FALSE	FALSE
Scgb1c1	chr7	FALSE	FALSE
Scgb2b1	chr7	FALSE	FALSE
Scgb2b11	chr7	FALSE	FALSE
Scgb2b12	chr7	FALSE	FALSE
Scgb2b2	chr7	FALSE	FALSE
Scgb2b20	chr7	FALSE	FALSE
Scgb2b21	chr7	FALSE	FALSE
Scgb2b23-ps	chr7	FALSE	FALSE
Scgb2b24	chr7	FALSE	FALSE
Scgb2b26	chr7	FALSE	FALSE
Scgb2b27	chr7	FALSE	FALSE
Scgb2b3	chr7	FALSE	FALSE
Scgb2b7	chr7	FALSE	FALSE
Scgb3a1	chr11	FALSE	FALSE
Scgn	chr13	FALSE	FALSE
Schip1	chr3	FALSE	TRUE
Scimp	chr11	FALSE	FALSE
Scin	chr12	FALSE	FALSE
Sclt1	chr3	FALSE	FALSE
Scly	chr1	FALSE	FALSE
Scmh1	chr4	FALSE	FALSE
Scml2	chrX	FALSE	TRUE
Scml4	chr10	FALSE	FALSE
Scn10a	chr9	FALSE	FALSE
Scn11a	chr9	FALSE	TRUE
Scn1a	chr2	FALSE	FALSE
Scn1b	chr7	FALSE	FALSE
Scn2a	chr2	FALSE	FALSE
Scn2b	chr9	FALSE	FALSE
Scn3a	chr2	FALSE	FALSE
Scn3b	chr9	FALSE	FALSE
Scn4a	chr11	FALSE	FALSE
Scn4b	chr9	FALSE	FALSE
Scn5a	chr9	FALSE	FALSE
Scn7a	chr2	FALSE	FALSE
Scn8a	chr15	FALSE	FALSE
Scn9a	chr2	FALSE	FALSE
Scnm1	chr3	FALSE	FALSE
Scnn1a	chr6	FALSE	FALSE
Scnn1b	chr7	FALSE	FALSE
Scnn1g	chr7	FALSE	FALSE
Sco1	chr11	FALSE	FALSE
Sco2	chr15	FALSE	FALSE
Scoc	chr8	FALSE	FALSE
Scp2	chr4	FALSE	FALSE
Scp2d1	chr2	FALSE	FALSE
Scpep1	chr11	FALSE	FALSE
Scpep1os	chr11	FALSE	FALSE
Scpppq1	chr5	FALSE	FALSE
Scrg1	chr8	FALSE	FALSE
Scrib	chr15	FALSE	FALSE
Scrn1	chr6	FALSE	TRUE
Scrn2	chr11	FALSE	FALSE
Scrt1	chr15	FALSE	FALSE
Scrt2	chr2	FALSE	FALSE
Sct	chr7	FALSE	FALSE
Sctr	chr1	FALSE	FALSE
Scube1	chr15	FALSE	FALSE
Scube2	chr7	FALSE	FALSE
Scube3	chr17	FALSE	FALSE
Scx	chr15	FALSE	FALSE
Scyl1	chr19	FALSE	FALSE
Scyl2	chr10	FALSE	FALSE
Scyl3	chr1	FALSE	FALSE
Sdad1	chr5	FALSE	FALSE
Sdc1	chr12	FALSE	TRUE
Sdc2	chr15	FALSE	TRUE
Sdc3	chr4	FALSE	FALSE
Sdc4	chr2	FALSE	FALSE
Sdcbp	chr4	FALSE	TRUE
Sdcbp2	chr2	FALSE	FALSE
Sdccag8	chr1	FALSE	TRUE
Sde2	chr1	FALSE	FALSE
Sdf2	chr11	FALSE	FALSE
Sdf2l1	chr16	FALSE	FALSE
Sdf4	chr4	FALSE	FALSE
Sdha	chr13	FALSE	FALSE
Sdhaf1	chr7	FALSE	FALSE
Sdhaf2	chr19	FALSE	FALSE
Sdhaf3	chr6	FALSE	FALSE
Sdhaf4	chr1	FALSE	FALSE
Sdhb	chr4	FALSE	FALSE
Sdhc	chr1	FALSE	FALSE
Sdhd	chr9	FALSE	FALSE
Sdk1	chr5	FALSE	FALSE
Sdk2	chr11	FALSE	FALSE
Sdr16c6	chr4	FALSE	FALSE
Sdr39u1	chr14	FALSE	FALSE
Sdr42e1	chr8	FALSE	FALSE
Sdr42e2	chr7	FALSE	FALSE
Sdr9c7	chr10	FALSE	FALSE
Sds	chr5	FALSE	FALSE
Sdsl	chr5	FALSE	FALSE
Sebox	chr11	FALSE	FALSE
Sec1	chr7	FALSE	FALSE
Sec11a	chr7	FALSE	FALSE
Sec11c	chr18	FALSE	FALSE
Sec13	chr6	FALSE	FALSE
Sec14l1	chr11	FALSE	FALSE
Sec14l2	chr11	FALSE	FALSE
Sec14l3	chr11	FALSE	FALSE
Sec14l4	chr11	FALSE	FALSE
Sec14l5	chr16	FALSE	FALSE
Sec16a	chr2	FALSE	FALSE
Sec16b	chr1	FALSE	FALSE
Sec22a	chr16	FALSE	FALSE
Sec22b	chr3	FALSE	FALSE
Sec22c	chr9	FALSE	FALSE
Sec23a	chr12	FALSE	FALSE
Sec23b	chr2	FALSE	FALSE
Sec23ip	chr7	FALSE	FALSE
Sec24a	chr11	FALSE	FALSE
Sec24b	chr3	FALSE	FALSE
Sec24c	chr14	FALSE	FALSE
Sec24d	chr3	FALSE	FALSE
Sec31a	chr5	FALSE	FALSE
Sec31b	chr19	FALSE	FALSE
Sec61a1	chr6	FALSE	TRUE
Sec61a2	chr2	FALSE	FALSE
Sec61b	chr4	FALSE	TRUE
Sec61g	chr11	FALSE	FALSE
Sec62	chr3	FALSE	FALSE
Sec63	chr10	FALSE	FALSE
Secisbp2	chr13	FALSE	FALSE
Secisbp2l	chr2	FALSE	FALSE
Sectm1a	chr11	FALSE	FALSE
Sectm1b	chr11	FALSE	FALSE
Seh1l	chr18	FALSE	FALSE
Sel1l	chr12	FALSE	FALSE
Sel1l2	chr2	FALSE	FALSE
Sel1l3	chr5	FALSE	FALSE
Sele	chr1	FALSE	FALSE
Selenbp1	chr3	FALSE	FALSE
Selenbp2	chr3	FALSE	FALSE
Selenof	chr3	FALSE	FALSE
Selenoh	chr2	FALSE	FALSE
Selenoi	chr5	FALSE	FALSE
Selenok	chr14	FALSE	FALSE
Selenom	chr11	FALSE	FALSE
Selenon	chr4	FALSE	FALSE
Selenoo	chr15	FALSE	FALSE
Selenop	chr15	FALSE	FALSE
Selenos	chr7	FALSE	FALSE
Selenot	chr3	FALSE	FALSE
Selenov	chr7	FALSE	FALSE
Selenow	chr7	FALSE	FALSE
Sell	chr1	FALSE	FALSE
Selp	chr1	FALSE	FALSE
Selplg	chr5	FALSE	FALSE
Sem1	chr6	FALSE	FALSE
Sema3a	chr5	FALSE	TRUE
Sema3b	chr9	FALSE	FALSE
Sema3c	chr5	FALSE	FALSE
Sema3d	chr5	FALSE	FALSE
Sema3e	chr5	FALSE	TRUE
Sema3f	chr9	FALSE	FALSE
Sema3g	chr14	FALSE	FALSE
Sema4a	chr3	FALSE	FALSE
Sema4b	chr7	FALSE	FALSE
Sema4c	chr1	FALSE	FALSE
Sema4d	chr13	FALSE	TRUE
Sema4f	chr6	FALSE	FALSE
Sema4g	chr19	FALSE	FALSE
Sema5a	chr15	FALSE	TRUE
Sema5b	chr16	FALSE	FALSE
Sema6a	chr18	FALSE	TRUE
Sema6b	chr17	FALSE	FALSE
Sema6c	chr3	FALSE	FALSE
Sema6d	chr2	FALSE	TRUE
Sema7a	chr9	FALSE	FALSE
Semp2l1	chr1	FALSE	FALSE
Semp2l2b	chr10	FALSE	FALSE
Senp1	chr15	FALSE	FALSE
Senp2	chr16	FALSE	FALSE
Senp3	chr11	FALSE	FALSE
Senp5	chr16	FALSE	FALSE
Senp6	chr9	FALSE	FALSE
Senp7	chr16	FALSE	FALSE
Senp8	chr9	FALSE	FALSE
Sephs1	chr2	FALSE	FALSE
Sephs2	chr7	FALSE	FALSE
Sepsecs	chr5	FALSE	FALSE
Septin1	chr7	FALSE	FALSE
Septin10	chr10	FALSE	FALSE
Septin11	chr5	FALSE	FALSE
Septin12	chr16	FALSE	FALSE
Septin3	chr15	FALSE	FALSE
Septin4	chr11	FALSE	FALSE
Septin5	chr16	FALSE	FALSE
Septin6	chrX	FALSE	FALSE
Septin7	chr9	FALSE	FALSE
Septin8	chr11	FALSE	TRUE
Septin9	chr11	FALSE	FALSE
Serac1	chr17	FALSE	FALSE
Serbp1	chr6	FALSE	FALSE
Serf1	chr13	FALSE	FALSE
Sergef	chr7	FALSE	FALSE
Serhl	chr15	FALSE	FALSE
Serinc1	chr10	FALSE	TRUE
Serinc2	chr4	FALSE	FALSE
Serinc5	chr13	FALSE	FALSE
Serp2	chr14	FALSE	TRUE
Serpina10	chr12	FALSE	FALSE
Serpina11	chr12	FALSE	FALSE
Serpina12	chr12	FALSE	FALSE
Serpina16	chr12	FALSE	FALSE
Serpina1a	chr12	FALSE	FALSE
Serpina1b	chr12	FALSE	FALSE
Serpina1c	chr12	FALSE	FALSE
Serpina1d	chr12	FALSE	FALSE
Serpina1e	chr12	FALSE	FALSE
Serpina1f	chr12	FALSE	FALSE
Serpina3a	chr12	FALSE	FALSE
Serpina3b	chr12	FALSE	FALSE
Serpina3c	chr12	FALSE	FALSE
Serpina3f	chr12	FALSE	FALSE
Serpina3g	chr12	FALSE	FALSE
Serpina3h	chr12	FALSE	FALSE
Serpina3i	chr12	FALSE	FALSE
Serpina3j	chr12	FALSE	FALSE
Serpina3m	chr12	FALSE	FALSE
Serpina3n	chr12	FALSE	FALSE
Serpina4-ps1	chr12	FALSE	FALSE
Serpina5	chr12	FALSE	FALSE
Serpina6	chr12	FALSE	FALSE
Serpina9	chr12	FALSE	FALSE
Serpinb10	chr1	FALSE	FALSE
Serpinb11	chr1	FALSE	FALSE
Serpinb12	chr1	FALSE	FALSE
Serpinb1a	chr13	FALSE	FALSE
Serpinb1b	chr13	FALSE	TRUE
Serpinb2	chr1	TRUE	TRUE
Serpinb3c	chr1	FALSE	FALSE
Serpinb3d	chr1	FALSE	FALSE
Serpinb5	chr1	FALSE	FALSE
Serpinb6b	chr13	FALSE	FALSE
Serpinb6c	chr13	FALSE	FALSE
Serpinb6d	chr13	FALSE	FALSE
Serpinb6e	chr13	FALSE	FALSE
Serpinb7	chr1	FALSE	FALSE
Serpinb8	chr1	FALSE	TRUE
Serpinb9	chr13	FALSE	FALSE
Serpinb9b	chr13	FALSE	FALSE
Serpinb9c	chr13	FALSE	FALSE
Serpinb9d	chr13	FALSE	FALSE
Serpinb9e	chr13	FALSE	FALSE
Serpinb9g	chr13	FALSE	FALSE
Serpinc1	chr1	FALSE	FALSE
Serpine1	chr5	FALSE	FALSE
Serpine2	chr1	FALSE	FALSE
Serpine3	chr14	FALSE	FALSE
Serpinf1	chr11	FALSE	FALSE
Serpinf2	chr11	FALSE	FALSE
Serping1	chr2	FALSE	FALSE
Serpinh1	chr7	FALSE	FALSE
Serpini1	chr3	FALSE	FALSE
Serpini2	chr3	FALSE	FALSE
Sertad1	chr7	FALSE	FALSE
Sertad2	chr11	FALSE	FALSE
Sertad3	chr7	FALSE	FALSE
Sertad4	chr1	FALSE	FALSE
Sertm1	chr3	FALSE	FALSE
Sertm2	chrX	FALSE	FALSE
Sesn1	chr10	FALSE	TRUE
Sesn2	chr4	FALSE	FALSE
Sesn3	chr9	FALSE	FALSE
Sestd1	chr2	FALSE	FALSE
Set	chr2	FALSE	FALSE
Setbp1	chr18	FALSE	TRUE
Setd1a	chr7	FALSE	FALSE
Setd1b	chr5	FALSE	FALSE
Setd2	chr9	FALSE	FALSE
Setd3	chr12	FALSE	TRUE
Setd4	chr16	FALSE	FALSE
Setd6	chr8	FALSE	FALSE
Setd7	chr3	FALSE	FALSE
Setdb1	chr3	FALSE	FALSE
Setdb2	chr14	FALSE	FALSE
Setmar	chr6	FALSE	TRUE
Setx	chr2	FALSE	FALSE
Sez6	chr11	FALSE	FALSE
Sez6l	chr5	FALSE	FALSE
Sez6l2	chr7	FALSE	FALSE
Sf1	chr19	FALSE	FALSE
Sf3a1	chr11	FALSE	FALSE
Sf3a2	chr10	FALSE	FALSE
Sf3a3	chr4	FALSE	FALSE
Sf3b1	chr1	FALSE	FALSE
Sf3b2	chr19	FALSE	FALSE
Sf3b3	chr8	FALSE	FALSE
Sf3b4	chr3	FALSE	FALSE
Sf3b5	chr10	FALSE	FALSE
Sf3b6	chr12	FALSE	FALSE
Sfmbt1	chr14	FALSE	FALSE
Sfmbt2	chr2	FALSE	FALSE
Sfn	chr4	FALSE	FALSE
Sfpq	chr4	FALSE	FALSE
Sfr1	chr19	FALSE	FALSE
Sfrp1	chr8	FALSE	FALSE
Sfrp2	chr3	FALSE	FALSE
Sfrp4	chr13	FALSE	FALSE
Sfrp5	chr19	FALSE	FALSE
Sfswap	chr5	FALSE	TRUE
Sft2d1	chr17	FALSE	FALSE
Sft2d2	chr1	FALSE	FALSE
Sft2d3	chr18	FALSE	FALSE
Sfta2	chr17	FALSE	FALSE
Sfta3-ps	chr12	FALSE	FALSE
Sftpa1	chr14	FALSE	FALSE
Sftpb	chr6	FALSE	FALSE
Sftpc	chr14	FALSE	FALSE
Sftpd	chr14	FALSE	FALSE
Sfxn1	chr13	FALSE	FALSE
Sfxn2	chr19	FALSE	FALSE
Sfxn4	chr19	FALSE	FALSE
Sfxn5	chr6	FALSE	FALSE
Sgca	chr11	FALSE	FALSE
Sgcb	chr5	FALSE	FALSE
Sgcd	chr11	FALSE	TRUE
Sgce	chr6	FALSE	FALSE
Sgcg	chr14	FALSE	FALSE
Sgcz	chr8	FALSE	FALSE
Sgf29	chr7	FALSE	FALSE
Sgip1	chr4	FALSE	FALSE
Sgk1	chr10	FALSE	TRUE
Sgk2	chr2	FALSE	FALSE
Sgk3	chr1	FALSE	FALSE
Sgms1	chr19	FALSE	FALSE
Sgms1os1	chr19	FALSE	FALSE
Sgms2	chr3	FALSE	FALSE
Sgo1	chr17	FALSE	FALSE
Sgo2a	chr1	FALSE	FALSE
Sgo2b	chr8	FALSE	FALSE
Sgpl1	chr10	FALSE	FALSE
Sgpp1	chr12	FALSE	FALSE
Sgpp2	chr1	FALSE	FALSE
Sgsh	chr11	FALSE	FALSE
Sgsm1	chr5	FALSE	FALSE
Sgsm2	chr11	FALSE	FALSE
Sgsm3	chr15	FALSE	FALSE
Sgta	chr10	FALSE	FALSE
Sgtb	chr13	FALSE	FALSE
Sh2b1	chr7	FALSE	FALSE
Sh2b2	chr5	FALSE	FALSE
Sh2b3	chr5	FALSE	FALSE
Sh2d1a	chrX	FALSE	FALSE
Sh2d1b1	chr1	FALSE	FALSE
Sh2d1b2	chr1	FALSE	FALSE
Sh2d2a	chr3	FALSE	FALSE
Sh2d3c	chr2	FALSE	FALSE
Sh2d4a	chr8	FALSE	FALSE
Sh2d4b	chr14	FALSE	FALSE
Sh2d5	chr4	FALSE	FALSE
Sh2d7	chr9	FALSE	FALSE
Sh3bgr	chr16	FALSE	FALSE
Sh3bgrl	chrX	FALSE	FALSE
Sh3bgrl2	chr9	FALSE	FALSE
Sh3bp1	chr15	FALSE	FALSE
Sh3bp2	chr5	FALSE	FALSE
Sh3bp4	chr1	FALSE	FALSE
Sh3bp5	chr14	FALSE	FALSE
Sh3bp5l	chr11	FALSE	FALSE
Sh3d19	chr3	FALSE	FALSE
Sh3d21	chr4	FALSE	FALSE
Sh3gl1	chr17	FALSE	FALSE
Sh3gl2	chr4	FALSE	TRUE
Sh3gl3	chr7	FALSE	TRUE
Sh3glb1	chr3	FALSE	FALSE
Sh3glb2	chr2	FALSE	FALSE
Sh3kbp1	chrX	FALSE	FALSE
Sh3pxd2a	chr19	FALSE	FALSE
Sh3pxd2b	chr11	FALSE	FALSE
Sh3rf1	chr8	FALSE	FALSE
Sh3rf2	chr18	FALSE	FALSE
Sh3rf3	chr10	FALSE	FALSE
Sh3tc1	chr5	FALSE	FALSE
Sh3tc2	chr18	FALSE	TRUE
Sh3yl1	chr12	FALSE	FALSE
Shank1	chr7	FALSE	FALSE
Shank2	chr7	FALSE	FALSE
Shank3	chr15	FALSE	FALSE
Sharpin	chr15	FALSE	FALSE
Shb	chr4	FALSE	TRUE
Shbg	chr11	FALSE	FALSE
Shc1	chr3	FALSE	FALSE
Shc2	chr10	FALSE	FALSE
Shc3	chr13	FALSE	FALSE
Shc4	chr2	FALSE	FALSE
Shcbp1	chr8	FALSE	FALSE
Shcbp1l	chr1	FALSE	FALSE
Shd	chr17	FALSE	FALSE
She	chr3	FALSE	FALSE
Shf	chr2	FALSE	FALSE
Shfl	chr9	FALSE	FALSE
Shh	chr5	FALSE	TRUE
Shisa2	chr14	FALSE	FALSE
Shisa3	chr5	FALSE	FALSE
Shisa4	chr1	FALSE	FALSE
Shisa5	chr9	FALSE	FALSE
Shisa6	chr11	FALSE	FALSE
Shisa7	chr7	FALSE	FALSE
Shisa8	chr15	FALSE	FALSE
Shisa9	chr16	FALSE	FALSE
Shisal1	chr15	FALSE	FALSE
Shisal2a	chr4	FALSE	FALSE
Shisal2b	chr13	FALSE	FALSE
Shkbp1	chr7	FALSE	FALSE
Shld1	chr2	FALSE	FALSE
Shld2	chr14	FALSE	FALSE
Shmt1	chr11	FALSE	FALSE
Shmt2	chr10	FALSE	FALSE
Shoc1	chr4	FALSE	FALSE
Shox2	chr3	FALSE	FALSE
Shpk	chr11	FALSE	FALSE
Shprh	chr10	FALSE	FALSE
Shq1	chr6	FALSE	FALSE
Shroom1	chr11	FALSE	FALSE
Shroom2	chrX	FALSE	FALSE
Shroom3	chr5	FALSE	FALSE
Shroom4	chrX	FALSE	FALSE
Shtn1	chr19	FALSE	FALSE
Siae	chr9	FALSE	TRUE
Siah1a	chr8	FALSE	FALSE
Siah1b	chrX	FALSE	FALSE
Siah2	chr3	FALSE	FALSE
Siah3	chr14	FALSE	FALSE
Sidt1	chr16	FALSE	TRUE
Sidt2	chr9	FALSE	FALSE
Sigirr	chr7	FALSE	FALSE
Siglec1	chr2	FALSE	FALSE
Siglec15	chr18	FALSE	FALSE
Siglece	chr7	FALSE	FALSE
Siglecf	chr7	FALSE	FALSE
Siglecg	chr7	FALSE	FALSE
Siglech	chr7	FALSE	FALSE
Siglecl2	chr7	FALSE	FALSE
Sigmar1	chr4	FALSE	FALSE
Sik1	chr17	FALSE	FALSE
Sik2	chr9	FALSE	FALSE
Sik3	chr9	FALSE	FALSE
Sike1	chr3	FALSE	FALSE
Sil1	chr18	FALSE	TRUE
Silc1	chr12	FALSE	FALSE
Sim1	chr10	FALSE	FALSE
Sim2	chr16	FALSE	FALSE
Simc1	chr13	FALSE	FALSE
Sin3a	chr9	FALSE	FALSE
Sin3b	chr8	FALSE	FALSE
Sinhcaf	chr6	FALSE	FALSE
Sipa1	chr19	FALSE	FALSE
Sipa1l1	chr12	FALSE	FALSE
