"seqnames","start","end","width","strand","peak_id","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","mecp2_Fold","mecp2_FDR"
"chr7",98478478,98479146,669,"*","mecp2_peak_30592",0.117637973,0.575716272,"Distal Intergenic",7,98471533,98477478,5946,1,"14918","ENSMUST00000206524.1",6945,"ENSMUSG00000074003","Gucy2d","guanylate cyclase 2d",0.117637973,0.575716272
"chr7",67952311,67953693,1383,"*","mecp2_peak_30593",-0.113137543,0.617490456,"Promoter (<=1kb)",7,67952827,68233668,280842,1,"16001","ENSMUST00000005671.9",0,"ENSMUSG00000005533","Igf1r","insulin-like growth factor I receptor",-0.113137543,0.617490456
"chr7",16869466,16870093,628,"*","mecp2_peak_30594",-0.059261995,0.808442801,"Promoter (<=1kb)",7,16869252,16870136,885,1,"101540","ENSMUST00000205798.1",214,"ENSMUSG00000041187","Prkd2","protein kinase D2",-0.059261995,0.808442801
"chr7",137203799,137204435,637,"*","mecp2_peak_30595",0.07727438,0.744279126,"Intron (ENSMUST00000169486.8/13593, intron 11 of 15)",7,137234683,137240366,5684,1,"100038555","ENSMUST00000209747.1",-30248,"ENSMUSG00000109722","Gm10578","predicted gene 10578",0.07727438,0.744279126
"chr7",67029071,67029911,841,"*","mecp2_peak_30596",0.006550063,0.986930055,"Exon (ENSMUST00000098382.9/233332, exon 12 of 23)",7,67047471,67078304,30834,1,"233332","ENSMUST00000154103.1",-17560,"ENSMUSG00000058145","Adamts17","ADAM metallopeptidase with thrombospondin type 1 motif 17",0.006550063,0.986930055
"chr7",44895820,44897549,1730,"*","mecp2_peak_30597",-0.002379448,0.995270866,"Promoter (<=1kb)",7,44896079,44900624,4546,1,"70300","ENSMUST00000071207.13",0,"ENSMUSG00000011658","Fuz","fuzzy planar cell polarity protein",-0.002379448,0.995270866
"chr7",108972280,108973866,1587,"*","mecp2_peak_30598",0.001112726,0.99769891,"Intron (ENSMUST00000207583.1/22141, intron 1 of 3)",7,108950338,109022732,72395,1,"22141","ENSMUST00000207583.1",21942,"ENSMUSG00000031028","Tub","TUB bipartite transcription factor",0.001112726,0.99769891
"chr7",98142512,98143772,1261,"*","mecp2_peak_30599",-0.117473839,0.574442132,"Promoter (1-2kb)",7,98143359,98145502,2144,2,"18378","ENSMUST00000098281.3",1730,"ENSMUSG00000074006","Omp","olfactory marker protein",-0.117473839,0.574442132
"chr7",75847898,75849103,1206,"*","mecp2_peak_30600",0.016693045,0.958916754,"Promoter (<=1kb)",7,75848310,75874131,25822,1,"207952","ENSMUST00000171155.3",0,"ENSMUSG00000055652","Klhl25","kelch-like 25",0.016693045,0.958916754
"chr7",92460602,92461094,493,"*","mecp2_peak_30601",0.573879701,0.04392163,"Distal Intergenic",7,92427669,92438064,10396,1,"23859","ENSMUST00000207891.1",32933,"ENSMUSG00000052572","Dlg2","discs large MAGUK scaffold protein 2",0.573879701,0.04392163
"chr7",67802849,67804112,1264,"*","mecp2_peak_30602",-0.07167528,0.757376558,"Promoter (<=1kb)",7,67784538,67803496,18959,2,"73904","ENSMUST00000181235.2",0,"ENSMUSG00000097697","4833412C05Rik","RIKEN cDNA 4833412C05 gene",-0.07167528,0.757376558
"chr7",92560743,92562092,1350,"*","mecp2_peak_30603",-0.046590899,0.856410767,"Promoter (<=1kb)",7,92561149,92564720,3572,1,"66365","ENSMUST00000153776.1",0,"ENSMUSG00000030613","Ccdc90b","coiled-coil domain containing 90B",-0.046590899,0.856410767
"chr7",130180419,130181797,1379,"*","mecp2_peak_30604",-0.018465728,0.953024352,"Promoter (<=1kb)",7,130177780,130182778,4999,2,"14183","ENSMUST00000147859.1",981,"ENSMUSG00000030849","Fgfr2","fibroblast growth factor receptor 2",-0.018465728,0.953024352
"chr7",130623904,130625327,1424,"*","mecp2_peak_30605",-0.022604913,0.941008705,"Exon (ENSMUST00000207918.1/57752, exon 3 of 7)",7,130645481,130716771,71291,1,"57752","ENSMUST00000208882.1",-20154,"ENSMUSG00000030852","Tacc2","transforming, acidic coiled-coil containing protein 2",-0.022604913,0.941008705
"chr7",52005341,52006731,1391,"*","mecp2_peak_30606",-0.030181647,0.914934067,"Promoter (<=1kb)",7,51997171,52006018,8848,2,"75744","ENSMUST00000098414.4",0,"ENSMUSG00000074093","Svip","small VCP/p97-interacting protein",-0.030181647,0.914934067
"chr7",16738169,16739594,1426,"*","mecp2_peak_30607",-0.050325593,0.843018094,"Promoter (<=1kb)",7,16738410,16749294,10885,1,"232910","ENSMUST00000086112.7",0,"ENSMUSG00000008036","Ap2s1","adaptor-related protein complex 2, sigma 1 subunit",-0.050325593,0.843018094
"chr7",5990711,5991643,933,"*","mecp2_peak_30608",-0.059830086,0.799758079,"Distal Intergenic",7,6007750,6011010,3261,2,"81013","ENSMUST00000086338.1",19367,"ENSMUSG00000066850","Vmn1r65","vomeronasal 1 receptor 65",-0.059830086,0.799758079
"chr7",139779369,139781040,1672,"*","mecp2_peak_30609",-0.071552233,0.759883832,"Promoter (<=1kb)",7,139779018,139779126,109,1,"102465215","ENSMUST00000184499.1",351,"ENSMUSG00000098619","Mir6401","microRNA 6401",-0.071552233,0.759883832
"chr7",30599607,30601033,1427,"*","mecp2_peak_30610",0.008658681,0.981094894,"Promoter (<=1kb)",7,30597932,30598909,978,2,"58206","ENSMUST00000144532.1",-698,"ENSMUSG00000006310","Zbtb32","zinc finger and BTB domain containing 32",0.008658681,0.981094894
"chr7",132231104,132231879,776,"*","mecp2_peak_30611",0.437192583,0.090989291,"Intron (ENSMUST00000124096.7/14183, intron 2 of 6)",7,132270819,132278625,7807,2,"77590","ENSMUST00000132508.1",46746,"ENSMUSG00000030930","Chst15","carbohydrate sulfotransferase 15",0.437192583,0.090989291
"chr7",112493675,112495200,1526,"*","mecp2_peak_30612",-0.083448766,0.708930891,"Intron (ENSMUST00000106643.7/57342, intron 2 of 13)",7,112519701,112588970,69270,1,"57342","ENSMUST00000106640.1",-24501,"ENSMUSG00000030770","Parva","parvin, alpha",-0.083448766,0.708930891
"chr7",4613059,4615246,2188,"*","mecp2_peak_30613",0.791941423,0.014777355,"Exon (ENSMUST00000205814.1/ENSMUST00000205814.1, exon 1 of 2)",7,4548992,4604041,55050,2,"545902","ENSMUST00000166650.2",-9018,"ENSMUSG00000035429","Ptprh","protein tyrosine phosphatase receptor type H",0.791941423,0.014777355
"chr7",68378314,68379966,1653,"*","mecp2_peak_30614",-0.23386447,0.273876048,"Distal Intergenic",7,68417402,68426133,8732,1,"71244","ENSMUST00000207304.1",-37436,"ENSMUSG00000108924","4933436H12Rik","RIKEN cDNA 4933436H12 gene",-0.23386447,0.273876048
"chr7",77020604,77022173,1570,"*","mecp2_peak_30615",0.04280846,0.871993013,"Intron (ENSMUST00000156166.7/244071, intron 22 of 22)",7,76411062,76766608,355547,1,"244071","ENSMUST00000107442.2",609542,"ENSMUSG00000025754","Agbl1","ATP/GTP binding protein-like 1",0.04280846,0.871993013
"chr7",30715978,30717871,1894,"*","mecp2_peak_30616",-0.036034748,0.894926144,"Promoter (<=1kb)",7,30717832,30720620,2789,1,"11944","ENSMUST00000171014.1",0,"ENSMUSG00000005553","Atp4a","ATPase, H+/K+ exchanging, gastric, alpha polypeptide",-0.036034748,0.894926144
"chr7",98308708,98310002,1295,"*","mecp2_peak_30617",-0.036883252,0.894102371,"Promoter (<=1kb)",7,98206389,98309538,103150,2,"66190","ENSMUST00000033020.13",0,"ENSMUSG00000030760","Acer3","alkaline ceramidase 3",-0.036883252,0.894102371
"chr7",74062640,74064229,1590,"*","mecp2_peak_30618",0.01800935,0.954048858,"Distal Intergenic",7,73960851,74013690,52840,2,"20450","ENSMUST00000191970.1",-48950,"ENSMUSG00000025789","St8sia2","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2",0.01800935,0.954048858
"chr7",28692669,28694060,1392,"*","mecp2_peak_30619",-0.041059546,0.877891436,"Promoter (<=1kb)",7,28692849,28699338,6490,1,"233040","ENSMUST00000039998.10",0,"ENSMUSG00000037463","Fbxo27","F-box protein 27",-0.041059546,0.877891436
"chr7",124913938,124915440,1503,"*","mecp2_peak_30620",0.125203017,0.539103971,"Exon (ENSMUST00000205944.1/ENSMUST00000205944.1, exon 2 of 2)",7,124625670,124708935,83266,2,"73076","ENSMUST00000130240.1",-205003,"ENSMUSG00000086254","3100003L05Rik","RIKEN cDNA 3100003L05 gene",0.125203017,0.539103971
"chr7",30634850,30636608,1759,"*","mecp2_peak_30621",-0.024343873,0.935103812,"Promoter (<=1kb)",7,30633616,30635852,2237,2,"14008","ENSMUST00000108147.2",0,"ENSMUSG00000006311","Etv2","ets variant 2",-0.024343873,0.935103812
"chr7",34629585,34631121,1537,"*","mecp2_peak_30622",-0.103982916,0.637547582,"Distal Intergenic",7,34640182,34648744,8563,2,"233107","ENSMUST00000205419.1",17623,"ENSMUSG00000030499","Kctd15","potassium channel tetramerisation domain containing 15",-0.103982916,0.637547582
"chr7",105404589,105406163,1575,"*","mecp2_peak_30623",0.009286561,0.979524979,"Promoter (<=1kb)",7,105404622,105408110,3489,1,"233649","ENSMUST00000210344.1",0,"ENSMUSG00000030897","Cnga4","cyclic nucleotide gated channel alpha 4",0.009286561,0.979524979
"chr7",105695057,105697349,2293,"*","mecp2_peak_30624",0.026503388,0.927191018,"Exon (ENSMUST00000145988.8/77505, exon 22 of 44)",7,105678024,105684432,6409,1,"77505","ENSMUST00000106776.3",17033,"ENSMUSG00000030882","Dnhd1","dynein heavy chain domain 1",0.026503388,0.927191018
"chr7",98360374,98361566,1193,"*","mecp2_peak_30625",-0.041481407,0.876877214,"Promoter (<=1kb)",7,98350668,98361288,10621,2,"244152","ENSMUST00000094161.10",0,"ENSMUSG00000049580","Tsku","tsukushi, small leucine rich proteoglycan",-0.041481407,0.876877214
"chr7",112793325,112794838,1514,"*","mecp2_peak_30626",-0.037746683,0.888531168,"Intron (ENSMUST00000084705.11/21676, intron 2 of 11)",7,112759546,112842374,82829,1,"21676","ENSMUST00000168328.1",33779,"ENSMUSG00000055320","Tead1","TEA domain family member 1",-0.037746683,0.888531168
"chr7",24955129,24956689,1561,"*","mecp2_peak_30627",0.098043144,0.643940782,"Intron (ENSMUST00000206318.1/ENSMUST00000206318.1, intron 1 of 2)",7,24927445,24944494,17050,2,"232974","ENSMUST00000206705.2",-10635,"ENSMUSG00000108367","Erfl","ETS repressor factor like",0.098043144,0.643940782
"chr7",126871044,126872685,1642,"*","mecp2_peak_30628",-0.033664381,0.905320164,"Promoter (<=1kb)",7,126865678,126871641,5964,2,"381921","ENSMUST00000214525.1",0,"ENSMUSG00000059981","Taok2","TAO kinase 2",-0.033664381,0.905320164
"chr7",134923296,134925128,1833,"*","mecp2_peak_30629",-0.018001447,0.954793805,"Intron (ENSMUST00000084488.4/330662, intron 27 of 51)",7,134881926,134938305,56380,2,"627214","ENSMUST00000210055.1",13177,"ENSMUSG00000073805","Insyn2a","inhibitory synaptic factor 2A",-0.018001447,0.954793805
"chr7",24546106,24547463,1358,"*","mecp2_peak_30630",-0.041822351,0.876958355,"Promoter (<=1kb)",7,24546289,24573435,27147,1,"22594","ENSMUST00000205573.1",0,"ENSMUSG00000051768","Xrcc1","X-ray repair complementing defective repair in Chinese hamster cells 1",-0.041822351,0.876958355
"chr7",24593857,24595339,1483,"*","mecp2_peak_30631",-0.048606671,0.849025297,"5' UTR",7,24583838,24587641,3804,2,"101544","ENSMUST00000094705.2",-6216,"ENSMUSG00000066721","Zfp575","zinc finger protein 575",-0.048606671,0.849025297
"chr7",75134546,75136834,2289,"*","mecp2_peak_30632",-0.041177367,0.87647923,"3' UTR",7,75119941,75147726,27786,2,"64176","ENSMUST00000207001.1",10892,"ENSMUSG00000053025","Sv2b","synaptic vesicle glycoprotein 2b",-0.041177367,0.87647923
"chr7",121864088,121866013,1926,"*","mecp2_peak_30633",0.058658459,0.807009232,"Promoter (<=1kb)",7,121865038,121918512,53475,1,"20277","ENSMUST00000033161.6",0,"ENSMUSG00000030873","Scnn1b","sodium channel, nonvoltage-gated 1 beta",0.058658459,0.807009232
"chr7",82334902,82336431,1530,"*","mecp2_peak_30634",-0.021048623,0.946735765,"Promoter (<=1kb)",7,82335694,82340024,4331,1,"269959","ENSMUST00000172490.1",0,"ENSMUSG00000070469","Adamtsl3","ADAMTS-like 3",-0.021048623,0.946735765
"chr7",91542522,91544202,1681,"*","mecp2_peak_30635",-0.060719607,0.798080541,"Promoter (<=1kb)",7,91542810,91872428,329619,1,"23859","ENSMUST00000239136.1",0,"ENSMUSG00000052572","Dlg2","discs large MAGUK scaffold protein 2",-0.060719607,0.798080541
"chr7",78756300,78758466,2167,"*","mecp2_peak_30636",0.041373676,0.875407479,"Distal Intergenic",7,78587376,78738010,150635,2,"414121","ENSMUST00000206877.1",-18290,"ENSMUSG00000059146","E430016F16Rik","RIKEN cDNA E430016F16 gene",0.041373676,0.875407479
"chr7",125675473,125676713,1241,"*","mecp2_peak_30637",-0.382886249,0.097994909,"3' UTR",7,125667643,125669759,2117,2,"233863","ENSMUST00000205827.1",-5714,"ENSMUSG00000032777","Gtf3c1","general transcription factor III C 1",-0.382886249,0.097994909
"chr7",98135136,98136656,1521,"*","mecp2_peak_30638",-0.178641487,0.397241428,"Exon (ENSMUST00000040971.13/12337, exon 4 of 13)",7,98143359,98145502,2144,2,"18378","ENSMUST00000098281.3",8846,"ENSMUSG00000074006","Omp","olfactory marker protein",-0.178641487,0.397241428
"chr7",125919237,125920759,1523,"*","mecp2_peak_30639",-0.15874723,0.44719997,"Intron (ENSMUST00000073935.6/269994, intron 4 of 6)",7,125865271,125867975,2705,1,"233865","ENSMUST00000155059.2",53966,"ENSMUSG00000032743","Katnip","katanin interacting protein",-0.15874723,0.44719997
"chr7",25658604,25659509,906,"*","mecp2_peak_30640",-0.083011871,0.703869696,"Promoter (<=1kb)",7,25629946,25658981,29036,2,"12039","ENSMUST00000071329.7",0,"ENSMUSG00000060376","Bckdha","branched chain ketoacid dehydrogenase E1, alpha polypeptide",-0.083011871,0.703869696
"chr7",31137965,31139830,1866,"*","mecp2_peak_30641",0.066151978,0.781192262,"Promoter (<=1kb)",7,31132541,31138131,5591,2,"52857","ENSMUST00000202814.2",0,"ENSMUSG00000001248","Gramd1a","GRAM domain containing 1A",0.066151978,0.781192262
"chr7",96670724,96671633,910,"*","mecp2_peak_30642",-0.131720675,0.573783674,"Intron (ENSMUST00000107162.7/23966, intron 7 of 32)",7,96644172,96732280,88109,1,"23966","ENSMUST00000131541.1",26552,"ENSMUSG00000048078","Tenm4","teneurin transmembrane protein 4",-0.131720675,0.573783674
"chr7",125635536,125636531,996,"*","mecp2_peak_30643",0.008844546,0.980841744,"Distal Intergenic",7,125644183,125649977,5795,2,"233863","ENSMUST00000206042.1",13446,"ENSMUSG00000032777","Gtf3c1","general transcription factor III C 1",0.008844546,0.980841744
"chr7",116333553,116334718,1166,"*","mecp2_peak_30644",-0.082011049,0.704048494,"Promoter (<=1kb)",7,116331505,116334195,2691,2,"68052","ENSMUST00000170953.2",0,"ENSMUSG00000090862","Rps13","ribosomal protein S13",-0.082011049,0.704048494
"chr7",97331848,97333215,1368,"*","mecp2_peak_30645",-0.112768408,0.595329499,"Promoter (<=1kb)",7,97309380,97332020,22641,2,"244144","ENSMUST00000139582.8",0,"ENSMUSG00000035713","Usp35","ubiquitin specific peptidase 35",-0.112768408,0.595329499
"chr7",28819794,28821479,1686,"*","mecp2_peak_30646",-0.128972445,0.521987732,"Promoter (<=1kb)",7,28821213,28822244,1032,1,"15388","ENSMUST00000174526.1",0,"ENSMUSG00000015165","Hnrnpl","heterogeneous nuclear ribonucleoprotein L",-0.128972445,0.521987732
"chr7",138406062,138407757,1696,"*","mecp2_peak_30647",-0.0385207,0.886161642,"Distal Intergenic",7,138258587,138397730,139144,2,"70571","ENSMUST00000162222.1",-8332,"ENSMUSG00000091002","Tcerg1l","transcription elongation regulator 1-like",-0.0385207,0.886161642
"chr7",126033878,126034483,606,"*","mecp2_peak_30648",-0.230070691,0.290696977,"Intron (ENSMUST00000073935.6/269994, intron 1 of 6)",7,125878420,126082411,203992,2,"269994","ENSMUST00000073935.6",47928,"ENSMUSG00000046182","Gsg1l","GSG1-like",-0.230070691,0.290696977
"chr7",93109493,93110931,1439,"*","mecp2_peak_30649",1.460650631,1.29e-06,"Distal Intergenic",7,93178983,93184176,5194,2,"100040298","ENSMUST00000133910.2",73245,"ENSMUSG00000087412","Gm15501","predicted pseudogene 15501",1.460650631,1.29e-06
"chr7",36897358,36898897,1540,"*","mecp2_peak_30650",0.084924651,0.707624182,"Distal Intergenic",7,36698217,36702113,3897,1,"243931","ENSMUST00000176413.1",199141,"ENSMUSG00000021217","Tshz3","teashirt zinc finger family member 3",0.084924651,0.707624182
"chr7",138812544,138814492,1949,"*","mecp2_peak_30651",-0.016058225,0.960763597,"Distal Intergenic",7,138846079,138871702,25624,1,"52432","ENSMUST00000128157.1",-31587,"ENSMUSG00000041769","Ppp2r2d","protein phosphatase 2, regulatory subunit B, delta",-0.016058225,0.960763597
"chr7",137931230,137932206,977,"*","mecp2_peak_30652",-0.349181181,0.135441338,"Distal Intergenic",7,138209717,138271329,61613,2,"70571","ENSMUST00000161213.2",339123,"ENSMUSG00000091002","Tcerg1l","transcription elongation regulator 1-like",-0.349181181,0.135441338
"chr7",97417045,97417981,937,"*","mecp2_peak_30653",0.009744803,0.978084723,"Promoter (<=1kb)",7,97412938,97417730,4793,2,"21835","ENSMUST00000043077.7",0,"ENSMUSG00000035686","Thrsp","thyroid hormone responsive",0.009744803,0.978084723
"chr7",27432996,27434739,1744,"*","mecp2_peak_30654",-0.028250612,0.922475631,"Exon (ENSMUST00000138087.2/ENSMUST00000138087.2, exon 1 of 2)",7,27445954,27446517,564,2,"80297","ENSMUST00000137414.1",11778,"ENSMUSG00000011751","Sptbn4","spectrin beta, non-erythrocytic 4",-0.028250612,0.922475631
"chr7",138621142,138622350,1209,"*","mecp2_peak_30655",-0.166457898,0.404110171,"Distal Intergenic",7,138554242,138566994,12753,1,"75187","ENSMUST00000209503.1",66900,"ENSMUSG00000110037","4930543N07Rik","RIKEN cDNA 4930543N07 gene",-0.166457898,0.404110171
"chr7",96603876,96604650,775,"*","mecp2_peak_30656",-0.049100355,0.852333325,"Intron (ENSMUST00000107162.7/23966, intron 6 of 32)",7,96644172,96732280,88109,1,"23966","ENSMUST00000131541.1",-39522,"ENSMUSG00000048078","Tenm4","teneurin transmembrane protein 4",-0.049100355,0.852333325
"chr7",46176533,46178070,1538,"*","mecp2_peak_30657",-0.141691158,0.488176055,"Promoter (1-2kb)",7,46175411,46179986,4576,2,"20927","ENSMUST00000210511.1",1916,"ENSMUSG00000040136","Abcc8","ATP-binding cassette, sub-family C member 8",-0.141691158,0.488176055
"chr7",75328061,75329224,1164,"*","mecp2_peak_30658",2.35306619,7.29e-12,"Intron (ENSMUST00000205592.1/68954, intron 2 of 2)",7,75114894,75309262,194369,2,"64176","ENSMUST00000165175.7",-18799,"ENSMUSG00000053025","Sv2b","synaptic vesicle glycoprotein 2b",2.35306619,7.29e-12
"chr7",127443686,127445175,1490,"*","mecp2_peak_30659",-0.009527838,0.978935326,"3' UTR",7,127443755,127448993,5239,2,"71131","ENSMUST00000106299.1",3818,"ENSMUSG00000048921","Zfp689","zinc finger protein 689",-0.009527838,0.978935326
"chr7",81916823,81917173,351,"*","mecp2_peak_30660",-0.261323012,0.285777055,"Intron (ENSMUST00000107305.7/29877, intron 1 of 5)",7,81897811,81934023,36213,2,"29877","ENSMUST00000149288.1",16850,"ENSMUSG00000025104","Hdgfl3","HDGF like 3",-0.261323012,0.285777055
"chr7",101007235,101009301,2067,"*","mecp2_peak_30661",-0.090149362,0.674791532,"Intron (ENSMUST00000037540.4/18442, intron 1 of 2)",7,100997227,101011974,14748,2,"18442","ENSMUST00000178340.2",2673,"ENSMUSG00000032860","P2ry2","purinergic receptor P2Y, G-protein coupled 2",-0.090149362,0.674791532
"chr7",138109220,138109771,552,"*","mecp2_peak_30662",0.064997375,0.790985919,"Distal Intergenic",7,138209717,138271329,61613,2,"70571","ENSMUST00000161213.2",161558,"ENSMUSG00000091002","Tcerg1l","transcription elongation regulator 1-like",0.064997375,0.790985919
"chr7",66078967,66080564,1598,"*","mecp2_peak_30663",0.019266368,0.950571817,"Promoter (<=1kb)",7,66079649,66089405,9757,1,"109815","ENSMUST00000101801.6",0,"ENSMUSG00000075701","Selenos","selenoprotein S",0.019266368,0.950571817
"chr7",79548479,79549438,960,"*","mecp2_peak_30664",-0.184514816,0.369358141,"Intron (ENSMUST00000206829.1/ENSMUST00000206829.1, intron 1 of 1)",7,79527850,79532044,4195,1,"101694","ENSMUST00000182125.1",20629,"ENSMUSG00000097023","Mir9-3hg","Mir9-3 host gene",-0.184514816,0.369358141
"chr7",19577237,19578548,1312,"*","mecp2_peak_30665",-0.050913104,0.83893272,"Promoter (<=1kb)",7,19577287,19580656,3370,1,"63872","ENSMUST00000108453.1",0,"ENSMUSG00000011267","Zfp296","zinc finger protein 296",-0.050913104,0.83893272
"chr7",30763318,30765173,1856,"*","mecp2_peak_30666",-0.053420199,0.827577408,"Promoter (<=1kb)",7,30763756,30781059,17304,1,"73712","ENSMUST00000165887.7",0,"ENSMUSG00000060962","Dmkn","dermokine",-0.053420199,0.827577408
"chr7",109751646,109753433,1788,"*","mecp2_peak_30667",-0.149252,0.472364647,"Promoter (<=1kb)",7,109735834,109752279,16446,2,"56786","ENSMUST00000033333.12",0,"ENSMUSG00000031021","Tmem9b","TMEM9 domain family, member B",-0.149252,0.472364647
