gene_name	chr	mch_hyper	at_gained_anchor
Senp5	chr16	FALSE	FALSE
Senp6	chr9	FALSE	FALSE
Senp7	chr16	FALSE	FALSE
Senp8	chr9	FALSE	FALSE
Sephs1	chr2	FALSE	FALSE
Sephs2	chr7	FALSE	FALSE
Sepsecs	chr5	FALSE	FALSE
Septin1	chr7	FALSE	FALSE
Septin10	chr10	FALSE	TRUE
Septin11	chr5	FALSE	FALSE
Septin12	chr16	FALSE	FALSE
Septin14	chr5	FALSE	FALSE
Septin2	chr1	FALSE	FALSE
Septin3	chr15	FALSE	FALSE
Septin4	chr11	FALSE	FALSE
Septin5	chr16	FALSE	FALSE
Septin6	chrX	FALSE	FALSE
Septin7	chr9	FALSE	FALSE
Septin8	chr11	FALSE	FALSE
Septin9	chr11	FALSE	FALSE
Serac1	chr17	FALSE	FALSE
Serbp1	chr6	FALSE	FALSE
Serf1	chr13	FALSE	FALSE
Serf2	chr2	FALSE	FALSE
Sergef	chr7	FALSE	FALSE
Serhl	chr15	FALSE	TRUE
Serinc1	chr10	FALSE	TRUE
Serinc2	chr4	FALSE	FALSE
Serinc3	chr2	FALSE	FALSE
Serinc4	chr2	FALSE	FALSE
Serinc5	chr13	FALSE	FALSE
Serp1	chr3	FALSE	FALSE
Serp2	chr14	FALSE	FALSE
Serpina10	chr12	FALSE	FALSE
Serpina11	chr12	FALSE	FALSE
Serpina12	chr12	FALSE	FALSE
Serpina16	chr12	FALSE	FALSE
Serpina1a	chr12	FALSE	FALSE
Serpina1b	chr12	FALSE	FALSE
Serpina1c	chr12	FALSE	FALSE
Serpina1d	chr12	FALSE	FALSE
Serpina1e	chr12	FALSE	FALSE
Serpina1f	chr12	FALSE	FALSE
Serpina3a	chr12	FALSE	FALSE
Serpina3b	chr12	FALSE	FALSE
Serpina3c	chr12	FALSE	FALSE
Serpina3f	chr12	FALSE	FALSE
Serpina3g	chr12	FALSE	FALSE
Serpina3i	chr12	FALSE	FALSE
Serpina3j	chr12	FALSE	FALSE
Serpina3k	chr12	FALSE	FALSE
Serpina3m	chr12	FALSE	FALSE
Serpina3n	chr12	FALSE	TRUE
Serpina5	chr12	FALSE	FALSE
Serpina6	chr12	FALSE	FALSE
Serpina7	chrX	FALSE	FALSE
Serpina9	chr12	FALSE	FALSE
Serpinb11	chr1	FALSE	FALSE
Serpinb12	chr1	FALSE	FALSE
Serpinb13	chr1	FALSE	FALSE
Serpinb1a	chr13	FALSE	FALSE
Serpinb1b	chr13	TRUE	FALSE
Serpinb1c	chr13	FALSE	TRUE
Serpinb2	chr1	TRUE	FALSE
Serpinb3a	chr1	FALSE	FALSE
Serpinb3b	chr1	FALSE	FALSE
Serpinb3c	chr1	FALSE	FALSE
Serpinb3d	chr1	FALSE	FALSE
Serpinb5	chr1	FALSE	FALSE
Serpinb6a	chr13	FALSE	FALSE
Serpinb6b	chr13	FALSE	TRUE
Serpinb6c	chr13	FALSE	FALSE
Serpinb6d	chr13	FALSE	TRUE
Serpinb6e	chr13	FALSE	TRUE
Serpinb7	chr1	FALSE	FALSE
Serpinb8	chr1	TRUE	FALSE
Serpinb9	chr13	FALSE	FALSE
Serpinb9b	chr13	FALSE	FALSE
Serpinb9c	chr13	FALSE	FALSE
Serpinb9d	chr13	FALSE	FALSE
Serpinb9e	chr13	FALSE	FALSE
Serpinb9f	chr13	FALSE	FALSE
Serpinb9g	chr13	FALSE	FALSE
Serpinb9h	chr13	FALSE	FALSE
Serpinc1	chr1	FALSE	FALSE
Serpind1	chr16	FALSE	FALSE
Serpine1	chr5	FALSE	FALSE
Serpine2	chr1	FALSE	FALSE
Serpine3	chr14	FALSE	FALSE
Serpinf1	chr11	FALSE	FALSE
Serpinf2	chr11	FALSE	FALSE
Serping1	chr2	FALSE	FALSE
Serpinh1	chr7	FALSE	FALSE
Serpini1	chr3	FALSE	FALSE
Serpini2	chr3	FALSE	FALSE
Sertad1	chr7	FALSE	FALSE
Sertad2	chr11	FALSE	FALSE
Sertad3	chr7	FALSE	FALSE
Sertad4	chr1	FALSE	FALSE
Sertm1	chr3	FALSE	FALSE
Sesn1	chr10	TRUE	FALSE
Sesn2	chr4	FALSE	FALSE
Sesn3	chr9	FALSE	FALSE
Sestd1	chr2	FALSE	FALSE
Set	chr2	FALSE	FALSE
Setbp1	chr18	FALSE	FALSE
Setd1a	chr7	FALSE	FALSE
Setd1b	chr5	FALSE	FALSE
Setd2	chr9	FALSE	FALSE
Setd3	chr12	FALSE	FALSE
Setd4	chr16	FALSE	FALSE
Setd5	chr6	FALSE	FALSE
Setd6	chr8	FALSE	FALSE
Setd7	chr3	FALSE	FALSE
Setdb1	chr3	FALSE	FALSE
Setdb2	chr14	FALSE	FALSE
Setmar	chr6	FALSE	FALSE
Setx	chr2	FALSE	FALSE
Sez6	chr11	FALSE	FALSE
Sez6l	chr5	FALSE	FALSE
Sez6l2	chr7	FALSE	FALSE
Sf1	chr19	FALSE	FALSE
Sf3a1	chr11	FALSE	FALSE
Sf3a2	chr10	FALSE	FALSE
Sf3a3	chr4	FALSE	FALSE
Sf3b1	chr1	FALSE	FALSE
Sf3b2	chr19	FALSE	FALSE
Sf3b3	chr8	FALSE	FALSE
Sf3b4	chr3	FALSE	FALSE
Sf3b5	chr10	FALSE	FALSE
Sf3b6	chr12	FALSE	FALSE
Sfi1	chr11	FALSE	FALSE
Sfmbt1	chr14	FALSE	FALSE
Sfmbt2	chr2	FALSE	FALSE
Sfn	chr4	FALSE	FALSE
Sfpq	chr4	FALSE	FALSE
Sfr1	chr19	FALSE	FALSE
Sfrp1	chr8	FALSE	TRUE
Sfrp2	chr3	FALSE	TRUE
Sfrp4	chr13	FALSE	FALSE
Sfrp5	chr19	FALSE	FALSE
Sfswap	chr5	FALSE	FALSE
Sft2d1	chr17	FALSE	FALSE
Sft2d2	chr1	FALSE	TRUE
Sft2d3	chr18	FALSE	FALSE
Sfta2	chr17	FALSE	FALSE
Sftpa1	chr14	FALSE	FALSE
Sftpb	chr6	FALSE	FALSE
Sftpc	chr14	FALSE	FALSE
Sftpd	chr14	FALSE	FALSE
Sfxn1	chr13	FALSE	TRUE
Sfxn2	chr19	FALSE	FALSE
Sfxn3	chr19	FALSE	FALSE
Sfxn4	chr19	FALSE	FALSE
Sfxn5	chr6	FALSE	TRUE
Sgca	chr11	FALSE	FALSE
Sgcb	chr5	FALSE	TRUE
Sgcd	chr11	FALSE	FALSE
Sgce	chr6	FALSE	FALSE
Sgcg	chr14	FALSE	FALSE
Sgcz	chr8	FALSE	FALSE
Sgf29	chr7	FALSE	FALSE
Sgip1	chr4	FALSE	FALSE
Sgk1	chr10	FALSE	FALSE
Sgk2	chr2	FALSE	FALSE
Sgk3	chr1	FALSE	FALSE
Sgms1	chr19	FALSE	FALSE
Sgms2	chr3	FALSE	FALSE
Sgo1	chr17	TRUE	FALSE
Sgo2a	chr1	FALSE	FALSE
Sgo2b	chr8	FALSE	FALSE
Sgpl1	chr10	FALSE	FALSE
Sgpp1	chr12	FALSE	TRUE
Sgpp2	chr1	FALSE	FALSE
Sgsh	chr11	FALSE	FALSE
Sgsm1	chr5	FALSE	TRUE
Sgsm2	chr11	FALSE	FALSE
Sgsm3	chr15	FALSE	FALSE
Sgta	chr10	FALSE	FALSE
Sgtb	chr13	FALSE	FALSE
Sh2b1	chr7	FALSE	FALSE
Sh2b2	chr5	FALSE	FALSE
Sh2b3	chr5	FALSE	FALSE
Sh2d1a	chrX	FALSE	FALSE
Sh2d1b1	chr1	FALSE	FALSE
Sh2d1b2	chr1	FALSE	FALSE
Sh2d2a	chr3	FALSE	FALSE
Sh2d3c	chr2	FALSE	FALSE
Sh2d4a	chr8	FALSE	FALSE
Sh2d4b	chr14	FALSE	TRUE
Sh2d5	chr4	FALSE	FALSE
Sh2d7	chr9	FALSE	FALSE
Sh3bgr	chr16	FALSE	FALSE
Sh3bgrl	chrX	FALSE	FALSE
Sh3bgrl2	chr9	FALSE	FALSE
Sh3bgrl3	chr4	FALSE	FALSE
Sh3bp1	chr15	FALSE	FALSE
Sh3bp2	chr5	FALSE	FALSE
Sh3bp4	chr1	FALSE	TRUE
Sh3bp5	chr14	FALSE	FALSE
Sh3bp5l	chr11	FALSE	FALSE
Sh3d19	chr3	FALSE	FALSE
Sh3d21	chr4	FALSE	FALSE
Sh3gl1	chr17	FALSE	FALSE
Sh3gl2	chr4	FALSE	FALSE
Sh3gl3	chr7	FALSE	FALSE
Sh3glb1	chr3	FALSE	FALSE
Sh3glb2	chr2	FALSE	FALSE
Sh3kbp1	chrX	FALSE	TRUE
Sh3pxd2a	chr19	FALSE	FALSE
Sh3pxd2b	chr11	FALSE	FALSE
Sh3rf1	chr8	FALSE	FALSE
Sh3rf2	chr18	FALSE	FALSE
Sh3rf3	chr10	FALSE	TRUE
Sh3tc1	chr5	FALSE	FALSE
Sh3tc2	chr18	FALSE	FALSE
Sh3yl1	chr12	FALSE	FALSE
Shank1	chr7	FALSE	FALSE
Shank2	chr7	FALSE	FALSE
Shank3	chr15	FALSE	FALSE
Sharpin	chr15	FALSE	FALSE
Shb	chr4	TRUE	TRUE
Shbg	chr11	FALSE	FALSE
Shc1	chr3	FALSE	FALSE
Shc2	chr10	FALSE	FALSE
Shc3	chr13	FALSE	TRUE
Shc4	chr2	FALSE	FALSE
Shcbp1	chr8	FALSE	FALSE
Shcbp1l	chr1	FALSE	TRUE
Shd	chr17	FALSE	FALSE
She	chr3	FALSE	TRUE
Shf	chr2	FALSE	FALSE
Shfl	chr9	FALSE	FALSE
Shh	chr5	FALSE	TRUE
Shisa2	chr14	FALSE	FALSE
Shisa3	chr5	FALSE	FALSE
Shisa4	chr1	FALSE	FALSE
Shisa5	chr9	FALSE	FALSE
Shisa6	chr11	FALSE	FALSE
Shisa7	chr7	FALSE	FALSE
Shisa8	chr15	FALSE	FALSE
Shisa9	chr16	FALSE	TRUE
Shisal1	chr15	FALSE	TRUE
Shisal2a	chr4	FALSE	FALSE
Shisal2b	chr13	FALSE	FALSE
Shkbp1	chr7	FALSE	FALSE
Shld1	chr2	TRUE	FALSE
Shld2	chr14	FALSE	FALSE
Shld3	chr13	FALSE	FALSE
Shmt1	chr11	FALSE	FALSE
Shmt2	chr10	FALSE	FALSE
Shoc1	chr4	FALSE	FALSE
Shoc2	chr19	FALSE	FALSE
Shox2	chr3	FALSE	TRUE
Shpk	chr11	FALSE	FALSE
Shprh	chr10	FALSE	FALSE
Shq1	chr6	FALSE	TRUE
Shroom1	chr11	FALSE	FALSE
Shroom2	chrX	FALSE	FALSE
Shroom3	chr5	FALSE	FALSE
Shroom4	chrX	FALSE	TRUE
Shtn1	chr19	FALSE	FALSE
Siae	chr9	FALSE	FALSE
Siah1a	chr8	FALSE	FALSE
Siah1b	chrX	FALSE	FALSE
Siah2	chr3	FALSE	FALSE
Siah3	chr14	FALSE	FALSE
Sidt1	chr16	TRUE	FALSE
Sidt2	chr9	FALSE	FALSE
Sigirr	chr7	FALSE	FALSE
Siglec1	chr2	FALSE	FALSE
Siglec15	chr18	FALSE	TRUE
Siglece	chr7	FALSE	FALSE
Siglecf	chr7	FALSE	FALSE
Siglecg	chr7	FALSE	FALSE
Siglech	chr7	FALSE	TRUE
Sigmar1	chr4	FALSE	FALSE
Sik1	chr17	FALSE	FALSE
Sik2	chr9	FALSE	FALSE
Sik3	chr9	FALSE	FALSE
Sike1	chr3	FALSE	FALSE
Sil1	chr18	TRUE	FALSE
Sim1	chr10	FALSE	FALSE
Sim2	chr16	FALSE	FALSE
Simc1	chr13	FALSE	FALSE
Sin3a	chr9	FALSE	FALSE
Sin3b	chr8	FALSE	FALSE
Sinhcaf	chr6	FALSE	FALSE
Sipa1	chr19	FALSE	FALSE
Sipa1l1	chr12	FALSE	FALSE
Sipa1l2	chr8	FALSE	FALSE
Sipa1l3	chr7	FALSE	FALSE
Sirpa	chr2	FALSE	FALSE
Sirpb1a	chr3	FALSE	FALSE
Sirpb1b	chr3	FALSE	FALSE
Sirpb1c	chr3	FALSE	FALSE
Sirt1	chr10	FALSE	FALSE
Sirt2	chr7	FALSE	FALSE
Sirt3	chr7	FALSE	FALSE
Sirt4	chr5	FALSE	FALSE
Sirt5	chr13	FALSE	FALSE
Sirt6	chr10	FALSE	FALSE
Sirt7	chr11	FALSE	FALSE
Sis	chr3	FALSE	TRUE
Sit1	chr4	FALSE	FALSE
Siva1	chr12	FALSE	FALSE
Six1	chr12	FALSE	FALSE
Six2	chr17	FALSE	FALSE
Six3	chr17	FALSE	FALSE
Six4	chr12	FALSE	FALSE
Six5	chr7	FALSE	FALSE
Six6	chr12	FALSE	FALSE
Ska1	chr18	FALSE	FALSE
Ska2	chr11	FALSE	FALSE
Ska3	chr14	FALSE	FALSE
Skap1	chr11	FALSE	TRUE
Skap2	chr6	FALSE	FALSE
Ski	chr4	FALSE	FALSE
Skil	chr3	FALSE	FALSE
Skint1	chr4	FALSE	FALSE
Skint10	chr4	FALSE	FALSE
Skint11	chr4	FALSE	FALSE
Skint2	chr4	FALSE	FALSE
Skint3	chr4	FALSE	FALSE
Skint4	chr4	FALSE	FALSE
Skint5	chr4	FALSE	FALSE
Skint6	chr4	FALSE	FALSE
Skint7	chr4	FALSE	FALSE
Skint8	chr4	FALSE	FALSE
Skint9	chr4	FALSE	FALSE
Skor1	chr9	FALSE	FALSE
Skor2	chr18	FALSE	TRUE
Skp2	chr15	FALSE	FALSE
Sla	chr15	FALSE	TRUE
Sla2	chr2	FALSE	FALSE
Slain1	chr14	FALSE	FALSE
Slain2	chr5	FALSE	TRUE
Slamf1	chr1	FALSE	FALSE
Slamf6	chr1	FALSE	FALSE
Slamf7	chr1	FALSE	FALSE
Slamf8	chr1	FALSE	FALSE
Slamf9	chr1	FALSE	FALSE
Slbp	chr5	FALSE	FALSE
Slc10a1	chr12	FALSE	FALSE
Slc10a2	chr8	FALSE	FALSE
Slc10a3	chrX	FALSE	FALSE
Slc10a4	chr5	FALSE	TRUE
Slc10a5	chr3	FALSE	TRUE
Slc10a6	chr5	FALSE	FALSE
Slc10a7	chr8	FALSE	FALSE
Slc11a1	chr1	FALSE	FALSE
Slc11a2	chr15	FALSE	FALSE
Slc12a1	chr2	TRUE	FALSE
Slc12a2	chr18	FALSE	FALSE
Slc12a3	chr8	FALSE	FALSE
Slc12a4	chr8	FALSE	FALSE
Slc12a5	chr2	FALSE	FALSE
Slc12a6	chr2	FALSE	FALSE
Slc12a7	chr13	FALSE	TRUE
Slc12a8	chr16	FALSE	FALSE
Slc12a9	chr5	FALSE	FALSE
Slc13a1	chr6	TRUE	FALSE
Slc13a2	chr11	FALSE	FALSE
Slc13a3	chr2	FALSE	TRUE
Slc13a4	chr6	FALSE	TRUE
Slc13a5	chr11	FALSE	FALSE
Slc14a1	chr18	FALSE	TRUE
Slc14a2	chr18	FALSE	FALSE
Slc15a1	chr14	FALSE	FALSE
Slc15a2	chr16	FALSE	FALSE
Slc15a3	chr19	FALSE	FALSE
Slc15a4	chr5	FALSE	TRUE
Slc15a5	chr6	FALSE	FALSE
Slc16a1	chr3	FALSE	FALSE
Slc16a10	chr10	TRUE	FALSE
Slc16a11	chr11	FALSE	FALSE
Slc16a12	chr19	FALSE	FALSE
Slc16a13	chr11	FALSE	FALSE
Slc16a14	chr1	FALSE	FALSE
Slc16a2	chrX	FALSE	TRUE
Slc16a3	chr11	FALSE	FALSE
Slc16a4	chr3	FALSE	FALSE
Slc16a5	chr11	FALSE	FALSE
Slc16a6	chr11	FALSE	FALSE
Slc16a7	chr10	FALSE	FALSE
Slc16a8	chr15	FALSE	FALSE
Slc16a9	chr10	FALSE	FALSE
Slc17a1	chr13	FALSE	FALSE
Slc17a2	chr13	FALSE	FALSE
Slc17a3	chr13	FALSE	FALSE
Slc17a4	chr13	FALSE	FALSE
Slc17a5	chr9	FALSE	FALSE
Slc17a6	chr7	FALSE	FALSE
Slc17a7	chr7	FALSE	FALSE
Slc17a8	chr10	FALSE	FALSE
Slc17a9	chr2	FALSE	TRUE
Slc18a1	chr8	FALSE	FALSE
Slc18a2	chr19	FALSE	FALSE
Slc18a3	chr14	FALSE	FALSE
Slc18b1	chr10	FALSE	FALSE
Slc19a1	chr10	FALSE	TRUE
Slc19a2	chr1	FALSE	FALSE
Slc19a3	chr1	FALSE	FALSE
Slc1a1	chr19	FALSE	TRUE
Slc1a2	chr2	TRUE	TRUE
Slc1a3	chr15	FALSE	FALSE
Slc1a4	chr11	FALSE	FALSE
Slc1a5	chr7	FALSE	FALSE
Slc1a6	chr10	FALSE	FALSE
Slc1a7	chr4	FALSE	FALSE
Slc20a1	chr2	FALSE	FALSE
Slc20a2	chr8	FALSE	FALSE
Slc22a1	chr17	FALSE	FALSE
Slc22a12	chr19	FALSE	FALSE
Slc22a13	chr9	FALSE	FALSE
Slc22a14	chr9	FALSE	FALSE
Slc22a15	chr3	FALSE	FALSE
Slc22a16	chr10	FALSE	FALSE
Slc22a17	chr14	FALSE	FALSE
Slc22a18	chr7	FALSE	FALSE
Slc22a19	chr19	FALSE	FALSE
Slc22a2	chr17	FALSE	FALSE
Slc22a20	chr19	FALSE	FALSE
Slc22a21	chr11	FALSE	FALSE
Slc22a22	chr15	FALSE	FALSE
Slc22a23	chr13	FALSE	FALSE
Slc22a26	chr19	FALSE	FALSE
Slc22a27	chr19	FALSE	FALSE
Slc22a28	chr19	FALSE	FALSE
Slc22a29	chr19	FALSE	FALSE
Slc22a3	chr17	FALSE	FALSE
Slc22a30	chr19	FALSE	FALSE
Slc22a4	chr11	FALSE	FALSE
Slc22a5	chr11	FALSE	FALSE
Slc22a6	chr19	FALSE	FALSE
Slc22a7	chr17	FALSE	FALSE
Slc22a8	chr19	FALSE	FALSE
Slc23a1	chr18	FALSE	FALSE
Slc23a2	chr2	FALSE	FALSE
Slc23a3	chr1	FALSE	FALSE
Slc23a4	chr6	FALSE	FALSE
Slc24a1	chr9	FALSE	FALSE
Slc24a2	chr4	FALSE	FALSE
Slc24a3	chr2	TRUE	TRUE
Slc24a4	chr12	FALSE	FALSE
Slc24a5	chr2	FALSE	FALSE
Slc25a1	chr16	FALSE	FALSE
Slc25a10	chr11	FALSE	FALSE
Slc25a11	chr11	FALSE	FALSE
Slc25a12	chr2	FALSE	FALSE
Slc25a13	chr6	FALSE	FALSE
Slc25a14	chrX	FALSE	FALSE
Slc25a15	chr8	FALSE	FALSE
Slc25a16	chr10	FALSE	FALSE
Slc25a17	chr15	FALSE	FALSE
Slc25a18	chr6	FALSE	TRUE
Slc25a19	chr11	FALSE	FALSE
Slc25a2	chr18	FALSE	FALSE
Slc25a20	chr9	FALSE	FALSE
Slc25a21	chr12	FALSE	FALSE
Slc25a22	chr7	FALSE	FALSE
Slc25a23	chr17	FALSE	FALSE
Slc25a24	chr3	FALSE	FALSE
Slc25a25	chr2	FALSE	FALSE
Slc25a26	chr6	FALSE	FALSE
Slc25a27	chr17	FALSE	FALSE
Slc25a28	chr19	FALSE	FALSE
Slc25a29	chr12	FALSE	FALSE
Slc25a3	chr10	FALSE	FALSE
Slc25a30	chr14	FALSE	FALSE
Slc25a31	chr3	FALSE	FALSE
Slc25a32	chr15	FALSE	FALSE
Slc25a33	chr4	FALSE	FALSE
Slc25a34	chr4	FALSE	FALSE
Slc25a35	chr11	FALSE	FALSE
Slc25a36	chr9	FALSE	TRUE
Slc25a37	chr14	FALSE	FALSE
Slc25a38	chr9	FALSE	FALSE
Slc25a39	chr11	FALSE	FALSE
Slc25a4	chr8	FALSE	FALSE
Slc25a40	chr5	FALSE	FALSE
Slc25a41	chr17	FALSE	FALSE
Slc25a42	chr8	FALSE	FALSE
Slc25a43	chrX	FALSE	FALSE
Slc25a44	chr3	FALSE	FALSE
Slc25a45	chr19	FALSE	FALSE
Slc25a46	chr18	FALSE	FALSE
Slc25a47	chr12	FALSE	FALSE
Slc25a48	chr13	FALSE	TRUE
Slc25a5	chrX	FALSE	FALSE
Slc25a51	chr4	FALSE	TRUE
Slc25a53	chrX	FALSE	FALSE
Slc25a54	chr3	FALSE	FALSE
Slc26a1	chr5	FALSE	FALSE
Slc26a10	chr10	FALSE	FALSE
Slc26a11	chr11	FALSE	FALSE
Slc26a2	chr18	FALSE	FALSE
Slc26a3	chr12	FALSE	FALSE
Slc26a4	chr12	FALSE	FALSE
Slc26a5	chr5	FALSE	FALSE
Slc26a6	chr9	FALSE	FALSE
Slc26a7	chr4	FALSE	FALSE
Slc26a8	chr17	FALSE	FALSE
Slc26a9	chr1	FALSE	FALSE
Slc27a1	chr8	FALSE	FALSE
Slc27a2	chr2	FALSE	TRUE
Slc27a3	chr3	FALSE	FALSE
Slc27a4	chr2	FALSE	FALSE
Slc27a5	chr7	FALSE	FALSE
Slc27a6	chr18	FALSE	TRUE
Slc28a1	chr7	FALSE	FALSE
Slc28a2	chr2	FALSE	FALSE
Slc28a2b	chr2	FALSE	FALSE
Slc28a3	chr13	FALSE	FALSE
Slc29a1	chr17	FALSE	FALSE
Slc29a2	chr19	FALSE	FALSE
Slc29a3	chr10	FALSE	TRUE
Slc29a4	chr5	FALSE	FALSE
Slc2a1	chr4	FALSE	FALSE
Slc2a10	chr2	FALSE	FALSE
Slc2a12	chr10	FALSE	FALSE
Slc2a13	chr15	FALSE	FALSE
Slc2a2	chr3	FALSE	FALSE
Slc2a3	chr6	FALSE	FALSE
Slc2a4	chr11	FALSE	FALSE
Slc2a5	chr4	FALSE	FALSE
Slc2a6	chr2	FALSE	TRUE
Slc2a7	chr4	FALSE	FALSE
Slc2a8	chr2	FALSE	FALSE
Slc2a9	chr5	FALSE	FALSE
Slc30a1	chr1	FALSE	FALSE
Slc30a10	chr1	FALSE	FALSE
Slc30a2	chr4	FALSE	FALSE
Slc30a3	chr5	FALSE	FALSE
Slc30a4	chr2	FALSE	FALSE
Slc30a5	chr13	FALSE	FALSE
Slc30a6	chr17	FALSE	FALSE
Slc30a7	chr3	FALSE	FALSE
Slc30a8	chr15	FALSE	FALSE
Slc30a9	chr5	FALSE	FALSE
Slc31a1	chr4	FALSE	FALSE
Slc31a2	chr4	FALSE	FALSE
Slc32a1	chr2	FALSE	FALSE
Slc33a1	chr3	FALSE	FALSE
Slc34a1	chr13	FALSE	FALSE
Slc34a2	chr5	FALSE	FALSE
Slc34a3	chr2	FALSE	FALSE
Slc35a1	chr4	FALSE	FALSE
Slc35a2	chrX	FALSE	FALSE
Slc35a3	chr3	FALSE	FALSE
Slc35a4	chr18	FALSE	FALSE
Slc35a5	chr16	FALSE	FALSE
Slc35b1	chr11	FALSE	FALSE
Slc35b2	chr17	FALSE	FALSE
Slc35b3	chr13	FALSE	FALSE
Slc35b4	chr6	FALSE	FALSE
Slc35c1	chr2	FALSE	FALSE
Slc35c2	chr2	FALSE	TRUE
Slc35d1	chr4	FALSE	FALSE
Slc35d2	chr13	FALSE	FALSE
Slc35d3	chr10	FALSE	FALSE
Slc35e1	chr8	FALSE	FALSE
Slc35e2	chr4	FALSE	FALSE
Slc35e3	chr10	FALSE	FALSE
Slc35e4	chr11	FALSE	FALSE
Slc35f1	chr10	TRUE	TRUE
Slc35f2	chr9	FALSE	FALSE
Slc35f3	chr8	FALSE	FALSE
Slc35f4	chr14	TRUE	FALSE
Slc35f5	chr1	FALSE	TRUE
Slc35f6	chr5	FALSE	FALSE
Slc35g1	chr19	FALSE	FALSE
Slc35g2	chr9	TRUE	FALSE
Slc35g3	chr11	FALSE	FALSE
Slc36a1	chr11	FALSE	FALSE
Slc36a2	chr11	FALSE	FALSE
Slc36a3	chr11	FALSE	FALSE
Slc36a4	chr9	FALSE	TRUE
Slc37a1	chr17	FALSE	FALSE
Slc37a2	chr9	FALSE	FALSE
Slc37a3	chr6	FALSE	FALSE
Slc37a4	chr9	FALSE	FALSE
Slc38a1	chr15	FALSE	FALSE
Slc38a10	chr11	FALSE	FALSE
Slc38a11	chr2	FALSE	FALSE
Slc38a2	chr15	FALSE	FALSE
Slc38a3	chr9	FALSE	FALSE
Slc38a4	chr15	FALSE	TRUE
Slc38a5	chrX	FALSE	FALSE
Slc38a6	chr12	FALSE	FALSE
Slc38a7	chr8	FALSE	FALSE
Slc38a8	chr8	FALSE	FALSE
Slc38a9	chr13	FALSE	FALSE
Slc39a1	chr3	FALSE	FALSE
Slc39a10	chr1	FALSE	FALSE
Slc39a11	chr11	FALSE	FALSE
Slc39a12	chr2	FALSE	FALSE
Slc39a13	chr2	FALSE	FALSE
Slc39a14	chr14	FALSE	FALSE
Slc39a2	chr14	FALSE	FALSE
Slc39a3	chr10	FALSE	FALSE
Slc39a4	chr15	FALSE	FALSE
Slc39a5	chr10	FALSE	FALSE
Slc39a6	chr18	FALSE	FALSE
Slc39a7	chr17	FALSE	FALSE
Slc39a8	chr3	FALSE	FALSE
Slc39a9	chr12	FALSE	FALSE
Slc3a1	chr17	FALSE	FALSE
Slc3a2	chr19	FALSE	FALSE
Slc40a1	chr1	FALSE	FALSE
Slc41a1	chr1	FALSE	FALSE
Slc41a2	chr10	FALSE	FALSE
Slc41a3	chr6	FALSE	FALSE
Slc43a1	chr2	FALSE	FALSE
Slc43a2	chr11	FALSE	FALSE
Slc43a3	chr2	FALSE	FALSE
Slc44a1	chr4	FALSE	FALSE
Slc44a2	chr9	FALSE	FALSE
Slc44a3	chr3	FALSE	TRUE
Slc44a4	chr17	FALSE	FALSE
Slc44a5	chr3	FALSE	FALSE
Slc45a1	chr4	FALSE	FALSE
Slc45a2	chr15	FALSE	FALSE
Slc45a3	chr1	FALSE	FALSE
Slc45a4	chr15	FALSE	TRUE
Slc46a1	chr11	FALSE	FALSE
Slc46a2	chr4	FALSE	FALSE
Slc46a3	chr5	FALSE	FALSE
Slc47a1	chr11	FALSE	FALSE
Slc47a2	chr11	FALSE	FALSE
Slc48a1	chr15	FALSE	FALSE
Slc49a4	chr16	FALSE	FALSE
Slc4a1	chr11	FALSE	FALSE
Slc4a10	chr2	FALSE	FALSE
Slc4a11	chr2	FALSE	FALSE
Slc4a1ap	chr5	FALSE	FALSE
Slc4a2	chr5	FALSE	FALSE
Slc4a3	chr1	FALSE	FALSE
Slc4a4	chr5	FALSE	FALSE
Slc4a5	chr6	FALSE	FALSE
Slc4a7	chr14	FALSE	FALSE
Slc4a8	chr15	FALSE	FALSE
Slc4a9	chr18	FALSE	FALSE
Slc50a1	chr3	FALSE	FALSE
Slc51a	chr16	FALSE	FALSE
Slc51b	chr9	FALSE	FALSE
Slc52a2	chr15	FALSE	FALSE
Slc52a3	chr2	FALSE	FALSE
Slc5a1	chr5	FALSE	TRUE
Slc5a10	chr11	FALSE	FALSE
Slc5a11	chr7	FALSE	FALSE
Slc5a12	chr2	FALSE	FALSE
Slc5a2	chr7	FALSE	FALSE
Slc5a3	chr16	FALSE	TRUE
Slc5a4a	chr10	FALSE	TRUE
Slc5a4b	chr10	FALSE	FALSE
Slc5a5	chr8	FALSE	FALSE
Slc5a6	chr5	FALSE	FALSE
Slc5a7	chr17	FALSE	FALSE
Slc5a8	chr10	FALSE	FALSE
Slc5a9	chr4	FALSE	FALSE
Slc66a2	chr18	FALSE	FALSE
Slc6a1	chr6	FALSE	TRUE
Slc6a11	chr6	FALSE	TRUE
Slc6a12	chr6	FALSE	TRUE
Slc6a13	chr6	FALSE	TRUE
Slc6a14	chrX	FALSE	FALSE
Slc6a15	chr10	FALSE	FALSE
Slc6a16	chr7	FALSE	FALSE
Slc6a17	chr3	TRUE	FALSE
Slc6a18	chr13	FALSE	TRUE
Slc6a19	chr13	FALSE	TRUE
Slc6a2	chr8	FALSE	FALSE
Slc6a20a	chr9	FALSE	FALSE
Slc6a20b	chr9	FALSE	FALSE
Slc6a21	chr7	FALSE	FALSE
Slc6a3	chr13	FALSE	FALSE
Slc6a4	chr11	FALSE	FALSE
