gene_name	gene_id	chr	start	end	promoter_state	body_state	prom_ctcf_overlap	prom_h3k27ac_overlap	prom_h3k27me3_overlap	prom_h3k4me1_overlap	prom_h3k4me3_overlap	prom_bivalent_overlap	body_ctcf_overlap	body_h3k27ac_overlap	body_h3k27me3_overlap	body_h3k4me1_overlap	body_h3k4me3_overlap	body_bivalent_overlap
AC151602.1	ENSMUSG00000118462.1	chr7	45418352	45421854	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Wdr61	ENSMUSG00000061559.15	chr9	54714734	54734519	Unmarked_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Trim12a	ENSMUSG00000066258.13	chr7	104299893	104315466	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Olfr17	ENSMUSG00000073897.5	chr7	107093219	107099808	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Psmd10	ENSMUSG00000031429.14	chrX	140948428	140956728	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Bud13	ENSMUSG00000032077.5	chr9	46283007	46299110	Unmarked_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Dcxr	ENSMUSG00000039450.11	chr11	120725398	120727281	Repressed_Promoter	Enhancer_Marked	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Gucy1b2	ENSMUSG00000021933.11	chr14	62392675	62456289	Unmarked_Promoter	Active	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
Slitrk1	ENSMUSG00000075478.3	chr14	108908799	108914158	Active_Promoter	Active	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Cox6a1	ENSMUSG00000041697.8	chr5	115345641	115348981	Unmarked_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Kcnj8	ENSMUSG00000030247.9	chr6	142564836	142571614	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Ctsm	ENSMUSG00000074871.3	chr13	61535742	61541839	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Tbxa2r	ENSMUSG00000034881.8	chr10	81328730	81335172	Unmarked_Promoter	Polycomb	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Olfr1224-ps1	ENSMUSG00000075099.2	chr2	89155335	89164091	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Rrp8	ENSMUSG00000030888.14	chr7	105731729	105737385	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Olfr509	ENSMUSG00000049280.4	chr7	108644335	108651906	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Spg20	ENSMUSG00000036580.15	chr3	55112107	55137322	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Olfr670	ENSMUSG00000044705.3	chr7	104957113	104962620	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Vmn1r29	ENSMUSG00000091734.2	chr6	58301548	58311685	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Aurka	ENSMUSG00000027496.15	chr2	172356189	172370535	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Cd52	ENSMUSG00000000682.7	chr4	134082447	134095082	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Tomm22	ENSMUSG00000022427.4	chr15	79670860	79673400	Unmarked_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Krtap5-5	ENSMUSG00000073785.2	chr7	142228794	142229971	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mrps18b	ENSMUSG00000024436.16	chr17	35910378	35916389	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Ifi203	ENSMUSG00000039997.16	chr1	173920406	173942672	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
H2aj	ENSMUSG00000060032.6	chr6	136808243	136810074	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Acadm	ENSMUSG00000062908.12	chr3	153922356	153944632	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
B9d2	ENSMUSG00000063439.7	chr7	25680779	25686558	Unmarked_Promoter	Polycomb	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Prpf4	ENSMUSG00000066148.3	chr4	62408796	62426990	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Plxnb2	ENSMUSG00000036606.17	chr15	89155548	89180788	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Haghl	ENSMUSG00000061046.9	chr17	25779842	25785673	Unmarked_Promoter	Active	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
Scarf1	ENSMUSG00000038188.17	chr11	75513539	75526582	Unmarked_Promoter	Active	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
Mcts1	ENSMUSG00000000355.13	chrX	38600577	38613426	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Cfl2	ENSMUSG00000062929.8	chr12	54858808	54862877	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Apof	ENSMUSG00000047631.4	chr10	128267996	128270153	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Acad8	ENSMUSG00000031969.16	chr9	26974134	26999566	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Exosc4	ENSMUSG00000034259.8	chr15	76327396	76330677	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Ptms	ENSMUSG00000030122.12	chr6	124913680	124920103	Unmarked_Promoter	Active	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Psmb9	ENSMUSG00000096727.3	chr17	34181986	34187764	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Pfn1	ENSMUSG00000018293.4	chr11	70651849	70654644	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Kbtbd6	ENSMUSG00000075502.2	chr14	79451834	79454818	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Zfp983	ENSMUSG00000035868.9	chr17	21650623	21664966	Unmarked_Promoter	Active	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
Foxi3	ENSMUSG00000055874.6	chr6	70956530	70961066	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Fbxo39	ENSMUSG00000070388.3	chr11	72314443	72319416	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Rps21	ENSMUSG00000039001.12	chr2	180257376	180258445	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Calr4	ENSMUSG00000028558.14	chr4	109234484	109254571	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Klhl9	ENSMUSG00000070923.4	chr4	88718291	88722465	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Olfr555	ENSMUSG00000073970.1	chr7	102658822	102659770	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ccdc185	ENSMUSG00000043429.7	chr1	182747125	182749180	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Rfxap	ENSMUSG00000036615.7	chr3	54803114	54807791	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Olfr1131	ENSMUSG00000068819.3	chr2	87627103	87630203	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm2663	ENSMUSG00000096525.2	chr6	40995829	40999479	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gm11562	ENSMUSG00000062278.2	chr11	99619618	99620435	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Olfr694	ENSMUSG00000064223.4	chr7	106684979	106691814	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Smpd2	ENSMUSG00000019822.12	chr10	41485641	41490369	Active_Promoter	Active	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Ppcs	ENSMUSG00000028636.14	chr4	119418529	119422420	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Scrn3	ENSMUSG00000008226.14	chr2	73312600	73337818	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Rpl3l	ENSMUSG00000002500.15	chr17	24727819	24736143	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Srsf1	ENSMUSG00000018379.17	chr11	88047372	88053755	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Ints5	ENSMUSG00000071652.8	chr19	8893004	8897888	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Fam83a	ENSMUSG00000051225.9	chr15	57985418	58011009	Unmarked_Promoter	Active	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
Vmn1r26	ENSMUSG00000048697.4	chr6	58004933	58015159	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Zfp583	ENSMUSG00000030443.16	chr7	6315659	6331285	Unmarked_Promoter	Active	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
Fam131b	ENSMUSG00000029861.17	chr6	42315311	42324643	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Nol7	ENSMUSG00000063200.4	chr13	43398389	43407097	Unmarked_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Ftsj3	ENSMUSG00000020706.13	chr11	106249141	106256079	Active_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Tppp3	ENSMUSG00000014846.12	chr8	105467492	105471526	Active_Promoter	Active	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Hyal2	ENSMUSG00000010047.12	chr9	107567944	107572779	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Eml3	ENSMUSG00000071647.5	chr19	8929551	8941582	Unmarked_Promoter	Active	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
Tmem134	ENSMUSG00000024845.17	chr19	4125933	4132307	Unmarked_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Prcc	ENSMUSG00000004895.9	chr3	87858902	87885608	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
Tdpoz1	ENSMUSG00000094084.2	chr3	93669332	93676310	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Olfr695	ENSMUSG00000108948.3	chr7	106711030	106716396	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Klf11	ENSMUSG00000020653.12	chr12	24651273	24662789	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Polr3gl	ENSMUSG00000028104.14	chr3	96577871	96594181	Active_Promoter	Enhancer_Marked	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Cyp2c67	ENSMUSG00000062624.5	chr19	39608841	39649051	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Pdrg1	ENSMUSG00000027472.14	chr2	153008889	153015427	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Slc6a16	ENSMUSG00000094152.5	chr7	45241084	45273367	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Trp53tg5	ENSMUSG00000017720.2	chr2	164470300	164473724	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Snx33	ENSMUSG00000032733.6	chr9	56917192	56928371	Repressed_Promoter	Polycomb	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Stap2	ENSMUSG00000038781.7	chr17	55997076	56005584	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Serpini1	ENSMUSG00000027834.15	chr3	75557546	75643495	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Slc35e2	ENSMUSG00000042202.15	chr4	155601415	155623340	Unmarked_Promoter	Active	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
Setmar	ENSMUSG00000034639.7	chr6	108065044	108077122	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Tdpoz8	ENSMUSG00000096879.2	chr3	93068822	93075505	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Hmx2	ENSMUSG00000050100.14	chr7	131548772	131558014	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Rpl35	ENSMUSG00000062997.6	chr2	39001579	39005624	Active_Promoter	Enhancer_Marked	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Olfr1491	ENSMUSG00000051156.2	chr19	13697267	13706127	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Wfdc10	ENSMUSG00000070529.7	chr2	164656045	164657368	Repressed_Promoter	Polycomb	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Gmnn	ENSMUSG00000006715.11	chr13	24751844	24761923	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cxxc4	ENSMUSG00000044365.15	chr3	134236483	134262161	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Ccdc191	ENSMUSG00000022701.18	chr16	43889799	43964314	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Tm4sf1	ENSMUSG00000027800.14	chr3	57285610	57301988	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Nol11	ENSMUSG00000018433.14	chr11	107166662	107189381	Unmarked_Promoter	Unmarked	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Krt36	ENSMUSG00000020916.8	chr11	100102006	100105626	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cenpx	ENSMUSG00000025144.17	chr11	120710941	120713738	Unmarked_Promoter	Unmarked	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
Katna1	ENSMUSG00000019794.13	chr10	7725999	7763150	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Ugt1a6b	ENSMUSG00000090145.7	chr1	88103251	88219003	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Dars	ENSMUSG00000026356.15	chr1	128363706	128417368	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Fundc1	ENSMUSG00000025040.13	chrX	17556563	17572325	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Ganab	ENSMUSG00000071650.6	chr19	8898070	8916672	Unmarked_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Zfp820	ENSMUSG00000069743.5	chr17	21816884	21845772	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Mrap	ENSMUSG00000039956.9	chr16	90738206	90749785	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Gpr20	ENSMUSG00000045281.5	chr15	73694603	73707505	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Rtp2	ENSMUSG00000047531.9	chr16	23925547	23932394	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ncapg2	ENSMUSG00000042029.7	chr12	116405401	116463731	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Olfr832	ENSMUSG00000095957.2	chr9	18937121	18948940	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Oxt	ENSMUSG00000027301.7	chr2	130576172	130577054	Repressed_Promoter	Polycomb	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Cyba	ENSMUSG00000006519.11	chr8	122424775	122432930	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Plpp3	ENSMUSG00000028517.8	chr4	105157346	105232764	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Hif1a	ENSMUSG00000021109.13	chr12	73901374	73947530	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Hjv	ENSMUSG00000038403.10	chr3	96525171	96529210	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
Syndig1l	ENSMUSG00000071234.3	chr12	84677276	84698831	Unmarked_Promoter	Mixed	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE
Nme3	ENSMUSG00000073435.10	chr17	24896499	24897522	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
Cd320	ENSMUSG00000002308.16	chr17	33843090	33849774	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Stambp	ENSMUSG00000006906.10	chr6	83543210	83572729	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Gla	ENSMUSG00000031266.7	chrX	134588148	134601125	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Olfr1322	ENSMUSG00000056281.4	chrX	49882990	49891483	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9230102O04Rik	ENSMUSG00000079602.2	chr2	9883040	9889540	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Zc3h11a	ENSMUSG00000116275.1	chr1	133619870	133661380	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Olfr916	ENSMUSG00000094701.3	chr9	38655051	38659875	Unmarked_Promoter	Unmarked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Cox8a	ENSMUSG00000035885.5	chr19	7215152	7217616	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Myl2	ENSMUSG00000013936.12	chr5	122100950	122113472	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Cant1	ENSMUSG00000025575.14	chr11	118406288	118419086	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Zc3h11a	ENSMUSG00000102976.6	chr1	133619861	133661380	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
Gmnc	ENSMUSG00000068428.7	chr16	26913552	26991652	Unmarked_Promoter	Polycomb	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Vcam1	ENSMUSG00000027962.14	chr3	116109948	116129688	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
