gene_name	chr	at_gained_anchor	at_lost_anchor	at_mixed_anchor	n_anchors	n_anchor_loops	mean_loop_logfc	gene_anchor_class	gene_length	mch_diff	edger_logFC	edger_fdr	mch_sig	mch_direction	mecp2_fold	mecp2_fdr	mecp2_min_fdr	mecp2_n_peaks	mecp2_n_sig	mecp2_has_sig	mecp2_conc_weighted_fold	mecp2_total_conc	mecp2_n_peaks_weighted	has_mecp2_peak	mecp2_gained	mecp2_lost
Rbm15	chr3	FALSE	FALSE	FALSE	0	0	NA	No anchor	8253	0.000292228557149683	-0.12953510799935	0.718551652724076	FALSE	Hypomethylated	-0.013323845	0.967878978	0.967878978	1	0	FALSE	-0.013323845	5.580009578	1	TRUE	FALSE	FALSE
Rbm15b	chr9	FALSE	FALSE	FALSE	0	0	NA	No anchor	6511	0.00138867198952337	-0.0131493508359041	0.974966918291522	FALSE	Hypomethylated	-0.017256157	0.957087356	0.957087356	1	0	FALSE	-0.017256157	4.17946234	1	TRUE	FALSE	FALSE
Rbm17	chr2	FALSE	FALSE	FALSE	0	0	NA	No anchor	18717	0.00260080863647307	-0.0134031131485399	0.961268064687971	FALSE	Hypomethylated	-0.137726937	0.54383391	0.54383391	1	0	FALSE	-0.137726937	4.157605768	1	TRUE	FALSE	FALSE
Rbm18	chr2	FALSE	FALSE	FALSE	0	0	NA	No anchor	20695	9.57732226800328e-05	-0.210772363275597	0.315962335449068	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rbm19	chr5	FALSE	FALSE	FALSE	0	0	NA	No anchor	82517	-0.00277170762231121	-0.198669500340919	0.000433676835821393	TRUE	Hypomethylated	0.040794713	0.877791401	0.001438987	18	1	TRUE	-0.0782089981935893	83.943893509	18	TRUE	FALSE	FALSE
Rbm20	chr19	TRUE	FALSE	FALSE	1	1	0.32317521899265	Gained anchor	189775	-0.000109750085638998	-0.172803294042738	0.00160403122165427	TRUE	Hypomethylated	-0.016039151	0.96066185	0.033930152	4	1	TRUE	0.157906135408476	17.875135379	4	TRUE	FALSE	FALSE
Rbm22	chr18	FALSE	FALSE	FALSE	0	0	NA	No anchor	12075	0.00049942801606943	-0.237214406834157	0.357339941793093	FALSE	Hypomethylated	-0.015414583	0.962983527	0.962983527	1	0	FALSE	-0.015414583	4.195999807	1	TRUE	FALSE	FALSE
Rbm24	chr13	FALSE	FALSE	FALSE	0	0	NA	No anchor	12662	0.00278585088801209	0.0811418171099396	0.67314114283253	FALSE	Hypermethylated	-0.646335279	0.023325715	0.01039627	4	3	TRUE	0.194503547084522	20.862420756	4	TRUE	FALSE	TRUE
Rbm25	chr12	FALSE	FALSE	FALSE	0	0	NA	No anchor	51888	0.000766421273953788	-0.180960075023878	0.14098441690171	FALSE	Hypomethylated	0.003506278	0.992879564	0.992879564	1	0	FALSE	0.003506278	4.66086059	1	TRUE	FALSE	FALSE
Rbm26	chr14	FALSE	FALSE	FALSE	0	0	NA	No anchor	70577	-0.000108769247647423	-0.23718782049118	0.017703937762764	TRUE	Hypomethylated	0.016351708	0.960631306	0.960631306	1	0	FALSE	0.016351708	4.012169766	1	TRUE	FALSE	FALSE
Rbm27	chr18	TRUE	FALSE	FALSE	1	1	0.469613680965118	Gained anchor	66190	-7.53818761623989e-06	-0.290549615737347	0.00700607421629813	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rbm28	chr6	FALSE	FALSE	FALSE	0	0	NA	No anchor	41431	0.000557038175261499	-0.19592733325793	0.0761734987160395	FALSE	Hypomethylated	-0.03312342	0.90795018	0.02750195	2	1	TRUE	0.280042632379984	9.764183393	2	TRUE	FALSE	FALSE
Rbm3	chrX	FALSE	FALSE	FALSE	0	0	NA	No anchor	6906	-0.00266084426864814	-0.47345386340303	0.186856099403316	FALSE	Hypomethylated	-0.124908175	0.579656808	0.579656808	1	0	FALSE	-0.124908175	4.371583383	1	TRUE	FALSE	FALSE
Rbm33	chr5	FALSE	FALSE	FALSE	0	0	NA	No anchor	102119	-0.000574548913095474	-0.302039395039927	0.000810511814447439	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rbm34	chr8	FALSE	FALSE	FALSE	0	0	NA	No anchor	23900	0.000576571828259962	-0.271306183600744	0.0975023391965861	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rbm38	chr2	FALSE	FALSE	FALSE	0	0	NA	No anchor	14237	-0.00127835467286867	-0.163230611960716	0.308419023931938	FALSE	Hypomethylated	-0.105727693	0.630389842	0.630389842	1	0	FALSE	-0.105727693	4.709202603	1	TRUE	FALSE	FALSE
Rbm39	chr2	FALSE	FALSE	FALSE	0	0	NA	No anchor	33000	0.000960610695719198	-0.109638538615575	0.506183959301264	FALSE	Hypomethylated	-0.057525896	0.814366209	0.814366209	1	0	FALSE	-0.057525896	5.099292581	1	TRUE	FALSE	FALSE
Rbm4	chr19	FALSE	FALSE	FALSE	0	0	NA	No anchor	9609	0.000623481268897958	-0.25303385995427	0.263920713739759	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rbm41	chrX	TRUE	FALSE	FALSE	1	1	0.312696656085626	Gained anchor	109085	8.07304256949543e-05	-0.264269912247698	0.00771959184322939	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rbm42	chr7	FALSE	FALSE	FALSE	0	0	NA	No anchor	9319	0.00301250611308589	0.203259266576789	0.457530743070566	FALSE	Hypermethylated	-0.095057463	0.667688625	0.37874529	2	0	FALSE	-0.144284940572499	8.267957127	2	TRUE	FALSE	FALSE
Rbm43	chr2	FALSE	FALSE	FALSE	0	0	NA	No anchor	10716	0.00143748155309934	-0.0628084215084107	0.79113355856906	FALSE	Hypomethylated	-0.190776271	0.37833282	0.292344256	3	0	FALSE	-0.20205565207091	17.154413905	3	TRUE	FALSE	FALSE
Rbm44	chr1	FALSE	FALSE	FALSE	0	0	NA	No anchor	25707	0.000454737698048973	-0.0903168510355792	0.53256769416499	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rbm45	chr2	FALSE	FALSE	FALSE	0	0	NA	No anchor	13785	-0.000196842508900588	-0.22940937751713	0.314782316055337	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rbm46	chr3	TRUE	FALSE	FALSE	2	2	0.491898466019861	Gained anchor	39256	0.00276024409050729	0.0506128172713273	0.701305998912247	FALSE	Hypermethylated	0.003948017	0.991888325	0.25205931	2	0	FALSE	0.116820673679983	9.761395295	2	TRUE	FALSE	FALSE
Rbm47	chr5	FALSE	FALSE	FALSE	0	0	NA	No anchor	156570	0.000429041767979574	-0.108778629713628	0.0576574539178065	FALSE	Hypomethylated	-0.211921772	0.334942479	0.334942479	1	0	FALSE	-0.211921772	4.236952588	1	TRUE	FALSE	FALSE
Rbm48	chr5	FALSE	FALSE	FALSE	0	0	NA	No anchor	12608	0.00127566952823778	-0.190407255450301	0.485305990029756	FALSE	Hypomethylated	0.016645145	0.958803734	0.958803734	1	0	FALSE	0.016645145	4.512634101	1	TRUE	FALSE	FALSE
Rbm4b	chr19	FALSE	FALSE	FALSE	0	0	NA	No anchor	10569	-0.000588141547007121	-0.30501809040969	0.182335218759679	FALSE	Hypomethylated	-0.037350851	0.891398977	0.891398977	1	0	FALSE	-0.037350851	4.705121403	1	TRUE	FALSE	FALSE
Rbm5	chr9	TRUE	FALSE	FALSE	1	1	0.308691280555634	Gained anchor	30626	0.000526473912817583	-0.167134300022511	0.311953903065909	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rbm6	chr9	TRUE	FALSE	FALSE	1	1	0.308691280555634	Gained anchor	99679	0.000115373194670407	-0.198980273213874	0.0200653514395097	TRUE	Hypomethylated	-0.034130114	0.902100767	0.902100767	1	0	FALSE	-0.034130114	4.162367621	1	TRUE	FALSE	FALSE
Rbm7	chr9	FALSE	FALSE	FALSE	0	0	NA	No anchor	6599	0.00353787093921794	0.0762320307283275	0.869117058820436	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rbm8a	chr3	FALSE	FALSE	FALSE	0	0	NA	No anchor	3859	0.000766082371121021	-0.302394673246565	0.530746458837441	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rbm8a2	chr1	FALSE	FALSE	FALSE	0	0	NA	No anchor	1338	0.00258633588606218	0.356230964637131	0.674545287761494	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rbms1	chr2	TRUE	FALSE	FALSE	1	1	0.34990502283798	Gained anchor	213000	-0.000448486226061005	-0.163795563238142	0.000706502698587192	TRUE	Hypomethylated	0.110047972	0.601646695	0.601646695	3	0	FALSE	0.0545338399035679	13.977440484	3	TRUE	FALSE	FALSE
Rbms2	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	48740	-0.00135474221468246	-0.215963755919043	0.0344930879861063	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rbms3	chr9	FALSE	FALSE	FALSE	0	0	NA	No anchor	1299936	7.33101706645034e-05	-0.128953963141069	8.51046634918407e-06	TRUE	Hypomethylated	0.952814917	0.003792344	0.000516705	10	2	TRUE	0.0399206713898871	49.023932038	10	TRUE	TRUE	FALSE
Rbmx	chrX	FALSE	FALSE	FALSE	0	0	NA	No anchor	9507	-0.000864988233032996	-0.229573546848643	0.44200447233864	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rbmx2	chrX	FALSE	FALSE	FALSE	0	0	NA	No anchor	15720	-0.00170624955430137	-0.514455014478393	0.14370964140146	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rbmxl1	chr8	FALSE	TRUE	FALSE	1	1	-0.310653093100291	Lost anchor	3630	-0.00302349893897219	-0.541519084488445	0.35524032737595	FALSE	Hypomethylated	0.016009613	0.960631306	0.960631306	1	0	FALSE	0.016009613	4.749993477	1	TRUE	FALSE	FALSE
Rbmxl2	chr7	FALSE	FALSE	FALSE	0	0	NA	No anchor	1472	-0.00180873923860199	-0.42055247080228	0.398745081852396	FALSE	Hypomethylated	0.060666131	0.806940216	0.806940216	1	0	FALSE	0.060666131	4.609931741	1	TRUE	FALSE	FALSE
Rbp1	chr9	FALSE	FALSE	FALSE	0	0	NA	No anchor	23615	0.00108233311448767	-0.0636567963585764	0.691125610809518	FALSE	Hypomethylated	-0.086080055	0.690697137	0.514484275	5	0	FALSE	0.0372495550641855	22.26680302	5	TRUE	FALSE	FALSE
Rbp2	chr9	FALSE	FALSE	FALSE	0	0	NA	No anchor	23667	-0.000185146987415338	-0.181034904111127	0.203157048628085	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rbp3	chr14	FALSE	FALSE	FALSE	0	0	NA	No anchor	10214	0.000472627194695763	-0.0270025646600856	0.887546157551651	FALSE	Hypomethylated	0.033209378	0.904515373	0.716053704	3	0	FALSE	0.0331823314339871	14.503668805	3	TRUE	FALSE	FALSE
Rbp4	chr19	FALSE	FALSE	FALSE	0	0	NA	No anchor	8653	0.00266988644986444	-0.133779650031918	0.688051744664544	FALSE	Hypomethylated	0.042066682	0.875969107	0.875969107	1	0	FALSE	0.042066682	4.127388079	1	TRUE	FALSE	FALSE
Rbp7	chr4	FALSE	FALSE	FALSE	0	0	NA	No anchor	5292	0.00266331159559046	0.0235965682410352	0.935838326468934	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rbpj	chr5	FALSE	TRUE	FALSE	1	1	-0.300143005801898	Lost anchor	191211	0.000245630203713546	-0.121949794837845	0.0121114576080917	TRUE	Hypomethylated	-0.023344193	0.938041754	0.368811356	3	0	FALSE	0.0614436680959327	15.95931066	3	TRUE	FALSE	FALSE
Rbpjl	chr2	FALSE	FALSE	FALSE	0	0	NA	No anchor	12308	0.00128619178744619	-0.133038457316087	0.550705018754511	FALSE	Hypomethylated	-0.01361693	0.967635707	0.967635707	1	0	FALSE	-0.01361693	4.223966094	1	TRUE	FALSE	FALSE
Rbpms	chr8	FALSE	FALSE	FALSE	0	0	NA	No anchor	147221	0.00150058417905317	-0.0231260123975078	0.736685500803752	FALSE	Hypomethylated	0.006949634	0.985578879	0.966932061	3	0	FALSE	-0.000890234961449535	13.577869423	3	TRUE	FALSE	FALSE
Rbpms2	chr9	FALSE	FALSE	FALSE	0	0	NA	No anchor	30881	-0.00215304420128767	-0.324734861242172	0.00824208789916237	TRUE	Hypomethylated	-0.064257469	0.784626756	0.784626756	1	0	FALSE	-0.064257469	4.328076059	1	TRUE	FALSE	FALSE
Rbsn	chr6	FALSE	TRUE	FALSE	1	1	-0.302318870990761	Lost anchor	28214	0.000558731766141504	-0.0903837582491561	0.566159927778756	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rbx1	chr15	FALSE	FALSE	FALSE	0	0	NA	No anchor	10074	0.000702221617655983	-0.0126331648278167	0.973667821547324	FALSE	Hypomethylated	-0.039840434	0.879632985	0.879632985	1	0	FALSE	-0.039840434	5.075359563	1	TRUE	FALSE	FALSE
Rc3h1	chr1	FALSE	FALSE	FALSE	0	0	NA	No anchor	68561	0.000478145860538435	-0.204774112020199	0.0513434738832531	FALSE	Hypomethylated	-0.04324785	0.869363947	0.869363947	1	0	FALSE	-0.04324785	4.268129126	1	TRUE	FALSE	FALSE
Rc3h2	chr2	FALSE	TRUE	FALSE	1	1	-0.573417140197504	Lost anchor	52835	-0.00034931405555442	-0.333516462098497	0.00927754073765275	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rcan1	chr16	FALSE	FALSE	FALSE	0	0	NA	No anchor	78915	-0.00157859463340798	-0.179083200273064	0.0035397844225766	TRUE	Hypomethylated	-0.072614107	0.745689652	0.526990178	6	0	FALSE	0.00703176237146916	28.642834007	6	TRUE	FALSE	FALSE
Rcan2	chr17	FALSE	FALSE	FALSE	0	0	NA	No anchor	238166	0.00235993490884832	0.0312352089386938	0.57673084165448	FALSE	Hypermethylated	0.146741304	0.42408158	0.000643211	4	1	TRUE	0.374575470606186	18.419325131	4	TRUE	FALSE	FALSE
Rcan3	chr4	FALSE	FALSE	FALSE	0	0	NA	No anchor	21546	0.00583132841454449	0.306966972373934	0.026021794199655	TRUE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rcbtb1	chr14	FALSE	FALSE	FALSE	0	0	NA	No anchor	36057	0.00237262576240505	0.0240106846003432	0.875460634801353	FALSE	Hypermethylated	-0.025834356	0.930715799	0.930715799	1	0	FALSE	-0.025834356	4.363765804	1	TRUE	FALSE	FALSE
Rcbtb2	chr14	FALSE	FALSE	FALSE	0	0	NA	No anchor	84807	0.00188767376936321	0.00813503643682488	0.93211110002661	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rcc1	chr4	FALSE	FALSE	FALSE	0	0	NA	No anchor	21687	-0.00162060283808158	-0.317145875898531	0.0496337919648746	TRUE	Hypomethylated	0.022648973	0.941455249	0.941455249	1	0	FALSE	0.022648973	4.046177156	1	TRUE	FALSE	FALSE
Rcc1l	chr5	FALSE	FALSE	FALSE	0	0	NA	No anchor	28721	0.00056527145971487	-0.154453685507621	0.275755789850294	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rcc2	chr4	FALSE	FALSE	FALSE	0	0	NA	No anchor	22680	0.00310421130206035	0.13621939955622	0.39839470644216	FALSE	Hypermethylated	-0.0471725	0.851876099	0.851876099	2	0	FALSE	-0.00936238716857575	9.952063968	2	TRUE	FALSE	FALSE
Rccd1	chr7	FALSE	FALSE	FALSE	0	0	NA	No anchor	31226	0.00131422133522948	-0.123362857364937	0.336941398287577	FALSE	Hypomethylated	-0.126806799	0.539000527	0.539000527	2	0	FALSE	-0.0803966332808074	8.254389014	2	TRUE	FALSE	FALSE
Rce1	chr19	FALSE	FALSE	FALSE	0	0	NA	No anchor	3051	-0.00226610092318041	-0.0653845793514285	0.937409087896975	FALSE	Hypomethylated	-0.022336733	0.94239661	0.94239661	1	0	FALSE	-0.022336733	4.193582325	1	TRUE	FALSE	FALSE
Rchy1	chr5	FALSE	FALSE	FALSE	0	0	NA	No anchor	14165	0.00184053313703913	0.0167578829927546	0.958835768981895	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rcl1	chr19	FALSE	FALSE	FALSE	0	0	NA	No anchor	42555	0.0018639662929917	-0.0460198287839085	0.711503163213345	FALSE	Hypomethylated	-0.072624906	0.750229531	0.750229531	1	0	FALSE	-0.072624906	4.873157945	1	TRUE	FALSE	FALSE
Rcn1	chr2	FALSE	FALSE	FALSE	0	0	NA	No anchor	13029	0.000609544316098845	-0.0872159803977127	0.647074854167508	FALSE	Hypomethylated	-0.049124659	0.842821194	0.590317798	8	0	FALSE	-0.0420011092190365	39.219334154	8	TRUE	FALSE	FALSE
Rcn2	chr9	FALSE	FALSE	FALSE	0	0	NA	No anchor	20038	-0.000304305441205415	-0.277838310491876	0.105804308842612	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rcn3	chr7	FALSE	FALSE	FALSE	0	0	NA	No anchor	9309	-0.000860155006417507	-0.303338341608916	0.185606825739876	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rcor1	chr12	FALSE	FALSE	FALSE	0	0	NA	No anchor	76551	-0.00149398544561731	-0.293574133372798	0.000988749271901244	TRUE	Hypomethylated	-0.023140858	0.940042986	0.940042986	1	0	FALSE	-0.023140858	5.008418511	1	TRUE	FALSE	FALSE
Rcor2	chr19	FALSE	FALSE	FALSE	0	0	NA	No anchor	7901	-0.00220673542044981	-0.118989526722858	0.508491085978756	FALSE	Hypomethylated	-0.176980525	0.368129789	0.368129789	2	0	FALSE	-0.122818661565649	9.079049976	2	TRUE	FALSE	FALSE
Rcor3	chr1	FALSE	FALSE	FALSE	0	0	NA	No anchor	39517	-0.000703980183826666	-0.322595950052816	0.0143497116544813	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rcsd1	chr1	FALSE	FALSE	FALSE	0	0	NA	No anchor	63242	-0.000379025590978445	-0.129918371169138	0.0734260305022775	FALSE	Hypomethylated	-0.034984498	0.899413873	0.111654585	4	0	FALSE	-0.0990107832556059	17.66445091	4	TRUE	FALSE	FALSE
Rcvrn	chr11	FALSE	FALSE	FALSE	0	0	NA	No anchor	8008	-0.0022740498489806	-0.195360283700212	0.520812113093513	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rd3	chr1	FALSE	FALSE	FALSE	0	0	NA	No anchor	10914	0.000184007558894382	-0.20218539770042	0.336458996725054	FALSE	Hypomethylated	0.095775111	0.668793285	0.430844048	3	0	FALSE	-0.0412500554249286	13.231081536	3	TRUE	FALSE	FALSE
Rd3l	chr12	FALSE	FALSE	FALSE	0	0	NA	No anchor	2207	0.0043552121629584	0.256669755465297	0.656037148517839	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rdh1	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	8577	-0.00097728697036004	-0.232414812023795	0.193880552044664	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rdh10	chr1	FALSE	FALSE	FALSE	0	0	NA	No anchor	27961	-0.000305823157782374	-0.178962642661675	0.147692023120195	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rdh11	chr12	FALSE	FALSE	FALSE	0	0	NA	No anchor	17957	0.000822385524288328	-0.134411413310857	0.47260509220645	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rdh12	chr12	FALSE	FALSE	FALSE	0	0	NA	No anchor	13752	0.000138142102082619	-0.259457133747036	0.204160068541283	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rdh13	chr7	FALSE	FALSE	FALSE	0	0	NA	No anchor	20880	-0.00116361967259352	-0.392233415331311	0.0219578972587618	TRUE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rdh14	chr12	FALSE	FALSE	FALSE	0	0	NA	No anchor	4791	0.00350086181159693	0.200848079046703	0.636870153811428	FALSE	Hypermethylated	-0.121025031	0.561930271	0.561930271	1	0	FALSE	-0.121025031	4.142172666	1	TRUE	FALSE	FALSE
Rdh16	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	45414	0.000306917442323369	-0.18854922442612	0.0834701508454443	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rdh16f1	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	32908	0.000214478788876604	-0.182746208251967	0.140387862897921	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rdh16f2	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	10844	-0.00116208535302564	-0.398541604225419	0.124390620952989	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rdh19	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	11249	-0.00101165554909704	-0.254848208435513	0.187790130767263	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rdh5	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	9296	0.0114219724150885	0.478659662746981	0.00282933840124633	TRUE	Hypermethylated	0.080624863	0.722459403	0.722459403	1	0	FALSE	0.080624863	4.052597364	1	TRUE	FALSE	FALSE
Rdh7	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	4790	-0.00253976401333738	-0.372609247843501	0.268665567117413	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rdh8	chr9	FALSE	FALSE	FALSE	0	0	NA	No anchor	7615	0.00219720331688865	0.081954894264769	0.800857372057294	FALSE	Hypermethylated	-0.100582589	0.644022407	0.644022407	1	0	FALSE	-0.100582589	4.025433629	1	TRUE	FALSE	FALSE
Rdh9	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	16312	-0.000396652729684579	-0.196283784568484	0.365973699084591	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rdm1	chr11	FALSE	FALSE	FALSE	0	0	NA	No anchor	8906	-0.00118375368160918	-0.190052269678452	0.435762589135116	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rdx	chr9	FALSE	FALSE	FALSE	0	0	NA	No anchor	53291	-0.00174747069595655	-0.309099496597012	0.00193641008712505	TRUE	Hypomethylated	-0.014624777	0.964969688	0.964969688	1	0	FALSE	-0.014624777	4.170982679	1	TRUE	FALSE	FALSE
Rec114	chr9	FALSE	FALSE	FALSE	0	0	NA	No anchor	91115	0.000308378747331108	-0.107045039591481	0.120858249126464	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Rec8	chr14	FALSE	FALSE	FALSE	0	0	NA	No anchor	7359	-0.00118011716576514	-0.21178163402748	0.429388456409695	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Reck	chr4	FALSE	FALSE	FALSE	0	0	NA	No anchor	69277	-0.000467025190516571	-0.193623730460989	0.0237925123540174	TRUE	Hypomethylated	0.01961061	0.950211331	0.608585105	2	0	FALSE	-0.045902798852484	8.931030051	2	TRUE	FALSE	FALSE
Recql	chr6	FALSE	FALSE	FALSE	0	0	NA	No anchor	36746	0.00178319085518826	-0.0169821850726976	0.912743491061313	FALSE	Hypomethylated	0.064659937	0.778209907	0.778209907	1	0	FALSE	0.064659937	4.627956146	1	TRUE	FALSE	FALSE
Recql4	chr15	FALSE	FALSE	FALSE	0	0	NA	No anchor	6996	0.00619183812148796	0.488972795381977	0.0681488792138039	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Recql5	chr11	FALSE	FALSE	FALSE	0	0	NA	No anchor	40883	-0.00134036922012883	-0.317888793081203	0.00230270453319283	TRUE	Hypomethylated	-0.086803421	0.716648983	0.716648983	3	0	FALSE	-0.0661271953391917	12.33155209	3	TRUE	FALSE	FALSE
Reep1	chr6	FALSE	FALSE	FALSE	0	0	NA	No anchor	103150	-0.00230388052022943	-0.348051683290479	3.58844680110813e-06	TRUE	Hypomethylated	0.013699392	0.967299954	0.967299954	1	0	FALSE	0.013699392	4.107622078	1	TRUE	FALSE	FALSE
Reep2	chr18	FALSE	FALSE	FALSE	0	0	NA	No anchor	6875	0.00195134498079018	-0.121929906466295	0.719060294217404	FALSE	Hypomethylated	-0.123685811	0.575144815	0.575144815	2	0	FALSE	-0.0244097371920229	9.016256265	2	TRUE	FALSE	FALSE
Reep3	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	87757	0.00804300873081402	0.370563790305345	5.54802744995157e-07	TRUE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Reep4	chr14	FALSE	FALSE	FALSE	0	0	NA	No anchor	3683	0.0109664554081067	0.646892555449976	0.041305184676655	TRUE	Hypermethylated	0.0462889	0.858919772	0.725941577	2	0	FALSE	-0.0157941312529083	8.964138344	2	TRUE	FALSE	FALSE
Reep5	chr18	FALSE	FALSE	FALSE	0	0	NA	No anchor	29186	0.000572867451958031	-0.0813237594640098	0.592154764535537	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Reep6	chr10	FALSE	FALSE	FALSE	0	0	NA	No anchor	6489	0.00564316707307171	0.249323776841919	0.235231004598538	FALSE	Hypermethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Reg1	chr6	FALSE	FALSE	FALSE	0	0	NA	No anchor	5957	0.00137331254441896	-0.363371514810482	0.374770520647118	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
Reg2	chr6	FALSE	FALSE	FALSE	0	0	NA	No anchor	12484	-0.000269427039026746	-0.436076414804679	0.416540928606869	FALSE	Hypomethylated	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
