"SYMBOL","n_mecp2_peaks","n_mecp2_sig_peaks","mecp2_has_sig","mecp2_Fold","mecp2_min_FDR","n_h2a_peaks","n_h2a_sig_peaks","h2a_has_sig","h2a_Fold","h2a_min_FDR","sig","quadrant","go_eligible","has_physical_overlap","n_total_peaks","gene_length"
"Shf",2,0,FALSE,-0.0240795625,0.914488319,5,2,TRUE,-0.4041215555,0.000352472,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,7,20271
"Shh",11,2,TRUE,-0.0953312184999999,0.000971942,14,10,TRUE,0.4334947575,8.56e-08,"Significant","Q2 (MeCP2 down / H2A up)",TRUE,TRUE,25,10442
"Shisa2",3,0,FALSE,0.003096526,0.598750604,5,2,TRUE,0.291927517,1.93e-11,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,8,6353
"Shisa3",1,0,FALSE,-0.064912793,0.788421261,1,1,TRUE,-0.495921544,3.69e-07,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,15671
"Shisa7",1,0,FALSE,-0.041492882,0.875011233,1,1,TRUE,-0.328644616,0.002916709,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,19145
"Shisa8",1,0,FALSE,0.008444506,0.981557787,3,0,FALSE,-0.008384478,0.382372086,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,FALSE,4,6648
"Shisa9",3,0,FALSE,-0.024446464,0.800803128,3,2,TRUE,0.574856667,9.35e-09,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,6,286790
"Shisal1",5,1,TRUE,-1.076722242,0.00066035,12,7,TRUE,-0.565834617,8.38e-07,"Significant","Q3 (MeCP2 down / H2A down)",TRUE,TRUE,17,67895
"Shisal2a",1,0,FALSE,-0.098011063,0.667336837,1,1,TRUE,0.431853669,0.003609669,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,15573
"Shld3",1,0,FALSE,0.003624387,0.992588092,1,1,TRUE,0.862327243,2.5e-09,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,2,4718
"Shmt2",2,0,FALSE,-0.038924211,0.684859012,2,0,FALSE,0.0682628515,0.515596761,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,4,5322
"Shpk",1,0,FALSE,-0.032205555,0.90675961,1,0,FALSE,0.296824014,0.125634402,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,25052
"Shq1",1,0,FALSE,-0.00580201,0.989294688,2,2,TRUE,0.71348188,6.59e-20,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,3,102902
"Shroom1",1,0,FALSE,-0.102570627,0.624093696,3,0,FALSE,-0.126232863,0.321809785,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,4,10562
"Shroom3",8,1,TRUE,-0.82765292,0.007254765,10,4,TRUE,0.4082907525,1.02e-07,"Significant","Q2 (MeCP2 down / H2A up)",TRUE,TRUE,18,281884
"Shtn1",1,0,FALSE,-0.076239901,0.739651132,1,1,TRUE,0.521478683,1.14e-06,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,102745
"Siae",1,1,TRUE,0.863063188,0.012531202,4,3,TRUE,0.28012224,0.012745706,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,5,93958
"Siah2",1,0,FALSE,-0.12783577,0.543359512,3,1,TRUE,0.437097455,0.000229322,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,4,17463
"Siah3",1,0,FALSE,-0.015559713,0.962253987,4,2,TRUE,-0.1465908815,0.000142992,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,5,73727
"Sidt1",6,1,TRUE,0.679976415,0.028974552,3,3,TRUE,1.140611506,1.02e-31,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,9,93017
"Siglec15",1,0,FALSE,0.066549605,0.764527347,2,0,FALSE,0.0912996945,0.360919882,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,3,13782
"Sigmar1",1,0,FALSE,-0.030020073,0.915052542,1,1,TRUE,0.652170175,1.62e-05,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,16907
"Sik1",8,0,FALSE,-0.00797523,0.168875866,6,4,TRUE,-0.5583652455,6.46e-11,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,14,11555
"Sik3",1,0,FALSE,-0.028998046,0.919683392,1,1,TRUE,-0.393926258,0.043748055,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,211375
"Sil1",2,2,TRUE,1.2966015905,3.66e-06,6,4,TRUE,0.6199149185,5.02e-22,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,8,233385
"Sim2",5,0,FALSE,-0.057238626,0.754283895,8,6,TRUE,-0.467615242,7.64e-07,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,13,42102
"Sin3a",1,0,FALSE,-0.086492224,0.675116284,1,0,FALSE,0.20459482,0.417111447,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,56327
"Sipa1",1,0,FALSE,-0.045677708,0.863420428,2,1,TRUE,-0.645162523,6.35e-07,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,3,12523
"Sipa1l1",14,1,TRUE,-0.962605751,0.002855959,12,3,TRUE,0.418062175,0.000184898,"Significant","Q2 (MeCP2 down / H2A up)",TRUE,TRUE,26,282467
"Sipa1l2",18,2,TRUE,0.1014715095,0.021026726,16,4,TRUE,-0.296800927,0.008741207,"Significant","Q4 (MeCP2 up / H2A down)",TRUE,TRUE,34,151746
"Sipa1l3",8,0,FALSE,-0.038633683,0.696918699,1,0,FALSE,0.200382126,0.087090435,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,9,198270
"Sirpa",3,0,FALSE,-0.018874225,0.487045969,5,3,TRUE,-0.531728828,4.65e-06,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,8,39394
"Sit1",1,0,FALSE,0.005450161,0.988970092,1,1,TRUE,0.377006984,0.003156714,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,2,1654
"Siva1",2,0,FALSE,0.0032166175,0.882972273,1,0,FALSE,-0.075520552,0.771328212,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,TRUE,3,4471
"Six1",1,0,FALSE,-0.052065026,0.83596034,1,1,TRUE,-0.385092453,0.00028249,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,12061
"Six2",1,0,FALSE,-0.002492766,0.995092087,4,4,TRUE,-0.3599273535,4.09e-06,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,5,3998
"Six3os1",1,0,FALSE,0.011530367,0.973002728,1,1,TRUE,-0.323355632,0.0025409,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,FALSE,2,17748
"Six4",1,0,FALSE,0.023850957,0.938787395,1,0,FALSE,0.07450181,0.614540133,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,2,13848
"Six6",1,0,FALSE,-0.049602527,0.845930466,1,1,TRUE,-0.558353503,5.44e-10,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,5008
"Skap1",4,0,FALSE,-0.045474444,0.465695751,3,2,TRUE,-0.6305583305,2.98e-09,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,7,294538
"Skap2",1,0,FALSE,0.089874097,0.697091797,5,3,TRUE,0.278157128,1.95e-24,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,6,155128
"Ski",1,0,FALSE,0.011969875,0.971734226,5,5,TRUE,-0.740812943,4.23e-10,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,FALSE,6,68518
"Skil",1,0,FALSE,-0.068582363,0.781068232,2,2,TRUE,0.436065114,0.000565628,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,3,27520
"Skor1",2,0,FALSE,0.009079995,0.952365079,2,2,TRUE,-0.6367936245,9.02e-16,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,FALSE,4,10792
"Skor2",1,0,FALSE,-0.037897992,0.892049516,2,2,TRUE,-0.384426617,3.14e-06,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,3,43938
"Skp2",1,0,FALSE,-0.040867884,0.880485189,1,1,TRUE,0.846441287,5.88e-12,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,43441
"Sla",3,0,FALSE,0.023154066,0.758456523,3,1,TRUE,0.365928598,0.004662841,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,6,51011
"Sla2",2,0,FALSE,0.0877194225,0.541586511,1,0,FALSE,-0.275588088,0.084004777,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,TRUE,3,14736
"Slain1",2,0,FALSE,-0.1132152205,0.313824908,2,2,TRUE,0.472474546,6.52e-07,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,4,54680
"Slain2",1,0,FALSE,-0.031940073,0.9109062,2,2,TRUE,0.8102121955,1.09e-15,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,64526
"Slamf8",1,0,FALSE,-0.026919042,0.926947691,1,0,FALSE,-0.00655982,0.97137093,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,8811
"Slbp",1,0,FALSE,-0.005232385,0.989469322,1,0,FALSE,0.325976662,0.100775488,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,17623
"Slc10a4",1,0,FALSE,0.010699132,0.975799231,2,0,FALSE,0.0589899795,0.205911076,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,3,6073
"Slc10a4-ps",1,0,FALSE,-0.084436554,0.716475048,1,0,FALSE,-0.147976472,0.254623656,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,5914
"Slc10a6",2,0,FALSE,0.033292022,0.637522271,1,1,TRUE,0.291355674,0.010239726,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,3,23693
"Slc10a7",2,0,FALSE,-0.089154468,0.58527439,4,1,TRUE,-0.29272105,0.042233536,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,6,224658
"Slc11a2",2,0,FALSE,-0.142098758,0.48392565,1,1,TRUE,0.396066767,0.001307671,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,37175
"Slc12a1",2,1,TRUE,0.973982926,0.001338181,2,1,TRUE,0.256326431,0.028777298,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,FALSE,4,77498
"Slc12a3",1,0,FALSE,-0.004947032,0.990200221,5,2,TRUE,-0.4804273525,3.66e-05,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,6,37014
"Slc12a4",1,0,FALSE,-0.019941591,0.949345391,4,0,FALSE,-0.1709298805,0.05374707,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,5,22508
"Slc12a5",3,0,FALSE,-0.005076189,0.800377705,3,3,TRUE,-0.417078664,0.000192579,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,6,38930
"Slc12a7",8,0,FALSE,-0.008127088,0.294955784,9,4,TRUE,0.317368389,7.13e-06,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,17,83661
"Slc12a8",7,0,FALSE,-0.051239093,0.632204433,4,2,TRUE,0.3983808705,0.001582248,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,11,146808
"Slc13a1",6,6,TRUE,2.206147016,1.26e-38,8,8,TRUE,1.1402688845,1.67e-81,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,14,79810
"Slc13a2os",1,0,FALSE,-0.085305929,0.700862407,1,1,TRUE,-0.342479164,0.005349475,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,11173
"Slc13a4",2,0,FALSE,0.0483886255,0.639670256,2,2,TRUE,0.610440722,1.78e-09,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,4,40175
"Slc13a5",1,0,FALSE,0.012376092,0.970673082,1,1,TRUE,-0.256725352,0.024488834,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,TRUE,2,25234
"Slc14a1",3,1,TRUE,0.532877739,0.033569185,4,2,TRUE,0.4395224775,3.28e-07,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,7,42029
"Slc14a2",8,2,TRUE,0.7122810245,0.014266282,20,6,TRUE,0.488376921,1.39e-13,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,28,450795
"Slc16a1",1,0,FALSE,-0.022369013,0.941896513,1,1,TRUE,0.405248427,0.012394442,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,19795
"Slc16a10",5,3,TRUE,1.468760735,8.47e-08,4,4,TRUE,0.7392088935,1.81e-13,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,9,108727
"Slc16a12",1,0,FALSE,0.141026657,0.491710325,3,3,TRUE,0.710229745,1.38e-10,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,4,78887
"Slc16a3",2,0,FALSE,-0.03899834,0.736869461,1,0,FALSE,0.172608756,0.145953669,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,3,12389
"Slc16a6",1,0,FALSE,-0.004852196,0.990456716,1,1,TRUE,0.412375432,0.003117457,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,22744
"Slc16a8",1,0,FALSE,-0.027791089,0.926235475,1,1,TRUE,-0.544078576,6.68e-09,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,3748
"Slc16a9",1,0,FALSE,0.065212018,0.779171949,1,0,FALSE,0.061752234,0.630564965,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,2,40869
"Slc17a6",2,0,FALSE,-0.3474733005,0.126406087,1,0,FALSE,-0.00667586,0.961839092,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,3,49114
"Slc17a7",1,0,FALSE,-0.09333529,0.668793285,1,1,TRUE,-0.689766344,2.73e-06,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,12194
"Slc18a1",1,0,FALSE,-0.191253595,0.349738046,1,1,TRUE,-0.585174505,0.001506421,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,51525
"Slc18a2",1,0,FALSE,-0.11645718,0.601601416,1,1,TRUE,-0.659117044,1.37e-05,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,35117
"Slc19a1",2,0,FALSE,-0.0028336285,0.978304717,2,2,TRUE,-0.1374104905,0.000136062,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,4,28762
"Slc19a2",2,0,FALSE,-0.0462365745,0.755206914,2,2,TRUE,0.8329233255,6.88e-19,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,4,16340
"Slc19a3",1,0,FALSE,-0.045784388,0.85860875,1,1,TRUE,0.349200453,0.016094441,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,25926
"Slc1a2",5,0,FALSE,0.003060218,0.810051438,6,5,TRUE,0.343870941,2.63e-06,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,11,132126
"Slc1a3",2,1,TRUE,-0.512642557,0.043362459,9,1,TRUE,-0.41305822,0.005117399,"Significant","Q3 (MeCP2 down / H2A down)",TRUE,TRUE,11,76641
"Slc1a4",3,0,FALSE,-0.099975123,0.373896369,2,0,FALSE,0.012016357,0.50222799,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,5,30534
"Slc1a5",1,0,FALSE,-0.051862233,0.840497326,1,1,TRUE,-0.37071136,0.003873661,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,16935
"Slc1a7",7,2,TRUE,-0.881373242,0.000650026,10,2,TRUE,-0.3866116305,0.001105078,"Significant","Q3 (MeCP2 down / H2A down)",TRUE,TRUE,17,45201
"Slc20a1",1,0,FALSE,-0.066902596,0.77124516,1,1,TRUE,0.641221261,1.37e-05,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,12853
"Slc22a1",3,0,FALSE,-0.157700542,0.394416895,1,0,FALSE,0.09122687,0.494918874,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,4,26961
"Slc22a15",3,0,FALSE,0.065007285,0.703499832,3,1,TRUE,-0.353140171,0.010363155,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,TRUE,6,68678
"Slc22a18",1,0,FALSE,0.04163558,0.876569694,2,2,TRUE,-1.053080725,7.76e-11,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,FALSE,3,25599
"Slc22a21",1,0,FALSE,-0.032190898,0.918362233,1,0,FALSE,-0.229297711,0.155016328,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,2,30368
"Slc22a23",4,0,FALSE,-0.019368242,0.135314149,7,4,TRUE,0.313298007,0.000759674,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,11,166025
"Slc22a4",1,0,FALSE,-0.003788748,0.992285291,1,0,FALSE,0.119636641,0.414414511,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,44968
"Slc22a5",1,0,FALSE,-0.180094973,0.381965098,1,0,FALSE,0.067294938,0.709143745,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,27119
"Slc24a2",18,2,TRUE,-0.904264638,0.00213068,14,4,TRUE,0.357291312,0.000629409,"Significant","Q2 (MeCP2 down / H2A up)",TRUE,TRUE,32,247354
"Slc24a3",28,12,TRUE,1.14801652,3.64e-06,28,26,TRUE,0.7841825165,2.82e-41,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,56,474413
"Slc24a4",8,0,FALSE,0.00309868,0.433984709,8,2,TRUE,-0.4149094675,7.39e-05,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,TRUE,16,138359
"Slc25a10",1,0,FALSE,-0.167054459,0.460514059,3,3,TRUE,-0.76183466,7.26e-14,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,4,7348
"Slc25a12",1,0,FALSE,-0.023928285,0.935879079,2,2,TRUE,-0.526208527,1.92e-05,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,3,96687
"Slc25a13",8,2,TRUE,0.8370607775,0.003923495,12,10,TRUE,0.620828499,1.35e-15,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,20,175956
"Slc25a21",1,0,FALSE,-0.061309881,0.795242459,3,1,TRUE,-0.386001101,0.019921175,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,4,484839
"Slc25a29",1,0,FALSE,-0.066895215,0.774927706,2,2,TRUE,-0.438504364,0.000545041,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,3,10011
"Slc25a30",1,0,FALSE,-0.162723026,0.42572925,1,0,FALSE,0.438492393,0.07009868,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,26921
"Slc25a31",2,1,TRUE,1.071806204,0.000426262,1,1,TRUE,0.87833832,4.14e-17,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,FALSE,3,17242
"Slc25a36",1,0,FALSE,-0.068572333,0.767627701,1,1,TRUE,0.678207617,1.61e-05,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,36197
"Slc25a4",1,0,FALSE,0.00579514,0.988442077,1,1,TRUE,0.902337579,1.11e-10,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,2,4488
"Slc25a42",2,0,FALSE,-0.118794101,0.44207418,1,0,FALSE,-0.017087139,0.926836879,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,3,27966
"Slc25a44",2,0,FALSE,-0.014305272,0.611022079,1,0,FALSE,-0.01967526,0.89946497,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,3,14642
"Slc25a47",1,0,FALSE,-0.035625795,0.90012203,2,1,TRUE,0.295274614,0.00918464,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,3,20734
"Slc25a48",4,0,FALSE,0.0734797075,0.52013639,5,2,TRUE,0.4165648125,3.36e-05,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,9,35885
"Slc25a51",8,0,FALSE,0.0333522355,0.094346317,3,1,TRUE,-0.281136483,0.008299593,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,FALSE,11,12844
"Slc26a2",1,0,FALSE,-0.127298153,0.545672141,2,2,TRUE,0.734950358,4.1e-07,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,18694
"Slc26a9",1,0,FALSE,-0.00522171,0.989560166,5,1,TRUE,-0.535758694,1.98e-06,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,6,27483
"Slc27a1",2,0,FALSE,-0.066427668,0.642753634,1,1,TRUE,0.461348414,0.000111538,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,18421
"Slc27a2",1,0,FALSE,-0.040853694,0.877288159,1,0,FALSE,0.120281597,0.340294605,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,35837
"Slc27a3",1,0,FALSE,-0.008529921,0.982248975,1,0,FALSE,-0.004157391,0.971445028,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,4700
"Slc27a6",1,0,FALSE,0.025779266,0.9301258,1,1,TRUE,0.3501954,0.014762499,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,2,56517
"Slc29a1",1,0,FALSE,-0.041856682,0.871403671,3,2,TRUE,0.2674089815,0.020937508,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,4,14407
"Slc29a2",1,0,FALSE,-0.023646161,0.938601856,1,0,FALSE,0.102244404,0.604748285,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,8113
"Slc29a3",1,0,FALSE,-0.103597886,0.627244335,3,1,TRUE,-0.541718778,2.2e-05,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,4,40723
"Slc29a4",3,1,TRUE,1.755573063,1.91e-13,2,1,TRUE,-0.410207448,0.006885199,"Significant","Q4 (MeCP2 up / H2A down)",TRUE,TRUE,5,29979
"Slc2a1",2,0,FALSE,-0.0394049495,0.859128285,1,1,TRUE,0.764784355,1.34e-08,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,3,29273
"Slc2a13",3,0,FALSE,-0.018551809,0.230192712,5,4,TRUE,0.5136203875,4.1e-11,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,8,305566
"Slc2a3",1,0,FALSE,0.164833666,0.407885996,2,2,TRUE,1.010580054,2.84e-16,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,3,73832
"Slc2a4",1,0,FALSE,-0.185091813,0.361656369,1,0,FALSE,-0.183467998,0.21701055,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,5650
"Slc2a4rg-ps",1,0,FALSE,0.004598813,0.990941098,2,1,TRUE,-0.389291857,0.000219699,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,FALSE,3,3337
"Slc2a5",2,0,FALSE,-0.0471985995,0.335030795,3,0,FALSE,-0.206919437,0.16490194,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,5,24887
"Slc2a6",1,0,FALSE,-0.105575634,0.602634368,1,0,FALSE,-0.073151025,0.681581158,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,6636
"Slc2a8",3,0,FALSE,-0.03849116,0.556890855,2,1,TRUE,-0.51985979,0.000366984,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,5,9094
"Slc2a9",3,0,FALSE,-0.064821255,0.583605112,5,3,TRUE,0.477995442,1.63e-07,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,8,153871
"Slc30a1",1,0,FALSE,0.030858555,0.914623566,1,0,FALSE,-0.103396843,0.699884197,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,TRUE,2,6481
"Slc30a3",2,0,FALSE,-0.0961609,0.641592667,1,1,TRUE,-0.334866403,0.000198597,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,3,22132
"Slc30a4",1,0,FALSE,0.000465357,0.998918752,1,1,TRUE,0.756400178,8.71e-09,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,2,21431
"Slc30a5",2,0,FALSE,-0.077089669,0.666337141,4,3,TRUE,0.555426054,6.42e-10,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,6,30780
"Slc31a1",1,0,FALSE,-0.113286005,0.596211587,1,0,FALSE,0.465885403,0.053594225,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,31043
"Slc33a1",1,0,FALSE,-0.076612416,0.743255236,1,1,TRUE,0.80430309,3.32e-08,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,31262
"Slc34a2",1,0,FALSE,-0.101995108,0.606099022,3,0,FALSE,0.107460325,0.242330297,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,4,33584
"Slc35a3",1,0,FALSE,-0.02293886,0.939615702,1,1,TRUE,0.77306676,8.9e-07,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,43362
"Slc35b3",1,0,FALSE,0.018410547,0.952896429,2,2,TRUE,0.7055652865,2.63e-10,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,3,28740
"Slc35b4",1,0,FALSE,-0.001608851,0.996538339,1,1,TRUE,0.731714085,5.57e-06,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,23732
"Slc35c1",2,0,FALSE,-0.08751472,0.389066158,3,1,TRUE,0.503841338,0.000199099,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,5,7775
"Slc35c2",2,0,FALSE,-0.0307581905,0.695738241,4,3,TRUE,0.340570338,0.003983181,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,6,11316
"Slc35d2",1,0,FALSE,-0.007750447,0.984136242,1,0,FALSE,0.22842712,0.09040488,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,33061
"Slc35d3",1,0,FALSE,-0.004187044,0.99159724,1,0,FALSE,-0.135655217,0.098957467,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,3544
"Slc35e1",2,0,FALSE,-0.1566572145,0.168027556,3,3,TRUE,0.328083904,1.15e-07,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,5,11974
"Slc35e3",1,0,FALSE,-0.088106604,0.693548794,1,1,TRUE,0.840546099,8.59e-08,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,12687
"Slc35e4",2,0,FALSE,-0.0216724525,0.894733115,1,0,FALSE,0.095323331,0.45332792,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,7644
"Slc35f1",2,0,FALSE,0.2938699435,0.059738563,8,6,TRUE,0.6306327875,6.87e-17,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,10,421090
"Slc35f3",3,0,FALSE,-0.006264217,0.269435917,6,2,TRUE,-0.00829159600000001,0.008039501,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,9,256984
