gene_name	chr	intron_has_enhancer	gene_mch_sig
Snx13	chr12	TRUE	TRUE
Snx14	chr9	FALSE	FALSE
Snx15	chr19	FALSE	FALSE
Snx16	chr3	FALSE	FALSE
Snx17	chr5	FALSE	FALSE
Snx18	chr13	TRUE	TRUE
Snx19	chr9	FALSE	FALSE
Snx2	chr18	FALSE	TRUE
Snx20	chr8	TRUE	FALSE
Snx21	chr2	FALSE	FALSE
Snx22	chr9	FALSE	FALSE
Snx24	chr18	TRUE	TRUE
Snx25	chr8	TRUE	TRUE
Snx27	chr3	TRUE	TRUE
Snx29	chr16	TRUE	TRUE
Snx3	chr10	TRUE	TRUE
Snx30	chr4	TRUE	FALSE
Snx31	chr15	FALSE	FALSE
Snx32	chr19	FALSE	FALSE
Snx33	chr9	FALSE	FALSE
Snx4	chr16	FALSE	FALSE
Snx5	chr2	FALSE	FALSE
Snx6	chr12	TRUE	TRUE
Snx7	chr3	FALSE	FALSE
Snx8	chr5	FALSE	TRUE
Snx9	chr17	TRUE	TRUE
Soat1	chr1	FALSE	TRUE
Soat2	chr15	FALSE	FALSE
Sobp	chr10	TRUE	TRUE
Socs1	chr16	FALSE	FALSE
Socs2	chr10	FALSE	TRUE
Socs3	chr11	FALSE	FALSE
Socs4	chr14	FALSE	FALSE
Socs5	chr17	FALSE	FALSE
Socs6	chr18	TRUE	TRUE
Socs7	chr11	FALSE	FALSE
Sod1	chr16	FALSE	FALSE
Sod2	chr17	FALSE	FALSE
Sod3	chr5	FALSE	FALSE
Soga1	chr2	TRUE	TRUE
Soga3	chr10	TRUE	FALSE
Sohlh1	chr2	FALSE	FALSE
Sohlh2	chr3	FALSE	TRUE
Son	chr16	FALSE	TRUE
Sorbs1	chr19	TRUE	TRUE
Sorbs2	chr8	TRUE	TRUE
Sorbs3	chr14	FALSE	TRUE
Sorcs1	chr19	FALSE	FALSE
Sorcs2	chr5	FALSE	TRUE
Sorcs3	chr19	FALSE	TRUE
Sord	chr2	TRUE	FALSE
Sorl1	chr9	TRUE	TRUE
Sort1	chr3	TRUE	TRUE
Sos1	chr17	FALSE	FALSE
Sos2	chr12	TRUE	TRUE
Sost	chr11	FALSE	FALSE
Sostdc1	chr12	FALSE	TRUE
Sox10	chr15	FALSE	FALSE
Sox13	chr1	FALSE	TRUE
Sox15	chr11	FALSE	FALSE
Sox17	chr1	FALSE	FALSE
Sox18	chr2	FALSE	FALSE
Sox30	chr11	FALSE	FALSE
Sox5	chr6	TRUE	TRUE
Sox6	chr7	FALSE	TRUE
Sox7	chr14	FALSE	FALSE
Sox8	chr17	FALSE	TRUE
Sox9	chr11	FALSE	FALSE
Sp1	chr15	TRUE	FALSE
Sp100	chr1	FALSE	FALSE
Sp110	chr1	FALSE	FALSE
Sp140	chr1	FALSE	FALSE
Sp2	chr11	FALSE	FALSE
Sp3	chr2	FALSE	FALSE
Sp4	chr12	TRUE	TRUE
Sp5	chr2	FALSE	FALSE
Sp6	chr11	FALSE	FALSE
Sp7	chr15	FALSE	FALSE
Sp8	chr12	FALSE	FALSE
Sp9	chr2	FALSE	FALSE
Spa17	chr9	FALSE	FALSE
Spaar	chr4	FALSE	TRUE
Spaca1	chr4	FALSE	FALSE
Spaca3	chr11	FALSE	TRUE
Spaca5	chrX	FALSE	FALSE
Spaca6	chr17	FALSE	FALSE
Spaca7	chr8	FALSE	FALSE
Spaca9	chr2	FALSE	FALSE
Spag1	chr15	TRUE	FALSE
Spag11a	chr8	FALSE	FALSE
Spag11b	chr8	FALSE	FALSE
Spag16	chr1	FALSE	FALSE
Spag17	chr3	TRUE	TRUE
Spag4	chr2	TRUE	FALSE
Spag5	chr11	FALSE	FALSE
Spag6	chr2	FALSE	TRUE
Spag6l	chr16	FALSE	TRUE
Spag7	chr11	FALSE	FALSE
Spag8	chr4	FALSE	FALSE
Spag9	chr11	FALSE	TRUE
Spam1	chr6	FALSE	TRUE
Sparc	chr11	TRUE	TRUE
Sparcl1	chr5	FALSE	FALSE
Spast	chr17	FALSE	FALSE
Spata1	chr3	FALSE	TRUE
Spata13	chr14	TRUE	TRUE
Spata16	chr3	FALSE	FALSE
Spata17	chr1	FALSE	FALSE
Spata18	chr5	FALSE	TRUE
Spata19	chr9	FALSE	FALSE
Spata2	chr2	FALSE	FALSE
Spata20	chr11	TRUE	FALSE
Spata21	chr4	FALSE	FALSE
Spata22	chr11	FALSE	FALSE
Spata24	chr18	FALSE	FALSE
Spata25	chr2	FALSE	FALSE
Spata2l	chr8	FALSE	FALSE
Spata3	chr1	FALSE	FALSE
Spata31	chr13	FALSE	FALSE
Spata31d1a	chr13	FALSE	TRUE
Spata31d1b	chr13	FALSE	FALSE
Spata31d1c	chr13	FALSE	FALSE
Spata31d1d	chr13	FALSE	FALSE
Spata32	chr11	FALSE	FALSE
Spata33	chr8	FALSE	FALSE
Spata4	chr8	FALSE	FALSE
Spata45	chr1	FALSE	TRUE
Spata46	chr1	FALSE	FALSE
Spata48	chr11	FALSE	FALSE
Spata5	chr3	FALSE	TRUE
Spata6	chr4	FALSE	FALSE
Spata7	chr12	FALSE	TRUE
Spata9	chr13	FALSE	FALSE
Spatc1	chr15	FALSE	FALSE
Spatc1l	chr10	FALSE	FALSE
Spats1	chr17	FALSE	FALSE
Spats2	chr15	FALSE	TRUE
Spats2l	chr1	FALSE	FALSE
Spc24	chr9	FALSE	TRUE
Spc25	chr2	FALSE	FALSE
Spcs1	chr14	FALSE	FALSE
Spcs2	chr7	FALSE	FALSE
Spcs3	chr8	FALSE	FALSE
Spdef	chr17	TRUE	FALSE
Spdl1	chr11	FALSE	FALSE
Spdya	chr17	FALSE	FALSE
Spdye4a	chr5	FALSE	FALSE
Spdye4b	chr5	FALSE	FALSE
Spdye4c	chr2	FALSE	FALSE
Specc1	chr11	TRUE	TRUE
Specc1l	chr10	TRUE	TRUE
Speer1	chr5	FALSE	TRUE
Speer2	chr16	FALSE	FALSE
Speer3	chr5	FALSE	FALSE
Speer4a	chr5	FALSE	FALSE
Speer4b	chr5	FALSE	TRUE
Speer4c	chr5	FALSE	FALSE
Speer4d	chr5	FALSE	FALSE
Speer4e	chr5	FALSE	FALSE
Speer4f1	chr5	FALSE	FALSE
Speer4f2	chr5	FALSE	FALSE
Spef1	chr2	FALSE	FALSE
Spef1l	chr7	FALSE	FALSE
Spef2	chr15	FALSE	FALSE
Speg	chr1	TRUE	FALSE
Spem1	chr11	FALSE	FALSE
Spem2	chr11	FALSE	FALSE
Spen	chr4	TRUE	TRUE
Spertl	chr14	FALSE	FALSE
Spesp1	chr9	FALSE	FALSE
Spg11	chr2	TRUE	TRUE
Spg20	chr3	TRUE	FALSE
Spg21	chr9	FALSE	FALSE
Spg7	chr8	FALSE	FALSE
Sphk1	chr11	FALSE	FALSE
Sphk2	chr7	FALSE	FALSE
Sphkap	chr1	TRUE	TRUE
Spi1	chr2	FALSE	TRUE
Spib	chr7	FALSE	FALSE
Spic	chr10	FALSE	FALSE
Spice1	chr16	FALSE	FALSE
Spidr	chr16	FALSE	FALSE
Spin1	chr13	FALSE	TRUE
Spin2c	chrX	FALSE	FALSE
Spin2f	chrX	FALSE	FALSE
Spindoc	chr19	FALSE	TRUE
Spink1	chr18	FALSE	FALSE
Spink10	chr18	FALSE	TRUE
Spink11	chr18	FALSE	FALSE
Spink12	chr18	FALSE	FALSE
Spink13	chr18	FALSE	TRUE
Spink14	chr18	FALSE	FALSE
Spink2	chr5	FALSE	FALSE
Spink4	chr4	FALSE	FALSE
Spink5	chr18	FALSE	FALSE
Spink6	chr18	FALSE	FALSE
Spink7	chr18	FALSE	FALSE
Spink8	chr9	FALSE	FALSE
Spinkl	chr18	FALSE	FALSE
Spint1	chr2	FALSE	FALSE
Spint2	chr7	FALSE	FALSE
Spint3	chr2	FALSE	TRUE
Spint4	chr2	FALSE	FALSE
Spint5	chr2	FALSE	FALSE
Spire1	chr18	TRUE	TRUE
Spire2	chr8	FALSE	FALSE
Spn	chr7	FALSE	FALSE
Spns1	chr7	FALSE	FALSE
Spns2	chr11	FALSE	FALSE
Spns3	chr11	FALSE	TRUE
Spo11	chr2	FALSE	FALSE
Spocd1	chr4	FALSE	TRUE
Spock1	chr13	TRUE	TRUE
Spock2	chr10	TRUE	FALSE
Spock3	chr8	FALSE	FALSE
Spon1	chr7	TRUE	FALSE
Spon2	chr5	FALSE	TRUE
Spop	chr11	FALSE	TRUE
Spopfm1	chr3	FALSE	FALSE
Spopfm2	chr3	FALSE	FALSE
Spopl	chr2	FALSE	TRUE
Spout1	chr2	FALSE	FALSE
Spp1	chr5	FALSE	FALSE
Spp2	chr1	FALSE	FALSE
Sppl2a	chr2	FALSE	FALSE
Sppl2b	chr10	TRUE	FALSE
Sppl2c	chr11	TRUE	FALSE
Sppl3	chr5	FALSE	TRUE
Spr	chr6	TRUE	FALSE
Spred1	chr2	TRUE	FALSE
Spred2	chr11	TRUE	TRUE
Spred3	chr7	FALSE	FALSE
Sprn	chr7	FALSE	FALSE
Sprr1a	chr3	FALSE	FALSE
Sprr1b	chr3	FALSE	FALSE
Sprr2a1	chr3	FALSE	FALSE
Sprr2a2	chr3	FALSE	FALSE
Sprr2a3	chr3	FALSE	FALSE
Sprr2b	chr3	FALSE	FALSE
Sprr2d	chr3	FALSE	FALSE
Sprr2e	chr3	FALSE	FALSE
Sprr2f	chr3	FALSE	FALSE
Sprr2h	chr3	FALSE	FALSE
Sprr2i	chr3	FALSE	FALSE
Sprr2j-ps	chr3	FALSE	FALSE
Sprr2k	chr3	FALSE	FALSE
Sprr3	chr3	FALSE	FALSE
Sprtn	chr8	FALSE	FALSE
Spry1	chr3	FALSE	FALSE
Spry2	chr14	FALSE	TRUE
Spry4	chr18	TRUE	FALSE
Spryd3	chr15	TRUE	FALSE
Spryd4	chr10	FALSE	FALSE
Spryd7	chr14	FALSE	FALSE
Spsb1	chr4	TRUE	TRUE
Spsb2	chr6	FALSE	FALSE
Spsb3	chr17	FALSE	TRUE
Spsb4	chr9	FALSE	TRUE
Spta1	chr1	FALSE	FALSE
Sptan1	chr2	FALSE	TRUE
Sptb	chr12	TRUE	TRUE
Sptbn1	chr11	TRUE	TRUE
Sptbn2	chr19	FALSE	FALSE
Sptbn4	chr7	FALSE	TRUE
Sptbn5	chr2	FALSE	TRUE
Sptlc1	chr13	FALSE	TRUE
Sptlc2	chr12	FALSE	TRUE
Sptlc3	chr2	TRUE	TRUE
Sptssa	chr12	TRUE	FALSE
Sptssb	chr3	TRUE	TRUE
Spty2d1	chr7	FALSE	FALSE
Spx	chr6	FALSE	FALSE
Sqle	chr15	FALSE	FALSE
Sqor	chr2	FALSE	FALSE
Sqstm1	chr11	FALSE	FALSE
Sra1	chr18	FALSE	FALSE
Srarp	chr4	FALSE	TRUE
Srbd1	chr17	FALSE	TRUE
Src	chr2	TRUE	TRUE
Srcap	chr7	FALSE	FALSE
Srcin1	chr11	FALSE	TRUE
Srd5a1	chr13	FALSE	FALSE
Srd5a2	chr17	TRUE	FALSE
Srd5a3	chr5	FALSE	FALSE
Srebf1	chr11	TRUE	TRUE
Srebf2	chr15	TRUE	FALSE
Srek1	chr13	FALSE	FALSE
Srek1ip1	chr13	FALSE	TRUE
Srf	chr17	TRUE	FALSE
Srfbp1	chr18	FALSE	TRUE
Srgap1	chr10	FALSE	TRUE
Srgap2	chr1	TRUE	TRUE
Srgap3	chr6	TRUE	TRUE
Srgn	chr10	FALSE	TRUE
Sri	chr5	FALSE	FALSE
Srl	chr16	TRUE	FALSE
Srm	chr4	FALSE	FALSE
Srms	chr2	FALSE	FALSE
Srp14	chr2	FALSE	FALSE
Srp19	chr18	FALSE	FALSE
Srp54a	chr12	FALSE	FALSE
Srp54c	chr12	FALSE	FALSE
Srp68	chr11	FALSE	FALSE
Srp72	chr5	FALSE	FALSE
Srp9	chr1	FALSE	FALSE
Srpk1	chr17	FALSE	FALSE
Srpk2	chr5	TRUE	TRUE
Srpk3	chrX	FALSE	FALSE
Srpr	chr9	FALSE	FALSE
Srprb	chr9	FALSE	FALSE
Srpx	chrX	FALSE	TRUE
Srpx2	chrX	FALSE	FALSE
Srr	chr11	FALSE	TRUE
Srrd	chr5	FALSE	FALSE
Srrm1	chr4	FALSE	TRUE
Srrm2	chr17	FALSE	FALSE
Srrm3	chr5	TRUE	TRUE
Srrm4	chr5	TRUE	TRUE
Srrt	chr5	FALSE	FALSE
Srsf1	chr11	FALSE	FALSE
Srsf10	chr4	FALSE	FALSE
Srsf11	chr3	FALSE	FALSE
Srsf12	chr4	FALSE	FALSE
Srsf2	chr11	FALSE	FALSE
Srsf3	chr17	FALSE	FALSE
Srsf4	chr4	FALSE	TRUE
Srsf5	chr12	FALSE	FALSE
Srsf6	chr2	FALSE	FALSE
Srsf7	chr17	FALSE	FALSE
Srsf9	chr5	FALSE	TRUE
Srxn1	chr2	FALSE	FALSE
Ss18	chr18	TRUE	TRUE
Ss18l1	chr2	FALSE	FALSE
Ssb	chr2	FALSE	FALSE
Ssbp1	chr6	FALSE	FALSE
Ssbp2	chr13	TRUE	TRUE
Ssbp3	chr4	TRUE	FALSE
Ssbp4	chr8	FALSE	FALSE
Ssc4d	chr5	FALSE	FALSE
Ssc5d	chr7	FALSE	FALSE
Ssh1	chr5	FALSE	TRUE
Ssh2	chr11	FALSE	TRUE
Ssh3	chr19	FALSE	FALSE
Ssmem1	chr6	FALSE	FALSE
Ssna1	chr2	FALSE	FALSE
Sspn	chr6	TRUE	FALSE
Sspo	chr6	TRUE	TRUE
Ssr1	chr13	FALSE	FALSE
Ssr2	chr3	FALSE	TRUE
Ssr3	chr3	FALSE	FALSE
Ssr4	chrX	FALSE	FALSE
Ssrp1	chr2	FALSE	FALSE
Sst	chr16	FALSE	FALSE
Sstr1	chr12	FALSE	FALSE
Sstr2	chr11	FALSE	FALSE
Sstr3	chr15	TRUE	FALSE
Sstr5	chr17	FALSE	FALSE
Ssu2	chr6	FALSE	FALSE
Ssu72	chr4	FALSE	FALSE
Ssx2ip	chr3	TRUE	FALSE
Ssx9	chrX	FALSE	FALSE
Ssxa1	chrX	FALSE	FALSE
Ssxb1	chrX	FALSE	FALSE
Ssxb10	chrX	FALSE	FALSE
Ssxb2	chrX	FALSE	FALSE
Ssxb3	chrX	FALSE	FALSE
Ssxb5	chrX	FALSE	FALSE
Ssxb6	chrX	FALSE	FALSE
Ssxb8	chrX	FALSE	FALSE
Ssxb9	chrX	FALSE	FALSE
St13	chr15	FALSE	FALSE
St14	chr9	TRUE	FALSE
St18	chr1	TRUE	TRUE
St3gal1	chr15	FALSE	TRUE
St3gal2	chr8	TRUE	FALSE
St3gal3	chr4	TRUE	TRUE
St3gal4	chr9	TRUE	TRUE
St3gal5	chr6	TRUE	FALSE
St3gal6	chr16	FALSE	FALSE
St6gal1	chr16	FALSE	TRUE
St6gal2	chr17	FALSE	FALSE
St6galnac1	chr11	FALSE	FALSE
St6galnac2	chr11	FALSE	TRUE
St6galnac3	chr3	TRUE	FALSE
St6galnac4	chr2	FALSE	FALSE
St6galnac5	chr3	TRUE	FALSE
St6galnac6	chr2	FALSE	FALSE
St7	chr6	TRUE	TRUE
St7l	chr3	FALSE	FALSE
St8sia1	chr6	TRUE	TRUE
St8sia2	chr7	FALSE	FALSE
St8sia3	chr18	FALSE	FALSE
St8sia4	chr1	FALSE	TRUE
St8sia5	chr18	TRUE	TRUE
St8sia6	chr2	FALSE	TRUE
Stab1	chr14	TRUE	TRUE
Stab2	chr10	TRUE	TRUE
Stac	chr9	FALSE	FALSE
Stac2	chr11	FALSE	FALSE
Stac3	chr10	FALSE	FALSE
Stag1	chr9	TRUE	TRUE
Stag2	chrX	FALSE	TRUE
Stag3	chr5	FALSE	FALSE
Stam	chr2	TRUE	TRUE
Stam2	chr2	FALSE	TRUE
Stambp	chr6	FALSE	FALSE
Stambpl1	chr19	TRUE	FALSE
Stap1	chr5	FALSE	FALSE
Stap2	chr17	FALSE	FALSE
Star	chr8	FALSE	FALSE
Stard10	chr7	TRUE	FALSE
Stard13	chr5	FALSE	FALSE
Stard3	chr11	TRUE	TRUE
Stard3nl	chr13	TRUE	FALSE
Stard4	chr18	FALSE	FALSE
Stard5	chr7	FALSE	FALSE
Stard6	chr18	FALSE	FALSE
Stard7	chr2	TRUE	FALSE
Stard8	chrX	FALSE	FALSE
Stard9	chr2	FALSE	TRUE
Stat1	chr1	TRUE	FALSE
Stat2	chr10	TRUE	FALSE
Stat3	chr11	FALSE	TRUE
Stat4	chr1	FALSE	TRUE
Stat5a	chr11	FALSE	TRUE
Stat5b	chr11	TRUE	TRUE
Stat6	chr10	FALSE	TRUE
Stau1	chr2	FALSE	FALSE
Stau2	chr1	TRUE	TRUE
Stbd1	chr5	FALSE	FALSE
Stc1	chr14	FALSE	FALSE
Stc2	chr11	FALSE	FALSE
Steap1	chr5	FALSE	FALSE
Steap2	chr5	FALSE	FALSE
Steap3	chr1	FALSE	TRUE
Steap4	chr5	FALSE	FALSE
Stfa1	chr16	FALSE	FALSE
Stfa2	chr16	FALSE	FALSE
Stfa2l1	chr16	FALSE	FALSE
Stfa3	chr16	FALSE	FALSE
Stil	chr4	FALSE	FALSE
Stim1	chr7	TRUE	TRUE
Stim2	chr5	TRUE	TRUE
Stimate	chr14	TRUE	TRUE
Sting1	chr18	FALSE	FALSE
Stip1	chr19	FALSE	FALSE
Stk10	chr11	TRUE	TRUE
Stk11	chr10	FALSE	FALSE
Stk11ip	chr1	FALSE	TRUE
Stk16	chr1	FALSE	FALSE
Stk17b	chr1	FALSE	FALSE
Stk19	chr17	FALSE	FALSE
Stk24	chr14	TRUE	TRUE
Stk25	chr1	FALSE	FALSE
Stk26	chrX	FALSE	FALSE
Stk3	chr15	TRUE	FALSE
Stk31	chr6	FALSE	TRUE
Stk32a	chr18	FALSE	FALSE
Stk32b	chr5	FALSE	TRUE
Stk32c	chr7	TRUE	TRUE
Stk33	chr7	TRUE	FALSE
Stk35	chr2	TRUE	FALSE
Stk36	chr1	FALSE	FALSE
Stk38	chr17	FALSE	TRUE
Stk38l	chr6	TRUE	TRUE
Stk39	chr2	TRUE	TRUE
Stk4	chr2	TRUE	TRUE
Stk40	chr4	FALSE	FALSE
Stkld1	chr2	FALSE	FALSE
Stmn1	chr4	FALSE	FALSE
Stmn2	chr3	TRUE	FALSE
Stmn3	chr2	FALSE	FALSE
Stmn4	chr14	FALSE	FALSE
Stmnd1	chr13	FALSE	FALSE
Stn1	chr19	FALSE	FALSE
Stom	chr2	TRUE	TRUE
Stoml1	chr9	FALSE	FALSE
Stoml2	chr4	FALSE	FALSE
Stoml3	chr3	FALSE	TRUE
Ston1	chr17	FALSE	FALSE
Ston2	chr12	FALSE	TRUE
Stox1	chr10	FALSE	TRUE
Stox2	chr8	TRUE	TRUE
Stpg1	chr4	FALSE	FALSE
Stpg2	chr3	TRUE	TRUE
Stpg3	chr2	FALSE	FALSE
Stpg4	chr17	FALSE	TRUE
Stra6	chr9	TRUE	TRUE
Stra6l	chr4	FALSE	FALSE
Stra8	chr6	FALSE	FALSE
Strada	chr11	FALSE	FALSE
Stradb	chr1	FALSE	FALSE
Strap	chr6	FALSE	FALSE
Strbp	chr2	TRUE	TRUE
Strc	chr2	FALSE	TRUE
Strip1	chr3	FALSE	FALSE
Strip2	chr6	TRUE	FALSE
Strit1	chr3	FALSE	FALSE
Strn	chr17	TRUE	TRUE
Strn3	chr12	TRUE	TRUE
Strn4	chr7	TRUE	FALSE
Stt3a	chr9	FALSE	FALSE
Stt3b	chr9	FALSE	TRUE
Stub1	chr17	FALSE	FALSE
Stum	chr1	TRUE	TRUE
Stx11	chr10	FALSE	TRUE
Stx12	chr4	FALSE	FALSE
Stx16	chr2	TRUE	FALSE
Stx17	chr4	FALSE	FALSE
Stx18	chr5	TRUE	TRUE
Stx19	chr16	FALSE	FALSE
Stx1a	chr5	FALSE	TRUE
Stx1b	chr7	FALSE	FALSE
Stx2	chr5	FALSE	TRUE
Stx3	chr19	TRUE	FALSE
Stx4a	chr7	FALSE	FALSE
Stx5a	chr19	FALSE	FALSE
Stx6	chr1	TRUE	FALSE
Stx7	chr10	TRUE	TRUE
Stx8	chr11	FALSE	TRUE
Stxbp1	chr2	TRUE	TRUE
Stxbp2	chr8	FALSE	FALSE
Stxbp3	chr3	FALSE	TRUE
Stxbp4	chr11	FALSE	TRUE
Stxbp5	chr10	TRUE	TRUE
Stxbp5l	chr16	TRUE	TRUE
Stxbp6	chr12	FALSE	FALSE
Styk1	chr6	FALSE	FALSE
Styx	chr14	FALSE	FALSE
Styxl1	chr5	FALSE	FALSE
Sub1	chr15	FALSE	FALSE
Sucla2	chr14	FALSE	TRUE
Suclg1	chr6	TRUE	FALSE
Suclg2	chr6	FALSE	TRUE
Sucnr1	chr3	FALSE	FALSE
Suco	chr1	FALSE	FALSE
Suds3	chr5	FALSE	FALSE
Sufu	chr19	TRUE	FALSE
Sugct	chr13	TRUE	TRUE
Sugp1	chr8	FALSE	TRUE
Sugp2	chr8	FALSE	TRUE
Sugt1	chr14	FALSE	FALSE
Sulf1	chr1	FALSE	FALSE
Sulf2	chr2	FALSE	FALSE
Sult1a1	chr7	FALSE	FALSE
Sult1b1	chr5	FALSE	FALSE
Sult1c1	chr17	FALSE	FALSE
Sult1c2	chr17	FALSE	FALSE
Sult1d1	chr5	FALSE	FALSE
Sult1e1	chr5	FALSE	FALSE
Sult2a1	chr7	FALSE	TRUE
Sult2a2	chr7	FALSE	FALSE
Sult2a3	chr7	FALSE	FALSE
Sult2a4	chr7	FALSE	FALSE
Sult2a5	chr7	FALSE	FALSE
Sult2a6	chr7	FALSE	FALSE
Sult2a7	chr7	FALSE	FALSE
Sult2a8	chr7	FALSE	FALSE
Sult2b1	chr7	FALSE	TRUE
Sult3a1	chr10	FALSE	FALSE
Sult3a2	chr10	FALSE	FALSE
Sult4a1	chr15	TRUE	TRUE
Sult5a1	chr8	FALSE	FALSE
Sult6b1	chr17	TRUE	FALSE
Sult6b2	chr6	FALSE	FALSE
Sumf1	chr6	TRUE	TRUE
Sumf2	chr5	FALSE	FALSE
Sumo1	chr1	TRUE	TRUE
Sumo2	chr11	FALSE	FALSE
Sumo3	chr10	FALSE	FALSE
Sun1	chr5	FALSE	TRUE
Sun2	chr15	FALSE	TRUE
Sun3	chr11	FALSE	FALSE
Sun5	chr2	TRUE	FALSE
Suox	chr10	FALSE	FALSE
Supt16	chr14	FALSE	TRUE
Supt20	chr3	FALSE	TRUE
Supt3	chr17	FALSE	TRUE
Supt4a	chr11	FALSE	FALSE
Supt5	chr7	FALSE	FALSE
Supt6	chr11	FALSE	FALSE
Supt7l	chr5	FALSE	TRUE
Supv3l1	chr10	FALSE	TRUE
Surf1	chr2	FALSE	FALSE
Surf2	chr2	FALSE	FALSE
Surf4	chr2	FALSE	FALSE
Surf6	chr2	FALSE	FALSE
Susd1	chr4	TRUE	FALSE
Susd2	chr10	TRUE	FALSE
Susd3	chr13	FALSE	TRUE
Susd4	chr1	TRUE	TRUE
Susd5	chr9	FALSE	FALSE
Susd6	chr12	TRUE	TRUE
Suv39h1	chrX	FALSE	FALSE
Suv39h2	chr2	FALSE	FALSE
Suz12	chr11	FALSE	FALSE
Sv2a	chr3	FALSE	FALSE
Sv2b	chr7	TRUE	TRUE
Sv2c	chr13	TRUE	TRUE
Sva	chr6	FALSE	FALSE
Sval1	chr6	FALSE	FALSE
Sval2	chr6	FALSE	FALSE
Sval3	chr6	FALSE	FALSE
Svbp	chr4	FALSE	FALSE
Svep1	chr4	TRUE	TRUE
Svil	chr18	TRUE	FALSE
Svip	chr7	FALSE	FALSE
Svop	chr5	FALSE	TRUE
Svopl	chr6	FALSE	TRUE
Svs1	chr6	FALSE	FALSE
Svs2	chr2	FALSE	FALSE
Svs3a	chr2	FALSE	FALSE
Svs3b	chr2	FALSE	FALSE
Svs4	chr2	FALSE	FALSE
Svs5	chr2	FALSE	FALSE
Svs6	chr2	FALSE	FALSE
Swap70	chr7	FALSE	TRUE
Swi5	chr2	FALSE	FALSE
Swsap1	chr9	FALSE	FALSE
Swt1	chr1	FALSE	FALSE
Syap1	chrX	FALSE	FALSE
Sybu	chr15	TRUE	TRUE
Syce1	chr7	FALSE	FALSE
Syce1l	chr8	FALSE	TRUE
Syce2	chr8	FALSE	FALSE
Syce3	chr15	FALSE	FALSE
Sycn	chr7	FALSE	FALSE
Sycp1	chr3	FALSE	TRUE
Sycp2	chr2	FALSE	FALSE
Sycp2l	chr13	FALSE	FALSE
Sycp3	chr10	FALSE	FALSE
Syde1	chr10	TRUE	FALSE
Syde2	chr3	FALSE	FALSE
Syf2	chr4	FALSE	FALSE
Syk	chr13	FALSE	TRUE
Sympk	chr7	FALSE	TRUE
Syn1	chrX	FALSE	FALSE
Syn2	chr6	TRUE	TRUE
Syn3	chr10	TRUE	TRUE
Sync	chr4	FALSE	FALSE
Syncrip	chr9	FALSE	FALSE
Syndig1	chr2	TRUE	FALSE
Syndig1l	chr12	TRUE	FALSE
Syne1	chr10	TRUE	FALSE
Syne2	chr12	TRUE	TRUE
Syne3	chr12	FALSE	TRUE
Syne4	chr7	FALSE	FALSE
Syngap1	chr17	TRUE	FALSE
Syngr1	chr15	FALSE	FALSE
Syngr2	chr11	FALSE	FALSE
Syngr3	chr17	FALSE	FALSE
Syngr4	chr7	FALSE	FALSE
Synj1	chr16	TRUE	TRUE
Synj2	chr17	TRUE	FALSE
Synj2bp	chr12	FALSE	FALSE
Synm	chr7	FALSE	FALSE
Synpo	chr18	TRUE	FALSE
Synpo2	chr3	FALSE	TRUE
Synpo2l	chr14	TRUE	FALSE
Synpr	chr14	TRUE	FALSE
Synrg	chr11	TRUE	TRUE
Syp	chrX	FALSE	FALSE
Sypl	chr12	FALSE	TRUE
Sypl2	chr3	FALSE	TRUE
Sys1	chr2	FALSE	TRUE
Syt1	chr10	TRUE	TRUE
Syt10	chr15	FALSE	FALSE
Syt11	chr3	FALSE	TRUE
Syt12	chr19	FALSE	TRUE
Syt13	chr2	TRUE	FALSE
Syt14	chr1	TRUE	TRUE
Syt15	chr14	FALSE	TRUE
Syt16	chr12	FALSE	TRUE
Syt17	chr7	FALSE	FALSE
Syt2	chr1	TRUE	TRUE
Syt3	chr7	TRUE	FALSE
Syt4	chr18	FALSE	FALSE
Syt5	chr7	FALSE	FALSE
Syt6	chr3	TRUE	TRUE
Syt7	chr19	TRUE	TRUE
Syt8	chr7	FALSE	FALSE
Syt9	chr7	TRUE	TRUE
Sytl1	chr4	FALSE	FALSE
Sytl2	chr7	TRUE	FALSE
Sytl3	chr17	FALSE	FALSE
Sytl4	chrX	FALSE	FALSE
Sytl5	chrX	FALSE	FALSE
Syvn1	chr19	FALSE	FALSE
Szrd1	chr4	FALSE	FALSE
Szt2	chr4	FALSE	TRUE
T	chr17	FALSE	FALSE
T2	chr17	FALSE	FALSE
Taar2	chr10	FALSE	FALSE
Tab1	chr15	FALSE	FALSE
Tab2	chr10	TRUE	TRUE
Tab3	chrX	TRUE	TRUE
Tac1	chr6	FALSE	FALSE
Tac2	chr10	FALSE	FALSE
Tac4	chr11	FALSE	FALSE
Tacc1	chr8	FALSE	TRUE
Tacc2	chr7	TRUE	TRUE
Tacc3	chr5	FALSE	FALSE
Taco1	chr11	FALSE	FALSE
Tacr1	chr6	FALSE	FALSE
Tacr2	chr10	TRUE	FALSE
Tacr3	chr3	FALSE	TRUE
Tada1	chr1	FALSE	FALSE
Tada2a	chr11	FALSE	TRUE
Tada2b	chr5	FALSE	FALSE
Tada3	chr6	FALSE	FALSE
Taf1	chrX	FALSE	TRUE
Taf10	chr7	FALSE	FALSE
Taf11	chr17	FALSE	FALSE
Taf12	chr4	FALSE	FALSE
Taf13	chr3	FALSE	FALSE
