gene_name	chr	mch_hyper	ov_k27ac_lost
Tet1	chr10	FALSE	FALSE
Tet2	chr3	FALSE	FALSE
Tet3	chr6	FALSE	FALSE
Tex10	chr4	FALSE	FALSE
Tex2	chr11	FALSE	TRUE
Tex26	chr5	FALSE	FALSE
Tex264	chr9	FALSE	FALSE
Tex52	chr6	FALSE	FALSE
Tfcp2	chr15	FALSE	FALSE
Tfcp2l1	chr1	FALSE	FALSE
Tfdp2	chr9	FALSE	TRUE
Tfeb	chr17	FALSE	FALSE
Tff3	chr17	TRUE	TRUE
Tfip11	chr5	FALSE	FALSE
Tfr2	chr5	FALSE	FALSE
Tgfbi	chr13	FALSE	FALSE
Tgfbr2	chr9	FALSE	FALSE
Tgfbr3	chr5	FALSE	FALSE
Tgfbrap1	chr1	FALSE	FALSE
Tgif1	chr17	FALSE	FALSE
Tgif2	chr2	FALSE	FALSE
Tgm2	chr2	FALSE	FALSE
Tgm4	chr9	FALSE	FALSE
Tgm7	chr2	FALSE	FALSE
Tgs1	chr4	FALSE	FALSE
Th	chr7	FALSE	FALSE
Thada	chr17	FALSE	TRUE
Thap2	chr10	FALSE	FALSE
Thap4	chr1	FALSE	FALSE
Thbs2	chr17	TRUE	FALSE
Thegl	chr5	FALSE	FALSE
Them7	chr2	FALSE	FALSE
Themis	chr10	TRUE	FALSE
Thoc2	chrX	FALSE	FALSE
Thoc2l	chr5	FALSE	FALSE
Thsd4	chr9	FALSE	FALSE
Thsd7b	chr1	TRUE	FALSE
Tiam1	chr16	FALSE	TRUE
Ticam2	chr18	FALSE	FALSE
Timm23	chr14	FALSE	FALSE
Timp3	chr10	FALSE	FALSE
Tiparp	chr3	TRUE	FALSE
Tirap	chr9	FALSE	FALSE
Tjap1	chr17	FALSE	FALSE
Tjp1	chr7	FALSE	FALSE
Tjp2	chr19	FALSE	FALSE
Tjp3	chr10	FALSE	FALSE
Tlcd4	chr3	TRUE	TRUE
Tle1	chr4	FALSE	FALSE
Tle3	chr9	FALSE	FALSE
Tle4	chr19	FALSE	FALSE
Tlk1	chr2	FALSE	FALSE
Tlk2	chr11	FALSE	FALSE
Tll1	chr8	TRUE	TRUE
Tll2	chr19	FALSE	FALSE
Tln2	chr9	FALSE	FALSE
Tm2d1	chr4	FALSE	FALSE
Tm6sf1	chr7	FALSE	FALSE
Tm9sf2	chr14	FALSE	FALSE
Tmbim7	chr5	FALSE	FALSE
Tmc5	chr7	FALSE	FALSE
Tmc6	chr11	FALSE	FALSE
Tmc7	chr7	FALSE	FALSE
Tmcc1	chr6	FALSE	TRUE
Tmcc3	chr10	FALSE	FALSE
Tmco4	chr4	FALSE	FALSE
Tmed10	chr12	FALSE	FALSE
Tmed7	chr18	FALSE	FALSE
Tmed8	chr12	FALSE	FALSE
Tmeff2	chr1	TRUE	TRUE
Tmem108	chr9	FALSE	FALSE
Tmem116	chr5	FALSE	FALSE
Tmem117	chr15	TRUE	TRUE
Tmem120b	chr5	FALSE	FALSE
Tmem131	chr1	FALSE	TRUE
Tmem131l	chr3	FALSE	FALSE
Tmem132c	chr5	TRUE	TRUE
Tmem132e	chr11	FALSE	TRUE
Tmem135	chr7	FALSE	TRUE
Tmem144	chr3	TRUE	TRUE
Tmem14a	chr1	FALSE	FALSE
Tmem150c	chr5	FALSE	FALSE
Tmem151a	chr19	FALSE	FALSE
Tmem154	chr3	FALSE	FALSE
Tmem156	chr5	TRUE	FALSE
Tmem161b	chr13	FALSE	FALSE
Tmem163	chr1	FALSE	TRUE
Tmem165	chr5	FALSE	FALSE
Tmem176a	chr6	FALSE	FALSE
Tmem178b	chr6	FALSE	FALSE
Tmem182	chr1	FALSE	FALSE
Tmem184b	chr15	FALSE	FALSE
Tmem185a	chrX	FALSE	FALSE
Tmem189	chr2	FALSE	FALSE
Tmem190	chr7	TRUE	TRUE
Tmem211	chr5	FALSE	FALSE
Tmem229b	chr12	FALSE	FALSE
Tmem232	chr17	FALSE	FALSE
Tmem233	chr5	FALSE	FALSE
Tmem236	chr2	TRUE	TRUE
Tmem237	chr1	FALSE	FALSE
Tmem238	chr7	TRUE	TRUE
Tmem241	chr18	FALSE	FALSE
Tmem242	chr17	FALSE	FALSE
Tmem243	chr5	FALSE	FALSE
Tmem245	chr4	FALSE	FALSE
Tmem260	chr14	FALSE	FALSE
Tmem266	chr9	FALSE	TRUE
Tmem267	chr13	FALSE	FALSE
Tmem29	chrX	FALSE	FALSE
Tmem30a	chr9	FALSE	FALSE
Tmem38a	chr8	FALSE	FALSE
Tmem38b	chr4	FALSE	FALSE
Tmem41a	chr16	FALSE	FALSE
Tmem44	chr16	FALSE	FALSE
Tmem45a	chr16	FALSE	FALSE
Tmem51	chr4	TRUE	TRUE
Tmem52	chr4	FALSE	FALSE
Tmem54	chr4	FALSE	FALSE
Tmem61	chr4	FALSE	FALSE
Tmem63c	chr12	TRUE	FALSE
Tmem65	chr15	TRUE	TRUE
Tmem82	chr4	FALSE	FALSE
Tmem87b	chr2	FALSE	FALSE
Tmem9b	chr7	FALSE	FALSE
Tmigd3	chr3	FALSE	FALSE
Tmod1	chr4	FALSE	FALSE
Tmod2	chr9	FALSE	FALSE
Tmod3	chr9	FALSE	TRUE
Tmprss11d	chr5	TRUE	TRUE
Tmprss11e	chr5	FALSE	FALSE
Tmprss11g	chr5	TRUE	FALSE
Tmprss6	chr15	FALSE	FALSE
Tmprss7	chr16	TRUE	TRUE
Tmtc1	chr6	FALSE	FALSE
Tmtc4	chr14	TRUE	TRUE
Tmx4	chr2	FALSE	FALSE
Tnfaip8	chr18	FALSE	FALSE
Tnfaip8l2	chr3	FALSE	FALSE
Tnfrsf11a	chr1	FALSE	FALSE
Tnfrsf13b	chr11	FALSE	FALSE
Tnfrsf19	chr14	FALSE	FALSE
Tnfrsf1b	chr4	FALSE	FALSE
Tnfrsf8	chr4	FALSE	FALSE
Tnfrsf9	chr4	FALSE	FALSE
Tnfsf11	chr14	FALSE	FALSE
Tnfsf13	chr11	TRUE	TRUE
Tnfsf18	chr1	TRUE	FALSE
Tnfsf8	chr4	FALSE	FALSE
Tnfsfm13	chr11	TRUE	TRUE
Tnik	chr3	FALSE	TRUE
Tnip3	chr6	FALSE	FALSE
Tnni1	chr1	FALSE	FALSE
Tnni3k	chr3	TRUE	FALSE
Tnnt2	chr1	FALSE	FALSE
Tnpo1	chr13	FALSE	FALSE
Tnrc18	chr5	FALSE	FALSE
Tnrc6a	chr7	FALSE	FALSE
Tnrc6b	chr15	FALSE	FALSE
Tnrc6c	chr11	FALSE	FALSE
Tns1	chr1	FALSE	FALSE
Tns2	chr15	FALSE	FALSE
Tns4	chr11	FALSE	FALSE
Togaram2	chr17	FALSE	FALSE
Tom1l2	chr11	FALSE	TRUE
Top1	chr2	FALSE	FALSE
Top3b	chr16	FALSE	FALSE
Topaz1	chr9	FALSE	FALSE
Tor1aip1	chr1	FALSE	FALSE
Tpbg	chr9	FALSE	FALSE
Tpcn2	chr7	FALSE	TRUE
Tpd52l1	chr10	FALSE	FALSE
Tph1	chr7	TRUE	FALSE
Tph2	chr10	TRUE	FALSE
Tpp2	chr1	FALSE	FALSE
Tpst1	chr5	FALSE	FALSE
Traf3ip1	chr1	FALSE	FALSE
Traf7	chr17	FALSE	FALSE
Traip	chr9	FALSE	FALSE
Trak1	chr9	FALSE	FALSE
Trak2	chr1	FALSE	FALSE
Tram2	chr1	FALSE	FALSE
Trank1	chr9	FALSE	FALSE
Trappc10	chr10	FALSE	FALSE
Trappc12	chr12	FALSE	FALSE
Trappc9	chr15	FALSE	TRUE
Trarg1	chr11	FALSE	FALSE
Trdn	chr10	FALSE	FALSE
Treh	chr9	FALSE	FALSE
Trem2	chr17	FALSE	FALSE
Treml1	chr17	FALSE	FALSE
Trf	chr9	FALSE	FALSE
Trhde	chr10	FALSE	TRUE
Trib2	chr12	FALSE	FALSE
Trim14	chr4	FALSE	FALSE
Trim2	chr3	FALSE	FALSE
Trim24	chr6	FALSE	FALSE
Trim25	chr11	FALSE	FALSE
Trim29	chr9	FALSE	FALSE
Trim33	chr3	FALSE	FALSE
Trim36	chr18	FALSE	FALSE
Trim45	chr3	FALSE	FALSE
Trim5	chr7	FALSE	FALSE
Trim55	chr3	FALSE	FALSE
Trim67	chr8	FALSE	FALSE
Trim71	chr9	FALSE	FALSE
Trim9	chr12	FALSE	FALSE
Trio	chr15	FALSE	FALSE
Trip10	chr17	FALSE	FALSE
Trip11	chr12	FALSE	FALSE
Trip12	chr1	FALSE	FALSE
Triqk	chr4	TRUE	TRUE
Trmt10b	chr4	FALSE	FALSE
Trmt11	chr10	FALSE	FALSE
Trmt13	chr3	FALSE	FALSE
Trmt1l	chr1	FALSE	FALSE
Trmt9b	chr8	TRUE	TRUE
Trp53bp1	chr2	FALSE	TRUE
Trp53bp2	chr1	TRUE	TRUE
Trp53inp2	chr2	FALSE	FALSE
Trp63	chr16	FALSE	FALSE
Trp73	chr4	FALSE	TRUE
Trpa1	chr1	FALSE	FALSE
Trpc4	chr3	FALSE	FALSE
Trpc4ap	chr2	FALSE	FALSE
Trpm1	chr7	FALSE	TRUE
Trpm2	chr10	FALSE	FALSE
Trpm3	chr19	TRUE	TRUE
Trpm5	chr7	FALSE	FALSE
Trpm6	chr19	FALSE	FALSE
Trps1	chr15	FALSE	TRUE
Trrap	chr5	FALSE	FALSE
Trub1	chr19	FALSE	FALSE
Tsc2	chr17	FALSE	FALSE
Tsc22d1	chr14	FALSE	FALSE
Tsc22d2	chr3	FALSE	FALSE
Tsc22d4	chr5	FALSE	FALSE
Tsga10ip	chr19	FALSE	FALSE
Tshr	chr12	FALSE	FALSE
Tshz1	chr18	TRUE	FALSE
Tshz2	chr2	FALSE	FALSE
Tshz3	chr7	FALSE	FALSE
Tspan11	chr6	FALSE	FALSE
Tspan13	chr12	FALSE	FALSE
Tspan15	chr10	FALSE	TRUE
Tspan3	chr9	FALSE	FALSE
Tspan32	chr7	FALSE	FALSE
Tspan5	chr3	FALSE	TRUE
Tspear	chr10	FALSE	FALSE
Tsr1	chr11	FALSE	FALSE
Ttbk1	chr17	FALSE	FALSE
Ttbk2	chr2	FALSE	TRUE
Ttc13	chr8	FALSE	TRUE
Ttc17	chr2	FALSE	TRUE
Ttc23	chr7	FALSE	FALSE
Ttc25	chr11	FALSE	FALSE
Ttc27	chr17	FALSE	FALSE
Ttc29	chr8	FALSE	FALSE
Ttc3	chr16	FALSE	FALSE
Ttc39a	chr4	FALSE	FALSE
Ttc39b	chr4	TRUE	TRUE
Ttc6	chr12	FALSE	FALSE
Ttc7b	chr12	FALSE	TRUE
Ttc9	chr12	FALSE	FALSE
Ttf1	chr2	FALSE	FALSE
Ttll11	chr2	FALSE	TRUE
Ttll4	chr1	FALSE	FALSE
Ttll5	chr12	FALSE	TRUE
Ttll7	chr3	FALSE	FALSE
Ttll8	chr15	FALSE	FALSE
Ttn	chr2	FALSE	FALSE
Ttr	chr18	TRUE	FALSE
Tubal3	chr13	FALSE	FALSE
Tubd1	chr11	FALSE	FALSE
Tubgcp3	chr8	FALSE	FALSE
Tuft1	chr3	FALSE	FALSE
Tug1	chr11	FALSE	FALSE
Tulp3	chr6	FALSE	FALSE
Tulp4	chr17	FALSE	TRUE
Tunar	chr12	FALSE	FALSE
Tut4	chr4	FALSE	FALSE
Tut7	chr13	FALSE	FALSE
Tvp23a	chr16	FALSE	FALSE
Tvp23b	chr11	FALSE	FALSE
Twf2	chr9	TRUE	TRUE
Txk	chr5	FALSE	FALSE
Txlnb	chr10	FALSE	FALSE
Txndc11	chr16	FALSE	TRUE
Txndc16	chr14	FALSE	FALSE
Txnl4b	chr8	FALSE	FALSE
Tyms	chr5	FALSE	FALSE
Tyr	chr7	FALSE	FALSE
U2af2	chr7	FALSE	FALSE
Uba6	chr5	FALSE	FALSE
Ubac1	chr2	FALSE	FALSE
Ubac2	chr14	FALSE	FALSE
Ubap2l	chr3	FALSE	FALSE
Ubash3a	chr17	FALSE	FALSE
Ube2cbp	chr9	FALSE	TRUE
Ube2d2a	chr18	FALSE	FALSE
Ube2e1	chr14	FALSE	FALSE
Ube2e2	chr14	FALSE	FALSE
Ube2e3	chr2	FALSE	FALSE
Ube2h	chr6	FALSE	FALSE
Ube2j2	chr4	FALSE	FALSE
Ube2k	chr5	FALSE	FALSE
Ube2n	chr10	FALSE	FALSE
Ube2o	chr11	FALSE	FALSE
Ube2ql1	chr13	FALSE	FALSE
Ube2r2	chr4	FALSE	FALSE
Ube2u	chr4	FALSE	FALSE
Ube2w	chr1	FALSE	FALSE
Ube3a	chr7	FALSE	FALSE
Ube3c	chr5	FALSE	FALSE
Ube4b	chr4	FALSE	TRUE
Ubn2	chr6	FALSE	FALSE
Ubp1	chr9	FALSE	FALSE
Ubr2	chr17	FALSE	FALSE
Ubr3	chr2	FALSE	FALSE
Ubr4	chr4	FALSE	FALSE
Ubr5	chr15	FALSE	FALSE
Ubxn7	chr16	FALSE	FALSE
Uchl3	chr14	TRUE	FALSE
Uevld	chr7	FALSE	FALSE
Ugcg	chr4	FALSE	FALSE
Uggt1	chr1	FALSE	FALSE
Uggt2	chr14	FALSE	FALSE
Ugt3a1	chr15	FALSE	FALSE
Ugt8a	chr3	FALSE	FALSE
Uhrf1bp1l	chr10	FALSE	FALSE
Uimc1	chr13	FALSE	FALSE
Ulbp1	chr10	FALSE	FALSE
Ulk2	chr11	FALSE	FALSE
Ulk4	chr9	FALSE	FALSE
Umad1	chr6	FALSE	TRUE
Umodl1	chr17	FALSE	FALSE
Unc13a	chr8	FALSE	FALSE
Unc13b	chr4	FALSE	FALSE
Unc13c	chr9	FALSE	TRUE
Unc45b	chr11	FALSE	FALSE
Unc5a	chr13	FALSE	FALSE
Unc5b	chr10	FALSE	FALSE
Unc5c	chr3	TRUE	TRUE
Unc5cl	chr17	FALSE	FALSE
Unc79	chr12	FALSE	FALSE
Unc80	chr1	FALSE	FALSE
Unc93a2	chr17	FALSE	FALSE
Unkl	chr17	FALSE	TRUE
Uox	chr3	TRUE	TRUE
Upf2	chr2	FALSE	FALSE
Upf3b	chrX	FALSE	FALSE
Upp1	chr11	TRUE	FALSE
Upp2	chr2	TRUE	FALSE
Uqcc1	chr2	FALSE	FALSE
Uqcc2	chr17	FALSE	FALSE
Uqcrc1	chr9	FALSE	FALSE
Uri1	chr7	FALSE	FALSE
Urm1	chr2	FALSE	FALSE
Ush1c	chr7	FALSE	FALSE
Ush1g	chr11	FALSE	FALSE
Uso1	chr5	FALSE	FALSE
Usp15	chr10	FALSE	FALSE
Usp18	chr6	FALSE	FALSE
Usp22	chr11	FALSE	FALSE
Usp24	chr4	FALSE	FALSE
Usp26	chrX	FALSE	FALSE
Usp29	chr7	TRUE	FALSE
Usp3	chr9	FALSE	FALSE
Usp31	chr7	FALSE	FALSE
Usp32	chr11	FALSE	FALSE
Usp33	chr3	FALSE	FALSE
Usp34	chr11	FALSE	FALSE
Usp35	chr7	FALSE	TRUE
Usp44	chr10	FALSE	FALSE
Usp45	chr4	FALSE	FALSE
Usp47	chr7	FALSE	FALSE
Usp50	chr2	FALSE	FALSE
Usp54	chr14	FALSE	TRUE
Usp7	chr16	FALSE	FALSE
Usp8	chr2	FALSE	FALSE
Ust	chr10	FALSE	TRUE
Utp20	chr10	FALSE	FALSE
Uvrag	chr7	FALSE	FALSE
Uvssa	chr5	FALSE	FALSE
Uxs1	chr1	FALSE	FALSE
Vamp9	chr5	FALSE	FALSE
Vangl1	chr3	FALSE	FALSE
Vangl2	chr1	FALSE	FALSE
Vapb	chr2	FALSE	FALSE
Vash2	chr1	FALSE	FALSE
Vasn	chr16	FALSE	FALSE
Vat1l	chr8	FALSE	FALSE
Vav2	chr2	FALSE	FALSE
Vav3	chr3	FALSE	FALSE
Vcan	chr13	FALSE	FALSE
Vcl	chr14	FALSE	FALSE
Vdr	chr15	FALSE	FALSE
Vegfa	chr17	FALSE	FALSE
Vezf1	chr11	FALSE	FALSE
Vezt	chr10	FALSE	FALSE
Vgll4	chr6	FALSE	TRUE
Vipr1	chr9	FALSE	FALSE
Vipr2	chr12	TRUE	TRUE
Vit	chr17	FALSE	FALSE
Vkorc1l1	chr5	FALSE	FALSE
Vmn1r21	chr6	FALSE	FALSE
Vmn1r52	chr6	FALSE	FALSE
Vmn1r68	chr7	FALSE	FALSE
Vmn1r76	chr7	FALSE	FALSE
Vmn2r102	chr17	FALSE	FALSE
Vmn2r107	chr17	FALSE	FALSE
Vmn2r113	chr17	FALSE	FALSE
Vmn2r120	chr17	FALSE	FALSE
Vmn2r14	chr5	FALSE	FALSE
Vmn2r3	chr3	FALSE	FALSE
Vmn2r7	chr3	FALSE	FALSE
Vmn2r77	chr7	FALSE	FALSE
Vmn2r78	chr7	FALSE	FALSE
Vmn2r97	chr17	FALSE	FALSE
Vmn2r99	chr17	FALSE	FALSE
Vmp1	chr11	FALSE	FALSE
Vps13a	chr19	FALSE	FALSE
Vps13b	chr15	FALSE	FALSE
Vps13c	chr9	FALSE	TRUE
Vps13d	chr4	FALSE	FALSE
Vps26c	chr16	FALSE	FALSE
Vps35l	chr7	FALSE	TRUE
Vps41	chr13	FALSE	FALSE
Vps50	chr6	FALSE	TRUE
Vps54	chr11	FALSE	FALSE
Vps8	chr16	FALSE	FALSE
Vrk1	chr12	FALSE	FALSE
Vsig10	chr5	FALSE	FALSE
Vsnl1	chr12	FALSE	TRUE
Vstm2l	chr2	FALSE	FALSE
Vsx1	chr2	FALSE	FALSE
Vsx2	chr12	FALSE	FALSE
Vtcn1	chr3	TRUE	FALSE
Vti1a	chr19	FALSE	FALSE
Vwa2	chr19	FALSE	FALSE
Vwa5b1	chr4	FALSE	FALSE
Vwa8	chr14	TRUE	TRUE
Vwc2l	chr1	TRUE	FALSE
Vwde	chr6	FALSE	FALSE
Vwf	chr6	FALSE	FALSE
Wac	chr18	FALSE	FALSE
Wapl	chr14	FALSE	FALSE
Wasf3	chr5	FALSE	FALSE
Wasl	chr6	FALSE	TRUE
Wbp1l	chr19	FALSE	FALSE
Wbp2nl	chr15	FALSE	FALSE
Wdfy3	chr5	FALSE	FALSE
Wdhd1	chr14	FALSE	FALSE
Wdpcp	chr11	TRUE	FALSE
Wdr25	chr12	FALSE	FALSE
Wdr33	chr18	FALSE	FALSE
Wdr36	chr18	FALSE	FALSE
Wdr37	chr13	FALSE	FALSE
Wdr41	chr13	FALSE	FALSE
Wdr43	chr17	FALSE	FALSE
Wdr47	chr3	FALSE	FALSE
Wdr59	chr8	FALSE	FALSE
Wdr6	chr9	FALSE	FALSE
Wdr62	chr7	FALSE	FALSE
Wdr7	chr18	FALSE	TRUE
Wdr70	chr15	FALSE	FALSE
Wdr72	chr9	FALSE	FALSE
Wdr74	chr19	FALSE	FALSE
Wdr78	chr4	FALSE	FALSE
Wdr86	chr5	FALSE	FALSE
Wdr89	chr12	FALSE	FALSE
Wdr95	chr5	FALSE	FALSE
Wfdc5	chr2	FALSE	FALSE
Wfs1	chr5	FALSE	FALSE
Whamm	chr7	FALSE	FALSE
Whrn	chr4	FALSE	FALSE
Wipf1	chr2	FALSE	FALSE
Wipf2	chr11	FALSE	FALSE
Wipf3	chr6	TRUE	TRUE
Wnk1	chr6	FALSE	FALSE
Wnk2	chr13	FALSE	FALSE
Wnk3	chrX	FALSE	FALSE
Wnt1	chr15	FALSE	FALSE
Wnt10a	chr1	FALSE	FALSE
Wnt3	chr11	FALSE	TRUE
Wnt3a	chr11	FALSE	FALSE
Wnt4	chr4	FALSE	FALSE
Wnt7a	chr6	FALSE	FALSE
Wnt7b	chr15	FALSE	FALSE
Wsb2	chr5	FALSE	FALSE
Wscd1	chr11	FALSE	TRUE
Wscd2	chr5	FALSE	FALSE
Wwc1	chr11	FALSE	FALSE
Wwc2	chr8	FALSE	FALSE
Wwox	chr8	TRUE	TRUE
Wwp1	chr4	FALSE	FALSE
Wwp2	chr8	FALSE	FALSE
Xab2	chr8	FALSE	FALSE
Xcr1	chr9	FALSE	FALSE
Xkr4	chr1	FALSE	FALSE
Xkr6	chr14	FALSE	TRUE
Xndc1	chr7	FALSE	FALSE
Xntrpc	chr7	FALSE	FALSE
Xpc	chr6	FALSE	FALSE
Xpnpep1	chr19	FALSE	FALSE
Xpnpep3	chr15	FALSE	FALSE
Xpo4	chr14	FALSE	TRUE
Xpo6	chr7	FALSE	FALSE
Xpo7	chr14	FALSE	FALSE
Xpr1	chr1	FALSE	FALSE
Xrcc4	chr13	FALSE	FALSE
Xrcc6	chr15	FALSE	FALSE
Xrn1	chr9	FALSE	FALSE
Xrn2	chr2	FALSE	FALSE
Xrra1	chr7	FALSE	FALSE
Xylb	chr9	FALSE	FALSE
Xylt1	chr7	TRUE	FALSE
Yaf2	chr15	FALSE	FALSE
Yeats2	chr16	FALSE	FALSE
Yipf1	chr4	FALSE	FALSE
Yipf7	chr5	TRUE	TRUE
Ypel1	chr16	FALSE	FALSE
Ythdc2	chr18	FALSE	FALSE
Yy1	chr12	FALSE	FALSE
Zap70	chr1	FALSE	FALSE
Zar1l	chr5	FALSE	FALSE
Zbbx	chr3	TRUE	FALSE
Zbed4	chr15	FALSE	FALSE
Zbtb11	chr16	FALSE	FALSE
Zbtb16	chr9	FALSE	FALSE
Zbtb2	chr10	FALSE	FALSE
Zbtb20	chr16	TRUE	TRUE
Zbtb4	chr11	FALSE	FALSE
Zbtb40	chr4	TRUE	TRUE
Zbtb44	chr9	FALSE	FALSE
Zbtb46	chr2	FALSE	FALSE
Zbtb6	chr2	FALSE	FALSE
Zbtb7c	chr18	FALSE	FALSE
Zbtb8a	chr4	FALSE	FALSE
Zc2hc1b	chr10	FALSE	FALSE
Zc3h12c	chr9	FALSE	FALSE
Zc3h12d	chr10	FALSE	FALSE
Zc3h13	chr14	FALSE	TRUE
Zc3h14	chr12	FALSE	FALSE
Zc3h3	chr15	FALSE	FALSE
Zc3h4	chr7	FALSE	FALSE
Zc3h6	chr2	FALSE	FALSE
Zc3h7a	chr16	FALSE	FALSE
Zc3hav1	chr6	FALSE	FALSE
Zc3hav1l	chr6	FALSE	FALSE
Zcchc17	chr4	FALSE	FALSE
Zcchc24	chr14	FALSE	FALSE
Zcchc4	chr5	FALSE	FALSE
Zcchc7	chr4	FALSE	FALSE
Zdhhc14	chr17	FALSE	TRUE
Zdhhc17	chr10	FALSE	FALSE
Zdhhc19	chr16	FALSE	FALSE
Zdhhc2	chr8	TRUE	TRUE
Zdhhc21	chr4	FALSE	FALSE
Zdhhc3	chr9	FALSE	FALSE
Zdhhc6	chr19	FALSE	FALSE
Zeb1	chr18	FALSE	FALSE
Zeb2	chr2	FALSE	FALSE
Zer1	chr2	FALSE	FALSE
Zfand1	chr3	TRUE	FALSE
Zfand3	chr17	FALSE	TRUE
Zfand4	chr6	FALSE	FALSE
Zfand6	chr7	TRUE	FALSE
Zfhx2	chr14	FALSE	FALSE
Zfhx3	chr8	FALSE	FALSE
Zfhx4	chr3	FALSE	FALSE
Zfp101	chr17	FALSE	FALSE
Zfp112	chr7	FALSE	FALSE
Zfp12	chr5	FALSE	FALSE
Zfp148	chr16	FALSE	FALSE
Zfp174	chr16	FALSE	FALSE
Zfp207	chr11	FALSE	FALSE
Zfp217	chr2	FALSE	FALSE
Zfp236	chr18	FALSE	TRUE
Zfp26	chr9	FALSE	FALSE
Zfp275	chrX	FALSE	FALSE
Zfp280d	chr9	FALSE	FALSE
Zfp3	chr11	FALSE	FALSE
Zfp316	chr5	FALSE	FALSE
Zfp322a	chr13	FALSE	FALSE
Zfp324	chr7	TRUE	TRUE
Zfp326	chr5	FALSE	FALSE
Zfp329	chr7	FALSE	FALSE
Zfp346	chr13	FALSE	FALSE
Zfp35	chr18	FALSE	FALSE
Zfp362	chr4	FALSE	FALSE
Zfp385b	chr2	FALSE	FALSE
Zfp385c	chr11	FALSE	FALSE
Zfp397	chr18	FALSE	FALSE
Zfp407	chr18	FALSE	FALSE
Zfp410	chr12	FALSE	FALSE
Zfp420	chr7	FALSE	FALSE
Zfp423	chr8	FALSE	TRUE
Zfp438	chr18	FALSE	TRUE
Zfp451	chr1	FALSE	FALSE
Zfp462	chr4	FALSE	FALSE
Zfp469	chr8	FALSE	FALSE
Zfp474	chr18	TRUE	FALSE
Zfp507	chr7	FALSE	FALSE
Zfp516	chr18	FALSE	TRUE
Zfp521	chr18	FALSE	TRUE
Zfp523	chr17	FALSE	FALSE
Zfp532	chr18	FALSE	FALSE
Zfp536	chr7	FALSE	TRUE
Zfp541	chr7	TRUE	FALSE
Zfp551	chr7	FALSE	FALSE
Zfp57	chr17	FALSE	FALSE
Zfp597	chr16	FALSE	FALSE
Zfp599	chr9	FALSE	FALSE
Zfp60	chr7	FALSE	FALSE
Zfp600	chr4	FALSE	FALSE
Zfp606	chr7	FALSE	FALSE
Zfp608	chr18	TRUE	TRUE
Zfp609	chr9	FALSE	TRUE
Zfp618	chr4	FALSE	FALSE
Zfp638	chr6	FALSE	FALSE
Zfp644	chr5	FALSE	FALSE
Zfp647	chr15	FALSE	FALSE
Zfp65	chr13	FALSE	FALSE
Zfp651	chr9	FALSE	FALSE
Zfp652	chr11	FALSE	FALSE
Zfp654	chr16	FALSE	FALSE
Zfp658	chr7	FALSE	FALSE
Zfp664	chr5	FALSE	FALSE
Zfp697	chr3	FALSE	FALSE
Zfp704	chr3	FALSE	FALSE
Zfp763	chr17	FALSE	FALSE
Zfp788	chr7	FALSE	FALSE
Zfp800	chr6	TRUE	FALSE
Zfp804a	chr2	TRUE	FALSE
Zfp827	chr8	FALSE	FALSE
Zfp853	chr5	FALSE	FALSE
Zfp865	chr7	FALSE	FALSE
Zfp90	chr8	TRUE	FALSE
Zfp935	chr13	FALSE	FALSE
Zfp940	chr7	FALSE	FALSE
Zfp941	chr7	FALSE	FALSE
Zfp943	chr17	FALSE	FALSE
Zfp945	chr17	FALSE	FALSE
Zfp974	chr7	FALSE	FALSE
Zfp981	chr4	FALSE	FALSE
Zfp982	chr4	FALSE	FALSE
Zfp984	chr4	FALSE	FALSE
Zfpm1	chr8	FALSE	FALSE
Zfpm2	chr15	FALSE	TRUE
Zfyve1	chr12	FALSE	FALSE
Zfyve21	chr12	FALSE	FALSE
Zfyve26	chr12	FALSE	FALSE
Zfyve27	chr19	FALSE	FALSE
Zfyve28	chr5	FALSE	TRUE
Zfyve9	chr4	FALSE	FALSE
Zgpat	chr2	FALSE	FALSE
Zhx2	chr15	TRUE	TRUE
Zhx3	chr2	FALSE	FALSE
Zic3	chrX	FALSE	TRUE
Zic4	chr9	TRUE	TRUE
Zmiz1	chr14	FALSE	FALSE
Zmym2	chr14	FALSE	FALSE
Zmym4	chr4	FALSE	FALSE
Zmym6	chr4	FALSE	FALSE
Zmynd11	chr13	FALSE	FALSE
Znrf1	chr8	FALSE	FALSE
Zpbp	chr11	FALSE	FALSE
Zscan29	chr2	FALSE	FALSE
Zswim4	chr8	FALSE	FALSE
Zswim5	chr4	FALSE	FALSE
Zswim6	chr13	FALSE	FALSE
Zswim7	chr11	FALSE	FALSE
Zswim9	chr7	FALSE	FALSE
Zup1	chr10	FALSE	FALSE
Zwilch	chr9	FALSE	FALSE
Zyg11b	chr4	FALSE	FALSE
Zzef1	chr11	FALSE	FALSE
Zzz3	chr3	FALSE	FALSE
a	chr2	FALSE	TRUE
