gene_name	chr	body_state_Active	mch_hyper
Klra4	chr6	FALSE	FALSE
Olfr826	chr10	FALSE	FALSE
Bcl11b	chr12	FALSE	FALSE
Acaa1a	chr9	TRUE	FALSE
Pcbp1	chr6	TRUE	FALSE
Tpr	chr1	TRUE	FALSE
Crp	chr1	FALSE	FALSE
Akr1c12	chr13	FALSE	FALSE
Mylk4	chr13	FALSE	FALSE
Rnase6	chr14	FALSE	FALSE
Il17c	chr8	FALSE	FALSE
Upf3a	chr8	FALSE	FALSE
Lmod2	chr6	FALSE	FALSE
Tacc3	chr5	TRUE	FALSE
Srp68	chr11	FALSE	FALSE
Lgals7	chr7	FALSE	FALSE
Prss8	chr7	FALSE	FALSE
Zfp9	chr6	TRUE	FALSE
Zfp488	chr14	FALSE	FALSE
Spink11	chr18	FALSE	FALSE
Upf1	chr8	TRUE	FALSE
Olfr1223	chr2	FALSE	FALSE
Psap	chr10	TRUE	FALSE
Cyp4f37	chr17	FALSE	FALSE
Slc25a48	chr13	FALSE	FALSE
Pdxk	chr10	TRUE	FALSE
Yap1	chr9	FALSE	FALSE
Olfr1256	chr2	FALSE	FALSE
Cd200r1	chr16	FALSE	FALSE
Mcm8	chr2	FALSE	FALSE
Cdadc1	chr14	FALSE	FALSE
Fxyd4	chr6	FALSE	FALSE
Ccdc141	chr2	FALSE	FALSE
Xkr4	chr1	TRUE	TRUE
Plaur	chr7	FALSE	FALSE
Acot13	chr13	TRUE	FALSE
Pkd2l1	chr19	FALSE	FALSE
Saxo2	chr7	FALSE	FALSE
Npm2	chr14	TRUE	FALSE
Plppr3	chr10	TRUE	FALSE
Ap2m1	chr16	FALSE	FALSE
Elf1	chr14	TRUE	FALSE
Lpcat2	chr8	FALSE	FALSE
Dnase1l3	chr14	FALSE	FALSE
Rbsn	chr6	FALSE	FALSE
Btbd2	chr10	FALSE	FALSE
Gpr101	chrX	FALSE	FALSE
Tgfa	chr6	FALSE	FALSE
Rbm44	chr1	FALSE	FALSE
Pdzph1	chr17	FALSE	FALSE
Efcab5	chr11	FALSE	FALSE
Trpc5	chrX	FALSE	FALSE
Itga4	chr2	FALSE	FALSE
Igfn1	chr1	FALSE	FALSE
Slc1a6	chr10	TRUE	FALSE
Zscan18	chr7	TRUE	FALSE
Tex11	chrX	FALSE	FALSE
Gm3646	chr1	FALSE	FALSE
Klrb1c	chr6	FALSE	FALSE
Ppa1	chr10	FALSE	FALSE
Marchf11	chr15	FALSE	FALSE
Sharpin	chr15	FALSE	FALSE
Rasgrf2	chr13	FALSE	FALSE
Adra1a	chr14	FALSE	FALSE
Rab33a	chrX	TRUE	FALSE
Nck2	chr1	TRUE	FALSE
Mymk	chr2	FALSE	FALSE
Cgn	chr3	FALSE	FALSE
Ralgds	chr2	TRUE	FALSE
Gsdmc4	chr15	FALSE	FALSE
Lpar4	chrX	FALSE	FALSE
Dus4l	chr12	TRUE	FALSE
Slc25a44	chr3	TRUE	FALSE
Frk	chr10	FALSE	FALSE
Gm1979	chr5	FALSE	FALSE
Olfr270	chr4	FALSE	FALSE
Iqsec2	chrX	FALSE	FALSE
Ech1	chr7	FALSE	FALSE
Lrcol1	chr5	FALSE	FALSE
Fam221b	chr4	TRUE	FALSE
Trpc6	chr9	FALSE	FALSE
Fggy	chr4	FALSE	FALSE
Ubqln4	chr3	FALSE	FALSE
Cyp2f2	chr7	FALSE	FALSE
Ubl3	chr5	TRUE	FALSE
Gipc2	chr3	TRUE	FALSE
Usp46	chr5	TRUE	FALSE
Gpx8	chr13	FALSE	FALSE
Ubap2	chr4	TRUE	FALSE
Wdr5	chr2	TRUE	FALSE
Hs3st3b1	chr11	FALSE	FALSE
Trmo	chr4	FALSE	FALSE
Pcbd1	chr10	FALSE	FALSE
Pcolce	chr5	FALSE	FALSE
Ilf2	chr3	FALSE	FALSE
Shld2	chr14	TRUE	FALSE
Kcnj2	chr11	FALSE	FALSE
Perp	chr10	FALSE	FALSE
Chrm3	chr13	FALSE	TRUE
Gm14295	chr2	FALSE	FALSE
Erfe	chr1	FALSE	FALSE
Olfr62	chr4	FALSE	FALSE
Olfr629	chr7	FALSE	FALSE
Tbc1d10b	chr7	FALSE	FALSE
Zdhhc1	chr8	TRUE	FALSE
Ndufaf2	chr13	TRUE	FALSE
Fam210b	chr2	FALSE	FALSE
Gata2	chr6	FALSE	FALSE
Insyn2a	chr7	FALSE	FALSE
Phlda3	chr1	FALSE	FALSE
Dock11	chrX	FALSE	FALSE
Retreg2	chr1	TRUE	FALSE
Ppp1r8	chr4	FALSE	FALSE
Met	chr6	FALSE	FALSE
Mcu	chr10	TRUE	FALSE
Actr6	chr10	FALSE	FALSE
Ercc3	chr18	TRUE	FALSE
Stk39	chr2	TRUE	TRUE
Zfp641	chr15	FALSE	FALSE
Trim68	chr7	FALSE	FALSE
Slc23a3	chr1	TRUE	FALSE
Clec2i	chr6	FALSE	FALSE
Toe1	chr4	FALSE	FALSE
2310057J18Rik	chr10	FALSE	FALSE
Mboat4	chr8	TRUE	FALSE
Map10	chr8	FALSE	FALSE
Prkaa2	chr4	TRUE	FALSE
Gm8024	chr14	FALSE	FALSE
Tomm20l	chr12	FALSE	FALSE
Mmp24	chr2	TRUE	FALSE
Zrsr1	chr11	FALSE	FALSE
Ap4b1	chr3	TRUE	FALSE
Defa39	chr8	FALSE	FALSE
Trpc7	chr13	FALSE	FALSE
Lamc3	chr2	FALSE	FALSE
Olfr492	chr7	FALSE	FALSE
Dusp28	chr1	TRUE	FALSE
Dnaja4	chr9	TRUE	FALSE
Fsd2	chr7	FALSE	FALSE
Mal2	chr15	FALSE	FALSE
Kcnh5	chr12	FALSE	FALSE
Olfr615	chr7	FALSE	FALSE
Ino80b	chr6	FALSE	FALSE
Sntg2	chr12	FALSE	TRUE
Olfr46	chr7	FALSE	FALSE
2810006K23Rik	chr5	TRUE	FALSE
Bpifb1	chr2	FALSE	FALSE
Ppp1r14a	chr7	TRUE	FALSE
Polr1b	chr2	FALSE	FALSE
Lrrc57	chr2	FALSE	FALSE
Bmper	chr9	FALSE	TRUE
Tshb	chr3	FALSE	FALSE
Scamp5	chr9	TRUE	FALSE
Tpgs1	chr10	TRUE	FALSE
Defb34	chr8	FALSE	FALSE
Myot	chr18	FALSE	FALSE
Olfr1079	chr2	FALSE	FALSE
Fgf17	chr14	FALSE	FALSE
Zcchc3	chr2	TRUE	FALSE
Nell2	chr15	TRUE	TRUE
Nasp	chr4	FALSE	FALSE
Man1a	chr10	FALSE	FALSE
Syt5	chr7	FALSE	FALSE
Traf1	chr2	FALSE	FALSE
Abcc3	chr11	TRUE	FALSE
Sulf2	chr2	FALSE	FALSE
Cip2a	chr16	TRUE	FALSE
Gm7489	chr15	FALSE	FALSE
Cyp2j8	chr4	FALSE	FALSE
Dipk1b	chr2	TRUE	FALSE
Lonp1	chr17	FALSE	FALSE
Prkag2	chr5	FALSE	TRUE
Gm17268	chr11	FALSE	FALSE
Hes1	chr16	FALSE	FALSE
Ggact	chr14	TRUE	FALSE
Gramd1a	chr7	TRUE	FALSE
Rassf7	chr7	FALSE	FALSE
Klre1	chr6	FALSE	FALSE
Tmem255a	chrX	FALSE	FALSE
Rad51	chr2	FALSE	FALSE
Gm3685	chr14	FALSE	FALSE
Atg3	chr16	TRUE	FALSE
Tob2	chr15	TRUE	FALSE
Cage1	chr13	FALSE	FALSE
Vmn2r106	chr17	FALSE	FALSE
Bard1	chr1	FALSE	FALSE
Spon1	chr7	TRUE	FALSE
Hk1	chr10	TRUE	FALSE
Tmem63a	chr1	FALSE	FALSE
Gemin4	chr11	FALSE	FALSE
Pnkp	chr7	FALSE	FALSE
Fam214b	chr4	TRUE	FALSE
Olfr173	chr16	FALSE	FALSE
Olfr1501	chr19	FALSE	FALSE
Ccdc51	chr9	FALSE	FALSE
C9	chr15	FALSE	FALSE
Golga1	chr2	TRUE	FALSE
Reps1	chr10	TRUE	FALSE
Rer1	chr4	FALSE	FALSE
Trappc9	chr15	TRUE	TRUE
Slc37a1	chr17	TRUE	FALSE
Gga3	chr11	FALSE	FALSE
Mreg	chr1	TRUE	FALSE
Npm3	chr19	FALSE	FALSE
Fbxo16	chr14	TRUE	FALSE
Mrpl57	chr14	TRUE	FALSE
Plec	chr15	TRUE	FALSE
Ndfip1	chr18	TRUE	FALSE
Pappa	chr4	FALSE	TRUE
Gm5930	chr14	FALSE	FALSE
Ccbe1	chr18	FALSE	TRUE
Rcn1	chr2	FALSE	FALSE
Ccdc116	chr16	FALSE	FALSE
Grb14	chr2	FALSE	FALSE
Ldlrap1	chr4	TRUE	FALSE
Spink14	chr18	FALSE	FALSE
Tgm6	chr2	FALSE	FALSE
Wdr17	chr8	FALSE	FALSE
Cdc45	chr16	FALSE	FALSE
Shisal2a	chr4	FALSE	FALSE
Accsl	chr2	FALSE	FALSE
Eif2b3	chr4	TRUE	FALSE
Rhox11	chrX	FALSE	FALSE
Acot2	chr12	TRUE	FALSE
Myom1	chr17	TRUE	FALSE
Itgb3	chr11	FALSE	FALSE
Tbc1d16	chr11	TRUE	FALSE
Baalc	chr15	FALSE	FALSE
Olfr447	chr6	FALSE	FALSE
Gm26897	chr5	FALSE	FALSE
Mxra8	chr4	FALSE	FALSE
Olfr1061	chr2	FALSE	FALSE
Olfr889	chr9	FALSE	FALSE
Bri3bp	chr5	FALSE	FALSE
Denn2b	chr7	TRUE	FALSE
Ubash3b	chr9	TRUE	FALSE
Zfp251	chr15	TRUE	FALSE
Frem1	chr4	FALSE	TRUE
Csrp3	chr7	FALSE	FALSE
Gm49909	chr17	TRUE	FALSE
Smc2	chr4	FALSE	FALSE
Ubl5	chr9	FALSE	FALSE
Agxt	chr1	FALSE	FALSE
Itprip	chr19	FALSE	FALSE
Pdpk1	chr17	FALSE	FALSE
Vmn1r171	chr7	FALSE	FALSE
Cyp2u1	chr3	TRUE	FALSE
Gabarap	chr11	TRUE	FALSE
Klf10	chr15	TRUE	FALSE
Syt17	chr7	FALSE	FALSE
Mysm1	chr4	FALSE	FALSE
Tmem240	chr4	TRUE	FALSE
Olfr1279	chr2	FALSE	FALSE
Map3k14	chr11	FALSE	FALSE
Zfp775	chr6	TRUE	FALSE
Olfr1471	chr19	FALSE	FALSE
Ntpcr	chr8	FALSE	FALSE
Ssxa1	chrX	FALSE	FALSE
Pnkd	chr1	TRUE	FALSE
Ubap1l	chr9	FALSE	FALSE
Exosc7	chr9	FALSE	FALSE
Fbxo32	chr15	FALSE	FALSE
Pah	chr10	FALSE	FALSE
Ccdc136	chr6	TRUE	FALSE
Tnfrsf21	chr17	TRUE	FALSE
Fech	chr18	FALSE	FALSE
Tmbim6	chr15	TRUE	FALSE
Ankrd46	chr15	TRUE	FALSE
Plpp1	chr13	TRUE	FALSE
Mtrr	chr13	TRUE	FALSE
Smgc	chr15	FALSE	FALSE
Avpr1a	chr10	FALSE	FALSE
Taok1	chr11	FALSE	FALSE
Dcc	chr18	FALSE	TRUE
Atp2a3	chr11	FALSE	FALSE
4921511C20Rik	chrX	FALSE	FALSE
Lce1d	chr3	FALSE	FALSE
Miip	chr4	FALSE	FALSE
Pkd2l2	chr18	FALSE	FALSE
1700001K19Rik	chr12	FALSE	FALSE
Kcnf1	chr12	FALSE	FALSE
Fxyd3	chr7	FALSE	FALSE
Zfp182	chrX	FALSE	FALSE
Ar	chrX	FALSE	FALSE
Lrrtm1	chr6	FALSE	FALSE
4930595M18Rik	chrX	FALSE	FALSE
Dnm1l	chr16	TRUE	FALSE
Uck2	chr1	TRUE	FALSE
Gon7	chr12	FALSE	FALSE
Olfr1350	chr7	FALSE	FALSE
Gm14408	chr2	FALSE	FALSE
Chrnb3	chr8	FALSE	FALSE
Ms4a5	chr19	FALSE	FALSE
Zfp879	chr11	FALSE	FALSE
Mettl15	chr2	TRUE	FALSE
Pdha1	chrX	TRUE	FALSE
1700020L24Rik	chr11	FALSE	FALSE
Slc29a1	chr17	TRUE	FALSE
Scd2	chr19	TRUE	FALSE
Eppin	chr2	FALSE	FALSE
Sntb1	chr15	FALSE	FALSE
Ror1	chr4	TRUE	TRUE
Itk	chr11	FALSE	FALSE
Runx2	chr17	FALSE	FALSE
Dhcr7	chr7	FALSE	FALSE
Rangrf	chr11	FALSE	FALSE
Gorasp2	chr2	TRUE	FALSE
Taok2	chr7	TRUE	FALSE
AK157302	chr13	FALSE	FALSE
Mlh1	chr9	TRUE	FALSE
Rp1l1	chr14	FALSE	FALSE
Igfbp6	chr15	FALSE	FALSE
Scamp1	chr13	TRUE	FALSE
Foxred2	chr15	TRUE	FALSE
Jkamp	chr12	TRUE	FALSE
Ly6d	chr15	FALSE	FALSE
Tcl1	chr12	FALSE	FALSE
Qdpr	chr5	TRUE	FALSE
Papolg	chr11	TRUE	FALSE
Timd4	chr11	FALSE	FALSE
Bglap2	chr3	FALSE	FALSE
Gm6465	chr5	FALSE	FALSE
Cmtm1	chr8	FALSE	FALSE
Frmpd3	chrX	FALSE	FALSE
Cfap47	chrX	FALSE	FALSE
Scara3	chr14	FALSE	FALSE
Sctr	chr1	FALSE	FALSE
Fbxw10	chr11	FALSE	FALSE
Actn2	chr13	FALSE	FALSE
Plch2	chr4	TRUE	FALSE
Frat2	chr19	TRUE	FALSE
Tmem74b	chr2	FALSE	FALSE
Usp17le	chr7	FALSE	FALSE
Hs6st2	chrX	FALSE	FALSE
Tmem39a	chr16	FALSE	FALSE
Heph	chrX	FALSE	FALSE
Hectd2	chr19	FALSE	FALSE
Vsig8	chr1	FALSE	FALSE
Asrgl1	chr19	TRUE	FALSE
Pacrg	chr17	TRUE	TRUE
Fcamr	chr1	FALSE	FALSE
Duox2	chr2	FALSE	FALSE
Vrk2	chr11	FALSE	FALSE
4932415D10Rik	chr10	FALSE	FALSE
Ppp1r3b	chr8	FALSE	FALSE
H2-M3	chr17	FALSE	FALSE
Mrgprh	chr17	FALSE	FALSE
Glrp1	chr1	FALSE	FALSE
Acsm5	chr7	FALSE	FALSE
Zfp989	chr4	FALSE	FALSE
Olfr354	chr2	FALSE	FALSE
Rprd1b	chr2	TRUE	FALSE
Vmn2r94	chr17	FALSE	FALSE
Arntl	chr7	TRUE	FALSE
Sun5	chr2	TRUE	FALSE
Gng3	chr19	TRUE	FALSE
Sfi1	chr11	FALSE	TRUE
Card14	chr11	FALSE	FALSE
Gm17949	chr17	FALSE	FALSE
Ccdc74a	chr16	TRUE	FALSE
Pcdh18	chr3	FALSE	FALSE
Ivd	chr2	FALSE	FALSE
Kir3dl1	chrX	FALSE	FALSE
Sertad3	chr7	FALSE	FALSE
Ubxn6	chr17	FALSE	FALSE
Olfr1151	chr2	FALSE	FALSE
Tas2r114	chr6	FALSE	FALSE
Gm9833	chr3	FALSE	FALSE
Sde2	chr1	TRUE	FALSE
Madcam1	chr10	TRUE	FALSE
Phka2	chrX	TRUE	FALSE
Usp39	chr6	FALSE	FALSE
Macrod2	chr2	TRUE	TRUE
Stx4a	chr7	TRUE	FALSE
Atp6v0d2	chr4	FALSE	FALSE
Immp2l	chr12	FALSE	TRUE
Rpl11	chr4	FALSE	FALSE
Vmn1r220	chr13	FALSE	FALSE
Mthfr	chr4	TRUE	FALSE
Mbd3l2	chr9	FALSE	FALSE
Nlrp4a	chr7	FALSE	FALSE
Zdhhc8	chr16	TRUE	FALSE
Enc1	chr13	FALSE	FALSE
Znrd1	chr17	FALSE	FALSE
Hoxb2	chr11	FALSE	FALSE
Hdac5	chr11	TRUE	FALSE
Yrdc	chr4	TRUE	FALSE
Csn1s2a	chr5	FALSE	FALSE
Zbp1	chr2	FALSE	FALSE
Ssxb9	chrX	FALSE	FALSE
Gm8267	chr14	FALSE	FALSE
Slc35g1	chr19	TRUE	FALSE
Casq2	chr3	FALSE	FALSE
Mcfd2	chr17	FALSE	FALSE
Mier2	chr10	FALSE	FALSE
Abca14	chr7	FALSE	FALSE
Srsf10	chr4	FALSE	FALSE
Morn5	chr2	FALSE	FALSE
Fam8a1	chr13	FALSE	FALSE
Tmem251	chr12	TRUE	FALSE
Fsip2l	chrX	FALSE	FALSE
Agmo	chr12	FALSE	FALSE
Fcho1	chr8	TRUE	FALSE
Exosc10	chr4	FALSE	FALSE
Selenop	chr15	FALSE	FALSE
Nptx2	chr5	FALSE	FALSE
Slamf8	chr1	FALSE	FALSE
Vps52	chr17	FALSE	FALSE
Olfr881	chr9	FALSE	FALSE
Plb1	chr5	TRUE	FALSE
Zfp808	chr13	FALSE	FALSE
Ift27	chr15	TRUE	FALSE
Sumf2	chr5	FALSE	FALSE
Cnnm4	chr1	TRUE	FALSE
Hmbs	chr9	TRUE	FALSE
Xpo5	chr17	FALSE	FALSE
Rab31	chr17	TRUE	FALSE
Npy6r	chr18	FALSE	FALSE
Dnaaf2	chr12	TRUE	FALSE
Safb	chr17	TRUE	FALSE
Gdf2	chr14	FALSE	FALSE
Tdrp	chr8	FALSE	FALSE
Svbp	chr4	FALSE	FALSE
Chek1	chr9	FALSE	FALSE
Septin3	chr15	TRUE	FALSE
Cdkn2c	chr4	TRUE	FALSE
Stoml2	chr4	TRUE	FALSE
Pars2	chr4	FALSE	FALSE
Mrpl3	chr9	FALSE	FALSE
Zbtb7b	chr3	TRUE	FALSE
P2rx7	chr5	TRUE	FALSE
Rhox3g	chrX	FALSE	FALSE
Pid1	chr1	TRUE	FALSE
Pramel5	chr4	FALSE	FALSE
Tesmin	chr19	FALSE	FALSE
Ptma	chr1	TRUE	FALSE
Exoc1	chr5	FALSE	FALSE
Igfals	chr17	TRUE	FALSE
Olfr11	chr13	FALSE	FALSE
Cryab	chr9	FALSE	FALSE
Fga	chr3	FALSE	FALSE
Naa80	chr9	TRUE	FALSE
Zyg11a	chr4	FALSE	FALSE
Tigd4	chr3	FALSE	FALSE
Olfr473	chr7	FALSE	FALSE
Rrm1	chr7	FALSE	FALSE
A030005K14Rik	chr1	FALSE	FALSE
Cyp4f18	chr8	FALSE	FALSE
Tlcd2	chr11	TRUE	FALSE
Cks1b	chr3	FALSE	FALSE
Grcc10	chr6	TRUE	FALSE
Tfe3	chrX	TRUE	FALSE
Agrn	chr4	FALSE	FALSE
Ppp1r9b	chr11	TRUE	FALSE
Cd244a	chr1	TRUE	FALSE
Rpl10	chrX	TRUE	FALSE
Crnn	chr3	FALSE	FALSE
Pecam1	chr11	FALSE	FALSE
Olfr996	chr2	FALSE	FALSE
Rgs13	chr1	FALSE	FALSE
Car9	chr4	TRUE	FALSE
Taf7l2	chr10	FALSE	FALSE
Rdh8	chr9	FALSE	FALSE
Gm3045	chr13	TRUE	FALSE
Oprd1	chr4	FALSE	FALSE
Actrt3	chr3	TRUE	FALSE
Traf3ip2	chr10	TRUE	FALSE
Zfc3h1	chr10	TRUE	FALSE
Myo15	chr11	FALSE	FALSE
Ppp1r1c	chr2	FALSE	FALSE
Ces2f	chr8	FALSE	FALSE
Gstm6	chr3	FALSE	FALSE
Fundc2	chrX	FALSE	FALSE
Rgs21	chr1	FALSE	FALSE
Gm45716	chr11	FALSE	FALSE
Pelp1	chr11	FALSE	FALSE
Gm45902	chr2	TRUE	FALSE
Naip6	chr13	FALSE	FALSE
Dmtn	chr14	TRUE	FALSE
Nol4l	chr2	TRUE	FALSE
Golgb1	chr16	TRUE	FALSE
Alg3	chr16	FALSE	FALSE
Erg28	chr12	TRUE	FALSE
Olfr68	chr7	FALSE	FALSE
Gadl1	chr9	FALSE	FALSE
Pnpla5	chr15	FALSE	FALSE
Dynlt1f	chr17	TRUE	FALSE
Tdrd3	chr14	TRUE	FALSE
Nagpa	chr16	FALSE	FALSE
Ttc23l	chr15	FALSE	FALSE
Fbxo46	chr7	FALSE	FALSE
Amdhd1	chr10	FALSE	FALSE
Stard7	chr2	TRUE	FALSE
Slc39a2	chr14	FALSE	FALSE
Jph4	chr14	TRUE	FALSE
Adam30	chr3	FALSE	FALSE
Mapre1	chr2	FALSE	FALSE
Tescl	chr7	FALSE	FALSE
Sox10	chr15	FALSE	FALSE
Neil3	chr8	FALSE	FALSE
Reep5	chr18	TRUE	FALSE
Scara5	chr14	FALSE	FALSE
Ifne	chr4	FALSE	FALSE
Lsm6	chr8	TRUE	FALSE
Dlg3	chrX	FALSE	FALSE
Gm4841	chr18	FALSE	FALSE
Klk6	chr7	FALSE	FALSE
Fastkd3	chr13	TRUE	FALSE
Gm11042	chr12	FALSE	FALSE
Rbm24	chr13	FALSE	FALSE
Asb8	chr15	TRUE	FALSE
Snapc1l	chr12	TRUE	FALSE
Ipo5	chr14	FALSE	FALSE
Zfp839	chr12	FALSE	FALSE
Mc5r	chr18	FALSE	FALSE
1600012H06Rik	chr17	FALSE	FALSE
Paxip1	chr5	TRUE	FALSE
Gm17175	chr14	FALSE	FALSE
Asic2	chr11	FALSE	TRUE
Zfp735	chr11	FALSE	FALSE
Vmn2r22	chr6	FALSE	FALSE
Spata17	chr1	TRUE	FALSE
Prickle3	chrX	FALSE	FALSE
Gabra6	chr11	TRUE	FALSE
Ubxn10	chr4	TRUE	FALSE
Dll1	chr17	FALSE	FALSE
Lrrc30	chr17	FALSE	FALSE
Sdr16c5	chr4	FALSE	FALSE
Asxl3	chr18	FALSE	FALSE
Pde1b	chr15	FALSE	FALSE
Sox21	chr14	FALSE	FALSE
Aig1	chr10	TRUE	FALSE
Psmb7	chr2	TRUE	FALSE
Unk	chr11	TRUE	FALSE
Ceacam12	chr7	FALSE	FALSE
Vmn1r178	chr7	FALSE	FALSE
Wfdc12	chr2	FALSE	FALSE
Kcnj16	chr11	FALSE	FALSE
Tmem200b	chr4	FALSE	FALSE
Foxi2	chr7	FALSE	FALSE
Vgll2	chr10	FALSE	FALSE
Zfp950	chr19	FALSE	FALSE
Olfr165	chr16	FALSE	FALSE
Thpo	chr16	TRUE	FALSE
Lbhd1	chr19	FALSE	FALSE
Phax	chr18	TRUE	FALSE
Mrpl9	chr3	FALSE	FALSE
Ahcy	chr2	FALSE	FALSE
Mrgprf	chr7	TRUE	FALSE
Lepr	chr4	FALSE	FALSE
Klra10	chr6	FALSE	FALSE
Gm10563	chr4	FALSE	FALSE
Nudt22	chr19	TRUE	FALSE
Adgrg3	chr8	FALSE	FALSE
Plin4	chr17	FALSE	FALSE
Bhlhe23	chr2	FALSE	FALSE
Selp	chr1	FALSE	FALSE
Cep164	chr9	TRUE	FALSE
Olfr202	chr16	FALSE	FALSE
Pkp2	chr16	FALSE	FALSE
Zfp429	chr13	FALSE	FALSE
Nrep	chr18	TRUE	FALSE
Gm5169	chrX	FALSE	FALSE
Gabrr1	chr4	FALSE	FALSE
Zfp931	chr2	FALSE	FALSE
Aip	chr19	TRUE	FALSE
Prima1	chr12	FALSE	FALSE
Gm45194	chrX	FALSE	FALSE
Akr7a5	chr4	FALSE	FALSE
Tcp10b	chr17	FALSE	FALSE
Spata2l	chr8	TRUE	FALSE
Myh2	chr11	FALSE	FALSE
Ajm1	chr2	TRUE	FALSE
Wls	chr3	FALSE	FALSE
Arid3b	chr9	FALSE	FALSE
Tcap	chr11	TRUE	FALSE
Cyp2c29	chr19	FALSE	FALSE
Eif3k	chr7	FALSE	FALSE
Pigq	chr17	FALSE	FALSE
Rpl8	chr15	FALSE	FALSE
Wee2	chr6	FALSE	FALSE
Pglyrp3	chr3	FALSE	FALSE
Tsnax	chr8	TRUE	FALSE
Hnrnpdl	chr5	TRUE	FALSE
Dok5	chr2	TRUE	FALSE
Vmn1r120	chr7	FALSE	FALSE
Acot11	chr4	FALSE	FALSE
Phospho1	chr11	FALSE	FALSE
Kcnq3	chr15	FALSE	FALSE
4933402N22Rik	chr5	FALSE	FALSE
Gramd1b	chr9	TRUE	FALSE
Slc7a9	chr7	FALSE	FALSE
Epx	chr11	FALSE	FALSE
Cyp46a1	chr12	TRUE	FALSE
Akap8l	chr17	TRUE	FALSE
Plac8l1	chr18	FALSE	FALSE
Sgk1	chr10	TRUE	FALSE
B230307C23Rik	chr16	FALSE	FALSE
Olfr167	chr16	FALSE	FALSE
Smyd4	chr11	FALSE	FALSE
Rps6ka1	chr4	TRUE	FALSE
Zfp960	chr17	FALSE	FALSE
Hacd1	chr2	TRUE	FALSE
En2	chr5	TRUE	FALSE
Phf7	chr14	FALSE	FALSE
Zfp746	chr6	TRUE	FALSE
Mcm10	chr2	FALSE	FALSE
Mak	chr13	FALSE	FALSE
Dpagt1	chr9	FALSE	FALSE
Trat1	chr16	FALSE	FALSE
Klrb1a	chr6	FALSE	FALSE
Tnk2	chr16	TRUE	FALSE
Chrnd	chr1	FALSE	FALSE
Fshr	chr17	FALSE	FALSE
6030498E09Rik	chrX	FALSE	FALSE
Pstpip2	chr18	FALSE	FALSE
Scand1	chr2	FALSE	FALSE
Dusp12	chr1	FALSE	FALSE
Septin2	chr1	TRUE	FALSE
Vmn2r31	chr7	FALSE	FALSE
Rgl3	chr9	TRUE	FALSE
Bod1	chr11	FALSE	FALSE
Pdgfb	chr15	TRUE	FALSE
Dipk2a	chr9	TRUE	FALSE
1700029F12Rik	chr13	FALSE	FALSE
Bop1	chr15	TRUE	FALSE
Slc5a4a	chr10	FALSE	FALSE
Tmem109	chr19	TRUE	FALSE
Iqschfp	chr3	FALSE	TRUE
Cav1	chr6	FALSE	FALSE
Dntt	chr19	FALSE	FALSE
Pebp4	chr14	FALSE	FALSE
Gm37389	chr3	FALSE	FALSE
Vps4b	chr1	FALSE	FALSE
Aff1	chr5	FALSE	FALSE
Triml2	chr8	FALSE	FALSE
Fam71b	chr11	FALSE	FALSE
Bdkrb1	chr12	FALSE	FALSE
Olfr1228	chr2	FALSE	FALSE
Stac	chr9	FALSE	FALSE
Nectin2	chr7	FALSE	FALSE
Mamld1	chrX	TRUE	FALSE
Erich2	chr2	FALSE	FALSE
Mybl1	chr1	FALSE	FALSE
Polr2f	chr15	FALSE	FALSE
Pole2	chr12	FALSE	FALSE
Socs7	chr11	TRUE	FALSE
Vmn1r13	chr6	FALSE	FALSE
Snrpa	chr7	FALSE	FALSE
Cmtm2b	chr8	FALSE	FALSE
4930452B06Rik	chr14	FALSE	FALSE
Acsm2	chr7	FALSE	FALSE
Xkr5	chr8	FALSE	FALSE
Zfp36l3	chrX	FALSE	FALSE
Gm49358	chr10	TRUE	FALSE
Secisbp2	chr13	TRUE	FALSE
Dgcr8	chr16	FALSE	FALSE
Wdfy4	chr14	FALSE	FALSE
Ano8	chr8	TRUE	FALSE
Dcaf17	chr2	TRUE	FALSE
Abcc9	chr6	FALSE	FALSE
Etv1	chr12	TRUE	FALSE
Tcaim	chr9	FALSE	FALSE
Olfr1051	chr2	FALSE	FALSE
Slc32a1	chr2	FALSE	FALSE
Fance	chr17	FALSE	FALSE
Olfr1186	chr2	FALSE	FALSE
Plekha3	chr2	FALSE	FALSE
Drc1	chr5	FALSE	FALSE
Ntng1	chr3	TRUE	TRUE
Cisd2	chr3	TRUE	FALSE
Commd8	chr5	TRUE	FALSE
Bok	chr1	FALSE	FALSE
Aoc1	chr6	FALSE	FALSE
Ifitm2	chr7	FALSE	FALSE
Arl6ip1	chr7	FALSE	FALSE
Akap13	chr7	FALSE	FALSE
Gm17720	chr8	FALSE	FALSE
Olfr1197	chr2	FALSE	FALSE
Vmn1r160	chr7	FALSE	FALSE
Eef1a2	chr2	TRUE	FALSE
Tubgcp2	chr7	FALSE	FALSE
Kcnab3	chr11	TRUE	FALSE
Krt7	chr15	FALSE	FALSE
Col23a1	chr11	FALSE	TRUE
Tmem19	chr10	TRUE	FALSE
Mtbp	chr15	TRUE	FALSE
Insl3	chr8	FALSE	FALSE
Pitpnc1	chr11	TRUE	FALSE
Cdhr3	chr12	FALSE	FALSE
Cyp4a31	chr4	FALSE	FALSE
Lyar	chr5	FALSE	FALSE
Olfr1451	chr19	FALSE	FALSE
Olfr1265	chr2	FALSE	FALSE
