gene_name	chr	pc_body_polycomb	mch_hyper
Dmgdh	chr13	TRUE	FALSE
Lrrc66	chr5	FALSE	FALSE
Slc2a10	chr2	TRUE	FALSE
Lin9	chr1	FALSE	FALSE
Nedd1	chr10	FALSE	FALSE
Lrp10	chr14	FALSE	FALSE
Pip5k1a	chr3	FALSE	FALSE
Nup133	chr8	FALSE	FALSE
Olfr1037	chr2	FALSE	FALSE
Igf2bp1	chr11	TRUE	FALSE
Chmp5	chr4	FALSE	FALSE
Bambi	chr18	FALSE	FALSE
Mpdz	chr4	FALSE	FALSE
Ndufs8	chr19	FALSE	FALSE
3110082J24Rik	chr5	TRUE	FALSE
Snx22	chr9	FALSE	FALSE
Uqcrfs1	chr13	FALSE	FALSE
Pnn	chr12	FALSE	FALSE
Mab21l1	chr3	FALSE	FALSE
Olfr430	chr1	FALSE	FALSE
BC049762	chr11	FALSE	FALSE
Olfr870	chr9	FALSE	FALSE
Acmsd	chr1	FALSE	FALSE
Slc46a3	chr5	FALSE	FALSE
Marchf8	chr6	FALSE	FALSE
Krt6b	chr15	TRUE	FALSE
Fam178b	chr1	FALSE	FALSE
Ninj1	chr13	FALSE	FALSE
4930563E22Rik	chr11	FALSE	FALSE
Tmem184a	chr5	TRUE	FALSE
Vmn1r234	chr17	FALSE	FALSE
Tmbim4	chr10	TRUE	FALSE
Mrps2	chr2	FALSE	FALSE
Fndc3a	chr14	FALSE	FALSE
Ear1	chr14	FALSE	FALSE
Cct8l1	chr5	FALSE	FALSE
Lrfn1	chr7	FALSE	FALSE
A1cf	chr19	FALSE	FALSE
Bpifb6	chr2	FALSE	FALSE
Ace3	chr11	FALSE	FALSE
Btbd19	chr4	FALSE	FALSE
Zp3r	chr1	FALSE	FALSE
Olfr532	chr7	FALSE	FALSE
Hipk1	chr3	FALSE	FALSE
Lamb2	chr9	FALSE	FALSE
Asprv1	chr6	FALSE	FALSE
Slc13a2	chr11	FALSE	FALSE
6330411D24Rik	chr4	FALSE	TRUE
Zfhx3	chr8	FALSE	FALSE
Nrn1l	chr8	FALSE	FALSE
Spryd7	chr14	FALSE	FALSE
Nudt7	chr8	FALSE	FALSE
Ntn1	chr11	FALSE	FALSE
Piga	chrX	FALSE	FALSE
Fat3	chr9	TRUE	FALSE
Gm14226	chr2	FALSE	FALSE
Dazap2	chr15	FALSE	FALSE
Gstm7	chr3	FALSE	FALSE
Fam227b	chr2	FALSE	FALSE
Lemd3	chr10	FALSE	FALSE
1700064H15Rik	chr3	FALSE	FALSE
Snrpa1	chr7	FALSE	FALSE
2210407C18Rik	chr11	FALSE	FALSE
Ccdc61	chr7	FALSE	FALSE
Slc6a7	chr18	TRUE	FALSE
Fancb	chrX	FALSE	FALSE
Csn2	chr5	FALSE	FALSE
Mutyh	chr4	FALSE	FALSE
Cnpy3	chr17	FALSE	FALSE
Morn1	chr4	FALSE	FALSE
Gm34653	chr2	FALSE	FALSE
Morn4	chr19	FALSE	FALSE
Adss	chr1	FALSE	FALSE
Cd300c2	chr11	FALSE	FALSE
Rai14	chr15	TRUE	FALSE
Pole3	chr4	FALSE	FALSE
Per3	chr4	FALSE	FALSE
Wdr49	chr3	FALSE	FALSE
Nlrp4e	chr7	FALSE	FALSE
Usp38	chr8	FALSE	FALSE
Epm2aip1	chr9	FALSE	FALSE
Peli2	chr14	FALSE	FALSE
Hacl1	chr14	FALSE	FALSE
Rasl10b	chr11	FALSE	FALSE
Mb	chr15	FALSE	FALSE
Rps8	chr4	FALSE	FALSE
Vmn2r61	chr7	FALSE	FALSE
Per1	chr11	FALSE	FALSE
Uqcrc2	chr7	FALSE	FALSE
Zranb3	chr1	FALSE	FALSE
Litaf	chr16	FALSE	FALSE
Olfr1218	chr2	FALSE	FALSE
Il20	chr1	FALSE	FALSE
Zfp260	chr7	FALSE	FALSE
Olfr214	chr6	FALSE	FALSE
Drg2	chr11	FALSE	FALSE
Tnfsf14	chr17	FALSE	FALSE
Nbn	chr4	FALSE	FALSE
Axl	chr7	TRUE	FALSE
Mnx1	chr5	TRUE	FALSE
Bag3	chr7	FALSE	FALSE
Cplx2	chr13	FALSE	FALSE
Anapc13	chr9	FALSE	FALSE
Nr2c1	chr10	FALSE	FALSE
Tmem50b	chr16	FALSE	FALSE
Dlg1	chr16	FALSE	FALSE
Btg4	chr9	FALSE	FALSE
Atg12	chr18	FALSE	FALSE
Wnt2	chr6	TRUE	FALSE
Olfr746	chr14	FALSE	FALSE
Cops4	chr5	FALSE	FALSE
Zfp94	chr7	FALSE	FALSE
Jaml	chr9	FALSE	FALSE
Cd44	chr2	TRUE	FALSE
Stk16	chr1	FALSE	FALSE
Xirp2	chr2	FALSE	FALSE
Prl7d1	chr13	FALSE	FALSE
Nono	chrX	FALSE	FALSE
Zfp692	chr11	FALSE	FALSE
Clec4b2	chr6	FALSE	FALSE
Nlgn1	chr3	FALSE	FALSE
Rtp4	chr16	TRUE	FALSE
Lyrm9	chr11	FALSE	FALSE
Atp2c1	chr9	FALSE	FALSE
Mcpt9	chr14	FALSE	FALSE
Flg	chr3	FALSE	FALSE
Hpse	chr5	TRUE	FALSE
Cdhr4	chr9	FALSE	FALSE
Spatc1	chr15	TRUE	FALSE
Hsd17b2	chr8	TRUE	FALSE
Olfr199	chr16	FALSE	FALSE
Krt40	chr11	FALSE	FALSE
Samt4	chrX	FALSE	FALSE
Khdc1a	chr1	FALSE	FALSE
Arpc3	chr5	FALSE	FALSE
Prpf3	chr3	FALSE	FALSE
Spg21	chr9	FALSE	FALSE
Mospd2	chrX	FALSE	FALSE
Gm3558	chr14	FALSE	FALSE
Asb17	chr3	FALSE	FALSE
Enpp5	chr17	FALSE	FALSE
Olfr1039	chr2	FALSE	FALSE
Olfr945	chr9	FALSE	FALSE
Crebzf	chr7	FALSE	FALSE
Nuf2	chr1	FALSE	FALSE
Entpd1	chr19	TRUE	FALSE
Serpina11	chr12	FALSE	FALSE
Zxdc	chr6	FALSE	FALSE
Eaf1	chr14	FALSE	FALSE
Ptafr	chr4	FALSE	FALSE
Ms4a20	chr19	FALSE	FALSE
Acsm4	chr7	FALSE	FALSE
Pdcl3	chr1	FALSE	FALSE
Rps23rg1	chr8	FALSE	FALSE
Porcn	chrX	FALSE	FALSE
Zfp850	chr7	FALSE	FALSE
Cntnap1	chr11	FALSE	FALSE
Pex7	chr10	FALSE	FALSE
Slc38a5	chrX	TRUE	FALSE
Chsy1	chr7	FALSE	FALSE
Tafa4	chr6	TRUE	FALSE
Oscp1	chr4	FALSE	FALSE
Prl2c1	chr13	FALSE	FALSE
Gna12	chr5	FALSE	FALSE
Kcnj9	chr1	FALSE	FALSE
Vmn2r54	chr7	FALSE	FALSE
A26c2	chr7	FALSE	FALSE
Csf3	chr11	FALSE	FALSE
Nmb	chr7	FALSE	FALSE
Exosc8	chr3	FALSE	FALSE
Prrx1	chr1	TRUE	FALSE
Abt1	chr13	FALSE	FALSE
Tulp1	chr17	TRUE	FALSE
Pimreg	chr11	FALSE	FALSE
Gng2	chr14	FALSE	FALSE
Sox5	chr6	TRUE	TRUE
Olfr547	chr7	FALSE	FALSE
Supt5	chr7	FALSE	FALSE
Chd3	chr11	FALSE	FALSE
Spint2	chr7	FALSE	FALSE
Fadd	chr7	FALSE	FALSE
Ints6l	chrX	FALSE	FALSE
Olfr1500	chr19	FALSE	FALSE
Tex19.1	chr11	FALSE	FALSE
Olfr1044	chr2	FALSE	FALSE
Artn	chr4	FALSE	FALSE
Il13	chr11	FALSE	FALSE
Ubxn1	chr19	FALSE	FALSE
Sycp2	chr2	FALSE	FALSE
Cd209a	chr8	FALSE	FALSE
Tmem174	chr13	FALSE	FALSE
Cuedc2	chr19	FALSE	FALSE
Slc15a5	chr6	FALSE	FALSE
Psat1	chr19	TRUE	FALSE
Itgav	chr2	FALSE	FALSE
Fgf9	chr14	FALSE	FALSE
Gm49368	chr7	FALSE	FALSE
Hebp2	chr10	FALSE	FALSE
Olfm1	chr2	FALSE	FALSE
Spink8	chr9	FALSE	FALSE
Opn1mw	chrX	FALSE	FALSE
Mfge8	chr7	TRUE	FALSE
Mms19	chr19	FALSE	FALSE
Aifm3	chr16	FALSE	FALSE
Utp25	chr1	TRUE	FALSE
Gm1330	chr2	FALSE	FALSE
Rrp9	chr9	FALSE	FALSE
Gm6588	chr5	FALSE	FALSE
Gm44805	chr7	FALSE	FALSE
Zfp58	chr13	FALSE	FALSE
Acta2	chr19	FALSE	FALSE
Vmn1r38	chr6	FALSE	FALSE
Olfr303	chr7	FALSE	FALSE
Rnf20	chr4	FALSE	FALSE
Gkap1	chr13	FALSE	FALSE
Pigf	chr17	FALSE	FALSE
Pan2	chr10	FALSE	FALSE
Ankle2	chr5	FALSE	FALSE
Hey1	chr3	FALSE	FALSE
Dus1l	chr11	FALSE	FALSE
Smok2a	chr17	FALSE	FALSE
Rhag	chr17	FALSE	FALSE
4930548H24Rik	chr5	FALSE	FALSE
Rhobtb1	chr10	FALSE	FALSE
Vmn2r52	chr7	FALSE	FALSE
Ssr4	chrX	FALSE	FALSE
Grsf1	chr5	FALSE	FALSE
Khdrbs3	chr15	TRUE	FALSE
Zfp936	chr7	FALSE	FALSE
Dedd2	chr7	FALSE	FALSE
Pla2g12a	chr3	FALSE	FALSE
Phb2	chr6	FALSE	FALSE
Enthd1	chr15	TRUE	FALSE
Trhr	chr15	FALSE	FALSE
Eno1	chr4	FALSE	FALSE
Tmem229a	chr6	FALSE	FALSE
Dsg1a	chr18	FALSE	FALSE
Cep72	chr13	FALSE	FALSE
Rnase12	chr14	FALSE	FALSE
Patl2	chr2	TRUE	FALSE
Trappc3	chr4	FALSE	FALSE
Elane	chr10	FALSE	FALSE
Il17d	chr14	FALSE	FALSE
Clpx	chr9	FALSE	FALSE
Wnt5b	chr6	FALSE	FALSE
Rsad2	chr12	FALSE	FALSE
Wnt5a	chr14	TRUE	FALSE
Kat14	chr2	FALSE	FALSE
Add3	chr19	FALSE	FALSE
Errfi1	chr4	FALSE	FALSE
Txlng	chrX	FALSE	FALSE
Gbp2b	chr3	FALSE	FALSE
Traf3	chr12	FALSE	FALSE
Gabrb1	chr5	TRUE	FALSE
Sgsm2	chr11	FALSE	FALSE
B4galt2	chr4	FALSE	FALSE
Vmn2r111	chr17	TRUE	FALSE
Nmur2	chr11	FALSE	FALSE
Oat	chr7	FALSE	FALSE
Fcf1	chr12	FALSE	FALSE
Plppr1	chr4	TRUE	FALSE
Plk1	chr7	FALSE	FALSE
Exoc4	chr6	FALSE	FALSE
Theg	chr10	FALSE	FALSE
Nup62cl	chrX	TRUE	FALSE
Cacna2d3	chr14	FALSE	FALSE
Wdr55	chr18	FALSE	FALSE
Tdp2	chr13	FALSE	FALSE
Cdnf	chr2	FALSE	FALSE
Alox12e	chr11	TRUE	FALSE
Mettl1	chr10	FALSE	FALSE
Slc27a4	chr2	FALSE	FALSE
Slco5a1	chr1	TRUE	FALSE
Gen1	chr12	FALSE	FALSE
Nudt17	chr3	FALSE	FALSE
Fra10ac1	chr19	FALSE	FALSE
Pura	chr18	FALSE	FALSE
Lars	chr18	FALSE	FALSE
1700113H08Rik	chr10	TRUE	FALSE
Jsrp1	chr10	FALSE	FALSE
9130230L23Rik	chr5	FALSE	FALSE
Wfdc15b	chr2	FALSE	FALSE
Fam133b	chr5	FALSE	FALSE
Arfrp1	chr2	FALSE	FALSE
Stpg3	chr2	FALSE	FALSE
Vcpip1	chr1	FALSE	FALSE
Cacna2d1	chr5	FALSE	FALSE
Ehf	chr2	FALSE	FALSE
Olfr772	chr10	FALSE	FALSE
Sftpb	chr6	FALSE	FALSE
Gpat2	chr2	TRUE	FALSE
Nos1ap	chr1	FALSE	FALSE
St3gal6	chr16	TRUE	FALSE
Msto1	chr3	FALSE	FALSE
Olfr525	chr7	FALSE	FALSE
Kctd19	chr8	FALSE	FALSE
Dbnl	chr11	FALSE	FALSE
Sh2d1a	chrX	FALSE	FALSE
Gm6370	chr5	FALSE	FALSE
Htr5a	chr5	TRUE	FALSE
Olfr653	chr7	FALSE	FALSE
Galnt12	chr4	TRUE	FALSE
Gcsh	chr8	FALSE	FALSE
Serpina3i	chr12	FALSE	FALSE
Gabrg3	chr7	TRUE	FALSE
Slc25a42	chr8	FALSE	FALSE
Sh3rf2	chr18	TRUE	FALSE
Fyb	chr15	FALSE	FALSE
Ubxn8	chr8	FALSE	FALSE
AI854703	chr6	FALSE	FALSE
Mak16	chr8	FALSE	FALSE
Alas1	chr9	FALSE	FALSE
Gab1	chr8	FALSE	FALSE
Gm49320	chr8	FALSE	FALSE
Pdia3	chr2	FALSE	FALSE
Mfap1b	chr2	FALSE	FALSE
Gde1	chr7	FALSE	FALSE
Lrrc47	chr4	FALSE	FALSE
Syncrip	chr9	FALSE	FALSE
Slc6a5	chr7	TRUE	FALSE
Cpped1	chr16	FALSE	FALSE
Cib2	chr9	FALSE	FALSE
Osgin2	chr4	FALSE	FALSE
Gm33543	chr10	FALSE	FALSE
Scd3	chr19	FALSE	FALSE
Magea6	chrX	FALSE	FALSE
Stfa2l1	chr16	FALSE	FALSE
Zfp189	chr4	FALSE	FALSE
Endod1	chr9	FALSE	FALSE
Rgcc	chr14	FALSE	FALSE
Adamts20	chr15	TRUE	FALSE
Kng1	chr16	TRUE	FALSE
Ttc19	chr11	FALSE	FALSE
Trib1	chr15	FALSE	FALSE
Wnt8b	chr19	TRUE	FALSE
Akap8	chr17	FALSE	FALSE
Inhbe	chr10	FALSE	FALSE
Abcc1	chr16	FALSE	FALSE
Gm21981	chr17	FALSE	FALSE
Csnk1a1	chr18	FALSE	FALSE
B630019K06Rik	chrX	FALSE	FALSE
Gm9117	chr3	FALSE	FALSE
A930018P22Rik	chr2	FALSE	FALSE
Gm44965	chr6	FALSE	FALSE
Vmn1r218	chr13	FALSE	FALSE
Nps	chr7	FALSE	FALSE
6030468B19Rik	chr11	FALSE	FALSE
Pkp1	chr1	TRUE	FALSE
Dhdh	chr7	FALSE	FALSE
Lmo4	chr3	FALSE	FALSE
Tmem33	chr5	FALSE	FALSE
Hcrt	chr11	FALSE	FALSE
Pip4k2c	chr10	FALSE	FALSE
Mgat2	chr12	FALSE	FALSE
Il1rapl1	chrX	FALSE	FALSE
Nfic	chr10	FALSE	FALSE
Zdhhc18	chr4	FALSE	FALSE
Fes	chr7	FALSE	FALSE
4930469K13Rik	chr11	TRUE	FALSE
Slc7a15	chr12	FALSE	FALSE
Gsr	chr8	FALSE	FALSE
Shisa9	chr16	TRUE	FALSE
Olfr1080	chr2	FALSE	FALSE
Ints10	chr8	FALSE	FALSE
Rhpn1	chr15	FALSE	FALSE
Mzb1	chr18	FALSE	FALSE
Aqp11	chr7	FALSE	FALSE
Cic	chr7	FALSE	FALSE
Pkp4	chr2	FALSE	FALSE
Trappc11	chr8	FALSE	FALSE
Zranb1	chr7	FALSE	FALSE
Pnp	chr14	FALSE	FALSE
Ppp1r1a	chr15	FALSE	FALSE
Zkscan7	chr9	FALSE	FALSE
Acbd3	chr1	FALSE	FALSE
Abhd10	chr16	FALSE	FALSE
Deup1	chr9	TRUE	FALSE
Ripk1	chr13	FALSE	FALSE
Tfrc	chr16	FALSE	FALSE
Dkc1	chrX	FALSE	FALSE
Serpina3f	chr12	FALSE	FALSE
Cfap44	chr16	FALSE	FALSE
Cdc25b	chr2	FALSE	FALSE
Notch3	chr17	TRUE	FALSE
Rnf126	chr10	FALSE	FALSE
Pde1c	chr6	FALSE	TRUE
Parp16	chr9	FALSE	FALSE
T2	chr17	TRUE	FALSE
Adgrf5	chr17	TRUE	FALSE
Fcgr2b	chr1	FALSE	FALSE
Nxn	chr11	FALSE	FALSE
9530077C05Rik	chr9	FALSE	FALSE
Apbb3	chr18	FALSE	FALSE
Uchl1	chr5	FALSE	FALSE
Spta1	chr1	FALSE	FALSE
Fbn2	chr18	TRUE	FALSE
Gm38119	chr3	FALSE	FALSE
Spag8	chr4	FALSE	FALSE
Dpp4	chr2	TRUE	FALSE
Tdrd9	chr12	FALSE	FALSE
Art3	chr5	TRUE	FALSE
Chgb	chr2	FALSE	FALSE
Amz2	chr11	FALSE	FALSE
Sco1	chr11	FALSE	FALSE
D16Ertd472e	chr16	TRUE	FALSE
H1f8	chr6	FALSE	FALSE
Slc8a1	chr17	FALSE	FALSE
Olfr1302	chr2	FALSE	FALSE
Hoxa13	chr6	TRUE	FALSE
Arl11	chr14	FALSE	FALSE
Wee1	chr7	FALSE	FALSE
Tdrd7	chr4	TRUE	FALSE
Crxos	chr7	FALSE	FALSE
Cct6b	chr11	FALSE	FALSE
Pak4	chr7	FALSE	FALSE
Gm13539	chr2	FALSE	FALSE
Hbb-y	chr7	FALSE	FALSE
Ubqln1	chr13	FALSE	FALSE
Fam181a	chr12	TRUE	FALSE
1700034E13Rik	chr18	FALSE	FALSE
Nsun7	chr5	TRUE	FALSE
Polh	chr17	FALSE	FALSE
Slc9a5	chr8	FALSE	FALSE
Hck	chr2	TRUE	FALSE
Magi1	chr6	FALSE	FALSE
Gm28729	chr9	FALSE	FALSE
Terb1	chr8	FALSE	FALSE
Gpalpp1	chr14	FALSE	FALSE
Hyal1	chr9	FALSE	FALSE
Zdhhc7	chr8	FALSE	FALSE
Rnf146	chr10	FALSE	FALSE
Rce1	chr19	FALSE	FALSE
Tspan8	chr10	FALSE	FALSE
Foxp2	chr6	TRUE	FALSE
Nek6	chr2	FALSE	FALSE
Ubd	chr17	TRUE	FALSE
Zfp703	chr8	FALSE	FALSE
Med28	chr5	FALSE	FALSE
Frmd3	chr4	TRUE	FALSE
Olfr1181	chr2	FALSE	FALSE
Opalin	chr19	FALSE	FALSE
Spred3	chr7	FALSE	FALSE
Spint4	chr2	FALSE	FALSE
Arhgap36	chrX	TRUE	FALSE
Xlr4b	chrX	FALSE	FALSE
Hfm1	chr5	FALSE	FALSE
Tor3a	chr1	FALSE	FALSE
Abhd4	chr14	FALSE	FALSE
Ndufs2	chr1	FALSE	FALSE
Cd226	chr18	FALSE	FALSE
Zfp42	chr8	FALSE	FALSE
Tbrg4	chr11	FALSE	FALSE
Abcc2	chr19	FALSE	FALSE
Tsc22d3	chrX	FALSE	FALSE
Usp6nl	chr2	FALSE	FALSE
Card19	chr13	FALSE	FALSE
Susd2	chr10	FALSE	FALSE
Vstm2a	chr11	FALSE	FALSE
Ttc5	chr14	FALSE	FALSE
Gca	chr2	FALSE	FALSE
Rnf113a2	chr12	FALSE	FALSE
Cd177	chr7	FALSE	FALSE
Crtc3	chr7	FALSE	FALSE
Fat4	chr3	TRUE	FALSE
Kcnu1	chr8	FALSE	FALSE
Prom1	chr5	FALSE	FALSE
Necab2	chr8	TRUE	FALSE
Clec2h	chr6	FALSE	FALSE
Klf5	chr14	TRUE	FALSE
Clrn2	chr5	FALSE	FALSE
Pigw	chr11	FALSE	FALSE
Tmem132d	chr5	TRUE	FALSE
Itgam	chr7	FALSE	FALSE
Slc38a8	chr8	TRUE	FALSE
Tbpl2	chr2	FALSE	FALSE
Wdr35	chr12	FALSE	FALSE
Ube2q2	chr9	FALSE	FALSE
Cep41	chr6	TRUE	FALSE
Bcl2l10	chr9	FALSE	FALSE
Olfr655	chr7	FALSE	FALSE
Grik1	chr16	TRUE	FALSE
Tmprss11a	chr5	FALSE	FALSE
Lrrc73	chr17	FALSE	FALSE
Snapc3	chr4	FALSE	FALSE
Matn4	chr2	TRUE	FALSE
Tlr4	chr4	FALSE	FALSE
2310022B05Rik	chr8	FALSE	FALSE
Cst3	chr2	FALSE	FALSE
Adamtsl1	chr4	FALSE	FALSE
Phyhip	chr14	FALSE	FALSE
Cd300lb	chr11	FALSE	FALSE
Efcab11	chr12	FALSE	FALSE
Rpl5	chr5	FALSE	FALSE
Zfp185	chrX	TRUE	FALSE
Olfr191	chr16	FALSE	FALSE
Gm37240	chr3	FALSE	TRUE
Rbp1	chr9	TRUE	FALSE
Olfr1513	chr14	FALSE	FALSE
Idh2	chr7	FALSE	FALSE
Cdhr1	chr14	TRUE	FALSE
Pcdhb14	chr18	FALSE	FALSE
Nab1	chr1	FALSE	FALSE
Mylk3	chr8	FALSE	FALSE
Batf2	chr19	FALSE	FALSE
Olfr819	chr10	FALSE	FALSE
Mlana	chr19	FALSE	FALSE
Tpi1	chr6	FALSE	FALSE
Cox4i1	chr8	FALSE	FALSE
Htr2a	chr14	TRUE	FALSE
Elmod2	chr8	FALSE	FALSE
Rps6kb2	chr19	FALSE	FALSE
A630095N17Rik	chr1	FALSE	FALSE
Olfr982	chr9	FALSE	FALSE
Slc50a1	chr3	FALSE	FALSE
Dcaf4	chr12	FALSE	FALSE
Map6d1	chr16	FALSE	FALSE
Cenpn	chr8	FALSE	FALSE
Zfp957	chr14	FALSE	FALSE
Simc1	chr13	FALSE	FALSE
9630041A04Rik	chr9	FALSE	FALSE
Slc2a4	chr11	FALSE	FALSE
Zfp280b	chr10	FALSE	FALSE
Fhit	chr14	FALSE	FALSE
Rnf112	chr11	FALSE	FALSE
Snw1	chr12	FALSE	FALSE
Tbc1d10c	chr19	FALSE	FALSE
Fgr	chr4	FALSE	FALSE
Gm20390	chr11	FALSE	FALSE
Gm49392	chr13	TRUE	FALSE
Hmgcs2	chr3	FALSE	FALSE
Ccnh	chr13	FALSE	FALSE
Gpr63	chr4	FALSE	FALSE
Tbc1d9	chr8	FALSE	FALSE
Tspan12	chr6	TRUE	FALSE
Ghrh	chr2	FALSE	FALSE
Gpr6	chr10	TRUE	FALSE
Alpi	chr1	TRUE	FALSE
Grp	chr18	TRUE	FALSE
Rbm43	chr2	FALSE	FALSE
Hoxd1	chr2	TRUE	FALSE
Clk3	chr9	FALSE	FALSE
Capn13	chr17	FALSE	FALSE
Lag3	chr6	FALSE	FALSE
Gm27027	chr2	FALSE	FALSE
Nxph2	chr2	TRUE	FALSE
Mfsd10	chr5	FALSE	FALSE
Fgf8	chr19	TRUE	FALSE
Vmn1r197	chr13	FALSE	FALSE
Nepn	chr10	FALSE	FALSE
Pigs	chr11	FALSE	FALSE
Luzp2	chr7	TRUE	FALSE
Olfr287	chr15	FALSE	FALSE
Il20ra	chr10	TRUE	FALSE
Scgb1b2	chr7	FALSE	FALSE
Pnma2	chr14	TRUE	FALSE
Aif1	chr17	FALSE	FALSE
Vmn1r4	chr6	FALSE	FALSE
Pla2g2c	chr4	FALSE	FALSE
Vmn2r105	chr17	FALSE	FALSE
Tmem132b	chr5	TRUE	FALSE
Crot	chr5	FALSE	FALSE
Nrgn	chr9	TRUE	FALSE
Raver1	chr9	FALSE	FALSE
Cox14	chr15	FALSE	FALSE
Taar7a	chr10	FALSE	FALSE
Rps27a	chr11	FALSE	FALSE
Gm8212	chr14	FALSE	FALSE
Il16	chr7	FALSE	FALSE
Psmb6	chr11	FALSE	FALSE
Myh6	chr14	TRUE	FALSE
Slc5a4b	chr10	FALSE	FALSE
Slc38a9	chr13	FALSE	FALSE
Marchf9	chr10	FALSE	FALSE
Vmn1r66	chr7	FALSE	FALSE
Lsm11	chr11	FALSE	FALSE
Olfr948	chr9	FALSE	FALSE
Trim65	chr11	FALSE	FALSE
Fzd5	chr1	TRUE	FALSE
Alg13	chrX	FALSE	FALSE
Arrdc2	chr8	FALSE	FALSE
Snrpd2	chr7	FALSE	FALSE
Tor2a	chr2	FALSE	FALSE
Glb1l	chr1	FALSE	FALSE
Ajap1	chr4	TRUE	FALSE
Cep120	chr18	FALSE	FALSE
Ttpal	chr2	FALSE	FALSE
Mfap4	chr11	FALSE	FALSE
Foxh1	chr15	FALSE	FALSE
Gtf2e1	chr16	FALSE	FALSE
Amn1	chr6	FALSE	FALSE
Irak1bp1	chr9	FALSE	FALSE
Rpain	chr11	FALSE	FALSE
Ddc	chr11	FALSE	FALSE
Etv5	chr16	FALSE	FALSE
Olfr1046	chr2	FALSE	FALSE
Cdca4	chr12	FALSE	FALSE
Mlf1	chr3	FALSE	FALSE
Zfp41	chr15	FALSE	FALSE
Meiob	chr17	TRUE	FALSE
Crhbp	chr13	TRUE	FALSE
Bcl2l2	chr14	FALSE	FALSE
Thrsp	chr7	FALSE	FALSE
Pbp2	chr6	FALSE	FALSE
Atg16l1	chr1	FALSE	FALSE
Nutm2	chr13	FALSE	FALSE
Ccdc85b	chr19	FALSE	FALSE
Spin2c	chrX	FALSE	FALSE
Ccdc40	chr11	FALSE	FALSE
Chchd5	chr2	FALSE	FALSE
Kctd10	chr5	FALSE	FALSE
Ndufv2	chr17	FALSE	FALSE
Grk2	chr19	FALSE	FALSE
Dnajc5b	chr3	FALSE	FALSE
Asnsd1	chr1	FALSE	FALSE
Gimap4	chr6	FALSE	FALSE
Zfp24	chr18	FALSE	FALSE
Olfr728	chr14	FALSE	FALSE
Tmed3	chr9	FALSE	FALSE
Smyd2	chr1	FALSE	FALSE
Nubp2	chr17	FALSE	FALSE
Kars	chr8	FALSE	FALSE
Mfsd4b1	chr10	FALSE	FALSE
Bpifb2	chr2	FALSE	FALSE
Dner	chr1	TRUE	FALSE
Gzma	chr13	FALSE	FALSE
1700013F07Rik	chr3	FALSE	FALSE
Gm572	chr4	FALSE	FALSE
Pkd1l1	chr11	FALSE	FALSE
Ndufb4	chr16	FALSE	FALSE
Pih1h3b	chrX	TRUE	FALSE
Mipep	chr14	FALSE	FALSE
Marveld1	chr19	FALSE	FALSE
Ecd	chr14	FALSE	FALSE
Coq9	chr8	FALSE	FALSE
Ube2v2	chr16	FALSE	FALSE
Olfr699	chr7	FALSE	FALSE
Acad12	chr5	FALSE	FALSE
Dpyd	chr3	FALSE	FALSE
Dnajc2	chr5	FALSE	FALSE
Gid8	chr2	FALSE	FALSE
Pak1	chr7	FALSE	FALSE
Slc7a5	chr8	FALSE	FALSE
Zim1	chr7	FALSE	FALSE
Olfr1330	chr4	FALSE	FALSE
Ypel2	chr11	FALSE	FALSE
Snx30	chr4	FALSE	FALSE
Tcea1	chr1	FALSE	FALSE
Olfr279	chr15	FALSE	FALSE
Marco	chr1	FALSE	FALSE
Ttf2	chr3	FALSE	FALSE
Elovl1	chr4	FALSE	FALSE
Zfp369	chr13	FALSE	FALSE
Lrrc31	chr3	FALSE	FALSE
Kif2a	chr13	FALSE	FALSE
Flvcr1	chr1	FALSE	FALSE
Piezo2	chr18	TRUE	FALSE
Oxtr	chr6	TRUE	FALSE
4930558C23Rik	chr3	FALSE	FALSE
Drp2	chrX	FALSE	FALSE
Gm15737	chr6	FALSE	FALSE
Cyb561d1	chr3	FALSE	FALSE
Bbof1	chr12	FALSE	FALSE
Olfr1055	chr2	FALSE	FALSE
Bin2	chr15	FALSE	FALSE
1700013G24Rik	chr4	FALSE	FALSE
Slc38a7	chr8	FALSE	FALSE
Smim8	chr4	FALSE	FALSE
Slc16a12	chr19	TRUE	FALSE
Rgl2	chr17	FALSE	FALSE
Shcbp1l	chr1	FALSE	FALSE
Saraf	chr8	FALSE	FALSE
Spa17	chr9	FALSE	FALSE
Mapk4	chr18	FALSE	FALSE
Parp12	chr6	FALSE	FALSE
Clta	chr4	FALSE	FALSE
Fbxo17	chr7	FALSE	FALSE
Rnf212b	chr14	FALSE	FALSE
Eya4	chr10	TRUE	FALSE
Syt8	chr7	FALSE	FALSE
Msra	chr14	FALSE	FALSE
Vmn1r51	chr6	FALSE	FALSE
Tat	chr8	FALSE	FALSE
Vmn1r56	chr7	FALSE	FALSE
Spata32	chr11	FALSE	FALSE
Xkr8	chr4	FALSE	FALSE
Dusp10	chr1	FALSE	FALSE
Gna11	chr10	FALSE	FALSE
Gm3448	chr17	FALSE	FALSE
Ttc32	chr12	FALSE	FALSE
Ivl	chr3	FALSE	FALSE
Olfr394	chr11	FALSE	FALSE
Olfr69	chr7	FALSE	FALSE
Cpne8	chr15	TRUE	FALSE
Mast4	chr13	TRUE	FALSE
