gene_name	chr	h3k27me3_overlap	mch_sig
Arsk	chr13	FALSE	FALSE
Ubxn8	chr8	FALSE	FALSE
Dnajc2	chr5	FALSE	FALSE
Septin2	chr1	FALSE	FALSE
Pard6b	chr2	FALSE	FALSE
Pdia3	chr2	FALSE	FALSE
Pth2r	chr1	TRUE	FALSE
Lmod2	chr6	FALSE	FALSE
Sema3c	chr5	TRUE	FALSE
Smad5	chr13	FALSE	FALSE
Grwd1	chr7	FALSE	FALSE
Trmt5	chr12	FALSE	FALSE
Eif6	chr2	FALSE	FALSE
Psme3	chr11	FALSE	FALSE
Olfr74	chr2	FALSE	FALSE
Sec61g	chr11	FALSE	FALSE
Emc9	chr14	FALSE	FALSE
Hmgcs2	chr3	FALSE	FALSE
Rnf20	chr4	FALSE	FALSE
Ms4a8a	chr19	FALSE	FALSE
Tada2b	chr5	FALSE	FALSE
Ecd	chr14	FALSE	FALSE
Dedd2	chr7	FALSE	FALSE
Zfp414	chr17	FALSE	FALSE
Hes5	chr4	FALSE	FALSE
Olfr20	chr11	FALSE	FALSE
Grifin	chr5	FALSE	FALSE
Atg16l1	chr1	FALSE	FALSE
Igfbp6	chr15	TRUE	FALSE
Gm10375	chr14	FALSE	FALSE
Tmem252	chr19	FALSE	FALSE
Usp43	chr11	TRUE	FALSE
Gm49661	chr8	FALSE	FALSE
Tpsg1	chr17	TRUE	FALSE
Vstm4	chr14	TRUE	FALSE
Vmn1r200	chr13	FALSE	FALSE
Bap1	chr14	FALSE	FALSE
Vmn1r180	chr7	FALSE	FALSE
Sct	chr7	FALSE	FALSE
Gata2	chr6	TRUE	FALSE
Tmem205	chr9	FALSE	FALSE
Olfr453	chr6	FALSE	FALSE
Olfr1026	chr2	FALSE	FALSE
Gfm2	chr13	FALSE	FALSE
Olfr66	chr7	FALSE	FALSE
Olfr1202	chr2	FALSE	FALSE
Slc35g1	chr19	FALSE	FALSE
Ptov1	chr7	FALSE	FALSE
Pon3	chr6	TRUE	FALSE
Plac8l1	chr18	FALSE	FALSE
Olfr1086	chr2	FALSE	FALSE
Rasa4	chr5	FALSE	FALSE
Tmem230	chr2	FALSE	FALSE
Myef2	chr2	FALSE	FALSE
Oxct2a	chr4	TRUE	FALSE
Olfr355	chr2	FALSE	FALSE
Flvcr1	chr1	FALSE	FALSE
Klf10	chr15	FALSE	FALSE
Il18r1	chr1	FALSE	FALSE
Stfa1	chr16	FALSE	FALSE
Scd2	chr19	FALSE	FALSE
Uhrf1bp1	chr17	FALSE	FALSE
Gm11565	chr11	FALSE	FALSE
Spn	chr7	FALSE	FALSE
Dcun1d1	chr3	FALSE	FALSE
Lix1	chr17	FALSE	FALSE
Nkx2-9	chr12	TRUE	FALSE
Slamf8	chr1	FALSE	FALSE
Olfr444	chr6	FALSE	FALSE
Rsad2	chr12	FALSE	FALSE
Arl4d	chr11	FALSE	FALSE
Tfrc	chr16	FALSE	FALSE
Adamtsl4	chr3	FALSE	FALSE
Olfr586	chr7	FALSE	FALSE
Commd7	chr2	FALSE	FALSE
Oxtr	chr6	TRUE	FALSE
Cisd2	chr3	FALSE	FALSE
Glp2r	chr11	FALSE	FALSE
H13	chr2	FALSE	FALSE
Vmn2r111	chr17	TRUE	FALSE
Smim6	chr11	FALSE	FALSE
Nradd	chr9	FALSE	FALSE
Syce2	chr8	FALSE	FALSE
Spats2l	chr1	TRUE	FALSE
Gm11938	chr11	FALSE	FALSE
Edf1	chr2	FALSE	FALSE
Calm5	chr13	FALSE	FALSE
Csf2ra	chr19	FALSE	FALSE
Xbp1	chr11	FALSE	FALSE
Galr3	chr15	FALSE	FALSE
Col18a1	chr10	TRUE	FALSE
Slc25a30	chr14	FALSE	FALSE
Slc2a10	chr2	TRUE	FALSE
Maf	chr8	FALSE	FALSE
Pdzk1ip1	chr4	TRUE	FALSE
Speer4a	chr5	FALSE	FALSE
Zfp146	chr7	FALSE	FALSE
Olfr736	chr14	FALSE	FALSE
Il22ra1	chr4	FALSE	FALSE
Nipal2	chr15	FALSE	FALSE
Eno1b	chr18	FALSE	FALSE
S100a4	chr3	FALSE	FALSE
Mmp28	chr11	FALSE	FALSE
F2rl2	chr13	FALSE	FALSE
Ormdl3	chr11	FALSE	FALSE
Decr2	chr17	FALSE	FALSE
B4galt2	chr4	FALSE	FALSE
Mtf1	chr4	FALSE	FALSE
Slc17a7	chr7	FALSE	FALSE
Nrsn2	chr2	TRUE	FALSE
Bok	chr1	TRUE	FALSE
Aadacl2fm3	chr3	FALSE	FALSE
Rmdn3	chr2	FALSE	FALSE
Cul9	chr17	FALSE	FALSE
Uncx	chr5	TRUE	FALSE
Lhb	chr7	TRUE	FALSE
Olfr850	chr9	FALSE	FALSE
Aifm3	chr16	FALSE	FALSE
Vps52	chr17	FALSE	FALSE
Mrgpra3	chr7	FALSE	FALSE
Stac3	chr10	FALSE	FALSE
Mesp1	chr7	TRUE	FALSE
Vmn1r214	chr13	FALSE	FALSE
Ywhah	chr5	FALSE	FALSE
Scel	chr14	TRUE	FALSE
Map3k1	chr13	FALSE	FALSE
Slc6a1	chr6	TRUE	FALSE
Sprr2j-ps	chr3	FALSE	FALSE
Olfr1180	chr2	FALSE	FALSE
4930578I06Rik	chr14	TRUE	FALSE
Defb6	chr8	FALSE	FALSE
Usp21	chr1	FALSE	FALSE
Klk9	chr7	TRUE	FALSE
Fgf10	chr13	TRUE	FALSE
Car7	chr8	FALSE	FALSE
Olfr1208	chr2	FALSE	FALSE
Gm12887	chr4	FALSE	FALSE
Phospho1	chr11	FALSE	FALSE
1700034E13Rik	chr18	FALSE	FALSE
Gcnt7	chr2	FALSE	FALSE
Znrf4	chr17	TRUE	FALSE
Olfr1356	chr10	FALSE	FALSE
Olfr657	chr7	FALSE	FALSE
Zscan5b	chr7	FALSE	FALSE
Spem1	chr11	FALSE	FALSE
Olfr597	chr7	FALSE	FALSE
Emx2	chr19	TRUE	FALSE
Mrpl44	chr1	FALSE	FALSE
Olfr52	chr2	FALSE	FALSE
Cdnf	chr2	FALSE	FALSE
Adcyap1	chr17	TRUE	FALSE
Gm9918	chr15	TRUE	FALSE
Lrrc74b	chr16	TRUE	FALSE
Selenop	chr15	FALSE	FALSE
Ache	chr5	FALSE	FALSE
Rbpms	chr8	TRUE	FALSE
Olfr273	chr4	FALSE	FALSE
Adamtsl2	chr2	TRUE	FALSE
Kif20a	chr18	FALSE	FALSE
Tex33	chr15	FALSE	FALSE
Aacs	chr5	FALSE	FALSE
Crisp4	chr1	FALSE	FALSE
Ipo8	chr6	FALSE	FALSE
Pou4f1	chr14	TRUE	FALSE
Gm9508	chr10	FALSE	FALSE
Vmn2r50	chr7	FALSE	FALSE
Orm2	chr4	TRUE	FALSE
Olfr677	chr7	FALSE	FALSE
Pthlh	chr6	TRUE	FALSE
Vmn2r22	chr6	FALSE	FALSE
P2ry1	chr3	TRUE	FALSE
Zdhhc7	chr8	FALSE	FALSE
Gm266	chr12	TRUE	FALSE
Fbxo15	chr18	FALSE	FALSE
Klk5	chr7	FALSE	FALSE
Ncam2	chr16	FALSE	FALSE
Olfr1221	chr2	FALSE	FALSE
Olfr1002	chr2	FALSE	FALSE
Olfr134	chr17	FALSE	FALSE
Sap130	chr18	FALSE	FALSE
Tmem64	chr4	FALSE	FALSE
Epx	chr11	FALSE	FALSE
Pcbd1	chr10	FALSE	FALSE
Slc27a2	chr2	TRUE	FALSE
Ndufa4l2	chr10	FALSE	FALSE
Chchd10	chr10	FALSE	FALSE
Olfr141	chr2	FALSE	FALSE
Ccdc96	chr5	FALSE	FALSE
Prr13	chr15	FALSE	FALSE
Gm38655	chr17	FALSE	FALSE
Krba1	chr6	FALSE	FALSE
Ss18l1	chr2	FALSE	FALSE
Cggbp1	chr16	FALSE	FALSE
2210010C04Rik	chr6	FALSE	FALSE
Grp	chr18	TRUE	FALSE
Itpripl2	chr7	TRUE	FALSE
Ddx25	chr9	FALSE	FALSE
Tmem203	chr2	FALSE	FALSE
Olfr1287	chr2	FALSE	FALSE
Zbp1	chr2	FALSE	FALSE
Slc22a15	chr3	FALSE	FALSE
Orm3	chr4	TRUE	FALSE
Errfi1	chr4	FALSE	FALSE
Asb17	chr3	FALSE	FALSE
Samd7	chr3	FALSE	FALSE
Agl	chr3	FALSE	FALSE
Scn2b	chr9	FALSE	FALSE
Ifi27l2a	chr12	TRUE	FALSE
Skint2	chr4	FALSE	FALSE
Fhod1	chr8	FALSE	FALSE
Trp53rka	chr2	FALSE	FALSE
A630095N17Rik	chr1	FALSE	FALSE
1700031L13Rik	chr5	FALSE	FALSE
Svs5	chr2	FALSE	FALSE
Rad9a	chr19	FALSE	FALSE
Smox	chr2	FALSE	FALSE
Ccdc116	chr16	FALSE	FALSE
Pcolce	chr5	TRUE	FALSE
Dusp12	chr1	FALSE	FALSE
Ddx28	chr8	FALSE	FALSE
Grk2	chr19	FALSE	FALSE
Fpgt	chr3	FALSE	FALSE
Tbc1d10b	chr7	FALSE	FALSE
Rpl12	chr2	FALSE	FALSE
1810037I17Rik	chr3	FALSE	FALSE
Ptafr	chr4	FALSE	FALSE
Gm50367	chr17	FALSE	FALSE
Psmd2	chr16	FALSE	FALSE
1810065E05Rik	chr11	FALSE	FALSE
Ttpa	chr4	TRUE	FALSE
Itih2	chr2	FALSE	FALSE
Pigyl	chr9	FALSE	FALSE
H2bl1	chr13	FALSE	FALSE
Olfr747	chr14	FALSE	FALSE
Rep15	chr6	FALSE	FALSE
H1f0	chr15	FALSE	FALSE
Actl7a	chr4	FALSE	FALSE
1700013F07Rik	chr3	FALSE	FALSE
Vmn2r29	chr7	FALSE	FALSE
Gstp1	chr19	FALSE	FALSE
Ano8	chr8	FALSE	FALSE
Olfr1157	chr2	FALSE	FALSE
Rpl36	chr17	FALSE	FALSE
Zfp873	chr10	FALSE	FALSE
Fut2	chr7	FALSE	FALSE
Olfr1438-ps1	chr19	FALSE	FALSE
Hoxd8	chr2	TRUE	FALSE
Pmvk	chr3	FALSE	FALSE
Sftpb	chr6	FALSE	FALSE
Prr23a2	chr9	FALSE	FALSE
Chek1	chr9	FALSE	FALSE
Olfr1082	chr2	FALSE	FALSE
Pdzk1	chr3	FALSE	FALSE
Gm4787	chr12	FALSE	FALSE
Lipt1	chr1	FALSE	FALSE
Gm9602	chr14	FALSE	FALSE
Layn	chr9	FALSE	FALSE
Zfp772	chr7	FALSE	FALSE
Gm2956	chr14	TRUE	FALSE
Adam34l	chr8	FALSE	FALSE
2310033P09Rik	chr11	FALSE	FALSE
Slc23a3	chr1	FALSE	FALSE
Ppp1r9b	chr11	FALSE	FALSE
Gm11127	chr17	FALSE	FALSE
Matn4	chr2	TRUE	FALSE
Tmc1	chr19	FALSE	FALSE
Aldh1a1	chr19	FALSE	FALSE
Cyp4a31	chr4	FALSE	FALSE
2010003K11Rik	chr19	FALSE	FALSE
Olfr1367	chr13	FALSE	FALSE
Gpr15	chr16	FALSE	FALSE
Enam	chr5	FALSE	FALSE
Npw	chr17	TRUE	FALSE
Taar7f	chr10	FALSE	FALSE
Gucy2g	chr19	FALSE	FALSE
Hoxd4	chr2	TRUE	FALSE
Bambi	chr18	FALSE	FALSE
Dstn	chr2	FALSE	FALSE
Naif1	chr2	FALSE	FALSE
Spdye4c	chr2	FALSE	FALSE
Tob2	chr15	FALSE	FALSE
Vps28	chr15	FALSE	FALSE
Poldip2	chr11	FALSE	FALSE
Mmachc	chr4	FALSE	FALSE
Stxbp6	chr12	TRUE	FALSE
Olfr800	chr10	FALSE	FALSE
Krtap11-1	chr16	FALSE	FALSE
Gm9999	chr7	FALSE	FALSE
Klrb1c	chr6	FALSE	FALSE
Htr5a	chr5	TRUE	FALSE
Olfr1251	chr2	FALSE	FALSE
Olfr1043	chr2	FALSE	FALSE
Snrpa1	chr7	FALSE	FALSE
Qpct	chr17	TRUE	FALSE
Idi1	chr13	FALSE	FALSE
Cldn17	chr16	FALSE	FALSE
Mcoln3	chr3	TRUE	FALSE
Yod1	chr1	FALSE	FALSE
Fgf17	chr14	TRUE	FALSE
Gm11563	chr11	FALSE	FALSE
Gpcpd1	chr2	FALSE	FALSE
Nkx2-1	chr12	TRUE	FALSE
Vmn2r105	chr17	FALSE	FALSE
Pabpc6	chr17	FALSE	FALSE
Abca5	chr11	FALSE	FALSE
Spcs2	chr7	FALSE	FALSE
Homez	chr14	FALSE	FALSE
Zfp94	chr7	FALSE	FALSE
Thap3	chr4	FALSE	FALSE
2310057J18Rik	chr10	FALSE	FALSE
Polr2f	chr15	FALSE	FALSE
Gm17631	chr6	FALSE	FALSE
Fdft1	chr14	FALSE	FALSE
Olfr649	chr7	FALSE	FALSE
Zdhhc24	chr19	FALSE	FALSE
Tmub1	chr5	FALSE	FALSE
Egfl8	chr17	FALSE	FALSE
Osgin2	chr4	FALSE	FALSE
Reg3b	chr6	FALSE	FALSE
Sh3bp1	chr15	FALSE	FALSE
Tmem184a	chr5	TRUE	FALSE
Tmem74b	chr2	TRUE	FALSE
Dmrt3	chr19	TRUE	FALSE
Meltf	chr16	FALSE	FALSE
Prl3c1	chr13	FALSE	FALSE
Calhm1	chr19	FALSE	FALSE
Gtpbp6	chr5	FALSE	FALSE
Olfr1275	chr2	FALSE	FALSE
Olfr458	chr6	FALSE	FALSE
Aip	chr19	FALSE	FALSE
Sebox	chr11	FALSE	FALSE
Ubald2	chr11	FALSE	FALSE
Pglyrp3	chr3	FALSE	FALSE
Ddhd2	chr8	FALSE	FALSE
1700094D03Rik	chr3	FALSE	FALSE
Ndufa2	chr18	FALSE	FALSE
Olfr945	chr9	FALSE	FALSE
Snw1	chr12	FALSE	FALSE
Ccdc71	chr9	FALSE	FALSE
Gm13420	chr2	TRUE	FALSE
Gm8206	chr14	TRUE	FALSE
Gm3285	chr10	FALSE	FALSE
Zfp213	chr17	FALSE	FALSE
Tob1	chr11	FALSE	FALSE
Gcsh	chr8	FALSE	FALSE
Plin4	chr17	FALSE	FALSE
Rps18-ps5	chr13	FALSE	FALSE
Tm4sf20	chr1	FALSE	FALSE
Crxos	chr7	FALSE	FALSE
Mrpl10	chr11	FALSE	FALSE
Fbxo22	chr9	FALSE	FALSE
Acadsb	chr7	FALSE	FALSE
Fgf3	chr7	TRUE	FALSE
Eaf1	chr14	FALSE	FALSE
Gid4	chr11	FALSE	FALSE
Acsm4	chr7	FALSE	FALSE
Preb	chr5	FALSE	FALSE
Paox	chr7	FALSE	FALSE
Pnpla5	chr15	FALSE	FALSE
Nob1	chr8	FALSE	FALSE
Vmn1r124	chr7	FALSE	FALSE
Ghsr	chr3	TRUE	FALSE
Bcl6b	chr11	FALSE	FALSE
Magohb	chr6	FALSE	FALSE
Cntnap1	chr11	FALSE	FALSE
4930544D05Rik	chr11	FALSE	FALSE
Gdf11	chr10	FALSE	FALSE
Sh2d7	chr9	FALSE	FALSE
Rasl10b	chr11	FALSE	FALSE
Vmn2r45	chr7	FALSE	FALSE
Ifna16	chr4	FALSE	FALSE
Sstr4	chr2	TRUE	FALSE
Ppm1l	chr3	FALSE	FALSE
Fgf7	chr2	FALSE	FALSE
Ddo	chr10	FALSE	FALSE
Fbxo17	chr7	FALSE	FALSE
Scpep1	chr11	FALSE	FALSE
Cyp2d12	chr15	FALSE	FALSE
Hyls1	chr9	FALSE	FALSE
Cnpy3	chr17	FALSE	FALSE
Olfr1141	chr2	FALSE	FALSE
Mucl1	chr15	FALSE	FALSE
F2rl3	chr8	FALSE	FALSE
Tmem33	chr5	FALSE	FALSE
Lman2l	chr1	FALSE	FALSE
Vmn1r61	chr7	FALSE	FALSE
Csn1s2a	chr5	FALSE	FALSE
Tex36	chr7	FALSE	FALSE
Fbl	chr7	FALSE	FALSE
Grsf1	chr5	FALSE	FALSE
Psmb8	chr17	TRUE	FALSE
Olfr1318	chr2	FALSE	FALSE
Zfp629	chr7	FALSE	FALSE
Dmp1	chr5	FALSE	FALSE
Fap	chr2	FALSE	FALSE
Sox10	chr15	TRUE	FALSE
Agxt	chr1	FALSE	FALSE
Gpt	chr15	FALSE	FALSE
Gm13088	chr4	FALSE	FALSE
Ccl9	chr11	FALSE	FALSE
Muc3a	chr5	FALSE	FALSE
Coq4	chr2	FALSE	FALSE
Tbpl2	chr2	FALSE	FALSE
Olfr1448	chr19	FALSE	FALSE
Thnsl2	chr6	FALSE	FALSE
Foxred1	chr9	FALSE	FALSE
Aph1c	chr9	FALSE	FALSE
Taar8c	chr10	FALSE	FALSE
Wdr26	chr1	FALSE	FALSE
Nelfa	chr5	FALSE	FALSE
Gm14226	chr2	FALSE	FALSE
Zc2hc1c	chr12	TRUE	FALSE
Rnase11	chr14	FALSE	FALSE
Abhd5	chr9	FALSE	FALSE
Stat2	chr10	FALSE	FALSE
Tsnax	chr8	FALSE	FALSE
Olfr370	chr8	FALSE	FALSE
Gm5916	chr9	FALSE	FALSE
Prss29	chr17	FALSE	FALSE
Cntrob	chr11	FALSE	FALSE
Gm4846	chr1	FALSE	FALSE
Itga8	chr2	TRUE	FALSE
Acta2	chr19	FALSE	FALSE
Cfap206	chr4	TRUE	FALSE
Gm26566	chr4	FALSE	FALSE
Eif3k	chr7	FALSE	FALSE
Gadd45g	chr13	FALSE	FALSE
Ptprd	chr4	FALSE	FALSE
Pcgf1	chr6	FALSE	FALSE
Raver1	chr9	FALSE	FALSE
Olfr346	chr2	FALSE	FALSE
Trim30a	chr7	FALSE	FALSE
Rbm12b1	chr4	FALSE	FALSE
Numb	chr12	FALSE	FALSE
Klrb1a	chr6	FALSE	FALSE
Abhd4	chr14	FALSE	FALSE
Gm16253	chr3	FALSE	FALSE
Chrna9	chr5	FALSE	FALSE
Vmn2r43	chr7	FALSE	FALSE
Pramef20	chr4	FALSE	FALSE
Plaat5	chr19	TRUE	FALSE
Zfp93	chr7	FALSE	FALSE
Pdcd2	chr17	FALSE	FALSE
Olfr1368	chr13	FALSE	FALSE
Olfr1298	chr2	FALSE	FALSE
Fes	chr7	FALSE	FALSE
Lyar	chr5	FALSE	FALSE
Omt2b	chr9	FALSE	FALSE
Gm27235	chr9	FALSE	FALSE
Ceacam12	chr7	FALSE	FALSE
Enkd1	chr8	FALSE	FALSE
Nr0b2	chr4	FALSE	FALSE
H1f8	chr6	FALSE	FALSE
Pld3	chr7	FALSE	FALSE
Chrnd	chr1	FALSE	FALSE
Micu1	chr10	FALSE	FALSE
Olfr1449	chr19	FALSE	FALSE
Spast	chr17	FALSE	FALSE
Cyp2d9	chr15	FALSE	FALSE
Morn4	chr19	FALSE	FALSE
BC048671	chr6	FALSE	FALSE
Ccn1	chr3	TRUE	FALSE
Mutyh	chr4	FALSE	FALSE
Serpina11	chr12	FALSE	FALSE
Acaa1a	chr9	FALSE	FALSE
Aprt	chr8	FALSE	FALSE
Vmn1r4	chr6	FALSE	FALSE
Ctsr	chr13	FALSE	FALSE
Mfsd1	chr3	FALSE	FALSE
Gm17949	chr17	FALSE	FALSE
Klrd1	chr6	FALSE	FALSE
Nip7	chr8	FALSE	FALSE
Fam243	chr16	FALSE	FALSE
Vmn2r38	chr7	FALSE	FALSE
Dnaaf2	chr12	FALSE	FALSE
Gm5591	chr7	FALSE	FALSE
Vmn2r108	chr17	FALSE	FALSE
Srsf10	chr4	FALSE	FALSE
Sh3glb1	chr3	FALSE	FALSE
Rwdd2a	chr9	FALSE	FALSE
Nelfe	chr17	FALSE	FALSE
Zfp787	chr7	FALSE	FALSE
Elmod3	chr6	FALSE	FALSE
Slc52a3	chr2	TRUE	FALSE
Olfr135	chr17	FALSE	FALSE
Gabra6	chr11	FALSE	FALSE
Spry4	chr18	FALSE	FALSE
Ndufv2	chr17	FALSE	FALSE
Gm17416	chr2	FALSE	FALSE
Timm10	chr2	FALSE	FALSE
Rnf169	chr7	FALSE	FALSE
BC003965	chr17	FALSE	FALSE
Olfr860	chr9	FALSE	FALSE
Znrf3	chr11	FALSE	FALSE
Olfr1132	chr2	FALSE	FALSE
Ift46	chr9	FALSE	FALSE
Olfr204	chr16	FALSE	FALSE
Ltb	chr17	TRUE	FALSE
Terf2ip	chr8	FALSE	FALSE
Eno1	chr4	FALSE	FALSE
Mgmt	chr7	TRUE	FALSE
Ccdc182	chr11	TRUE	FALSE
Gm10801	chr2	FALSE	FALSE
Gzmc	chr14	FALSE	FALSE
Atp5l	chr9	FALSE	FALSE
0610030E20Rik	chr6	FALSE	FALSE
Vmn1r12	chr6	FALSE	FALSE
Fam110a	chr2	FALSE	FALSE
Tmem184c	chr8	FALSE	FALSE
Adh5	chr3	FALSE	FALSE
Klf4	chr4	TRUE	FALSE
Olfr1501	chr19	FALSE	FALSE
St8sia2	chr7	TRUE	FALSE
Cd300c2	chr11	FALSE	FALSE
Olfr290	chr7	FALSE	FALSE
Insm2	chr12	TRUE	FALSE
Apopt1	chr12	FALSE	FALSE
Dusp14	chr11	FALSE	FALSE
Rpl28	chr7	FALSE	FALSE
Abca3	chr17	FALSE	FALSE
Olfr669	chr7	FALSE	FALSE
Rln1	chr19	FALSE	FALSE
Vsig8	chr1	TRUE	FALSE
Uchl1	chr5	FALSE	FALSE
Cldn4	chr5	TRUE	FALSE
Cd68	chr11	FALSE	FALSE
Pomp	chr5	FALSE	FALSE
Riox1	chr12	FALSE	FALSE
Defa25	chr8	FALSE	FALSE
Fxyd3	chr7	FALSE	FALSE
Lrrc31	chr3	FALSE	FALSE
Spaca4	chr7	FALSE	FALSE
Hebp2	chr10	FALSE	FALSE
Etl4	chr2	TRUE	FALSE
Phf5a	chr15	FALSE	FALSE
Car9	chr4	FALSE	FALSE
Dipk1b	chr2	FALSE	FALSE
Gip	chr11	TRUE	FALSE
Dgkq	chr5	FALSE	FALSE
Cd177	chr7	FALSE	FALSE
Tlx2	chr6	TRUE	FALSE
Rps23rg1	chr8	FALSE	FALSE
Pelp1	chr11	FALSE	FALSE
Olfr1153	chr2	FALSE	FALSE
Gm10320	chr13	TRUE	FALSE
Bub1	chr2	FALSE	FALSE
Opalin	chr19	FALSE	FALSE
Tmed1	chr9	FALSE	FALSE
Mnt	chr11	FALSE	FALSE
Ptgr2	chr12	FALSE	FALSE
Ppp1r1a	chr15	FALSE	FALSE
Jph4	chr14	FALSE	FALSE
Gde1	chr7	FALSE	FALSE
Atp5g3	chr2	FALSE	FALSE
Smim24	chr10	FALSE	FALSE
Taar6	chr10	FALSE	FALSE
Ddit4	chr10	FALSE	FALSE
Mlf1	chr3	FALSE	FALSE
Gpalpp1	chr14	FALSE	FALSE
Trp53i11	chr2	FALSE	FALSE
Atp5o	chr16	FALSE	FALSE
Scgb3a1	chr11	FALSE	FALSE
Olfr1034	chr2	FALSE	FALSE
Capg	chr6	FALSE	FALSE
Dis3l	chr9	FALSE	FALSE
Urad	chr5	TRUE	FALSE
Ugt3a2	chr15	FALSE	FALSE
Gm4884	chr7	FALSE	FALSE
Usp17le	chr7	FALSE	FALSE
Adh1	chr3	FALSE	FALSE
Lsm11	chr11	FALSE	FALSE
Nlrc4	chr17	FALSE	FALSE
Pramef25	chr4	FALSE	FALSE
B020004J07Rik	chr4	FALSE	FALSE
Spint5	chr2	FALSE	FALSE
Ndor1	chr2	FALSE	FALSE
Tex12	chr9	FALSE	FALSE
Fbp2	chr13	FALSE	FALSE
Cyp2f2	chr7	FALSE	FALSE
Ccdc51	chr9	FALSE	FALSE
Gdf5	chr2	FALSE	FALSE
Akr1b8	chr6	FALSE	FALSE
Ccdc103	chr11	FALSE	FALSE
Smok2a	chr17	FALSE	FALSE
Zfp369	chr13	FALSE	FALSE
Chmp5	chr4	FALSE	FALSE
Lilrb4a	chr10	FALSE	FALSE
Plod2	chr9	TRUE	FALSE
Ninj1	chr13	FALSE	FALSE
Itga3	chr11	FALSE	FALSE
Commd8	chr5	FALSE	FALSE
Gm9833	chr3	TRUE	FALSE
Tmem240	chr4	FALSE	FALSE
Ddx19b	chr8	FALSE	FALSE
Spink8	chr9	FALSE	FALSE
Vax1	chr19	TRUE	FALSE
Slc38a7	chr8	FALSE	FALSE
Amer3	chr1	FALSE	FALSE
Lrrc8e	chr8	FALSE	FALSE
Ms4a5	chr19	FALSE	FALSE
Hnrnpa2b1	chr6	FALSE	FALSE
Pdha2	chr3	FALSE	FALSE
Cebpa	chr7	TRUE	FALSE
Fpr-rs3	chr17	FALSE	FALSE
Six2	chr17	TRUE	FALSE
Atad1	chr19	FALSE	FALSE
Akr1c12	chr13	FALSE	FALSE
Sf3b5	chr10	FALSE	FALSE
1700057G04Rik	chr9	FALSE	FALSE
Dcun1d2	chr8	FALSE	FALSE
Metrn	chr17	FALSE	FALSE
Ndufaf3	chr9	FALSE	FALSE
Ap2m1	chr16	FALSE	FALSE
Crygb	chr1	FALSE	FALSE
Ppp1r37	chr7	FALSE	FALSE
Olfr1311	chr2	FALSE	FALSE
Rnf34	chr5	FALSE	FALSE
Atp1b2	chr11	FALSE	FALSE
Krtap4-8	chr11	FALSE	FALSE
Trappc3	chr4	FALSE	FALSE
Olfr1231	chr2	FALSE	FALSE
Chd1l	chr3	FALSE	FALSE
Lcn8	chr2	FALSE	FALSE
Xdh	chr17	FALSE	FALSE
Sytl2	chr7	TRUE	FALSE
Fcer1g	chr1	FALSE	FALSE
Olfr731	chr14	FALSE	FALSE
Olfr828	chr9	FALSE	FALSE
Olfr729	chr14	FALSE	FALSE
4930572O03Rik	chr5	FALSE	FALSE
Muc1	chr3	FALSE	FALSE
Gm15737	chr6	FALSE	FALSE
Wnt8b	chr19	TRUE	FALSE
Akap8	chr17	FALSE	FALSE
Tnnc2	chr2	FALSE	FALSE
Olfr839-ps1	chr9	FALSE	FALSE
Vmn1r224	chr17	FALSE	FALSE
Cabs1	chr5	FALSE	FALSE
Rhpn1	chr15	FALSE	FALSE
Fam25c	chr14	FALSE	FALSE
Ahnak	chr19	TRUE	FALSE
Meox2	chr12	TRUE	FALSE
Micos13	chr17	FALSE	FALSE
Olfr62	chr4	FALSE	FALSE
Phf1	chr17	FALSE	FALSE
Tlcd2	chr11	FALSE	FALSE
Olfr785	chr10	FALSE	FALSE
Ttk	chr9	FALSE	FALSE
Hbb-bh2	chr7	FALSE	FALSE
Pigc	chr1	FALSE	FALSE
Cntn3	chr6	TRUE	FALSE
Cped1	chr6	TRUE	FALSE
Cops7b	chr1	FALSE	FALSE
Krt40	chr11	FALSE	FALSE
Oxld1	chr11	FALSE	FALSE
Adamts5	chr16	TRUE	FALSE
Lsm8	chr6	FALSE	FALSE
Pate9	chr9	FALSE	FALSE
Tmem265	chr7	FALSE	FALSE
Tprg	chr16	FALSE	FALSE
Olfr1353	chr10	FALSE	FALSE
Olfr137	chr17	FALSE	FALSE
Ilf2	chr3	FALSE	FALSE
Trim62	chr4	FALSE	FALSE
Kctd10	chr5	FALSE	FALSE
Hmgn2	chr4	FALSE	FALSE
Gm38999	chr7	FALSE	FALSE
Olfr1029	chr2	FALSE	FALSE
Tulp1	chr17	TRUE	FALSE
Ywhab	chr2	FALSE	FALSE
Gemin4	chr11	FALSE	FALSE
Ppt1	chr4	FALSE	FALSE
Olfr823	chr10	FALSE	FALSE
Kcng3	chr17	TRUE	FALSE
Nhp2	chr11	FALSE	FALSE
Extl2	chr3	FALSE	FALSE
Theg	chr10	FALSE	FALSE
Tmem109	chr19	FALSE	FALSE
Edn1	chr13	TRUE	FALSE
Fam83c	chr2	FALSE	FALSE
Siae	chr9	TRUE	FALSE
Tcp10b	chr17	FALSE	FALSE
Maneal	chr4	FALSE	FALSE
Bola2	chr7	FALSE	FALSE
Wfdc15b	chr2	FALSE	FALSE
Trib1	chr15	FALSE	FALSE
Sco1	chr11	FALSE	FALSE
Twist1	chr12	TRUE	FALSE
Atp6v0b	chr4	FALSE	FALSE
Myh1	chr11	FALSE	FALSE
Elmod2	chr8	FALSE	FALSE
Acot2	chr12	FALSE	FALSE
