gene_name	gene_id	chr	start	end	gene_length	mch_ctrl	mch_mut	mch_diff	edger_logFC	edger_fdr	mch_sig	mecp2_fold	mecp2_fdr	mecp2_min_fdr	mecp2_n_peaks	mecp2_n_sig	mecp2_has_sig	mecp2_sig	mecp2_direction	group	k119ub_fold	k119ub_fdr	k119ub_min_fdr	k119ub_n_peaks	k119ub_n_sig	k119ub_has_sig	k27me3_fold	k27me3_fdr	k27me3_min_fdr	k27me3_n_peaks	k27me3_n_sig	k27me3_has_sig	k27ac_fold	k27ac_fdr	k27ac_min_fdr	k27ac_n_peaks	k27ac_n_sig	k27ac_has_sig	atac_fold	atac_fdr	atac_min_fdr	atac_n_peaks	atac_n_sig	atac_has_sig	k119ub_gb_ctrl_signal	k119ub_gb_mut_signal	k119ub_gb_log2fc	k119ub_gb_class	in_mecp2_no_mch	k119ub_signal_gain	k119ub_peak_gain
Zfp42	ENSMUSG00000051176.6	chr8	43295062	43306980	11918	0.0128997720173196	0.0149414593683485	0.00204168735102887	0.0649280386605341	0.815468425400747	FALSE	-0.0371375304606552	1	0.571718552843118	5	0	FALSE	FALSE	Unchanged	Neither	-0.41932843	0.011343434	0.011343434	1	1	TRUE	-0.253422641120446	0.265212115912036	0.265212115912036	1	0	FALSE	NA	NA	NA	NA	NA	NA	0.168713257509961	0.4944153672533	0.4944153672533	1	0	FALSE	0.479616	0.319674	-0.374329	quantifiable	FALSE	FALSE	FALSE
Rnf126	ENSMUSG00000035890.9	chr10	79758514	79766952	8438	0.0144202136486429	0.0170369576159244	0.00261674396728151	0.0661190036426315	0.815542232607154	FALSE	-0.0645577231560759	0.734008792672646	0.734008792672646	2	0	FALSE	FALSE	Unchanged	Neither	0.204242173	0.300607325	0.300607325	1	0	FALSE	NA	NA	NA	NA	NA	NA	-0.0887263124207809	0.577033981538506	0.577033981538506	1	0	FALSE	-0.0278474517779426	0.892689368277476	0.872687403016239	2	0	FALSE	0.969037	0.724438	-0.332191	quantifiable	FALSE	FALSE	FALSE
Arhgap17	ENSMUSG00000030766.15	chr7	123279217	123369915	90698	0.0178937086629418	0.0196371044892078	0.00174339582626602	-0.0198236602891089	0.815641867430852	FALSE	-0.00865298062128334	1	0.480293777669652	11	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.753489442078214	6.88338980380432e-06	6.88338980380432e-06	1	1	TRUE	-0.333687796299288	0.0753105351669173	0.0753105351669173	2	0	FALSE	0.908123	0.775059	-0.18103	quantifiable	FALSE	FALSE	NA
Rhox11	ENSMUSG00000051038.10	chrX	38076593	38085141	8548	0.0136411675880848	0.0181277423869276	0.00448657479884288	0.0868635143497698	0.815697190162161	FALSE	-0.0856170385986264	1	1	2	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.480958	0.495743	0.030105	quantifiable	FALSE	TRUE	NA
Cetn2	ENSMUSG00000031347.12	chrX	72913531	72918411	4880	0.0117467389878664	0.0136658953289237	0.00191915634105725	0.132520119632038	0.815697190162161	FALSE	-0.0651723321928726	0.760032747433239	0.760032747433239	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.601732	1.337188	0.922006	quantifiable	FALSE	TRUE	NA
Krt10	ENSMUSG00000019761.10	chr11	99385253	99389364	4111	0.0121343702871261	0.0138565811716171	0.00172221088449103	0.117195361410106	0.815707477331414	FALSE	0.0322677082414086	0.880071427613526	0.880071427613526	3	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	-0.210008893828982	0.386760169657721	0.204788725120087	2	0	FALSE	0.36270106711589	0.0384850182325291	0.0384850182325291	1	1	TRUE	0.164392548284457	0.495035157494257	0.495035157494257	1	0	FALSE	0.56452	0.754051	0.312103	quantifiable	FALSE	TRUE	NA
Pnkp	ENSMUSG00000002963.17	chr7	44857138	44862992	5854	0.0147327229798742	0.0144820315643233	-0.000250691415550822	-0.0876886279456057	0.815707477331414	FALSE	0.0310896963602663	0.866479759947071	0.866479759947071	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.154003853867029	0.251579956187468	0.251579956187468	2	0	FALSE	0.33908651949428	0.0543196657762538	0.0543196657762538	2	0	FALSE	1.115091	0.867877	-0.295364	quantifiable	FALSE	FALSE	NA
Clec2h	ENSMUSG00000030364.6	chr6	128662384	128677374	14990	0.0118264734947716	0.0132848945212349	0.00145842102646336	-0.0645800849208498	0.815733563497188	FALSE	-0.00507429557672931	1	0.911454278171412	3	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.337768	0.218842	-0.345796	one_condition	FALSE	FALSE	NA
Zfp580	ENSMUSG00000055633.6	chr7	5051537	5053723	2186	0.0128522791299283	0.0138822100408302	0.00102993091090191	-0.188538186989473	0.815733563497188	FALSE	-0.0194066714944939	0.942457851116911	0.111051739586771	3	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.108779640938922	0.51226985853095	0.51226985853095	1	0	FALSE	1.893097	3.286669	0.730678	quantifiable	FALSE	TRUE	NA
Pspn	ENSMUSG00000002664.2	chr17	56999456	57000018	562	0.0329641172175146	0.0273991112240784	-0.00556500599343624	-0.189407982275505	0.815749633920303	FALSE	-0.0193980822702784	0.93670107546593	0.905963430267812	2	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.680285	1.324009	0.778069	quantifiable	FALSE	TRUE	NA
Rab42	ENSMUSG00000089687.2	chr4	132302196	132303385	1189	0.0203313640335594	0.0177193231274479	-0.00261204090611151	0.192156992159179	0.815803822135434	FALSE	-0.0206800109567626	0.937792288728607	0.823612076650731	4	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.233681858266177	0.293208697174383	0.293208697174383	1	0	FALSE	2.023587	2.409587	0.229007	quantifiable	FALSE	TRUE	NA
Kcnv1	ENSMUSG00000022342.6	chr15	45106283	45114920	8637	0.0134513460392937	0.0160078266331036	0.00255648059380997	0.0757520220634035	0.815915104861143	FALSE	-0.0124711443828099	0.958646299553672	9.07727814386234e-05	15	4	TRUE	FALSE	Unchanged	Neither	0.137881481	0.327254837	2.47e-16	7	6	TRUE	-0.500491499021208	0.0217659490326276	4.20902299347022e-09	4	3	TRUE	NA	NA	NA	NA	NA	NA	0.697751777097697	0.00442218155563857	2.24194054359793e-05	4	3	TRUE	1.291027	1.246022	-0.043616	quantifiable	FALSE	FALSE	FALSE
Rraga	ENSMUSG00000070934.6	chr4	86575667	86577285	1618	0.0160220799318434	0.0134049759211578	-0.00261710401068559	-0.201232213241041	0.815915104861143	FALSE	0.00290695980023198	0.990784571126839	0.990784571126839	1	0	FALSE	FALSE	Unchanged	Neither	0.652823924	7.15e-06	7.15e-06	1	1	TRUE	NA	NA	NA	NA	NA	NA	0.0557322635298302	0.702870584602581	0.702870584602581	1	0	FALSE	0.038455969257987	0.832505057439975	0.832505057439975	1	0	FALSE	2.443901	3.018273	0.281661	quantifiable	FALSE	TRUE	TRUE
Pax6	ENSMUSG00000027168.21	chr2	105668899	105697364	28465	0.0177100206035059	0.0201740418066604	0.00246402120315454	0.0411338305693934	0.815915104861143	FALSE	0.0136350917445702	0.94255144468001	1.10292972523319e-16	14	6	TRUE	FALSE	Unchanged	Neither	0.618720409	1.13e-15	8.92e-42	4	3	TRUE	1.26838732334469	3.91498006392399e-09	3.91498006392399e-09	1	1	TRUE	-0.347597005621867	0.0213462342547017	4.59410537654118e-26	6	3	TRUE	-0.627574020892824	0.00589416253960688	0.00589416253960688	13	1	TRUE	3.831661	5.455416	0.486188	quantifiable	FALSE	TRUE	TRUE
4933436I01Rik	ENSMUSG00000025288.1	chrX	67919863	67921450	1587	0.0184045128518322	0.0169992259448211	-0.0014052869070111	-0.185471481423942	0.815927539814473	FALSE	0.101709466353171	1	0.990275016846756	3	0	FALSE	FALSE	Unchanged	Neither	0.966317059	1.31e-09	1.31e-09	2	2	TRUE	NA	NA	NA	NA	NA	NA	-1.41291640432841	1.28207008171514e-16	1.28207008171514e-16	1	1	TRUE	-0.691563130652197	0.00470402829841038	0.00470402829841038	3	3	TRUE	1.272875	1.989756	0.565719	quantifiable	FALSE	TRUE	TRUE
Pim2	ENSMUSG00000031155.17	chrX	7878261	7883432	5171	0.0139648409489752	0.0202101374811347	0.0062452965321594	0.107949136288854	0.815927539814473	FALSE	-0.0315853449179312	0.875108077739514	0.875108077739514	2	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0217697339042649	0.901056803185484	0.901056803185484	1	0	FALSE	-0.00850161483523009	0.966209197086057	0.458770871735137	2	0	FALSE	0.879224	1.25253	0.421733	quantifiable	FALSE	TRUE	NA
Slc35a5	ENSMUSG00000022664.11	chr16	45139572	45158706	19134	0.0134084182818292	0.0151184506276357	0.00171003234580645	-0.0475188703046166	0.816027570363055	FALSE	-0.00933458451647044	0.968893883030909	0.743295829250568	3	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0272029718776164	0.89271056420234	0.89271056420234	1	0	FALSE	0.870532	1.156352	0.335752	quantifiable	FALSE	TRUE	NA
Myod1	ENSMUSG00000009471.4	chr7	46376473	46379099	2626	0.0207866486288329	0.0224012412132494	0.00161459258441651	-0.128895228905754	0.816219583589278	FALSE	-0.0333087438578222	0.842840928885426	0.392518016341046	10	0	FALSE	FALSE	Unchanged	Neither	-0.197435239	0.093572491	0.093572491	2	0	FALSE	-0.0821869755510741	0.75556551184044	0.183145230714875	2	0	FALSE	NA	NA	NA	NA	NA	NA	0.458645490733256	0.0494871550474409	0.00117966145503107	4	3	TRUE	5.259751	4.790751	-0.129078	quantifiable	FALSE	FALSE	FALSE
Cblc	ENSMUSG00000040525.13	chr7	19778880	19796809	17929	0.0146449869921671	0.0158350536408143	0.00119006664864726	-0.0528104293968603	0.816461699932487	FALSE	-0.0440446854243908	0.826836029500441	0.807439465215051	6	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	0.0119100762466047	0.967208550957373	0.967208550957373	1	0	FALSE	NA	NA	NA	NA	NA	NA	0.071839194089363	0.73929873091186	0.355993574100751	2	0	FALSE	0.74525	0.533974	-0.356288	quantifiable	FALSE	FALSE	NA
Phykpl	ENSMUSG00000020359.13	chr11	51584756	51604489	19733	0.0116740130280219	0.0140079998685355	0.00233398684051363	-0.0536252037674738	0.816613385073102	FALSE	-0.0251749362535999	0.89358516899086	0.349856946126156	4	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0345357795250438	0.84831738273524	0.84831738273524	1	0	FALSE	0.0555661014831781	0.757746962703694	0.0216719262098034	2	1	TRUE	0.534061	0.548877	0.028062	quantifiable	FALSE	TRUE	NA
Zfp429	ENSMUSG00000078994.9	chr13	67387904	67399819	11915	0.00974137480145282	0.0115577658147105	0.0018163910132577	0.0801470723465532	0.816613385073102	FALSE	-0.0135639546356361	1	1	2	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.194948170493479	0.272152643143972	0.272152643143972	1	0	FALSE	0.434944	0.699629	0.489529	quantifiable	FALSE	TRUE	NA
Porcn	ENSMUSG00000031169.13	chrX	8193847	8206525	12678	0.0131304997947148	0.0131973037338304	6.68039391155985e-05	-0.0707171648024574	0.816643810262207	FALSE	-0.0242985570601305	0.901739851071953	0.859912583125899	3	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0129656096771163	0.935017460572865	0.389942366751455	3	0	FALSE	0.0700909971401485	0.69786907432936	0.350886672740026	2	0	FALSE	0.732075	1.000735	0.358524	quantifiable	FALSE	TRUE	NA
Lrrc59	ENSMUSG00000020869.8	chr11	94629766	94645216	15450	0.0121768911096097	0.0144679997536668	0.00229110864405705	0.0530630899570923	0.816840141233639	FALSE	-0.0774092081744453	0.742754581000104	0.742754581000104	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.462373	0.343129	-0.276988	quantifiable	FALSE	FALSE	NA
Mlana	ENSMUSG00000024806.4	chr19	29697823	29708634	10811	0.0125129340015027	0.0149696253400886	0.00245669133858599	-0.0634264242447257	0.816840141233639	FALSE	0.046631776301634	0.853151217745587	0.853151217745587	3	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.174591742928653	0.403246436458345	0.403246436458345	1	0	FALSE	0.68256	0.610364	-0.120247	quantifiable	FALSE	FALSE	NA
Naa38	ENSMUSG00000059278.9	chr11	69395486	69396680	1194	0.0156280703513845	0.0202995186144928	0.00467144826310838	0.201756662609662	0.816840141233639	FALSE	-0.0150364944214877	0.943787046832545	0.943787046832545	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.194470398684687	0.143761846158249	0.143761846158249	1	0	FALSE	0.124571768389773	0.47799668341491	0.47799668341491	1	0	FALSE	2.404129	2.62693	0.117558	quantifiable	FALSE	TRUE	NA
Cpt1b	ENSMUSG00000078937.8	chr15	89416404	89425863	9459	0.0154172544678102	0.0167742885603495	0.00135703409253929	-0.074839987660015	0.817084977468197	FALSE	-0.0465103537946608	0.832756188293186	0.820666101769848	5	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.871906763016436	0.000348074202041463	0.000348074202041463	1	1	TRUE	1.105423	0.882441	-0.265699	quantifiable	FALSE	FALSE	NA
Stk35	ENSMUSG00000037885.18	chr2	129800516	129832287	31771	0.0141758955972495	0.0150108979702866	0.000835002373037111	-0.0408285840660278	0.81716279988728	FALSE	-0.0189536916861309	0.927695926825693	0.443964751197546	15	0	FALSE	FALSE	Unchanged	Neither	0.685201513	2.9e-05	3.11e-15	4	4	TRUE	NA	NA	NA	NA	NA	NA	0.0308373788050668	0.844141468607582	3.55313621269836e-05	3	1	TRUE	0.142438201349936	0.395785470605617	0.187554649627227	11	0	FALSE	1.583689	2.023454	0.314734	quantifiable	FALSE	TRUE	TRUE
Zfp692	ENSMUSG00000037243.17	chr11	58307068	58314627	7559	0.0168196495189137	0.0177078240141773	0.000888174495263572	0.0713744365016413	0.817168187013504	FALSE	-0.0169459092472817	0.936706599880632	0.42345649702645	10	0	FALSE	FALSE	Unchanged	Neither	0.409228293	0.012761389	0.012761389	1	1	TRUE	NA	NA	NA	NA	NA	NA	-0.0798634002628477	0.656702445933884	0.656702445933884	1	0	FALSE	-0.00585889849861874	0.978871058387022	0.62888080796643	5	0	FALSE	1.444563	1.529757	0.072001	quantifiable	FALSE	TRUE	TRUE
Slc10a2	ENSMUSG00000023073.2	chr8	5083218	5105351	22133	0.022632852174746	0.0261245644830873	0.00349171230834129	0.0374224579381324	0.817300061346486	FALSE	-0.0851690379699555	0.697660155209935	3.876139412614e-10	28	4	TRUE	FALSE	Unchanged	Neither	0.534388546	4.04e-05	2.91e-13	9	9	TRUE	-0.0612922348073877	0.833557445362875	0.681639045783414	3	0	FALSE	-0.290855783845571	0.265842278513708	0.000889235904286847	2	1	TRUE	1.29655758666128	7.2984056836756e-06	7.2984056836756e-06	10	2	TRUE	0.927993	0.880844	-0.060492	quantifiable	FALSE	FALSE	TRUE
Kcnj9	ENSMUSG00000038026.12	chr1	172320500	172329318	8818	0.0147960460343379	0.0174436220087625	0.00264757597442455	-0.0704866584270156	0.817502764938455	FALSE	-0.00437671702755899	0.985316998497668	0.736840930860754	2	0	FALSE	FALSE	Unchanged	Neither	0.745417235	4.35e-09	4.35e-09	1	1	TRUE	NA	NA	NA	NA	NA	NA	-0.121572174606308	0.433845073776848	0.433845073776848	2	0	FALSE	-0.217881393619595	0.18221836876378	0.18221836876378	4	0	FALSE	2.34505	2.683815	0.178947	quantifiable	FALSE	TRUE	TRUE
Zfp784	ENSMUSG00000043290.6	chr7	5034438	5038446	4008	0.0142485584669864	0.0150573906586486	0.000808832191662218	-0.103612827253124	0.817502764938455	FALSE	-0.0200874736996132	0.926802521264686	0.900310386539119	3	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.171852423635719	0.288567280785555	0.288567280785555	1	0	FALSE	0.112566998969346	0.511275480399654	0.511275480399654	1	0	FALSE	0.701065	0.802487	0.15067	quantifiable	FALSE	TRUE	NA
Impdh2	ENSMUSG00000062867.13	chr9	108560285	108565584	5299	0.0133570737661375	0.0137013040840916	0.000344230317954079	-0.0927561399966491	0.817703336875437	FALSE	-0.213059717203075	0.3954419339817	0.3954419339817	3	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.160880747834599	0.345270220668783	0.345270220668783	1	0	FALSE	0.799668	0.707474	-0.136687	quantifiable	FALSE	FALSE	NA
Ttll13	ENSMUSG00000045467.13	chr7	80246375	80260821	14446	0.0140442180968918	0.0159595196605167	0.00191530156362494	-0.0523769608162177	0.817845821868473	FALSE	0.00916154173773362	0.963566429127719	0.462342955156587	2	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0152971845714124	0.939344599872672	0.939344599872672	1	0	FALSE	0.649796	0.848776	0.297137	quantifiable	FALSE	TRUE	NA
Dpep2	ENSMUSG00000115067.1	chr8	105984944	105996423	11479	0.0246972218656857	0.0263784926881297	0.001681270822444	-0.0464293188673506	0.817855055973398	FALSE	-0.0020301726546526	0.994521966942886	0.994521966942886	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.343942	1.993853	0.501307	quantifiable	FALSE	TRUE	NA
Zfp786	ENSMUSG00000051499.7	chr6	47819265	47830867	11602	0.0150500180366941	0.0174098948871727	0.0023598768504786	-0.0584737457385247	0.817855055973398	FALSE	-0.0197298482778383	0.915692580511801	0.915692580511801	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0856619325789843	0.575872974712204	0.575872974712204	1	0	FALSE	-0.0311013682462432	0.864779573476468	0.864779573476468	1	0	FALSE	0.932488	1.810358	0.816854	quantifiable	FALSE	TRUE	NA
Ppp1ca	ENSMUSG00000040385.7	chr19	4192064	4195420	3356	0.013514055847384	0.0129709399416371	-0.000543115905746896	-0.132052941460036	0.81786714007483	FALSE	0.0570133716612138	0.802062705275934	0.37623330002349	3	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0648200224350308	0.661471604396084	0.661471604396084	1	0	FALSE	-0.00642202972501943	0.97523619739328	0.888316458827942	2	0	FALSE	1.424273	1.6735	0.203578	quantifiable	FALSE	TRUE	NA
Tnfaip3	ENSMUSG00000019850.11	chr10	19000909	19015657	14748	0.0144451419017224	0.0157576617666413	0.0013125198649188	0.0535429738220943	0.81786714007483	FALSE	-0.0649831805452576	0.732799746479058	0.732799746479058	6	0	FALSE	FALSE	Unchanged	Neither	0.90693955	4.18e-22	4.18e-22	2	1	TRUE	NA	NA	NA	NA	NA	NA	0.245785662565111	0.208080575545196	0.208080575545196	1	0	FALSE	0.0968654332180226	0.624352052254595	0.143718288261198	2	0	FALSE	2.05741	2.943059	0.473884	quantifiable	FALSE	TRUE	TRUE
Pdf	ENSMUSG00000078931.4	chr8	107044697	107048614	3917	0.0123031389170048	0.0152344224477532	0.00293128353074834	-0.118706617167528	0.817892903587654	FALSE	-0.021418719117206	0.917154094459134	0.917154094459134	1	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.309282992380641	0.0511973776676063	0.0511973776676063	1	0	FALSE	0.0430705459276127	0.821082888452474	0.821082888452474	1	0	FALSE	1.124666	1.202497	0.081164	quantifiable	FALSE	TRUE	NA
Phyhip	ENSMUSG00000003469.9	chr14	70457475	70468832	11357	0.0139699262931338	0.0156498646336171	0.00167993834048335	0.0639016131178261	0.81806191875788	FALSE	-0.00800852354925839	0.968856530122228	0.487816409683745	5	0	FALSE	FALSE	Unchanged	Neither	0.136559603	0.407573653	2.62e-05	3	1	TRUE	NA	NA	NA	NA	NA	NA	-0.0781846637008952	0.577072607978163	0.127907558844717	4	0	FALSE	0.193320524525958	0.30964384996313	0.0919647586227706	8	0	FALSE	2.221179	2.022846	-0.122235	quantifiable	FALSE	FALSE	FALSE
Eri1	ENSMUSG00000031527.7	chr8	35465252	35496196	30944	0.0162517290163649	0.0182751325191929	0.00202340350282805	-0.0393045862232678	0.818216131238671	FALSE	0.0289778909484862	0.885559993535686	0.0022067362658711	9	3	TRUE	FALSE	Unchanged	Neither	1.045027835	9.04e-12	6.45e-15	3	3	TRUE	NA	NA	NA	NA	NA	NA	-0.909433663654558	0.000111930576084228	0.000111930576084228	1	1	TRUE	0.151108678220557	0.361296610653402	0.350992107354906	4	0	FALSE	0.828407	1.18111	0.418288	quantifiable	FALSE	TRUE	TRUE
Pramel5	ENSMUSG00000036749.15	chr4	144270632	144280488	9856	0.0115018205229787	0.0134454585564169	0.00194363803343825	-0.0824838254916653	0.81836650020762	FALSE	-0.0357798707479019	1	0.740638415476877	5	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.153334	0.110556	NA	no_signal	FALSE	NA	NA
Mpeg1	ENSMUSG00000046805.10	chr19	12460778	12465283	4505	0.0142822576585115	0.0160394535823548	0.00175719592384338	0.111146172332449	0.818643226094044	FALSE	-0.0546402545661532	1	0.900678737991032	2	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.126453132627729	0.593977489315678	0.40222634802554	3	0	FALSE	1.197691	0.978091	-0.242761	quantifiable	FALSE	FALSE	NA
Lamtor5	ENSMUSG00000087260.5	chr3	107278857	107284082	5225	0.0109073619064812	0.0126610152755898	0.00175365336910861	-0.107049226066785	0.818643226094044	FALSE	0.0121942753908701	0.962526072758524	0.777248829413584	4	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0424096623666701	0.836391348690324	0.495875236494727	3	0	FALSE	0.754089	0.875541	0.16948	quantifiable	FALSE	TRUE	NA
6430571L13Rik	ENSMUSG00000037977.6	chr9	107340601	107352422	11821	0.0171214599672652	0.019615867789617	0.0024944078223518	-0.0559618650863302	0.818825405939341	FALSE	-0.044300887483031	0.799035869949932	0.799035869949932	4	0	FALSE	FALSE	Unchanged	Neither	0.637500829	3.77e-06	3.77e-06	2	1	TRUE	NA	NA	NA	NA	NA	NA	-0.0728983918284076	0.622082170528975	0.0616857815971424	2	0	FALSE	0.0345666326056636	0.856621787225671	0.14184719951338	5	0	FALSE	1.777879	2.16714	0.256786	quantifiable	FALSE	TRUE	TRUE
Tbrg4	ENSMUSG00000000384.15	chr11	6615597	6626067	10470	0.0132249443008681	0.014353575818694	0.0011286315178259	0.0649202678089986	0.819179402536133	FALSE	-0.108911082411851	0.614061094936812	0.614061094936812	2	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.499855064890264	0.00555876454963694	0.00555876454963694	1	1	TRUE	0.0654604004248174	0.712743704310595	0.712743704310595	2	0	FALSE	0.567529	0.39809	-0.349395	quantifiable	FALSE	FALSE	NA
Slc35d3	ENSMUSG00000050473.5	chr10	19847915	19851459	3544	0.0259157078452672	0.0285276004114687	0.00261189256620144	-0.092662410574777	0.819328237897119	FALSE	-0.0608468950131161	0.779014336253795	0.206541605904698	8	0	FALSE	FALSE	Unchanged	Neither	-0.135655217	0.098957467	1.45e-06	2	1	TRUE	-0.313755018919865	0.0648164765552294	0.0648164765552294	2	0	FALSE	NA	NA	NA	NA	NA	NA	0.616747752310507	0.0054555963607666	0.000926697578664701	5	4	TRUE	10.346305	10.183882	-0.022349	quantifiable	FALSE	FALSE	FALSE
En2	ENSMUSG00000039095.8	chr5	28165693	28172166	6473	0.0194714856015324	0.0243934466518554	0.00492196105032296	0.0793903926583852	0.8193424992535	FALSE	-0.00383975266687553	0.986059609296527	8.62678332513055e-09	20	2	TRUE	FALSE	Unchanged	Neither	1.155158893	8.27e-15	8.27e-15	10	7	TRUE	NA	NA	NA	NA	NA	NA	0.20789868155435	0.125776959086634	1.33851584215419e-08	3	2	TRUE	0.0726823143733716	0.693318997551954	0.124393724070473	9	0	FALSE	2.614832	2.559709	-0.028327	quantifiable	FALSE	FALSE	TRUE
Dpp10	ENSMUSG00000036815.17	chr1	123321470	124846039	1524569	0.016081109287671	0.0181936181952712	0.00211250890760026	0.00853616718406518	0.8193424992535	FALSE	-0.02330935784357	0.919527391214998	5.04877229936962e-11	34	4	TRUE	FALSE	Unchanged	Neither	0.706361526	2.39e-15	4.48e-19	7	7	TRUE	NA	NA	NA	NA	NA	NA	0.211515405399073	0.118498163096389	0.0706273018070042	3	0	FALSE	0.410698077148356	0.0154085719929167	3.9617129594985e-09	15	3	TRUE	0.640673	0.8539	0.319244	quantifiable	FALSE	TRUE	TRUE
Dnajb7	ENSMUSG00000047108.4	chr15	81406925	81408299	1374	0.0124747467417012	0.0130803511001629	0.000605604358461777	-0.199628412981844	0.8193424992535	FALSE	-0.00171912653445305	1	1	2	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.554802	0.245297	-0.73538	quantifiable	FALSE	FALSE	NA
Serpina3i	ENSMUSG00000079014.4	chr12	104263121	104269372	6251	0.0214822614926031	0.0197923911026541	-0.001689870389949	-0.0676838268876752	0.8193424992535	FALSE	0.0377604939642104	1	0.781759604168365	3	0	FALSE	FALSE	Unchanged	Neither	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.908157	1.135329	-0.65087	quantifiable	FALSE	FALSE	NA
