gene_name	gene_id	chr	start	end	gene_length	promoter_state	body_state	mark_category	mch_ctrl	mch_mut	mch_diff	mch_diff_pct	edger_logFC	edger_fdr	mch_sig	mch_direction	mecp2_fold	mecp2_fdr	mecp2_min_fdr	mecp2_n_peaks	mecp2_n_sig	mecp2_sig_gain	mecp2_sig_loss	mch_gain	mecp2_gain	quadrant
Itprid2	ENSMUSG00000027007.16	chr2	79635351	79672966	37615	Active_Promoter	Active	K27ac only	0.0159266080141399	0.0183376600502352	0.00241105203609531	0.241105203609531	0.0168177593653281	0.906461459005959	FALSE	Hypermethylated	-0.013840023	0.967303576	1.19e-08	2	1	FALSE	FALSE	TRUE	FALSE	Q4
Nr5a2	ENSMUSG00000026398.14	chr1	136842570	136960448	117878	Repressed_Promoter	Polycomb	K27me3 only	0.0194264024075395	0.0215053424689123	0.00207894006137287	0.207894006137287	0.00880623073336292	0.907015371455517	FALSE	Hypermethylated	-0.051751654	0.838948591	0.605017222	4	0	FALSE	FALSE	TRUE	FALSE	Q4
Hdgfl1	ENSMUSG00000045835.5	chr13	26768172	26770165	1993	Unmarked_Promoter	Unmarked	Neither	0.0152080295729952	0.0175498458782723	0.00234181630527711	0.234181630527711	0.0771611740094012	0.907033159446724	FALSE	Hypermethylated	0.015283897	0.962936199	0.962936199	1	0	FALSE	FALSE	TRUE	TRUE	Q1
Jund	ENSMUSG00000071076.6	chr8	70698948	70700616	1668	Active_Promoter	Active	K27ac only	0.0179824648243678	0.0198607187897492	0.00187825396538146	0.187825396538146	0.11469833661278	0.907324324460293	FALSE	Hypermethylated	-0.084124816	0.689730323	0.689730323	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Insig1	ENSMUSG00000045294.11	chr5	28071362	28078662	7300	Active_Promoter	Active	K27ac only	0.0120823298962481	0.0146461154625537	0.00256378556630561	0.256378556630561	0.0432765597505851	0.907324324460293	FALSE	Hypermethylated	-0.009162165	0.979675937	0.777145126	2	0	FALSE	FALSE	TRUE	FALSE	Q4
Gtf2h1	ENSMUSG00000006599.13	chr7	46796102	46823800	27698	Unmarked_Promoter	Enhancer_Marked	Neither	0.0115861313312848	0.0129689296244852	0.0013827982932004	0.13827982932004	-0.023335572252521	0.90734837162169	FALSE	Hypomethylated	0.008536808	0.981431933	0.981431933	1	0	FALSE	FALSE	TRUE	TRUE	Q1
Tbx19	ENSMUSG00000026572.11	chr1	165137854	165160773	22919	Repressed_Promoter	Polycomb	K27me3 only	0.0153784244265519	0.0166831365982252	0.00130471217167322	0.130471217167322	-0.0214683352512249	0.907378254314325	FALSE	Hypomethylated	-0.024047291	0.93552948	0.93552948	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Krtap10-10	ENSMUSG00000112223.1	chr10	77835946	77837252	1306	Unmarked_Promoter	Unmarked	Neither	0.0134475116729435	0.0166255836633373	0.00317807199039375	0.317807199039375	0.111516598070798	0.907378254314325	FALSE	Hypermethylated	-0.004101953	0.991734291	0.991734291	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Ccnjl	ENSMUSG00000044707.7	chr11	43528783	43586997	58214	Active_Promoter	Active	K27ac only	0.0206015544417682	0.0226533894003101	0.00205183495854192	0.205183495854192	-0.0123901375318951	0.907821750545645	FALSE	Hypomethylated	2.094171403	1.9e-08	1.9e-08	2	2	TRUE	FALSE	TRUE	TRUE	Q1
Slc25a45	ENSMUSG00000024818.15	chr19	5877807	5885878	8071	Unmarked_Promoter	Enhancer_Marked	Neither	0.0168425274434668	0.0180553196916015	0.00121279224813466	0.121279224813466	-0.0320494447514646	0.908268715533434	FALSE	Hypomethylated	-0.088794034	0.688461083	0.688461083	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Hsd17b7	ENSMUSG00000026675.12	chr1	169949534	169969241	19707	Active_Promoter	Active	K27ac only	0.0149805040310177	0.0168483337676126	0.00186782973659489	0.186782973659489	0.0213624045070096	0.908441079568546	FALSE	Hypermethylated	-0.101839127	0.635811491	0.635811491	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Ftmt	ENSMUSG00000024510.6	chr18	52331548	52332996	1448	Unmarked_Promoter	Unmarked	Neither	0.0112620572893789	0.0096495576610046	-0.00161249962837427	-0.161249962837427	-0.114428022884352	0.908505882314651	FALSE	Hypomethylated	2.391537914	4.31e-15	4.31e-15	2	1	TRUE	FALSE	FALSE	TRUE	Q2
Ghitm	ENSMUSG00000041028.16	chr14	37120091	37135272	15181	Active_Promoter	Active	K27ac only	0.011687790470017	0.0126596058212831	0.000971815351266078	0.0971815351266078	-0.0320641347327644	0.908769117663545	FALSE	Hypomethylated	-0.07074968	0.764527347	1.66e-09	15	3	FALSE	FALSE	TRUE	FALSE	Q4
H2-Q2	ENSMUSG00000091705.8	chr17	35342241	35346762	4521	Repressed_Promoter	Polycomb	K27me3 only	0.0196991645059948	0.0226618284744274	0.00296266396843256	0.296266396843256	0.046736117113631	0.908769117663545	FALSE	Hypermethylated	-0.049024364	0.850682558	0.850682558	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Endov	ENSMUSG00000039850.16	chr11	119491346	119511437	20091	Unmarked_Promoter	Enhancer_Marked	Neither	0.0225748620952564	0.0246016609187026	0.00202679882344622	0.202679882344622	-0.0194870405742305	0.908814561001758	FALSE	Hypomethylated	-0.009831823	0.977976749	0.320548329	3	0	FALSE	FALSE	TRUE	FALSE	Q4
Casp3	ENSMUSG00000031628.9	chr8	46617290	46639689	22399	Active_Promoter	Active	K27ac only	0.0189651494577079	0.0214362678292652	0.00247111837155731	0.247111837155731	0.0218921891858155	0.908814561001758	FALSE	Hypermethylated	-0.067093135	0.778209907	0.778209907	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Tubb4b	ENSMUSG00000036752.4	chr2	25222159	25224702	2543	Unmarked_Promoter	Active	K27ac only	0.0141720021008852	0.016626324135707	0.00245432203482182	0.245432203482182	0.0739099932176475	0.909125797373043	FALSE	Hypermethylated	-0.011981255	0.971554822	0.971554822	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Plk2	ENSMUSG00000021701.8	chr13	110395045	110400844	5799	Active_Promoter	Active	K27ac only	0.0274265744192012	0.029255944667414	0.00182937024821281	0.182937024821281	-0.0316989075179628	0.909328576678844	FALSE	Hypomethylated	-0.085707763	0.687463812	2.34e-05	5	1	FALSE	FALSE	TRUE	FALSE	Q4
Rrp1	ENSMUSG00000061032.9	chr10	78400383	78413043	12660	Active_Promoter	Active	K27ac only	0.0110322133399945	0.0147373063929803	0.00370509305298585	0.370509305298585	0.0362309135866427	0.909328576678844	FALSE	Hypermethylated	-0.103763792	0.630484107	0.362003032	3	0	FALSE	FALSE	TRUE	FALSE	Q4
Commd5	ENSMUSG00000055041.8	chr15	76899909	76901305	1396	Unmarked_Promoter	Enhancer_Marked	Neither	0.0128999015738762	0.0155696097134072	0.00266970813953101	0.266970813953101	0.108567790493612	0.909328576678844	FALSE	Hypermethylated	-0.022087071	0.94242092	0.94242092	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Dusp28	ENSMUSG00000047067.7	chr1	92906980	92908435	1455	Unmarked_Promoter	Active	K27ac only	0.0157864457601523	0.0174168303300829	0.00163038456993068	0.163038456993068	-0.0885285180607048	0.909344704895112	FALSE	Hypomethylated	-0.191780652	0.357167803	0.357167803	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Nubp2	ENSMUSG00000039183.6	chr17	24882610	24886349	3739	Unmarked_Promoter	Unmarked	Neither	0.0139929915871295	0.0119946430454971	-0.00199834854163241	-0.199834854163241	-0.0611173311216278	0.909588538509605	FALSE	Hypomethylated	-0.039758427	0.88272713	0.88272713	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Cnot7	ENSMUSG00000031601.16	chr8	40492539	40515847	23308	Unmarked_Promoter	Active	K27ac only	0.0134513377115748	0.0156650514871652	0.00221371377559042	0.221371377559042	-0.0245725711483742	0.909605927571357	FALSE	Hypomethylated	-0.119813348	0.593285074	0.593285074	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Dgat1	ENSMUSG00000022555.12	chr15	76502014	76511953	9939	Unmarked_Promoter	Enhancer_Marked	Neither	0.0131862956738663	0.0140924090816828	0.000906113407816451	0.0906113407816451	0.0343670291392484	0.909927145776497	FALSE	Hypermethylated	-0.075377948	0.744279126	0.744279126	2	0	FALSE	FALSE	TRUE	FALSE	Q4
Sec13	ENSMUSG00000030298.10	chr6	113728061	113740743	12682	Unmarked_Promoter	Enhancer_Marked	Neither	0.0115459962345999	0.0122212520167317	0.00067525578213184	0.067525578213184	-0.0348454690529606	0.910193285763451	FALSE	Hypomethylated	-0.021828761	0.94326792	0.646543911	3	0	FALSE	FALSE	TRUE	FALSE	Q4
Tmem215	ENSMUSG00000046593.3	chr4	40472179	40477168	4989	Repressed_Promoter	Polycomb	K27me3 only	0.0173798168984591	0.0174626903591266	8.28734606675048e-05	0.00828734606675048	-0.0465662499311035	0.910350662947119	FALSE	Hypomethylated	-0.022216438	0.942497145	0.942497145	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Irgc1	ENSMUSG00000062028.8	chr7	24431921	24452297	20376	Unmarked_Promoter	Enhancer_Marked	Neither	0.0292380542541372	0.0307951596407911	0.00155710538665383	0.155710538665383	-0.0168372828074105	0.911045133891099	FALSE	Hypomethylated	0.025565266	0.931496563	0.931496563	1	0	FALSE	FALSE	TRUE	TRUE	Q1
Rmc1	ENSMUSG00000024410.15	chr18	12168716	12190658	21942	Active_Promoter	Active	K27ac only	0.0135297264526824	0.0156443328387181	0.00211460638603569	0.211460638603569	0.0217777641149443	0.911404237462906	FALSE	Hypermethylated	-0.019890401	0.949606736	0.600377601	2	0	FALSE	FALSE	TRUE	FALSE	Q4
Nudc	ENSMUSG00000028851.6	chr4	133532541	133545996	13455	Unmarked_Promoter	Enhancer_Marked	Neither	0.014671132721686	0.015566252307213	0.000895119585527043	0.0895119585527043	-0.0277938202274968	0.911504505257796	FALSE	Hypomethylated	-0.155992879	0.469930865	0.469930865	2	0	FALSE	FALSE	TRUE	FALSE	Q4
Slc25a3	ENSMUSG00000061904.12	chr10	91116573	91124059	7486	Active_Promoter	Active	K27ac only	0.0136888287074634	0.0146003852872458	0.000911556579782358	0.0911556579782358	-0.0491523554265136	0.912735639763329	FALSE	Hypomethylated	-0.052972952	0.832335482	0.832335482	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Recql	ENSMUSG00000030243.16	chr6	142350341	142387087	36746	Active_Promoter	Unmarked	Neither	0.0114536946187753	0.0132368854739636	0.00178319085518826	0.178319085518826	-0.0169821850726976	0.912743491061313	FALSE	Hypomethylated	0.064659937	0.778209907	0.778209907	1	0	FALSE	FALSE	TRUE	TRUE	Q1
Copz2	ENSMUSG00000018672.15	chr11	96849869	96861203	11334	Repressed_Promoter	Polycomb	K27me3 only	0.0230639305170031	0.0243423013023024	0.00127837078529927	0.127837078529927	0.0228388519166307	0.912743491061313	FALSE	Hypermethylated	-0.629835733	0.032524867	0.032524867	1	1	FALSE	TRUE	TRUE	FALSE	Q4
Rit2	ENSMUSG00000057455.12	chr18	30973488	31317290	343802	Active_Promoter	Active	K27ac only	0.0424003482122741	0.0444020550612574	0.00200170684898324	0.200170684898324	-0.00424308627634504	0.912901436420776	FALSE	Hypomethylated	-1.218784481	0.001585348	1.42e-23	26	9	FALSE	TRUE	TRUE	FALSE	Q4
Tmem92	ENSMUSG00000075610.9	chr11	94777216	94782703	5487	Unmarked_Promoter	Unmarked	Neither	0.0133741710730456	0.0140981603177771	0.000723989244731476	0.0723989244731476	0.0521693176655718	0.91291759726922	FALSE	Hypermethylated	-0.071061501	0.757751898	0.757751898	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Ankrd39	ENSMUSG00000079610.9	chr1	36537506	36547445	9939	Unmarked_Promoter	Active	K27ac only	0.024717232288787	0.0261808878045607	0.00146365551577372	0.146365551577372	-0.0231786222076825	0.912982049831688	FALSE	Hypomethylated	-0.086208407	0.679454335	0.679454335	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Tnni2	ENSMUSG00000031097.15	chr7	142441807	142444410	2603	Unmarked_Promoter	Unmarked	Neither	0.0257708885875621	0.0254781717239815	-0.000292716863580605	-0.0292716863580605	-0.0593115813532594	0.913087263209509	FALSE	Hypomethylated	-0.140803757	0.497149254	0.497149254	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Msl3l2	ENSMUSG00000047669.8	chr10	56106916	56116880	9964	Unmarked_Promoter	Active	K27ac only	0.0307822247754204	0.030976494559579	0.000194269784158645	0.0194269784158645	-0.0227773930357384	0.913679013399847	FALSE	Hypomethylated	0.014811444	0.964161929	0.938627518	2	0	FALSE	FALSE	TRUE	TRUE	Q1
Timm22	ENSMUSG00000020843.15	chr11	76406951	76416292	9341	Unmarked_Promoter	Enhancer_Marked	Neither	0.0141240261445062	0.0169696813193689	0.00284565517486276	0.284565517486276	0.0329754661633255	0.91449507731435	FALSE	Hypermethylated	-0.094526071	0.664227569	0.664227569	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Cypt12	ENSMUSG00000027564.4	chr3	17948409	17948959	550	Unmarked_Promoter	Unmarked	Neither	0.0177663623447122	0.0175994751450969	-0.000166887199615325	-0.0166887199615325	-0.133105572691034	0.914661688646109	FALSE	Hypomethylated	1.424534987	4.78e-05	4.78e-05	2	1	TRUE	FALSE	FALSE	TRUE	Q2
Siglece	ENSMUSG00000030474.9	chr7	43651069	43660161	9092	Unmarked_Promoter	Unmarked	Neither	0.0129735805076182	0.0161135439059759	0.00313996339835767	0.313996339835767	-0.0355630184887558	0.914739988446739	FALSE	Hypomethylated	-0.051628206	0.837364589	0.837364589	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Sbspon	ENSMUSG00000032719.4	chr1	15853861	15892722	38861	Repressed_Promoter	Polycomb	K27me3 only	0.0178205709263712	0.019477544226916	0.00165697330054479	0.165697330054479	0.0151510722990411	0.9150265504218	FALSE	Hypermethylated	-0.170142202	0.372149896	0.372149896	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Ssr4	ENSMUSG00000002014.12	chrX	73787027	73790830	3803	Active_Promoter	Enhancer_Marked	Neither	0.0117132737295369	0.0142595151271769	0.00254624139764006	0.254624139764006	-0.0691395323886742	0.91508129130413	FALSE	Hypomethylated	-0.058767603	0.820710496	0.820710496	2	0	FALSE	FALSE	TRUE	FALSE	Q4
Trabd2b	ENSMUSG00000070867.4	chr4	114406723	114615098	208375	Repressed_Promoter	Polycomb	K27me3 only	0.0211906759163004	0.0232036656740429	0.00201298975774248	0.201298975774248	0.00643276547430618	0.915175839348771	FALSE	Hypermethylated	-0.02583773	0.929500003	0.120469516	5	0	FALSE	FALSE	TRUE	FALSE	Q4
Pa2g4	ENSMUSG00000025364.13	chr10	128557765	128565987	8222	Unmarked_Promoter	Enhancer_Marked	Neither	0.012599848778116	0.0139457198414998	0.00134587106338379	0.134587106338379	-0.0450158525703053	0.915175839348771	FALSE	Hypomethylated	-0.122365327	0.570494014	0.570494014	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Actl10	ENSMUSG00000078129.3	chr2	154551775	154553276	1501	Unmarked_Promoter	Active	K27ac only	0.019884147478057	0.0196582503091254	-0.000225897168931646	-0.0225897168931646	-0.0742128721014135	0.915555359339665	FALSE	Hypomethylated	-0.381214886	0.107298543	0.107298543	1	0	FALSE	FALSE	FALSE	FALSE	Q3
Bbs10	ENSMUSG00000035759.4	chr10	111298678	111301727	3049	Active_Promoter	Active	K27ac only	0.0131984412264675	0.0150974358264899	0.00189899460002237	0.189899460002237	-0.0590761133524725	0.915575831439671	FALSE	Hypomethylated	-0.044331847	0.864628157	0.076953863	2	0	FALSE	FALSE	TRUE	FALSE	Q4
Haus8	ENSMUSG00000035439.13	chr8	71248560	71272934	24374	Active_Promoter	Active	K27ac only	0.0153645540924778	0.0157683712078088	0.000403817115331056	0.0403817115331056	-0.0204703631244628	0.915605654855843	FALSE	Hypomethylated	-0.230010093	0.277707232	0.277707232	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Slc22a4	ENSMUSG00000020334.6	chr11	53983122	54028090	44968	Active_Promoter	Active	K27ac only	0.0171607086727199	0.0189914340571201	0.00183072538440023	0.183072538440023	0.0140026117494114	0.915605654855843	FALSE	Hypermethylated	-0.003788748	0.992285291	0.992285291	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Lrrc24	ENSMUSG00000033707.9	chr15	76715275	76722173	6898	Active_Promoter	Active	K27ac only	0.0165445441298979	0.0183230305046259	0.00177848637472801	0.177848637472801	-0.0340249855260856	0.915761559783384	FALSE	Hypomethylated	-0.18613036	0.38405634	0.38405634	2	0	FALSE	FALSE	TRUE	FALSE	Q4
Gdap1	ENSMUSG00000025777.8	chr1	17145361	17164271	18910	Active_Promoter	Active	K27ac only	0.0182289892576034	0.0208726360998137	0.00264364684221031	0.264364684221031	0.0207412031199068	0.915834475565037	FALSE	Hypermethylated	1.070396521	0.000111195	0.000111195	1	1	TRUE	FALSE	TRUE	TRUE	Q1
Bhlhe23	ENSMUSG00000045493.4	chr2	180774380	180776900	2520	Repressed_Promoter	Polycomb	K27me3 only	0.0157673847393568	0.018002660921261	0.00223527618190424	0.223527618190424	-0.0801836569757662	0.915834475565037	FALSE	Hypomethylated	0.036587298	0.893522355	0.893522355	1	0	FALSE	FALSE	TRUE	TRUE	Q1
Tcirg1	ENSMUSG00000001750.16	chr19	3896049	3907133	11084	Unmarked_Promoter	Enhancer_Marked	Neither	0.0211980800501325	0.0207083332213637	-0.00048974682876882	-0.048974682876882	-0.0246206101757299	0.916024293468873	FALSE	Hypomethylated	-0.05593955	0.821863711	0.687742991	2	0	FALSE	FALSE	FALSE	FALSE	Q3
Rad21	ENSMUSG00000022314.10	chr15	51962239	51991747	29508	Active_Promoter	Active	K27ac only	0.0110173100417247	0.0132771194673162	0.00225980942559145	0.225980942559145	-0.0216514878532475	0.916030136192478	FALSE	Hypomethylated	0.007663138	0.983944303	0.983944303	1	0	FALSE	FALSE	TRUE	TRUE	Q1
Mars2	ENSMUSG00000046994.9	chr1	55237176	55248470	11294	Active_Promoter	Active	K27ac only	0.0151721128644719	0.0162315128655223	0.00105940000105039	0.105940000105039	-0.0315550856743695	0.916192444291111	FALSE	Hypomethylated	-0.037563828	0.888044233	0.888044233	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Vps51	ENSMUSG00000024797.14	chr19	6067841	6077231	9390	Unmarked_Promoter	Active	K27ac only	0.015473612713899	0.0167555403176561	0.00128192760375711	0.128192760375711	-0.0276072998403783	0.916192444291111	FALSE	Hypomethylated	-0.033608576	0.90347734	0.90347734	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Rps8	ENSMUSG00000047675.15	chr4	117153826	117156243	2417	Unmarked_Promoter	Enhancer_Marked	Neither	0.0140135843572524	0.0152973542039157	0.00128376984666324	0.128376984666324	-0.0719823238284554	0.916204949953871	FALSE	Hypomethylated	-0.448294937	0.074722098	0.074722098	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Mgat2	ENSMUSG00000043998.10	chr12	69184156	69186770	2614	Active_Promoter	Active	K27ac only	0.014197768245215	0.0180975982960717	0.0038998300508567	0.38998300508567	0.0666792444076888	0.916204949953871	FALSE	Hypermethylated	0.01599474	0.960763597	0.960763597	1	0	FALSE	FALSE	TRUE	TRUE	Q1
Pi16	ENSMUSG00000024011.17	chr17	29317679	29330593	12914	Unmarked_Promoter	Polycomb	K27me3 only	0.0272316800924026	0.0294072144704733	0.00217553437807068	0.217553437807068	-0.0195191014158283	0.916274101974482	FALSE	Hypomethylated	0.007187926	0.985165835	0.985165835	1	0	FALSE	FALSE	TRUE	TRUE	Q1
Ewsr1	ENSMUSG00000009079.16	chr11	5069688	5099266	29578	Active_Promoter	Active	K27ac only	0.0125377272405631	0.0142371850731117	0.00169945783254857	0.169945783254857	-0.0198991029490548	0.916274101974482	FALSE	Hypomethylated	-0.1205851	0.554910821	0.554910821	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Exoc7	ENSMUSG00000020792.15	chr11	116288000	116307233	19233	Unmarked_Promoter	Active	K27ac only	0.017664832047227	0.0200831413820714	0.00241830933484439	0.241830933484439	0.0215376557351756	0.916323549904803	FALSE	Hypermethylated	-0.120002147	0.589160532	0.088397278	2	0	FALSE	FALSE	TRUE	FALSE	Q4
Akna	ENSMUSG00000039158.11	chr4	63367124	63403354	36230	Repressed_Promoter	Polycomb	K27me3 only	0.0221258025678288	0.0232078021746011	0.0010819996067723	0.10819996067723	-0.0129954027345578	0.916642217164707	FALSE	Hypomethylated	-0.073710861	0.758894588	0.300755902	5	0	FALSE	FALSE	TRUE	FALSE	Q4
Emd	ENSMUSG00000001964.14	chrX	74254686	74261548	6862	Unmarked_Promoter	Active	K27ac only	0.0187533940444396	0.0214244125249255	0.00267101848048586	0.267101848048586	-0.0355592535776884	0.916644035222113	FALSE	Hypomethylated	-0.032089068	0.912675404	0.912675404	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Zfp358	ENSMUSG00000047264.8	chr8	3493137	3497208	4071	Active_Promoter	Active	K27ac only	0.018941950179921	0.0221263466871416	0.00318439650722056	0.318439650722056	0.0449672262588173	0.916674907404258	FALSE	Hypermethylated	-0.013027312	0.969168269	0.969168269	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Dio2	ENSMUSG00000007682.6	chr12	90724551	90738438	13887	Active_Promoter	Active	K27ac only	0.0360511302577258	0.0382631041046658	0.00221197384693997	0.221197384693997	-0.0160133693191788	0.917440651276584	FALSE	Hypomethylated	-0.025482506	0.931355136	6.12e-15	8	5	FALSE	FALSE	TRUE	FALSE	Q4
Tox	ENSMUSG00000041272.11	chr4	6686352	6991557	305205	Repressed_Promoter	Polycomb	K27me3 only	0.0198629530824484	0.0214666146616096	0.00160366157916119	0.160366157916119	-0.00548148893060799	0.917440651276584	FALSE	Hypomethylated	-0.05050896	0.842343236	0.509727896	2	0	FALSE	FALSE	TRUE	FALSE	Q4
Wbp11	ENSMUSG00000030216.12	chr6	136813653	136828233	14580	Active_Promoter	Active	K27ac only	0.0126251640858289	0.013807631699844	0.00118246761401507	0.118246761401507	0.0278591882667295	0.918353784205492	FALSE	Hypermethylated	-0.033500325	0.903439003	0.64219237	2	0	FALSE	FALSE	TRUE	FALSE	Q4
Nr4a1	ENSMUSG00000023034.7	chr15	101254268	101274795	20527	Unmarked_Promoter	Active	K27ac only	0.0200439770990125	0.0217841456186606	0.00174016851964814	0.174016851964814	0.0185043351555086	0.918477857285304	FALSE	Hypermethylated	-0.056558946	0.815151548	0.723599146	2	0	FALSE	FALSE	TRUE	FALSE	Q4
Kti12	ENSMUSG00000073775.4	chr4	108847784	108849413	1629	Active_Promoter	Active	K27ac only	0.00792649299716636	0.0137973192852069	0.0058708262880405	0.58708262880405	0.120157877457112	0.918690095645601	FALSE	Hypermethylated	0.031156501	0.91294156	0.91294156	1	0	FALSE	FALSE	TRUE	TRUE	Q1
Tmem259	ENSMUSG00000013858.14	chr10	79974947	79984330	9383	Active_Promoter	Active	K27ac only	0.0157795209768079	0.0164325221138949	0.000653001137087071	0.0653001137087071	-0.0306601365472295	0.918704611747431	FALSE	Hypomethylated	0.012254538	0.971205192	0.898460841	2	0	FALSE	FALSE	TRUE	TRUE	Q1
Tmem174	ENSMUSG00000046082.4	chr13	98634977	98637410	2433	Unmarked_Promoter	Unmarked	Neither	0.0113100531974496	0.0132676405182074	0.00195758732075779	0.195758732075779	-0.0700542254631784	0.91872091399451	FALSE	Hypomethylated	-0.120295745	0.5731789	0.5731789	2	0	FALSE	FALSE	TRUE	FALSE	Q4
Stub1	ENSMUSG00000039615.9	chr17	25830504	25833404	2900	Active_Promoter	Active	K27ac only	0.0146293881667485	0.0186591455186163	0.00402975735186777	0.402975735186777	-0.0535643281652984	0.91872091399451	FALSE	Hypomethylated	-0.028172238	0.923560255	0.923560255	1	0	FALSE	FALSE	TRUE	FALSE	Q4
Zfp365	ENSMUSG00000037855.15	chr10	67886102	67912662	26560	Active_Promoter	Enhancer_Marked	Neither	0.0196447845338442	0.0212444354230564	0.00159965088921218	0.159965088921218	0.0158076253702025	0.918750511344023	FALSE	Hypermethylated	-0.03223551	0.90751098	0.90751098	1	0	FALSE	FALSE	TRUE	FALSE	Q4
