gene_name	chr	is_synapse_and_mecp2_up	atac_remodeled
Hyal3	chr9	FALSE	FALSE
Nkpd1	chr7	FALSE	FALSE
Sox12	chr2	FALSE	TRUE
Atp6ap1	chrX	FALSE	FALSE
Ncln	chr10	FALSE	FALSE
Jkamp	chr12	FALSE	FALSE
Pcdhb11	chr18	FALSE	FALSE
Snip1	chr4	FALSE	FALSE
Tex19.2	chr11	FALSE	TRUE
Med8	chr4	FALSE	FALSE
Gja3	chr14	FALSE	FALSE
Upf3a	chr8	FALSE	FALSE
Supt5	chr7	FALSE	FALSE
Six3	chr17	FALSE	TRUE
Uba52	chr8	FALSE	FALSE
H2-DMb1	chr17	FALSE	TRUE
Setx	chr2	FALSE	FALSE
Amot	chrX	FALSE	FALSE
Obp2a	chr2	FALSE	FALSE
Ccng1	chr11	FALSE	FALSE
Slc26a1	chr5	FALSE	FALSE
Spatc1	chr15	FALSE	FALSE
Ahcy	chr2	FALSE	FALSE
Mplkip	chr13	FALSE	FALSE
Trmt1	chr8	FALSE	FALSE
Ubqln1	chr13	FALSE	FALSE
Nckipsd	chr9	FALSE	FALSE
Aplp1	chr7	FALSE	FALSE
Cblb	chr16	FALSE	FALSE
Coq8a	chr1	FALSE	FALSE
Gpd1	chr15	FALSE	TRUE
Scyl2	chr10	FALSE	FALSE
Tdrkh	chr3	FALSE	FALSE
Vmn1r181	chr7	FALSE	FALSE
Ranbp6	chr19	FALSE	FALSE
Ctxn1	chr8	FALSE	FALSE
Fabp3	chr4	FALSE	TRUE
Ppp1r8	chr4	FALSE	FALSE
Gpihbp1	chr15	FALSE	FALSE
Ankle2	chr5	FALSE	FALSE
Zdhhc8	chr16	FALSE	FALSE
Fgf11	chr11	FALSE	FALSE
Hoxb6	chr11	FALSE	FALSE
Vsig10l	chr7	FALSE	FALSE
Jph3	chr8	FALSE	FALSE
Tpk1	chr6	FALSE	FALSE
Selenow	chr7	FALSE	FALSE
Car5b	chrX	FALSE	FALSE
C1qtnf5	chr9	FALSE	FALSE
Cyb5r1	chr1	FALSE	FALSE
Zhx1	chr15	FALSE	FALSE
Cops4	chr5	FALSE	FALSE
Gata6	chr18	FALSE	FALSE
Ift27	chr15	FALSE	FALSE
Ccdc81	chr7	FALSE	FALSE
Uqcrc2	chr7	FALSE	FALSE
Misp3	chr8	FALSE	FALSE
Cog7	chr7	FALSE	FALSE
Rpl32	chr6	FALSE	FALSE
Lhfpl2	chr13	FALSE	FALSE
Prmt7	chr8	FALSE	FALSE
Sncb	chr13	FALSE	FALSE
Toe1	chr4	FALSE	FALSE
Chchd7	chr4	FALSE	FALSE
Churc1	chr12	FALSE	FALSE
Krt76	chr15	FALSE	TRUE
Eif3f	chr7	FALSE	FALSE
Kif20b	chr19	FALSE	FALSE
Mfsd4b1	chr10	FALSE	FALSE
Six1	chr12	FALSE	TRUE
Tubb5	chr17	FALSE	FALSE
Rbm46	chr3	FALSE	FALSE
Amn1	chr6	FALSE	FALSE
Med18	chr4	FALSE	FALSE
Cstb	chr10	FALSE	FALSE
Prpf3	chr3	FALSE	FALSE
Yae1d1	chr13	FALSE	FALSE
Pofut2	chr10	FALSE	FALSE
Rab3a	chr8	FALSE	FALSE
Epha8	chr4	FALSE	FALSE
Brk1	chr6	FALSE	FALSE
Trim68	chr7	FALSE	FALSE
Gpr165	chrX	FALSE	TRUE
Sgcd	chr11	FALSE	FALSE
Ms4a10	chr19	FALSE	FALSE
Sde2	chr1	FALSE	FALSE
Krtap5-4	chr7	FALSE	FALSE
Zxdc	chr6	FALSE	FALSE
Upk1a	chr7	FALSE	FALSE
Dus3l	chr17	FALSE	FALSE
Npy5r	chr8	FALSE	TRUE
Skor1	chr9	FALSE	FALSE
Akap1	chr11	FALSE	FALSE
Gstt3	chr10	FALSE	FALSE
Serping1	chr2	FALSE	FALSE
Hspb9	chr11	FALSE	FALSE
Oprm1	chr10	TRUE	FALSE
Sat2	chr11	FALSE	FALSE
Psmd4	chr3	FALSE	FALSE
Rnf7	chr9	FALSE	FALSE
Dlx1	chr2	FALSE	TRUE
Lrrc61	chr6	FALSE	FALSE
Slitrk4	chrX	FALSE	FALSE
Pam16	chr16	FALSE	FALSE
Trmo	chr4	FALSE	FALSE
Dhdh	chr7	FALSE	FALSE
Gdf1	chr8	FALSE	FALSE
Vmn2r88	chr14	FALSE	FALSE
Slc38a8	chr8	FALSE	FALSE
Zfp418	chr7	FALSE	FALSE
Mapkapk5	chr5	FALSE	FALSE
Clta	chr4	FALSE	FALSE
Mboat4	chr8	FALSE	TRUE
Esx1	chrX	FALSE	FALSE
Hormad2	chr11	FALSE	FALSE
Cdhr1	chr14	FALSE	FALSE
Kcnj2	chr11	FALSE	TRUE
Sumf2	chr5	FALSE	FALSE
Arhgap11a	chr2	FALSE	FALSE
Cox7b2	chr5	FALSE	FALSE
Prorsd1	chr11	FALSE	FALSE
Ddx20	chr3	FALSE	FALSE
Cd300lb	chr11	FALSE	FALSE
Ube2v2	chr16	FALSE	FALSE
Ly6i	chr15	FALSE	TRUE
Lrr1	chr12	FALSE	FALSE
Bhlha15	chr5	FALSE	FALSE
Ndufa7	chr17	FALSE	TRUE
Sfta2	chr17	FALSE	TRUE
Msn	chrX	FALSE	FALSE
Fkbpl	chr17	FALSE	FALSE
Prdm9	chr17	FALSE	FALSE
Rnf227	chr11	FALSE	FALSE
Ccdc117	chr11	FALSE	FALSE
Ppp1r14a	chr7	FALSE	FALSE
1700088E04Rik	chr15	FALSE	FALSE
Zfp688	chr7	FALSE	FALSE
Snx15	chr19	FALSE	FALSE
1700029F12Rik	chr13	FALSE	TRUE
Alg13	chrX	FALSE	FALSE
Ftl1	chr7	FALSE	FALSE
Aldh3a2	chr11	FALSE	FALSE
Stx6	chr1	FALSE	FALSE
Lyz2	chr10	FALSE	FALSE
Zfp511	chr7	FALSE	FALSE
Echdc3	chr2	FALSE	TRUE
Safb	chr17	FALSE	FALSE
Ripk4	chr16	FALSE	TRUE
Zfp558	chr9	FALSE	FALSE
Rasd1	chr11	FALSE	FALSE
Gbx2	chr1	FALSE	FALSE
B2m	chr2	FALSE	FALSE
Sox18	chr2	FALSE	FALSE
St6galnac5	chr3	FALSE	TRUE
Slc9a5	chr8	FALSE	TRUE
Cib2	chr9	FALSE	FALSE
Catsperg1	chr7	FALSE	FALSE
Dll1	chr17	FALSE	TRUE
Vcpip1	chr1	FALSE	FALSE
Pcdh20	chr14	FALSE	TRUE
Slc9a8	chr2	FALSE	TRUE
Slc14a2	chr18	FALSE	FALSE
Rfx4	chr10	FALSE	FALSE
Sult1a1	chr7	FALSE	FALSE
Mmel1	chr4	FALSE	TRUE
Ogg1	chr6	FALSE	FALSE
Tmbim4	chr10	FALSE	FALSE
Chchd4	chr6	FALSE	FALSE
Csnk1a1	chr18	FALSE	FALSE
Slc35f5	chr1	FALSE	FALSE
Cdk5r1	chr11	FALSE	FALSE
Mcrs1	chr15	FALSE	FALSE
Shisa8	chr15	FALSE	FALSE
Spryd7	chr14	FALSE	FALSE
Slc25a37	chr14	FALSE	FALSE
Rcl1	chr19	FALSE	FALSE
Oat	chr7	FALSE	FALSE
Lonp1	chr17	FALSE	FALSE
Zfp108	chr7	FALSE	FALSE
Acbd3	chr1	FALSE	FALSE
Wee1	chr7	FALSE	FALSE
Cks2	chr13	FALSE	FALSE
Igfals	chr17	FALSE	FALSE
Nop10	chr2	FALSE	FALSE
Fance	chr17	FALSE	FALSE
Bmp15	chrX	FALSE	FALSE
Irs3	chr5	FALSE	FALSE
Zw10	chr9	FALSE	FALSE
Abhd16b	chr2	FALSE	FALSE
Gm525	chr11	FALSE	FALSE
Klf5	chr14	FALSE	TRUE
Pigo	chr4	FALSE	FALSE
Dmac2	chr7	FALSE	FALSE
Rpl34	chr3	FALSE	FALSE
Rps27l	chr9	FALSE	FALSE
Cdh26	chr2	FALSE	FALSE
Alas1	chr9	FALSE	FALSE
Timm8a2	chr14	FALSE	FALSE
Slc5a2	chr7	FALSE	FALSE
Svip	chr7	FALSE	FALSE
Aqp11	chr7	FALSE	FALSE
Cenpn	chr8	FALSE	FALSE
Pan2	chr10	FALSE	FALSE
Kcna7	chr7	FALSE	FALSE
Btbd2	chr10	FALSE	FALSE
Rubcn	chr16	FALSE	FALSE
Lrp4	chr2	FALSE	FALSE
Lbp	chr2	FALSE	FALSE
Acad12	chr5	FALSE	FALSE
Ccnh	chr13	FALSE	FALSE
Megf9	chr4	FALSE	FALSE
Afp	chr5	FALSE	TRUE
Suz12	chr11	FALSE	FALSE
Mfge8	chr7	FALSE	FALSE
Gm5862	chr5	FALSE	FALSE
Fam162b	chr10	FALSE	FALSE
Rogdi	chr16	FALSE	FALSE
Dipk2a	chr9	FALSE	FALSE
Pigz	chr16	FALSE	TRUE
Rfc3	chr5	FALSE	FALSE
Cdkn2c	chr4	FALSE	FALSE
Cebpzos	chr17	FALSE	FALSE
Spg21	chr9	FALSE	FALSE
C1rb	chr6	FALSE	FALSE
Card19	chr13	FALSE	FALSE
Serpinb9	chr13	FALSE	FALSE
Gykl1	chr18	FALSE	TRUE
Zfp1	chr8	FALSE	FALSE
1600012H06Rik	chr17	FALSE	FALSE
Lrfn1	chr7	FALSE	FALSE
Sco2	chr15	FALSE	FALSE
Rbm15	chr3	FALSE	FALSE
Col6a4	chr9	FALSE	FALSE
Fam133b	chr5	FALSE	FALSE
Ghrh	chr2	FALSE	FALSE
Reep2	chr18	FALSE	FALSE
Accsl	chr2	FALSE	FALSE
Cfap52	chr11	FALSE	FALSE
H2az1	chr3	FALSE	FALSE
Klhl4	chrX	FALSE	FALSE
Abra	chr15	FALSE	FALSE
Ctsk	chr3	FALSE	FALSE
Tcf21	chr10	FALSE	FALSE
Zfp641	chr15	FALSE	FALSE
Gdi1	chrX	FALSE	FALSE
Selenoh	chr2	FALSE	FALSE
Slc46a3	chr5	FALSE	FALSE
Smim1	chr4	FALSE	FALSE
Dcdc2b	chr4	FALSE	FALSE
Fcgr2b	chr1	FALSE	TRUE
Aox3	chr1	FALSE	FALSE
Zkscan14	chr5	FALSE	FALSE
Etnk2	chr1	FALSE	TRUE
Ccdc190	chr1	FALSE	FALSE
Mcrip2	chr17	FALSE	FALSE
Alkbh4	chr5	FALSE	FALSE
Rer1	chr4	FALSE	FALSE
B3gnt9	chr8	FALSE	FALSE
Nppb	chr4	FALSE	TRUE
Nkapl	chr13	FALSE	FALSE
Zim1	chr7	FALSE	FALSE
Ccl2	chr11	FALSE	FALSE
Cyp4f37	chr17	FALSE	FALSE
Gpatch2	chr1	FALSE	FALSE
Msantd4	chr9	FALSE	FALSE
Jmjd6	chr11	FALSE	FALSE
Arfgap2	chr2	FALSE	FALSE
Dach2	chrX	FALSE	TRUE
Pla2g12a	chr3	FALSE	FALSE
Triml2	chr8	FALSE	FALSE
Stmn1	chr4	FALSE	FALSE
Cd2bp2	chr7	FALSE	FALSE
Mrpl41	chr2	FALSE	FALSE
Aard	chr15	FALSE	FALSE
Mospd3	chr5	FALSE	FALSE
Rps24	chr14	FALSE	FALSE
Ganc	chr2	FALSE	FALSE
Ubxn8	chr8	FALSE	FALSE
Pard6b	chr2	FALSE	FALSE
Pdia3	chr2	FALSE	FALSE
Pth2r	chr1	FALSE	TRUE
Lmod2	chr6	FALSE	FALSE
Sema3c	chr5	FALSE	FALSE
Smad5	chr13	FALSE	FALSE
Grwd1	chr7	FALSE	FALSE
Trmt5	chr12	FALSE	FALSE
Eif6	chr2	FALSE	FALSE
Psme3	chr11	FALSE	FALSE
Sec61g	chr11	FALSE	FALSE
Rgn	chrX	FALSE	TRUE
Emc9	chr14	FALSE	FALSE
Hmgcs2	chr3	FALSE	FALSE
Rnf20	chr4	FALSE	FALSE
Tada2b	chr5	FALSE	FALSE
Dedd2	chr7	FALSE	FALSE
Zfp414	chr17	FALSE	FALSE
Hes5	chr4	FALSE	FALSE
Grifin	chr5	FALSE	FALSE
Atg16l1	chr1	FALSE	FALSE
Igfbp6	chr15	FALSE	FALSE
Gm10375	chr14	FALSE	FALSE
Tmem252	chr19	FALSE	FALSE
Usp43	chr11	FALSE	TRUE
Vstm4	chr14	FALSE	TRUE
Sct	chr7	FALSE	FALSE
Gata2	chr6	FALSE	FALSE
Gfm2	chr13	FALSE	FALSE
Slc35g1	chr19	FALSE	FALSE
Pmf1	chr3	FALSE	TRUE
Ptov1	chr7	FALSE	FALSE
Rasa4	chr5	FALSE	FALSE
Tmem230	chr2	FALSE	FALSE
Myef2	chr2	FALSE	FALSE
Oxct2a	chr4	FALSE	FALSE
Flvcr1	chr1	FALSE	FALSE
Klf10	chr15	FALSE	FALSE
Scd2	chr19	FALSE	FALSE
Spn	chr7	FALSE	FALSE
Dcun1d1	chr3	FALSE	FALSE
Lix1	chr17	FALSE	FALSE
Rsad2	chr12	FALSE	FALSE
Arl4d	chr11	FALSE	FALSE
Tfrc	chr16	FALSE	FALSE
Adamtsl4	chr3	FALSE	FALSE
Commd7	chr2	FALSE	FALSE
Oxtr	chr6	FALSE	TRUE
Cisd2	chr3	FALSE	FALSE
Opn1mw	chrX	FALSE	FALSE
Glp2r	chr11	FALSE	FALSE
H13	chr2	FALSE	FALSE
Nradd	chr9	FALSE	FALSE
Syce2	chr8	FALSE	FALSE
Spats2l	chr1	FALSE	TRUE
Edf1	chr2	FALSE	FALSE
Xbp1	chr11	FALSE	FALSE
Galr3	chr15	FALSE	FALSE
Col18a1	chr10	FALSE	FALSE
Slc25a30	chr14	FALSE	FALSE
Maf	chr8	FALSE	FALSE
Pdzk1ip1	chr4	FALSE	FALSE
Speer4a	chr5	FALSE	FALSE
Zfp146	chr7	FALSE	FALSE
Il22ra1	chr4	FALSE	FALSE
Nipal2	chr15	FALSE	FALSE
Eno1b	chr18	FALSE	FALSE
Mmp28	chr11	FALSE	FALSE
F2rl2	chr13	FALSE	TRUE
Decr2	chr17	FALSE	FALSE
Mtf1	chr4	FALSE	FALSE
Slc17a7	chr7	FALSE	FALSE
Nrsn2	chr2	FALSE	TRUE
Bok	chr1	FALSE	FALSE
Rmdn3	chr2	FALSE	FALSE
Cul9	chr17	FALSE	FALSE
Uncx	chr5	FALSE	FALSE
Aifm3	chr16	FALSE	FALSE
Vps52	chr17	FALSE	FALSE
Mrgpra3	chr7	FALSE	FALSE
Stac3	chr10	FALSE	FALSE
Mesp1	chr7	FALSE	FALSE
Ywhah	chr5	FALSE	FALSE
Scel	chr14	FALSE	FALSE
Map3k1	chr13	FALSE	FALSE
Slc6a1	chr6	FALSE	TRUE
4930578I06Rik	chr14	FALSE	FALSE
Usp21	chr1	FALSE	FALSE
Prickle3	chrX	FALSE	FALSE
Car7	chr8	FALSE	TRUE
Gm12887	chr4	FALSE	FALSE
Phospho1	chr11	FALSE	FALSE
Znrf4	chr17	FALSE	TRUE
Hnrnph2	chrX	FALSE	FALSE
Spem1	chr11	FALSE	FALSE
Emx2	chr19	FALSE	FALSE
Mrpl44	chr1	FALSE	FALSE
Cdnf	chr2	FALSE	FALSE
Adcyap1	chr17	FALSE	FALSE
Lrrc74b	chr16	FALSE	TRUE
Selenop	chr15	FALSE	FALSE
Ache	chr5	FALSE	FALSE
Rbpms	chr8	FALSE	FALSE
Adamtsl2	chr2	FALSE	FALSE
Kif20a	chr18	FALSE	FALSE
Aacs	chr5	FALSE	FALSE
Crisp4	chr1	FALSE	TRUE
Ipo8	chr6	FALSE	FALSE
Pou4f1	chr14	FALSE	TRUE
Gm9508	chr10	FALSE	FALSE
Orm2	chr4	FALSE	FALSE
Pthlh	chr6	FALSE	TRUE
P2ry1	chr3	FALSE	FALSE
Zdhhc7	chr8	FALSE	FALSE
Gm266	chr12	FALSE	FALSE
Fbxo15	chr18	FALSE	FALSE
Klk5	chr7	FALSE	FALSE
Ncam2	chr16	FALSE	FALSE
Magee2	chrX	FALSE	TRUE
Sap130	chr18	FALSE	FALSE
Tmem64	chr4	FALSE	FALSE
Pcbd1	chr10	FALSE	FALSE
Slc27a2	chr2	FALSE	TRUE
Ndufa4l2	chr10	FALSE	FALSE
Chchd10	chr10	FALSE	FALSE
Prr13	chr15	FALSE	FALSE
Krba1	chr6	FALSE	TRUE
Cggbp1	chr16	FALSE	FALSE
Grp	chr18	FALSE	TRUE
Itpripl2	chr7	FALSE	FALSE
Ddx25	chr9	FALSE	FALSE
Tmem203	chr2	FALSE	FALSE
Pdha1	chrX	FALSE	FALSE
Zbp1	chr2	FALSE	FALSE
Slc22a15	chr3	FALSE	FALSE
Errfi1	chr4	FALSE	FALSE
Asb17	chr3	FALSE	FALSE
Samd7	chr3	FALSE	TRUE
Agl	chr3	FALSE	FALSE
Scn2b	chr9	FALSE	FALSE
Fhod1	chr8	FALSE	FALSE
1700031L13Rik	chr5	FALSE	TRUE
Rad9a	chr19	FALSE	FALSE
Smox	chr2	FALSE	FALSE
Ripply1	chrX	FALSE	FALSE
Dusp12	chr1	FALSE	FALSE
Grk2	chr19	FALSE	FALSE
1810037I17Rik	chr3	FALSE	FALSE
Psmd2	chr16	FALSE	FALSE
Ttpa	chr4	FALSE	TRUE
Itih2	chr2	FALSE	FALSE
Rep15	chr6	FALSE	TRUE
H1f0	chr15	FALSE	FALSE
Gstp1	chr19	FALSE	FALSE
Ano8	chr8	FALSE	FALSE
Rpl36	chr17	FALSE	FALSE
Zfp873	chr10	FALSE	FALSE
Fut2	chr7	FALSE	FALSE
Pmvk	chr3	FALSE	FALSE
Sftpb	chr6	FALSE	FALSE
Chek1	chr9	FALSE	FALSE
Lipt1	chr1	FALSE	FALSE
Layn	chr9	FALSE	FALSE
2310033P09Rik	chr11	FALSE	FALSE
Slc23a3	chr1	FALSE	FALSE
Ppp1r9b	chr11	FALSE	FALSE
Matn4	chr2	FALSE	FALSE
Tmc1	chr19	FALSE	TRUE
Aldh1a1	chr19	FALSE	FALSE
2010003K11Rik	chr19	FALSE	FALSE
Gpr15	chr16	FALSE	FALSE
Gucy2g	chr19	FALSE	FALSE
Bambi	chr18	FALSE	FALSE
Dstn	chr2	FALSE	FALSE
Spdye4c	chr2	FALSE	FALSE
Tob2	chr15	FALSE	FALSE
Vps28	chr15	FALSE	FALSE
Poldip2	chr11	FALSE	FALSE
Mmachc	chr4	FALSE	FALSE
Stxbp6	chr12	FALSE	FALSE
Krtap11-1	chr16	FALSE	TRUE
Klrb1c	chr6	FALSE	FALSE
Htr5a	chr5	FALSE	TRUE
Snrpa1	chr7	FALSE	FALSE
Qpct	chr17	FALSE	FALSE
Idi1	chr13	FALSE	FALSE
Cldn17	chr16	FALSE	FALSE
Yod1	chr1	FALSE	FALSE
Fgf17	chr14	FALSE	FALSE
Gpcpd1	chr2	FALSE	FALSE
Nkx2-1	chr12	FALSE	FALSE
Pabpc6	chr17	FALSE	FALSE
Abca5	chr11	FALSE	FALSE
Homez	chr14	FALSE	FALSE
Zfp94	chr7	FALSE	FALSE
Thap3	chr4	FALSE	FALSE
2310057J18Rik	chr10	FALSE	TRUE
Polr2f	chr15	FALSE	FALSE
Fdft1	chr14	FALSE	FALSE
Zdhhc24	chr19	FALSE	FALSE
Tmub1	chr5	FALSE	FALSE
Egfl8	chr17	FALSE	FALSE
Osgin2	chr4	FALSE	FALSE
Sh3bp1	chr15	FALSE	TRUE
Tmem184a	chr5	FALSE	FALSE
Tmem74b	chr2	FALSE	TRUE
Dmrt3	chr19	FALSE	TRUE
Meltf	chr16	FALSE	TRUE
Calhm1	chr19	FALSE	FALSE
Gtpbp6	chr5	FALSE	FALSE
Aip	chr19	FALSE	FALSE
Sebox	chr11	FALSE	FALSE
Ubald2	chr11	FALSE	FALSE
Tlr8	chrX	FALSE	FALSE
Ndufa2	chr18	FALSE	FALSE
Snw1	chr12	FALSE	FALSE
Ccdc71	chr9	FALSE	FALSE
Gm13420	chr2	FALSE	TRUE
Zfp213	chr17	FALSE	FALSE
Tob1	chr11	FALSE	FALSE
Gcsh	chr8	FALSE	FALSE
Plin4	chr17	FALSE	FALSE
Tm4sf20	chr1	FALSE	TRUE
Mrpl10	chr11	FALSE	FALSE
Fbxo22	chr9	FALSE	FALSE
Acadsb	chr7	FALSE	FALSE
Fgf3	chr7	FALSE	TRUE
Eaf1	chr14	FALSE	FALSE
Zcchc18	chrX	FALSE	FALSE
Preb	chr5	FALSE	FALSE
Paox	chr7	FALSE	FALSE
Pnpla5	chr15	FALSE	FALSE
Nob1	chr8	FALSE	FALSE
Ndufaf8	chr11	FALSE	FALSE
Ghsr	chr3	FALSE	TRUE
Bcl6b	chr11	FALSE	FALSE
Magohb	chr6	FALSE	FALSE
Cntnap1	chr11	FALSE	FALSE
Hccs	chrX	FALSE	FALSE
Gdf11	chr10	FALSE	FALSE
Rab9	chrX	FALSE	FALSE
Sh2d7	chr9	FALSE	FALSE
Rasl10b	chr11	FALSE	FALSE
Vmn2r45	chr7	FALSE	FALSE
Sstr4	chr2	FALSE	FALSE
Ppm1l	chr3	FALSE	FALSE
Fgf7	chr2	FALSE	FALSE
Ddo	chr10	FALSE	FALSE
Fbxo17	chr7	FALSE	TRUE
Scpep1	chr11	FALSE	FALSE
Xlr3b	chrX	FALSE	FALSE
Cnpy3	chr17	FALSE	FALSE
Zfp280c	chrX	FALSE	FALSE
Tmem33	chr5	FALSE	FALSE
Renbp	chrX	FALSE	FALSE
Lman2l	chr1	FALSE	FALSE
Tex36	chr7	FALSE	FALSE
Fbl	chr7	FALSE	FALSE
Grsf1	chr5	FALSE	FALSE
Psmb8	chr17	FALSE	FALSE
Zfp629	chr7	FALSE	FALSE
Fap	chr2	FALSE	TRUE
Agxt	chr1	FALSE	TRUE
Gpt	chr15	FALSE	FALSE
Car14	chr3	FALSE	TRUE
Ccl9	chr11	FALSE	FALSE
Coq4	chr2	FALSE	FALSE
Thnsl2	chr6	FALSE	FALSE
Foxred1	chr9	FALSE	FALSE
Aph1c	chr9	FALSE	FALSE
Wdr26	chr1	FALSE	FALSE
Nelfa	chr5	FALSE	FALSE
Pnck	chrX	FALSE	FALSE
Zc2hc1c	chr12	FALSE	FALSE
Abhd5	chr9	FALSE	FALSE
Stat2	chr10	FALSE	FALSE
Tsnax	chr8	FALSE	FALSE
Cntrob	chr11	FALSE	FALSE
Itga8	chr2	FALSE	FALSE
Acta2	chr19	FALSE	FALSE
Cfap206	chr4	FALSE	FALSE
Eif3k	chr7	FALSE	FALSE
Gadd45g	chr13	FALSE	FALSE
Ptprd	chr4	FALSE	FALSE
Pcgf1	chr6	FALSE	FALSE
Rbm12b1	chr4	FALSE	FALSE
Numb	chr12	FALSE	FALSE
Klrb1a	chr6	FALSE	FALSE
Abhd4	chr14	FALSE	FALSE
Chrna9	chr5	FALSE	FALSE
Zfp93	chr7	FALSE	FALSE
Pdcd2	chr17	FALSE	FALSE
Fes	chr7	FALSE	FALSE
Lyar	chr5	FALSE	FALSE
Enkd1	chr8	FALSE	FALSE
Nr0b2	chr4	FALSE	TRUE
Pld3	chr7	FALSE	FALSE
Fthl17f	chrX	FALSE	FALSE
Chrnd	chr1	FALSE	FALSE
Micu1	chr10	FALSE	FALSE
Spast	chr17	FALSE	FALSE
Morn4	chr19	FALSE	FALSE
Ccn1	chr3	FALSE	TRUE
Mutyh	chr4	FALSE	FALSE
Serpina11	chr12	FALSE	FALSE
Acaa1a	chr9	FALSE	FALSE
Aprt	chr8	FALSE	FALSE
Mfsd1	chr3	FALSE	FALSE
Nip7	chr8	FALSE	FALSE
Khdc4	chr3	FALSE	FALSE
Fam243	chr16	FALSE	FALSE
Dnaaf2	chr12	FALSE	FALSE
Srsf10	chr4	FALSE	FALSE
Sh3glb1	chr3	FALSE	FALSE
Zfp787	chr7	FALSE	FALSE
Elmod3	chr6	FALSE	FALSE
Slc52a3	chr2	FALSE	FALSE
Gabra6	chr11	TRUE	FALSE
Spry4	chr18	FALSE	FALSE
Ndufv2	chr17	FALSE	FALSE
Timm10	chr2	FALSE	FALSE
Rnf169	chr7	FALSE	FALSE
Znrf3	chr11	FALSE	FALSE
Ift46	chr9	FALSE	FALSE
Terf2ip	chr8	FALSE	FALSE
Eno1	chr4	FALSE	FALSE
Mgmt	chr7	FALSE	TRUE
Ccdc182	chr11	FALSE	TRUE
0610030E20Rik	chr6	FALSE	FALSE
Fam110a	chr2	FALSE	FALSE
Tmem184c	chr8	FALSE	FALSE
Adh5	chr3	FALSE	FALSE
Klf4	chr4	FALSE	TRUE
St8sia2	chr7	TRUE	TRUE
Cd300c2	chr11	FALSE	FALSE
Insm2	chr12	FALSE	TRUE
Dusp14	chr11	FALSE	FALSE
Rpl28	chr7	FALSE	FALSE
Abca3	chr17	FALSE	FALSE
Rln1	chr19	FALSE	FALSE
Vsig8	chr1	FALSE	FALSE
Uchl1	chr5	FALSE	FALSE
Cldn4	chr5	FALSE	FALSE
Pomp	chr5	FALSE	FALSE
Riox1	chr12	FALSE	FALSE
Fxyd3	chr7	FALSE	FALSE
Lrrc31	chr3	FALSE	FALSE
Hebp2	chr10	FALSE	FALSE
Etl4	chr2	FALSE	TRUE
Phf5a	chr15	FALSE	FALSE
Car9	chr4	FALSE	TRUE
Dipk1b	chr2	FALSE	FALSE
Dgkq	chr5	FALSE	FALSE
Rps23rg1	chr8	FALSE	FALSE
Pelp1	chr11	FALSE	FALSE
Bub1	chr2	FALSE	FALSE
Opalin	chr19	FALSE	FALSE
Tmed1	chr9	FALSE	FALSE
Mnt	chr11	FALSE	FALSE
Ptgr2	chr12	FALSE	FALSE
Ppp1r1a	chr15	FALSE	FALSE
Jph4	chr14	FALSE	FALSE
Gde1	chr7	FALSE	FALSE
Smim24	chr10	FALSE	FALSE
Taar6	chr10	FALSE	FALSE
Ddit4	chr10	FALSE	FALSE
Mlf1	chr3	FALSE	TRUE
Gpalpp1	chr14	FALSE	FALSE
Trp53i11	chr2	FALSE	FALSE
Scgb3a1	chr11	FALSE	FALSE
Capg	chr6	FALSE	FALSE
Dis3l	chr9	FALSE	FALSE
Urad	chr5	FALSE	FALSE
Lsm11	chr11	FALSE	FALSE
Dcaf12l1	chrX	FALSE	TRUE
Spint5	chr2	FALSE	FALSE
Fbp2	chr13	FALSE	TRUE
Cyp2f2	chr7	FALSE	FALSE
Rpl36a	chrX	FALSE	FALSE
Gdf5	chr2	FALSE	TRUE
Akr1b8	chr6	FALSE	FALSE
Zfp369	chr13	FALSE	FALSE
Lilrb4a	chr10	FALSE	FALSE
Plod2	chr9	FALSE	FALSE
Ninj1	chr13	FALSE	FALSE
Itga3	chr11	FALSE	FALSE
Commd8	chr5	FALSE	FALSE
Tmem240	chr4	FALSE	FALSE
Ddx19b	chr8	FALSE	FALSE
Spink8	chr9	FALSE	TRUE
Vax1	chr19	FALSE	TRUE
Slc38a7	chr8	FALSE	FALSE
Amer3	chr1	FALSE	FALSE
Hnrnpa2b1	chr6	FALSE	FALSE
Pdha2	chr3	FALSE	FALSE
Cebpa	chr7	FALSE	TRUE
Six2	chr17	FALSE	FALSE
Atad1	chr19	FALSE	FALSE
Sf3b5	chr10	FALSE	FALSE
Rai2	chrX	FALSE	FALSE
Dcun1d2	chr8	FALSE	FALSE
Metrn	chr17	FALSE	FALSE
Ndufaf3	chr9	FALSE	FALSE
Ap2m1	chr16	FALSE	FALSE
Ppp1r37	chr7	FALSE	FALSE
Nono	chrX	FALSE	FALSE
Rnf34	chr5	FALSE	FALSE
Atp1b2	chr11	FALSE	FALSE
Trappc3	chr4	FALSE	FALSE
Chd1l	chr3	FALSE	FALSE
Xdh	chr17	FALSE	FALSE
Sytl2	chr7	FALSE	FALSE
Muc1	chr3	FALSE	FALSE
Wnt8b	chr19	FALSE	FALSE
Akap8	chr17	FALSE	FALSE
Tnnc2	chr2	FALSE	FALSE
Rhpn1	chr15	FALSE	FALSE
Ahnak	chr19	FALSE	FALSE
Meox2	chr12	FALSE	FALSE
