gene_name	chr	is_neuronal	atac_predicted
Spag16	chr1	TRUE	FALSE
Spag17	chr3	TRUE	FALSE
Spag4	chr2	FALSE	FALSE
Spag5	chr11	FALSE	FALSE
Spag6	chr2	TRUE	FALSE
Spag7	chr11	FALSE	FALSE
Spag9	chr11	TRUE	FALSE
Spam1	chr6	FALSE	FALSE
Sparc	chr11	TRUE	TRUE
Sparcl1	chr5	TRUE	FALSE
Spast	chr17	TRUE	FALSE
Spata1	chr3	FALSE	FALSE
Spata13	chr14	FALSE	TRUE
Spata16	chr3	FALSE	FALSE
Spata17	chr1	FALSE	FALSE
Spata18	chr5	FALSE	FALSE
Spata19	chr9	FALSE	FALSE
Spata2	chr2	FALSE	TRUE
Spata20	chr11	FALSE	FALSE
Spata21	chr4	FALSE	FALSE
Spata2l	chr8	FALSE	TRUE
Spata3	chr1	FALSE	FALSE
Spata31d1d	chr13	FALSE	FALSE
Spata32	chr11	FALSE	TRUE
Spata4	chr8	FALSE	FALSE
Spata6	chr4	FALSE	FALSE
Spata7	chr12	TRUE	FALSE
Spata9	chr13	FALSE	FALSE
Spatc1	chr15	FALSE	FALSE
Spats1	chr17	FALSE	FALSE
Spats2	chr15	FALSE	TRUE
Spats2l	chr1	FALSE	FALSE
Spc24	chr9	FALSE	TRUE
Spc25	chr2	FALSE	FALSE
Spcs1	chr14	FALSE	FALSE
Spcs3	chr8	FALSE	FALSE
Spdef	chr17	FALSE	FALSE
Spdl1	chr11	FALSE	FALSE
Spdya	chr17	FALSE	TRUE
Spdye4b	chr5	FALSE	FALSE
Spdye4c	chr2	FALSE	FALSE
Specc1	chr11	TRUE	FALSE
Specc1l	chr10	TRUE	FALSE
Speer3	chr5	FALSE	FALSE
Speer4b	chr5	FALSE	FALSE
Speer4f1	chr5	FALSE	TRUE
Spef1	chr2	TRUE	FALSE
Spef1l	chr7	FALSE	FALSE
Spef2	chr15	TRUE	FALSE
Speg	chr1	FALSE	FALSE
Spem1	chr11	FALSE	TRUE
Spen	chr4	TRUE	FALSE
Spesp1	chr9	FALSE	FALSE
Spg11	chr2	TRUE	FALSE
Spg21	chr9	TRUE	FALSE
Spg7	chr8	TRUE	FALSE
Sphk1	chr11	TRUE	FALSE
Sphkap	chr1	FALSE	FALSE
Spi1	chr2	TRUE	FALSE
Spib	chr7	FALSE	FALSE
Spice1	chr16	FALSE	TRUE
Spidr	chr16	FALSE	FALSE
Spin1	chr13	FALSE	FALSE
Spin2c	chrX	FALSE	FALSE
Spin4	chrX	FALSE	TRUE
Spindoc	chr19	FALSE	FALSE
Spink1	chr18	FALSE	FALSE
Spink10	chr18	FALSE	FALSE
Spink13	chr18	FALSE	FALSE
Spink2	chr5	FALSE	FALSE
Spink4	chr4	FALSE	TRUE
Spink8	chr9	FALSE	FALSE
Spint1	chr2	TRUE	FALSE
Spint2	chr7	TRUE	TRUE
Spint5	chr2	FALSE	TRUE
Spire1	chr18	TRUE	FALSE
Spire2	chr8	FALSE	FALSE
Spn	chr7	FALSE	FALSE
Spns1	chr7	FALSE	FALSE
Spns2	chr11	TRUE	FALSE
Spns3	chr11	FALSE	TRUE
Spo11	chr2	TRUE	TRUE
Spock1	chr13	TRUE	FALSE
Spock2	chr10	FALSE	FALSE
Spock3	chr8	FALSE	FALSE
Spon1	chr7	FALSE	TRUE
Spon2	chr5	FALSE	FALSE
Spop	chr11	FALSE	TRUE
Spopl	chr2	FALSE	FALSE
Spout1	chr2	FALSE	FALSE
Spp2	chr1	FALSE	FALSE
Sppl2a	chr2	FALSE	TRUE
Sppl2b	chr10	FALSE	FALSE
Sppl2c	chr11	FALSE	TRUE
Sppl3	chr5	FALSE	FALSE
Spr	chr6	TRUE	TRUE
Spred1	chr2	FALSE	FALSE
Spred2	chr11	FALSE	FALSE
Spred3	chr7	FALSE	FALSE
Sprn	chr7	FALSE	FALSE
Sprtn	chr8	FALSE	FALSE
Spry1	chr3	FALSE	FALSE
Spry2	chr14	TRUE	FALSE
Spry4	chr18	FALSE	TRUE
Spryd3	chr15	FALSE	FALSE
Spryd4	chr10	FALSE	FALSE
Spryd7	chr14	FALSE	TRUE
Spsb1	chr4	FALSE	FALSE
Spsb2	chr6	FALSE	TRUE
Spsb3	chr17	FALSE	FALSE
Spsb4	chr9	FALSE	FALSE
Sptan1	chr2	FALSE	FALSE
Sptb	chr12	TRUE	TRUE
Sptbn1	chr11	TRUE	FALSE
Sptbn2	chr19	TRUE	FALSE
Sptbn4	chr7	TRUE	FALSE
Sptbn5	chr2	FALSE	TRUE
Sptlc1	chr13	FALSE	FALSE
Sptlc2	chr12	FALSE	FALSE
Sptlc3	chr2	FALSE	FALSE
Sptssa	chr12	FALSE	FALSE
Sptssb	chr3	FALSE	TRUE
Spty2d1	chr7	FALSE	FALSE
Spz1	chr13	FALSE	FALSE
Sqle	chr15	FALSE	TRUE
Sqor	chr2	FALSE	TRUE
Sqstm1	chr11	TRUE	TRUE
Sra1	chr18	FALSE	FALSE
Srarp	chr4	FALSE	FALSE
Srbd1	chr17	FALSE	TRUE
Src	chr2	TRUE	FALSE
Srcap	chr7	FALSE	FALSE
Srcin1	chr11	TRUE	FALSE
Srd5a1	chr13	FALSE	TRUE
Srd5a2	chr17	TRUE	TRUE
Srd5a3	chr5	FALSE	FALSE
Srebf1	chr11	FALSE	FALSE
Srebf2	chr15	TRUE	FALSE
Srek1	chr13	FALSE	FALSE
Srek1ip1	chr13	FALSE	TRUE
Srf	chr17	TRUE	FALSE
Srfbp1	chr18	FALSE	FALSE
Srgap1	chr10	FALSE	FALSE
Srgap2	chr1	TRUE	FALSE
Srgap3	chr6	TRUE	FALSE
Srgn	chr10	TRUE	FALSE
Sri	chr5	FALSE	FALSE
Srl	chr16	FALSE	FALSE
Srm	chr4	FALSE	FALSE
Srp14	chr2	FALSE	FALSE
Srp19	chr18	FALSE	FALSE
Srp68	chr11	FALSE	FALSE
Srp72	chr5	FALSE	FALSE
Srp9	chr1	FALSE	FALSE
Srpk1	chr17	FALSE	FALSE
Srpk2	chr5	TRUE	FALSE
Srpk3	chrX	FALSE	FALSE
Srprb	chr9	FALSE	FALSE
Srpx	chrX	FALSE	FALSE
Srrm2	chr17	FALSE	FALSE
Srrm3	chr5	FALSE	FALSE
Srrm4	chr5	TRUE	FALSE
Srrt	chr5	TRUE	FALSE
Srsf1	chr11	FALSE	FALSE
Srsf10	chr4	FALSE	FALSE
Srsf11	chr3	FALSE	FALSE
Srsf12	chr4	FALSE	TRUE
Srsf3	chr17	FALSE	FALSE
Srsf4	chr4	FALSE	FALSE
Srsf5	chr12	FALSE	FALSE
Srsf6	chr2	FALSE	FALSE
Srsf7	chr17	FALSE	FALSE
Srsf9	chr5	FALSE	FALSE
Srxn1	chr2	FALSE	FALSE
Ss18	chr18	TRUE	FALSE
Ss18l2	chr9	FALSE	FALSE
Ssb	chr2	FALSE	FALSE
Ssbp1	chr6	FALSE	FALSE
Ssbp2	chr13	FALSE	FALSE
Ssbp3	chr4	TRUE	FALSE
Ssbp4	chr8	FALSE	FALSE
Ssc4d	chr5	FALSE	TRUE
Ssc5d	chr7	FALSE	FALSE
Ssh1	chr5	TRUE	FALSE
Ssh2	chr11	FALSE	FALSE
Ssh3	chr19	FALSE	TRUE
Ssna1	chr2	TRUE	FALSE
Sspn	chr6	FALSE	FALSE
Sspo	chr6	FALSE	FALSE
Ssr1	chr13	FALSE	FALSE
Ssr2	chr3	FALSE	FALSE
Ssr3	chr3	FALSE	FALSE
Ssr4	chrX	FALSE	FALSE
Ssrp1	chr2	FALSE	FALSE
Sst	chr16	TRUE	FALSE
Sstr2	chr11	TRUE	FALSE
Sstr3	chr15	TRUE	TRUE
Sstr4	chr2	FALSE	FALSE
Ssu2	chr6	FALSE	FALSE
Ssu72	chr4	FALSE	FALSE
Ssx2ip	chr3	FALSE	TRUE
St14	chr9	TRUE	FALSE
St18	chr1	FALSE	FALSE
St3gal1	chr15	FALSE	FALSE
St3gal2	chr8	FALSE	FALSE
St3gal3	chr4	FALSE	FALSE
St3gal4	chr9	TRUE	FALSE
St3gal5	chr6	FALSE	FALSE
St3gal6	chr16	FALSE	FALSE
St6gal1	chr16	FALSE	FALSE
St6gal2	chr17	FALSE	FALSE
St6galnac3	chr3	FALSE	FALSE
St6galnac4	chr2	FALSE	TRUE
St6galnac5	chr3	FALSE	FALSE
St6galnac6	chr2	FALSE	FALSE
St7	chr6	FALSE	FALSE
St8sia1	chr6	FALSE	FALSE
St8sia2	chr7	TRUE	FALSE
St8sia3	chr18	FALSE	FALSE
St8sia4	chr1	FALSE	FALSE
St8sia5	chr18	FALSE	FALSE
Stab1	chr14	FALSE	FALSE
Stab2	chr10	FALSE	TRUE
Stac	chr9	TRUE	FALSE
Stac2	chr11	TRUE	TRUE
Stac3	chr10	TRUE	TRUE
Stag1	chr9	FALSE	FALSE
Stag3	chr5	FALSE	FALSE
Stam	chr2	FALSE	TRUE
Stam2	chr2	FALSE	FALSE
Stambp	chr6	TRUE	FALSE
Stambpl1	chr19	FALSE	FALSE
Stap2	chr17	FALSE	TRUE
Star	chr8	TRUE	FALSE
Stard10	chr7	FALSE	FALSE
Stard13	chr5	FALSE	FALSE
Stard3	chr11	FALSE	FALSE
Stard3nl	chr13	FALSE	TRUE
Stard4	chr18	FALSE	FALSE
Stard5	chr7	FALSE	FALSE
Stard6	chr18	FALSE	FALSE
Stard7	chr2	TRUE	FALSE
Stard8	chrX	FALSE	FALSE
Stard9	chr2	FALSE	TRUE
Stat1	chr1	FALSE	TRUE
Stat2	chr10	FALSE	FALSE
Stat3	chr11	TRUE	FALSE
Stat4	chr1	FALSE	FALSE
Stat5a	chr11	FALSE	FALSE
Stat5b	chr11	FALSE	FALSE
Stat6	chr10	FALSE	FALSE
Stau1	chr2	TRUE	FALSE
Stau2	chr1	TRUE	FALSE
Stbd1	chr5	FALSE	FALSE
Stc1	chr14	FALSE	FALSE
Stc2	chr11	FALSE	FALSE
Steap1	chr5	FALSE	FALSE
Steap2	chr5	FALSE	FALSE
Steap3	chr1	FALSE	FALSE
Steap4	chr5	FALSE	TRUE
Stil	chr4	TRUE	TRUE
Stim1	chr7	TRUE	FALSE
Stim2	chr5	FALSE	TRUE
Stimate	chr14	FALSE	FALSE
Sting1	chr18	FALSE	TRUE
Stip1	chr19	FALSE	FALSE
Stk10	chr11	FALSE	FALSE
Stk11	chr10	TRUE	TRUE
Stk11ip	chr1	FALSE	FALSE
Stk16	chr1	FALSE	FALSE
Stk17b	chr1	FALSE	FALSE
Stk24	chr14	TRUE	FALSE
Stk25	chr1	TRUE	TRUE
Stk26	chrX	FALSE	FALSE
Stk3	chr15	TRUE	FALSE
Stk32a	chr18	FALSE	FALSE
Stk32b	chr5	FALSE	FALSE
Stk32c	chr7	FALSE	FALSE
Stk33	chr7	FALSE	FALSE
Stk35	chr2	FALSE	FALSE
Stk36	chr1	TRUE	FALSE
Stk38	chr17	TRUE	FALSE
Stk38l	chr6	TRUE	FALSE
Stk39	chr2	FALSE	FALSE
Stk4	chr2	TRUE	FALSE
Stk40	chr4	FALSE	FALSE
Stmn1	chr4	TRUE	FALSE
Stmn2	chr3	TRUE	TRUE
Stmn3	chr2	TRUE	FALSE
Stmn4	chr14	TRUE	FALSE
Stmnd1	chr13	TRUE	TRUE
Stn1	chr19	FALSE	TRUE
Stom	chr2	FALSE	TRUE
Stoml1	chr9	FALSE	FALSE
Stoml2	chr4	FALSE	FALSE
Stoml3	chr3	FALSE	TRUE
Ston1	chr17	TRUE	FALSE
Ston2	chr12	TRUE	FALSE
Stox1	chr10	FALSE	FALSE
Stox2	chr8	FALSE	FALSE
Stpg1	chr4	FALSE	FALSE
Stpg2	chr3	FALSE	FALSE
Stra6	chr9	TRUE	FALSE
Stra6l	chr4	FALSE	FALSE
Stra8	chr6	FALSE	FALSE
Strada	chr11	FALSE	FALSE
Stradb	chr1	FALSE	FALSE
Strap	chr6	TRUE	FALSE
Strbp	chr2	FALSE	TRUE
Strc	chr2	TRUE	TRUE
Strip1	chr3	FALSE	FALSE
Strip2	chr6	FALSE	FALSE
Strit1	chr3	TRUE	FALSE
Strn	chr17	TRUE	FALSE
Strn3	chr12	FALSE	FALSE
Strn4	chr7	TRUE	FALSE
Stt3b	chr9	FALSE	FALSE
Stub1	chr17	FALSE	FALSE
Stum	chr1	FALSE	TRUE
Stx11	chr10	TRUE	FALSE
Stx12	chr4	TRUE	FALSE
Stx16	chr2	FALSE	FALSE
Stx17	chr4	FALSE	FALSE
Stx18	chr5	FALSE	FALSE
Stx19	chr16	TRUE	FALSE
Stx1a	chr5	TRUE	FALSE
Stx1b	chr7	TRUE	TRUE
Stx2	chr5	TRUE	TRUE
Stx3	chr19	TRUE	FALSE
Stx4a	chr7	TRUE	FALSE
Stx6	chr1	TRUE	FALSE
Stx7	chr10	TRUE	FALSE
Stx8	chr11	FALSE	FALSE
Stxbp1	chr2	TRUE	FALSE
Stxbp2	chr8	TRUE	TRUE
Stxbp3	chr3	TRUE	FALSE
Stxbp4	chr11	TRUE	FALSE
Stxbp5	chr10	TRUE	FALSE
Stxbp5l	chr16	TRUE	TRUE
Stxbp6	chr12	FALSE	FALSE
Styk1	chr6	FALSE	TRUE
Styx	chr14	FALSE	FALSE
Styxl1	chr5	TRUE	FALSE
Sub1	chr15	FALSE	FALSE
Sucla2	chr14	FALSE	FALSE
Suclg1	chr6	FALSE	FALSE
Suclg2	chr6	FALSE	FALSE
Sucnr1	chr3	FALSE	FALSE
Suco	chr1	FALSE	FALSE
Suds3	chr5	FALSE	FALSE
Sufu	chr19	TRUE	FALSE
Sugct	chr13	FALSE	FALSE
Sugp1	chr8	FALSE	FALSE
Sugp2	chr8	FALSE	FALSE
Sugt1	chr14	FALSE	FALSE
Sulf1	chr1	TRUE	FALSE
Sulf2	chr2	TRUE	FALSE
Sult1a1	chr7	FALSE	TRUE
Sult1c1	chr17	FALSE	TRUE
Sult1c2	chr17	FALSE	TRUE
Sult2b1	chr7	FALSE	FALSE
Sult4a1	chr15	TRUE	FALSE
Sult5a1	chr8	FALSE	FALSE
Sult6b1	chr17	FALSE	TRUE
Sumf1	chr6	FALSE	FALSE
Sumo1	chr1	FALSE	FALSE
Sumo2	chr11	FALSE	FALSE
Sumo3	chr10	FALSE	TRUE
Sun1	chr5	TRUE	FALSE
Sun5	chr2	FALSE	TRUE
Suox	chr10	FALSE	FALSE
Supt16	chr14	FALSE	FALSE
Supt20	chr3	FALSE	FALSE
Supt3	chr17	FALSE	FALSE
Supt4a	chr11	FALSE	FALSE
Supt5	chr7	FALSE	FALSE
Supt7l	chr5	FALSE	FALSE
Supv3l1	chr10	FALSE	FALSE
Surf1	chr2	FALSE	TRUE
Surf4	chr2	FALSE	FALSE
Surf6	chr2	FALSE	FALSE
Susd1	chr4	FALSE	FALSE
Susd2	chr10	FALSE	FALSE
Susd4	chr1	TRUE	FALSE
Susd5	chr9	FALSE	TRUE
Susd6	chr12	FALSE	FALSE
Suv39h1	chrX	FALSE	TRUE
Sv2a	chr3	TRUE	FALSE
Sv2b	chr7	TRUE	TRUE
Sv2c	chr13	TRUE	TRUE
Svbp	chr4	TRUE	FALSE
Svep1	chr4	FALSE	TRUE
Svil	chr18	FALSE	FALSE
Svip	chr7	FALSE	FALSE
Svop	chr5	FALSE	FALSE
Svopl	chr6	FALSE	FALSE
Swap70	chr7	FALSE	FALSE
Swi5	chr2	FALSE	FALSE
Swsap1	chr9	FALSE	FALSE
Swt1	chr1	FALSE	FALSE
Syap1	chrX	TRUE	FALSE
Sybu	chr15	TRUE	TRUE
Syce2	chr8	TRUE	FALSE
Sycp2l	chr13	FALSE	FALSE
Sycp3	chr10	TRUE	TRUE
Syde1	chr10	TRUE	TRUE
Syde2	chr3	FALSE	FALSE
Syf2	chr4	FALSE	FALSE
Syk	chr13	FALSE	FALSE
Sympk	chr7	FALSE	FALSE
Syn1	chrX	TRUE	FALSE
Syn2	chr6	TRUE	FALSE
Syn3	chr10	TRUE	FALSE
Sync	chr4	FALSE	TRUE
Syncrip	chr9	FALSE	FALSE
Syndig1	chr2	TRUE	FALSE
Syndig1l	chr12	FALSE	TRUE
Syne1	chr10	FALSE	FALSE
Syne2	chr12	TRUE	FALSE
Syne3	chr12	FALSE	FALSE
Syne4	chr7	FALSE	TRUE
Syngr1	chr15	TRUE	FALSE
Syngr2	chr11	TRUE	FALSE
Syngr3	chr17	TRUE	FALSE
Synj1	chr16	TRUE	FALSE
Synj2	chr17	TRUE	TRUE
Synm	chr7	TRUE	FALSE
Synpo	chr18	TRUE	FALSE
Synpo2	chr3	FALSE	FALSE
Synpo2l	chr14	FALSE	FALSE
Synpr	chr14	TRUE	TRUE
Synrg	chr11	FALSE	FALSE
Syp	chrX	TRUE	FALSE
Sypl2	chr3	FALSE	FALSE
Syt1	chr10	TRUE	TRUE
Syt10	chr15	TRUE	FALSE
Syt12	chr19	TRUE	FALSE
Syt13	chr2	TRUE	FALSE
Syt14	chr1	FALSE	FALSE
Syt15	chr14	FALSE	FALSE
Syt16	chr12	FALSE	FALSE
Syt17	chr7	TRUE	FALSE
Syt2	chr1	TRUE	FALSE
Syt3	chr7	TRUE	FALSE
Syt4	chr18	TRUE	TRUE
Syt5	chr7	TRUE	FALSE
Syt6	chr3	TRUE	TRUE
Syt7	chr19	TRUE	FALSE
Syt8	chr7	TRUE	FALSE
Syt9	chr7	TRUE	FALSE
Sytl2	chr7	FALSE	FALSE
Sytl4	chrX	FALSE	FALSE
Syvn1	chr19	FALSE	FALSE
Szrd1	chr4	FALSE	FALSE
Szt2	chr4	TRUE	FALSE
T	chr17	TRUE	FALSE
T2	chr17	TRUE	FALSE
Taar3	chr10	TRUE	TRUE
Taar5	chr10	TRUE	TRUE
Taar6	chr10	FALSE	TRUE
Tab1	chr15	FALSE	FALSE
Tab2	chr10	FALSE	TRUE
Tab3	chrX	FALSE	TRUE
Tac1	chr6	TRUE	TRUE
Tac4	chr11	TRUE	FALSE
Tacc1	chr8	TRUE	FALSE
Tacc2	chr7	TRUE	TRUE
Tacc3	chr5	TRUE	FALSE
Taco1	chr11	TRUE	FALSE
Tacr1	chr6	TRUE	FALSE
Tacr2	chr10	TRUE	TRUE
Tada1	chr1	FALSE	FALSE
Tada2b	chr5	FALSE	FALSE
Tada3	chr6	FALSE	FALSE
Taf10	chr7	FALSE	FALSE
Taf11	chr17	FALSE	FALSE
Taf12	chr4	FALSE	FALSE
Taf13	chr3	FALSE	FALSE
Taf15	chr11	FALSE	FALSE
Taf1a	chr1	FALSE	FALSE
Taf1b	chr12	FALSE	FALSE
Taf1c	chr8	FALSE	TRUE
Taf2	chr15	FALSE	FALSE
Taf3	chr2	FALSE	FALSE
Taf4	chr2	FALSE	TRUE
Taf4b	chr18	FALSE	FALSE
Taf5	chr19	FALSE	FALSE
Taf5l	chr8	FALSE	FALSE
Taf6l	chr19	FALSE	FALSE
Taf7l2	chr10	FALSE	TRUE
Taf8	chr17	FALSE	FALSE
Taf9b	chrX	FALSE	FALSE
Tafa1	chr6	TRUE	TRUE
Tafa2	chr10	TRUE	FALSE
Tafa3	chr3	TRUE	TRUE
Tafa5	chr15	FALSE	FALSE
Tagln	chr9	FALSE	TRUE
Tagln3	chr16	FALSE	FALSE
Tal1	chr4	TRUE	FALSE
Taldo1	chr7	FALSE	FALSE
Tamm41	chr6	FALSE	FALSE
Tanc1	chr2	TRUE	FALSE
Tanc2	chr11	TRUE	TRUE
Tango2	chr16	FALSE	FALSE
Tango6	chr8	FALSE	FALSE
Tank	chr2	FALSE	FALSE
Taok2	chr7	TRUE	TRUE
Taok3	chr5	TRUE	FALSE
Tap2	chr17	FALSE	FALSE
Tapbp	chr17	FALSE	FALSE
Tapt1	chr5	FALSE	TRUE
Tarbp1	chr8	FALSE	FALSE
Tarbp2	chr15	FALSE	TRUE
Tardbp	chr4	FALSE	FALSE
Tars2	chr3	FALSE	FALSE
Tas1r2	chr4	TRUE	FALSE
Tas2r118	chr6	TRUE	FALSE
Tas2r119	chr15	TRUE	TRUE
Tas2r126	chr6	TRUE	TRUE
Tas2r134	chr2	TRUE	FALSE
Tas2r143	chr6	TRUE	FALSE
Tas2r144	chr6	TRUE	FALSE
Tasor	chr14	FALSE	TRUE
Tasor2	chr13	FALSE	FALSE
Tasp1	chr2	FALSE	FALSE
Tatdn2	chr6	FALSE	FALSE
Tatdn3	chr1	FALSE	TRUE
Tax1bp1	chr6	FALSE	FALSE
Tbata	chr10	FALSE	FALSE
Tbc1d1	chr5	FALSE	FALSE
Tbc1d10a	chr11	FALSE	FALSE
Tbc1d10c	chr19	FALSE	FALSE
Tbc1d12	chr19	FALSE	FALSE
Tbc1d13	chr2	FALSE	TRUE
Tbc1d14	chr5	FALSE	FALSE
Tbc1d15	chr10	FALSE	FALSE
Tbc1d16	chr11	FALSE	FALSE
Tbc1d17	chr7	FALSE	FALSE
Tbc1d19	chr5	FALSE	FALSE
Tbc1d2	chr4	FALSE	TRUE
Tbc1d20	chr2	FALSE	FALSE
Tbc1d22a	chr15	FALSE	FALSE
Tbc1d22b	chr17	FALSE	FALSE
Tbc1d23	chr16	TRUE	FALSE
Tbc1d24	chr17	TRUE	TRUE
Tbc1d25	chrX	FALSE	FALSE
Tbc1d2b	chr9	FALSE	FALSE
Tbc1d30	chr10	FALSE	FALSE
Tbc1d31	chr15	FALSE	FALSE
Tbc1d32	chr10	TRUE	FALSE
Tbc1d4	chr14	FALSE	FALSE
Tbc1d5	chr17	FALSE	FALSE
Tbc1d7	chr13	FALSE	FALSE
Tbc1d8	chr1	FALSE	FALSE
Tbc1d8b	chrX	FALSE	TRUE
Tbc1d9	chr8	FALSE	FALSE
Tbc1d9b	chr11	FALSE	TRUE
Tbca	chr13	FALSE	FALSE
Tbcb	chr7	TRUE	FALSE
Tbcc	chr17	FALSE	FALSE
Tbccd1	chr16	FALSE	FALSE
Tbcd	chr11	TRUE	FALSE
Tbce	chr13	TRUE	FALSE
Tbcel	chr9	FALSE	FALSE
Tbck	chr3	FALSE	FALSE
Tbk1	chr10	TRUE	FALSE
Tbkbp1	chr11	FALSE	FALSE
Tbl1x	chrX	TRUE	FALSE
Tbl1xr1	chr3	FALSE	FALSE
Tbl2	chr5	FALSE	TRUE
Tbl3	chr17	FALSE	FALSE
Tbpl1	chr10	FALSE	FALSE
Tbr1	chr2	TRUE	FALSE
Tbrg1	chr9	FALSE	FALSE
Tbrg4	chr11	FALSE	FALSE
Tbx1	chr16	TRUE	FALSE
Tbx15	chr3	FALSE	FALSE
Tbx18	chr9	TRUE	FALSE
Tbx19	chr1	TRUE	FALSE
Tbx2	chr11	TRUE	FALSE
Tbx20	chr9	TRUE	FALSE
Tbx21	chr11	FALSE	FALSE
Tbx3	chr5	TRUE	FALSE
Tbx4	chr11	FALSE	FALSE
Tbx5	chr5	FALSE	FALSE
Tbx6	chr7	TRUE	TRUE
Tbxas1	chr6	FALSE	FALSE
Tc2n	chr12	FALSE	FALSE
Tcaf1	chr6	FALSE	FALSE
Tcaf2	chr6	FALSE	TRUE
Tcaim	chr9	FALSE	FALSE
Tcap	chr11	TRUE	FALSE
Tcea1	chr1	FALSE	FALSE
Tcea2	chr2	FALSE	FALSE
Tcea3	chr4	FALSE	FALSE
Tceal1	chrX	FALSE	FALSE
Tceal3	chrX	FALSE	FALSE
Tceal5	chrX	FALSE	FALSE
Tceal6	chrX	FALSE	FALSE
Tceal7	chrX	FALSE	TRUE
Tceal8	chrX	FALSE	FALSE
Tceal9	chrX	FALSE	FALSE
Tceanc	chrX	FALSE	FALSE
Tceanc2	chr4	FALSE	FALSE
Tcerg1	chr18	FALSE	FALSE
Tcerg1l	chr7	FALSE	FALSE
Tcf12	chr9	TRUE	FALSE
Tcf15	chr2	TRUE	FALSE
Tcf19	chr17	FALSE	FALSE
Tcf20	chr15	FALSE	FALSE
Tcf21	chr10	FALSE	FALSE
Tcf25	chr8	FALSE	FALSE
Tcf3	chr10	TRUE	FALSE
Tcf4	chr18	TRUE	FALSE
Tcf7	chr11	TRUE	FALSE
Tcf7l1	chr6	FALSE	FALSE
Tcf7l2	chr19	TRUE	FALSE
Tcfl5	chr2	FALSE	FALSE
Tchh	chr3	FALSE	FALSE
Tchhl1	chr3	FALSE	FALSE
Tchp	chr5	FALSE	FALSE
Tcim	chr8	FALSE	FALSE
Tcirg1	chr19	TRUE	FALSE
Tcl1	chr12	FALSE	FALSE
Tcl1b2	chr12	FALSE	FALSE
Tcl1b5	chr12	FALSE	FALSE
Tcof1	chr18	FALSE	FALSE
Tcp1	chr17	FALSE	FALSE
Tcp11	chr17	FALSE	FALSE
Tcp11l1	chr2	FALSE	FALSE
Tcp11l2	chr10	FALSE	FALSE
Tcta	chr9	FALSE	FALSE
Tcte1	chr17	FALSE	TRUE
Tcte2	chr17	FALSE	FALSE
Tctn1	chr5	TRUE	FALSE
Tctn2	chr5	FALSE	FALSE
Tdg	chr10	FALSE	FALSE
Tdh	chr14	FALSE	FALSE
Tdo2	chr3	FALSE	TRUE
Tdp1	chr12	FALSE	FALSE
Tdp2	chr13	TRUE	TRUE
Tdpoz2	chr3	FALSE	FALSE
Tdpoz3	chr3	FALSE	FALSE
Tdrd1	chr19	FALSE	FALSE
Tdrd12	chr7	FALSE	FALSE
Tdrd3	chr14	FALSE	FALSE
Tdrd5	chr1	FALSE	FALSE
Tdrd6	chr17	FALSE	FALSE
Tdrd7	chr4	FALSE	FALSE
Tdrd9	chr12	FALSE	FALSE
Tdrkh	chr3	FALSE	FALSE
Tdrp	chr8	FALSE	FALSE
Tead1	chr7	FALSE	FALSE
Tead2	chr7	TRUE	TRUE
Tead3	chr17	TRUE	FALSE
Tead4	chr6	FALSE	FALSE
Tec	chr5	FALSE	TRUE
Tecpr1	chr5	FALSE	TRUE
Tecpr2	chr12	FALSE	FALSE
Tecr	chr8	FALSE	FALSE
Tecrl	chr5	FALSE	TRUE
Tecta	chr9	TRUE	FALSE
Tectb	chr19	TRUE	FALSE
Tedc1	chr12	FALSE	FALSE
Tedc2	chr17	FALSE	FALSE
Teddm1a	chr1	FALSE	FALSE
Tef	chr15	FALSE	FALSE
Tefm	chr11	FALSE	FALSE
Tekt1	chr11	FALSE	FALSE
Tekt4	chr17	FALSE	FALSE
Tekt5	chr16	FALSE	FALSE
Telo2	chr17	FALSE	FALSE
Tenm1	chrX	TRUE	FALSE
Tenm2	chr11	TRUE	TRUE
Tenm3	chr8	TRUE	FALSE
Tenm4	chr7	TRUE	FALSE
Tent2	chr13	TRUE	FALSE
Tent4a	chr13	FALSE	FALSE
Tent4b	chr8	FALSE	FALSE
Tent5a	chr9	FALSE	FALSE
Tent5b	chr4	FALSE	TRUE
Tent5c	chr3	FALSE	FALSE
Tent5d	chrX	FALSE	FALSE
Tep1	chr14	FALSE	FALSE
Tepsin	chr11	FALSE	FALSE
Terb1	chr8	FALSE	FALSE
Terf1	chr1	FALSE	FALSE
Terf2	chr8	TRUE	FALSE
Terf2ip	chr8	FALSE	FALSE
Tert	chr13	TRUE	FALSE
Tes	chr6	FALSE	FALSE
Tesc	chr5	FALSE	FALSE
Tesk1	chr4	FALSE	FALSE
Tesk2	chr4	FALSE	FALSE
Tesmin	chr19	FALSE	FALSE
Tet1	chr10	TRUE	FALSE
Tet2	chr3	FALSE	FALSE
Tet3	chr6	FALSE	FALSE
Tex10	chr4	FALSE	FALSE
Tex13c1	chrX	FALSE	FALSE
Tex14	chr11	FALSE	FALSE
Tex15	chr8	TRUE	FALSE
Tex19.2	chr11	FALSE	TRUE
Tex2	chr11	FALSE	FALSE
Tex22	chr12	FALSE	FALSE
Tex26	chr5	FALSE	FALSE
Tex261	chr6	FALSE	FALSE
Tex264	chr9	FALSE	FALSE
Tex29	chr8	FALSE	FALSE
