gene_name	chr	is_neuronal	k27ac_predicted
Stx6	chr1	TRUE	TRUE
Stx7	chr10	TRUE	TRUE
Stxbp1	chr2	TRUE	TRUE
Stxbp4	chr11	TRUE	FALSE
Stxbp5	chr10	TRUE	FALSE
Stxbp5l	chr16	TRUE	FALSE
Sub1	chr15	FALSE	TRUE
Sucla2	chr14	FALSE	FALSE
Suclg1	chr6	FALSE	FALSE
Sucnr1	chr3	FALSE	TRUE
Suco	chr1	FALSE	TRUE
Suds3	chr5	FALSE	TRUE
Sufu	chr19	TRUE	FALSE
Sugp1	chr8	FALSE	FALSE
Sugp2	chr8	FALSE	FALSE
Sugt1	chr14	FALSE	FALSE
Sult4a1	chr15	TRUE	FALSE
Sumo1	chr1	FALSE	FALSE
Sumo2	chr11	FALSE	TRUE
Sumo3	chr10	FALSE	TRUE
Supt16	chr14	FALSE	FALSE
Supt3	chr17	FALSE	TRUE
Supt7l	chr5	FALSE	FALSE
Supv3l1	chr10	FALSE	FALSE
Surf1	chr2	FALSE	FALSE
Surf4	chr2	FALSE	TRUE
Surf6	chr2	FALSE	FALSE
Susd2	chr10	FALSE	TRUE
Susd4	chr1	TRUE	FALSE
Susd6	chr12	FALSE	TRUE
Suv39h1	chrX	FALSE	FALSE
Sv2a	chr3	TRUE	FALSE
Sv2b	chr7	TRUE	TRUE
Sv2c	chr13	TRUE	TRUE
Svep1	chr4	FALSE	TRUE
Svil	chr18	FALSE	FALSE
Svip	chr7	FALSE	FALSE
Svop	chr5	FALSE	TRUE
Swi5	chr2	FALSE	FALSE
Swsap1	chr9	FALSE	FALSE
Sybu	chr15	TRUE	TRUE
Syce2	chr8	TRUE	TRUE
Syf2	chr4	FALSE	TRUE
Syn1	chrX	TRUE	FALSE
Syn2	chr6	TRUE	TRUE
Syn3	chr10	TRUE	TRUE
Syncrip	chr9	FALSE	FALSE
Syndig1	chr2	TRUE	FALSE
Syndig1l	chr12	FALSE	TRUE
Syne1	chr10	FALSE	FALSE
Syne2	chr12	TRUE	TRUE
Syne3	chr12	FALSE	FALSE
Syne4	chr7	FALSE	TRUE
Syngr1	chr15	TRUE	FALSE
Syngr3	chr17	TRUE	FALSE
Synj1	chr16	TRUE	FALSE
Synj2	chr17	TRUE	TRUE
Synpo	chr18	TRUE	TRUE
Synpo2l	chr14	FALSE	TRUE
Synpr	chr14	TRUE	TRUE
Synrg	chr11	FALSE	TRUE
Syp	chrX	TRUE	TRUE
Syt1	chr10	TRUE	TRUE
Syt12	chr19	TRUE	FALSE
Syt13	chr2	TRUE	TRUE
Syt14	chr1	FALSE	TRUE
Syt2	chr1	TRUE	FALSE
Syt3	chr7	TRUE	FALSE
Syt4	chr18	TRUE	TRUE
Syt6	chr3	TRUE	TRUE
Syt7	chr19	TRUE	TRUE
Syt9	chr7	TRUE	TRUE
Sytl2	chr7	FALSE	TRUE
Syvn1	chr19	FALSE	FALSE
Szrd1	chr4	FALSE	TRUE
Tab1	chr15	FALSE	TRUE
Tab2	chr10	FALSE	FALSE
Tab3	chrX	FALSE	FALSE
Tacc1	chr8	TRUE	FALSE
Tacc2	chr7	TRUE	FALSE
Tacc3	chr5	TRUE	FALSE
Taco1	chr11	TRUE	FALSE
Tada1	chr1	FALSE	FALSE
Tada2b	chr5	FALSE	FALSE
Tada3	chr6	FALSE	FALSE
Taf10	chr7	FALSE	FALSE
Taf11	chr17	FALSE	FALSE
Taf12	chr4	FALSE	FALSE
Taf15	chr11	FALSE	TRUE
Taf2	chr15	FALSE	TRUE
Taf3	chr2	FALSE	TRUE
Taf4	chr2	FALSE	FALSE
Taf6	chr5	FALSE	FALSE
Taf8	chr17	FALSE	TRUE
Taf9b	chrX	FALSE	FALSE
Tafa5	chr15	FALSE	FALSE
Tagln3	chr16	FALSE	FALSE
Tamm41	chr6	FALSE	TRUE
Tanc1	chr2	TRUE	FALSE
Tango2	chr16	FALSE	TRUE
Tango6	chr8	FALSE	FALSE
Tank	chr2	FALSE	FALSE
Taok2	chr7	TRUE	FALSE
Taok3	chr5	TRUE	TRUE
Tapbp	chr17	FALSE	TRUE
Tapbpl	chr6	FALSE	TRUE
Tapt1	chr5	FALSE	TRUE
Tarbp1	chr8	FALSE	FALSE
Tarbp2	chr15	FALSE	FALSE
Tardbp	chr4	FALSE	TRUE
Tas1r2	chr4	TRUE	FALSE
Tas2r119	chr15	TRUE	TRUE
Tasor	chr14	FALSE	FALSE
Tasor2	chr13	FALSE	FALSE
Tasp1	chr2	FALSE	FALSE
Tatdn1	chr15	FALSE	FALSE
Tatdn3	chr1	FALSE	TRUE
Tax1bp1	chr6	FALSE	FALSE
Tbata	chr10	FALSE	TRUE
Tbc1d1	chr5	FALSE	FALSE
Tbc1d12	chr19	FALSE	FALSE
Tbc1d13	chr2	FALSE	FALSE
Tbc1d14	chr5	FALSE	TRUE
Tbc1d15	chr10	FALSE	TRUE
Tbc1d16	chr11	FALSE	TRUE
Tbc1d20	chr2	FALSE	TRUE
Tbc1d22a	chr15	FALSE	FALSE
Tbc1d23	chr16	TRUE	FALSE
Tbc1d24	chr17	TRUE	TRUE
Tbc1d25	chrX	FALSE	FALSE
Tbc1d2b	chr9	FALSE	TRUE
Tbc1d30	chr10	FALSE	FALSE
Tbc1d31	chr15	FALSE	TRUE
Tbc1d32	chr10	TRUE	FALSE
Tbc1d4	chr14	FALSE	TRUE
Tbc1d5	chr17	FALSE	TRUE
Tbc1d7	chr13	FALSE	TRUE
Tbc1d8	chr1	FALSE	TRUE
Tbc1d9	chr8	FALSE	TRUE
Tbc1d9b	chr11	FALSE	FALSE
Tbca	chr13	FALSE	FALSE
Tbcc	chr17	FALSE	FALSE
Tbccd1	chr16	FALSE	TRUE
Tbcd	chr11	TRUE	TRUE
Tbce	chr13	TRUE	FALSE
Tbcel	chr9	FALSE	FALSE
Tbck	chr3	FALSE	FALSE
Tbk1	chr10	TRUE	FALSE
Tbkbp1	chr11	FALSE	FALSE
Tbl1x	chrX	TRUE	FALSE
Tbl1xr1	chr3	FALSE	TRUE
Tbl2	chr5	FALSE	TRUE
Tbpl1	chr10	FALSE	FALSE
Tbr1	chr2	TRUE	FALSE
Tbrg4	chr11	FALSE	FALSE
Tbx6	chr7	TRUE	FALSE
Tbxas1	chr6	FALSE	FALSE
Tcaf1	chr6	FALSE	FALSE
Tcaim	chr9	FALSE	FALSE
Tcap	chr11	TRUE	TRUE
Tcea1	chr1	FALSE	TRUE
Tcea2	chr2	FALSE	TRUE
Tceal1	chrX	FALSE	FALSE
Tceal3	chrX	FALSE	FALSE
Tceal5	chrX	FALSE	TRUE
Tceal6	chrX	FALSE	FALSE
Tceal7	chrX	FALSE	FALSE
Tceal8	chrX	FALSE	TRUE
Tceal9	chrX	FALSE	TRUE
Tceanc	chrX	FALSE	FALSE
Tcerg1	chr18	FALSE	FALSE
Tcf12	chr9	TRUE	FALSE
Tcf20	chr15	FALSE	FALSE
Tcf25	chr8	FALSE	FALSE
Tcf3	chr10	TRUE	FALSE
Tcf4	chr18	TRUE	TRUE
Tchh	chr3	FALSE	FALSE
Tcof1	chr18	FALSE	TRUE
Tcp11	chr17	FALSE	FALSE
Tcp11l1	chr2	FALSE	TRUE
Tcp11l2	chr10	FALSE	TRUE
Tcta	chr9	FALSE	FALSE
Tcte1	chr17	FALSE	TRUE
Tcte2	chr17	FALSE	TRUE
Tdg	chr10	FALSE	FALSE
Tdo2	chr3	FALSE	TRUE
Tdp1	chr12	FALSE	TRUE
Tdrd3	chr14	FALSE	FALSE
Tead1	chr7	FALSE	TRUE
Tead4	chr6	FALSE	TRUE
Tecpr1	chr5	FALSE	FALSE
Tecpr2	chr12	FALSE	FALSE
Tecr	chr8	FALSE	FALSE
Tedc1	chr12	FALSE	TRUE
Tedc2	chr17	FALSE	TRUE
Tef	chr15	FALSE	TRUE
Tefm	chr11	FALSE	FALSE
Telo2	chr17	FALSE	TRUE
Tenm1	chrX	TRUE	TRUE
Tenm2	chr11	TRUE	TRUE
Tenm4	chr7	TRUE	FALSE
Tent2	chr13	TRUE	TRUE
Tent4a	chr13	FALSE	FALSE
Tep1	chr14	FALSE	TRUE
Terb1	chr8	FALSE	FALSE
Terf1	chr1	FALSE	FALSE
Terf2ip	chr8	FALSE	FALSE
Tesc	chr5	FALSE	TRUE
Tesk1	chr4	FALSE	FALSE
Tet1	chr10	TRUE	TRUE
Tet2	chr3	FALSE	FALSE
Tet3	chr6	FALSE	TRUE
Tex2	chr11	FALSE	TRUE
Tex22	chr12	FALSE	FALSE
Tex26	chr5	FALSE	TRUE
Tex264	chr9	FALSE	TRUE
Tex29	chr8	FALSE	FALSE
Tex36	chr7	FALSE	TRUE
Tex44	chr1	FALSE	TRUE
Tfam	chr10	FALSE	FALSE
Tfap2d	chr1	TRUE	TRUE
Tfap4	chr16	TRUE	FALSE
Tfb2m	chr1	FALSE	FALSE
Tfcp2l1	chr1	FALSE	FALSE
Tfdp1	chr8	FALSE	FALSE
Tfdp2	chr9	FALSE	FALSE
Tfe3	chrX	FALSE	TRUE
Tfeb	chr17	FALSE	FALSE
Tff3	chr17	FALSE	TRUE
Tfg	chr16	FALSE	FALSE
Tfpt	chr7	FALSE	FALSE
Tfrc	chr16	TRUE	TRUE
Tgds	chr14	FALSE	TRUE
Tgfa	chr6	FALSE	FALSE
Tgfb1i1	chr7	FALSE	TRUE
Tgfb3	chr12	TRUE	TRUE
Tgfbr3	chr5	FALSE	FALSE
Tgfbrap1	chr1	FALSE	FALSE
Tgif2	chr2	TRUE	FALSE
Tgm5	chr2	FALSE	TRUE
Tgoln1	chr6	FALSE	FALSE
Tgs1	chr4	FALSE	FALSE
Tha1	chr11	FALSE	TRUE
Thada	chr17	FALSE	TRUE
Thap1	chr8	FALSE	FALSE
Thap11	chr8	TRUE	TRUE
Thap2	chr10	FALSE	FALSE
Thap3	chr4	FALSE	TRUE
Thap7	chr16	FALSE	FALSE
Them4	chr3	FALSE	TRUE
Them6	chr15	FALSE	FALSE
Thnsl1	chr2	FALSE	TRUE
Thnsl2	chr6	FALSE	TRUE
Thoc1	chr18	FALSE	FALSE
Thoc6	chr17	TRUE	TRUE
Thoc7	chr14	FALSE	FALSE
Thop1	chr10	FALSE	TRUE
Thra	chr11	TRUE	TRUE
Thrap3	chr4	FALSE	FALSE
Thrb	chr14	TRUE	FALSE
Thrsp	chr7	FALSE	TRUE
Thsd4	chr9	FALSE	FALSE
Thsd7a	chr6	FALSE	FALSE
Thsd7b	chr1	FALSE	TRUE
Thtpa	chr14	FALSE	FALSE
Thumpd2	chr17	FALSE	FALSE
Thumpd3	chr6	FALSE	FALSE
Thy1	chr9	TRUE	FALSE
Thyn1	chr9	FALSE	FALSE
Tia1	chr6	FALSE	FALSE
Tial1	chr7	FALSE	FALSE
Tiam1	chr16	TRUE	FALSE
Tiam2	chr17	TRUE	TRUE
Tifa	chr3	FALSE	FALSE
Tigar	chr6	FALSE	TRUE
Tigd3	chr19	FALSE	FALSE
Timeless	chr10	FALSE	FALSE
Timm10b	chr7	FALSE	FALSE
Timm13	chr10	FALSE	FALSE
Timm17a	chr1	FALSE	FALSE
Timm17b	chrX	FALSE	TRUE
Timm21	chr18	FALSE	FALSE
Timm22	chr11	FALSE	FALSE
Timm23	chr14	FALSE	FALSE
Timm29	chr9	FALSE	FALSE
Timm8b	chr9	FALSE	FALSE
Timmdc1	chr16	FALSE	FALSE
Timp1	chrX	FALSE	FALSE
Timp3	chr10	FALSE	TRUE
Tinf2	chr14	FALSE	FALSE
Tiparp	chr3	FALSE	TRUE
Tiprl	chr1	FALSE	TRUE
Tjp1	chr7	TRUE	FALSE
Tjp2	chr19	FALSE	TRUE
Tkt	chr14	FALSE	TRUE
Tlcd4	chr3	FALSE	TRUE
Tlcd5	chr9	FALSE	TRUE
Tle1	chr4	FALSE	FALSE
Tle2	chr10	FALSE	TRUE
Tle3	chr9	FALSE	FALSE
Tle4	chr19	FALSE	FALSE
Tle5	chr10	FALSE	FALSE
Tlk1	chr2	FALSE	FALSE
Tlk2	chr11	FALSE	FALSE
Tll1	chr8	FALSE	TRUE
Tln2	chr9	TRUE	FALSE
Tlr4	chr4	TRUE	TRUE
Tlx3	chr11	TRUE	TRUE
Tm2d1	chr4	FALSE	FALSE
Tm2d3	chr7	FALSE	TRUE
Tm4sf1	chr3	FALSE	FALSE
Tm7sf2	chr19	FALSE	FALSE
Tm9sf1	chr14	FALSE	FALSE
Tm9sf4	chr2	FALSE	FALSE
Tma16	chr8	FALSE	FALSE
Tmbim1	chr1	TRUE	TRUE
Tmbim6	chr15	TRUE	FALSE
Tmc3	chr7	FALSE	TRUE
Tmc6	chr11	FALSE	FALSE
Tmc7	chr7	TRUE	TRUE
Tmcc1	chr6	FALSE	FALSE
Tmcc2	chr1	FALSE	FALSE
Tmco1	chr1	FALSE	FALSE
Tmco6	chr18	FALSE	FALSE
Tmed1	chr9	FALSE	FALSE
Tmed10	chr12	FALSE	FALSE
Tmed3	chr9	FALSE	FALSE
Tmed4	chr11	FALSE	FALSE
Tmed5	chr5	FALSE	TRUE
Tmeff2	chr1	FALSE	TRUE
Tmem101	chr11	FALSE	FALSE
Tmem104	chr11	FALSE	TRUE
Tmem106b	chr6	TRUE	TRUE
Tmem106c	chr15	FALSE	TRUE
Tmem107	chr11	TRUE	TRUE
Tmem108	chr9	TRUE	FALSE
Tmem109	chr19	FALSE	TRUE
Tmem11	chr11	FALSE	FALSE
Tmem115	chr9	FALSE	FALSE
Tmem117	chr15	FALSE	FALSE
Tmem120b	chr5	FALSE	TRUE
Tmem121	chr12	FALSE	TRUE
Tmem123	chr9	FALSE	TRUE
Tmem126a	chr7	TRUE	FALSE
Tmem126b	chr7	FALSE	TRUE
Tmem127	chr2	FALSE	FALSE
Tmem128	chr5	FALSE	FALSE
Tmem131	chr1	FALSE	TRUE
Tmem131l	chr3	FALSE	FALSE
Tmem132a	chr19	FALSE	TRUE
Tmem132c	chr5	FALSE	TRUE
Tmem132e	chr11	TRUE	FALSE
Tmem135	chr7	FALSE	TRUE
Tmem141	chr2	FALSE	TRUE
Tmem143	chr7	FALSE	FALSE
Tmem144	chr3	FALSE	TRUE
Tmem145	chr7	FALSE	FALSE
Tmem147	chr7	FALSE	FALSE
Tmem14a	chr1	FALSE	FALSE
Tmem14c	chr13	FALSE	FALSE
Tmem150a	chr6	FALSE	TRUE
Tmem150c	chr5	TRUE	FALSE
Tmem151a	chr19	FALSE	FALSE
Tmem151b	chr17	FALSE	FALSE
Tmem160	chr7	FALSE	FALSE
Tmem161b	chr13	FALSE	FALSE
Tmem163	chr1	TRUE	TRUE
Tmem164	chrX	FALSE	TRUE
Tmem165	chr5	FALSE	FALSE
Tmem167b	chr3	FALSE	TRUE
Tmem168	chr6	FALSE	TRUE
Tmem169	chr1	FALSE	TRUE
Tmem17	chr11	FALSE	TRUE
Tmem170	chr8	FALSE	TRUE
Tmem170b	chr13	FALSE	TRUE
Tmem177	chr1	FALSE	TRUE
Tmem178	chr17	FALSE	TRUE
Tmem178b	chr6	FALSE	FALSE
Tmem179b	chr19	FALSE	FALSE
Tmem18	chr12	FALSE	FALSE
Tmem183a	chr1	FALSE	FALSE
Tmem184b	chr15	FALSE	TRUE
Tmem185a	chrX	FALSE	FALSE
Tmem19	chr10	FALSE	TRUE
Tmem190	chr7	FALSE	TRUE
Tmem192	chr8	FALSE	FALSE
Tmem198	chr1	FALSE	FALSE
Tmem198b	chr10	FALSE	TRUE
Tmem201	chr4	FALSE	FALSE
Tmem202	chr9	FALSE	TRUE
Tmem203	chr2	FALSE	FALSE
Tmem204	chr17	FALSE	TRUE
Tmem209	chr6	FALSE	TRUE
Tmem210	chr2	FALSE	FALSE
Tmem214	chr5	FALSE	FALSE
Tmem216	chr19	FALSE	TRUE
Tmem218	chr9	FALSE	TRUE
Tmem219	chr7	FALSE	TRUE
Tmem222	chr4	FALSE	TRUE
Tmem223	chr19	TRUE	FALSE
Tmem229a	chr6	FALSE	FALSE
Tmem229b	chr12	FALSE	FALSE
Tmem236	chr2	FALSE	TRUE
Tmem237	chr1	FALSE	FALSE
Tmem238	chr7	FALSE	TRUE
Tmem240	chr4	FALSE	FALSE
Tmem242	chr17	FALSE	TRUE
Tmem243	chr5	FALSE	TRUE
Tmem245	chr4	FALSE	FALSE
Tmem247	chr17	FALSE	FALSE
Tmem248	chr5	FALSE	FALSE
Tmem25	chr9	TRUE	FALSE
Tmem256	chr11	FALSE	FALSE
Tmem259	chr10	FALSE	FALSE
Tmem260	chr14	FALSE	FALSE
Tmem265	chr7	FALSE	TRUE
Tmem266	chr9	FALSE	FALSE
Tmem33	chr5	FALSE	FALSE
Tmem35a	chrX	FALSE	FALSE
Tmem38a	chr8	FALSE	FALSE
Tmem38b	chr4	FALSE	FALSE
Tmem39b	chr4	FALSE	TRUE
Tmem41a	chr16	FALSE	TRUE
Tmem41b	chr7	TRUE	TRUE
Tmem42	chr9	FALSE	TRUE
Tmem44	chr16	FALSE	TRUE
Tmem47	chrX	FALSE	FALSE
Tmem52	chr4	FALSE	TRUE
Tmem59	chr4	FALSE	FALSE
Tmem59l	chr8	FALSE	FALSE
Tmem60	chr5	FALSE	FALSE
Tmem62	chr2	FALSE	FALSE
Tmem63b	chr17	TRUE	FALSE
Tmem63c	chr12	FALSE	TRUE
Tmem64	chr4	FALSE	TRUE
Tmem65	chr15	FALSE	TRUE
Tmem70	chr1	FALSE	FALSE
Tmem74b	chr2	FALSE	FALSE
Tmem80	chr7	FALSE	FALSE
Tmem81	chr1	FALSE	FALSE
Tmem86a	chr7	FALSE	FALSE
Tmem87b	chr2	FALSE	FALSE
Tmem88b	chr4	FALSE	TRUE
Tmem8b	chr4	FALSE	TRUE
Tmem9	chr1	FALSE	TRUE
Tmem94	chr11	FALSE	TRUE
Tmem9b	chr7	FALSE	FALSE
Tmf1	chr6	FALSE	FALSE
Tmod1	chr4	FALSE	TRUE
Tmod2	chr9	TRUE	TRUE
Tmod3	chr9	FALSE	TRUE
Tmpo	chr10	FALSE	FALSE
Tmppe	chr9	FALSE	FALSE
Tmprss11d	chr5	FALSE	TRUE
Tmprss2	chr16	FALSE	FALSE
Tmprss5	chr9	FALSE	TRUE
Tmprss7	chr16	FALSE	TRUE
Tmsb10	chr6	FALSE	TRUE
Tmsb4x	chrX	FALSE	FALSE
Tmtc2	chr10	FALSE	TRUE
Tmtc3	chr10	FALSE	FALSE
Tmtc4	chr14	TRUE	TRUE
Tmub2	chr11	FALSE	FALSE
Tmx1	chr12	FALSE	TRUE
Tmx3	chr18	FALSE	TRUE
Tmx4	chr2	FALSE	TRUE
Tnfaip1	chr11	FALSE	TRUE
Tnfaip3	chr10	FALSE	FALSE
Tnfrsf13c	chr15	FALSE	TRUE
Tnfrsf18	chr4	FALSE	TRUE
Tnfrsf21	chr17	TRUE	FALSE
Tnfrsf9	chr4	FALSE	TRUE
Tnfsf13	chr11	FALSE	TRUE
Tnfsfm13	chr11	FALSE	TRUE
Tnik	chr3	TRUE	TRUE
Tnip1	chr11	FALSE	FALSE
Tnk2	chr16	FALSE	FALSE
Tnks	chr8	FALSE	FALSE
Tnks1bp1	chr2	FALSE	TRUE
Tnks2	chr19	FALSE	FALSE
Tnpo1	chr13	FALSE	TRUE
Tnpo2	chr8	FALSE	FALSE
Tnpo3	chr6	FALSE	FALSE
Tnr	chr1	TRUE	FALSE
Tnrc18	chr5	FALSE	FALSE
Tnrc6a	chr7	FALSE	FALSE
Tnrc6b	chr15	FALSE	TRUE
Tnrc6c	chr11	FALSE	TRUE
Tns2	chr15	FALSE	TRUE
Tns3	chr11	FALSE	TRUE
Tob1	chr11	FALSE	FALSE
Tob2	chr15	FALSE	TRUE
Toe1	chr4	FALSE	FALSE
Togaram1	chr12	TRUE	TRUE
Tollip	chr7	FALSE	FALSE
Tom1	chr8	FALSE	FALSE
Tom1l2	chr11	FALSE	TRUE
Tomm20l	chr12	FALSE	TRUE
Tomm34	chr2	FALSE	FALSE
Tomm40	chr7	FALSE	FALSE
Tomm40l	chr1	FALSE	TRUE
Tomm70a	chr16	FALSE	FALSE
Tomt	chr7	TRUE	FALSE
Top1	chr2	FALSE	FALSE
Top1mt	chr15	FALSE	TRUE
Top2b	chr14	TRUE	FALSE
Top3a	chr11	FALSE	FALSE
Top3b	chr16	FALSE	FALSE
Tor1aip1	chr1	FALSE	FALSE
Tor1aip2	chr1	FALSE	TRUE
Tor1b	chr2	FALSE	TRUE
Tor3a	chr1	FALSE	FALSE
Tox2	chr2	FALSE	FALSE
Tpcn1	chr5	FALSE	TRUE
Tpcn2	chr7	FALSE	TRUE
Tpd52	chr3	FALSE	TRUE
Tpd52l2	chr2	FALSE	FALSE
Tpgs1	chr10	TRUE	FALSE
Tph1	chr7	FALSE	TRUE
Tph2	chr10	FALSE	TRUE
Tpi1	chr6	FALSE	TRUE
Tpk1	chr6	FALSE	TRUE
Tpm1	chr9	FALSE	TRUE
Tpm3	chr3	FALSE	FALSE
Tpm4	chr8	FALSE	TRUE
Tpp1	chr7	TRUE	TRUE
Tpp2	chr1	FALSE	FALSE
Tppp	chr13	TRUE	FALSE
Tppp3	chr8	FALSE	TRUE
Tpr	chr1	FALSE	FALSE
Tpra1	chr6	FALSE	TRUE
Tprkb	chr6	FALSE	TRUE
Tprn	chr2	TRUE	FALSE
Tpst2	chr5	FALSE	TRUE
Tra2a	chr6	FALSE	FALSE
Tra2b	chr16	TRUE	FALSE
Trabd	chr15	FALSE	FALSE
Traf3	chr12	FALSE	TRUE
Traf3ip2	chr10	FALSE	TRUE
Traf4	chr11	FALSE	FALSE
Traf7	chr17	TRUE	TRUE
Trafd1	chr5	FALSE	TRUE
Trak1	chr9	TRUE	FALSE
Tram1	chr1	FALSE	FALSE
Tram1l1	chr3	FALSE	TRUE
Trank1	chr9	FALSE	FALSE
Trap1	chr16	FALSE	FALSE
Trappc1	chr11	FALSE	TRUE
Trappc10	chr10	FALSE	TRUE
Trappc12	chr12	FALSE	FALSE
Trappc2l	chr8	FALSE	TRUE
Trappc3	chr4	FALSE	TRUE
Trappc5	chr8	FALSE	TRUE
Trappc6a	chr7	FALSE	FALSE
Trappc6b	chr12	TRUE	FALSE
Trappc9	chr15	TRUE	TRUE
Trdmt1	chr2	FALSE	TRUE
Trhde	chr10	FALSE	TRUE
Trhr2	chr8	FALSE	TRUE
Trib1	chr15	FALSE	TRUE
Tril	chr6	FALSE	FALSE
Trim11	chr11	TRUE	FALSE
Trim13	chr14	FALSE	TRUE
Trim17	chr11	FALSE	FALSE
Trim2	chr3	TRUE	FALSE
Trim23	chr13	FALSE	FALSE
Trim26	chr17	FALSE	FALSE
Trim27	chr13	FALSE	FALSE
Trim28	chr7	FALSE	FALSE
Trim3	chr7	TRUE	FALSE
Trim32	chr4	TRUE	FALSE
Trim33	chr3	FALSE	FALSE
Trim36	chr18	FALSE	FALSE
Trim39	chr17	FALSE	FALSE
Trim41	chr11	FALSE	FALSE
Trim44	chr2	FALSE	TRUE
Trim45	chr3	FALSE	FALSE
Trim46	chr3	TRUE	FALSE
Trim59	chr3	FALSE	FALSE
Trim62	chr4	FALSE	TRUE
Trim65	chr11	FALSE	TRUE
Trim66	chr7	FALSE	TRUE
Trim67	chr8	TRUE	FALSE
Trim7	chr11	FALSE	TRUE
Trim8	chr19	FALSE	FALSE
Trim80	chr11	FALSE	TRUE
Trim9	chr12	TRUE	TRUE
Trio	chr15	TRUE	FALSE
Triobp	chr15	TRUE	TRUE
Trip12	chr1	FALSE	FALSE
Triqk	chr4	FALSE	TRUE
Trit1	chr4	FALSE	TRUE
Trmo	chr4	FALSE	FALSE
Trmt10a	chr3	FALSE	TRUE
Trmt11	chr10	FALSE	FALSE
Trmt12	chr15	FALSE	TRUE
Trmt13	chr3	FALSE	FALSE
Trmt1l	chr1	FALSE	FALSE
Trmt2a	chr16	FALSE	FALSE
Trmt44	chr5	FALSE	TRUE
Trmt61a	chr12	FALSE	FALSE
Trmt9b	chr8	FALSE	TRUE
Trmu	chr15	FALSE	TRUE
Trnp1	chr4	TRUE	TRUE
Tro	chrX	FALSE	FALSE
Trp53	chr11	TRUE	FALSE
Trp53bp1	chr2	FALSE	TRUE
Trp53bp2	chr1	TRUE	TRUE
Trp53i11	chr2	FALSE	TRUE
Trp53inp1	chr4	FALSE	FALSE
Trp53inp2	chr2	FALSE	FALSE
Trp73	chr4	TRUE	TRUE
Trpc1	chr9	TRUE	TRUE
Trpc4ap	chr2	FALSE	FALSE
Trpc7	chr13	FALSE	FALSE
Trpm1	chr7	TRUE	TRUE
Trpm3	chr19	FALSE	TRUE
Trpm7	chr2	TRUE	FALSE
Trpm8	chr1	TRUE	TRUE
Trps1	chr15	FALSE	TRUE
Trpv2	chr11	TRUE	FALSE
Trrap	chr5	FALSE	FALSE
Tsc1	chr2	TRUE	FALSE
Tsc2	chr17	TRUE	FALSE
Tsc22d1	chr14	FALSE	FALSE
Tsc22d2	chr3	FALSE	FALSE
Tsc22d3	chrX	FALSE	FALSE
Tsen15	chr1	FALSE	TRUE
Tsen2	chr6	FALSE	TRUE
Tsen34	chr7	FALSE	FALSE
Tsga10	chr1	FALSE	TRUE
Tshz1	chr18	FALSE	TRUE
Tshz3	chr7	TRUE	FALSE
Tsn	chr1	FALSE	FALSE
Tsnax	chr8	FALSE	TRUE
Tspan12	chr6	FALSE	FALSE
Tspan13	chr12	FALSE	FALSE
Tspan14	chr14	FALSE	TRUE
Tspan15	chr10	FALSE	TRUE
Tspan17	chr13	FALSE	TRUE
Tspan18	chr2	FALSE	TRUE
Tspan3	chr9	FALSE	FALSE
Tspan33	chr6	FALSE	TRUE
Tspan4	chr7	FALSE	TRUE
Tspan5	chr3	FALSE	FALSE
Tspan7	chrX	TRUE	FALSE
Tspan9	chr6	FALSE	FALSE
Tspoap1	chr11	TRUE	FALSE
Tspyl1	chr10	FALSE	FALSE
Tspyl2	chrX	FALSE	FALSE
Tspyl3	chr2	FALSE	FALSE
Tspyl4	chr10	FALSE	FALSE
Tspyl5	chr15	FALSE	FALSE
Tssc4	chr7	FALSE	FALSE
Tssk5	chr15	FALSE	TRUE
Tssk6	chr8	FALSE	TRUE
Tstd2	chr4	FALSE	FALSE
Tstd3	chr4	FALSE	FALSE
Ttbk1	chr17	TRUE	FALSE
Ttc13	chr8	FALSE	TRUE
Ttc14	chr3	FALSE	FALSE
Ttc17	chr2	FALSE	TRUE
Ttc19	chr11	FALSE	FALSE
Ttc21b	chr2	TRUE	FALSE
Ttc22	chr4	FALSE	TRUE
Ttc28	chr5	FALSE	TRUE
Ttc3	chr16	TRUE	FALSE
Ttc32	chr12	FALSE	TRUE
Ttc33	chr15	FALSE	FALSE
Ttc34	chr4	FALSE	TRUE
Ttc38	chr15	FALSE	TRUE
Ttc39a	chr4	FALSE	FALSE
Ttc39b	chr4	FALSE	TRUE
Ttc39c	chr18	FALSE	FALSE
Ttc41	chr10	FALSE	FALSE
Ttc7	chr17	FALSE	TRUE
Ttc7b	chr12	FALSE	TRUE
Ttc8	chr12	TRUE	TRUE
Ttc9	chr12	FALSE	FALSE
Ttc9b	chr7	FALSE	FALSE
Ttk	chr9	FALSE	TRUE
Ttl	chr2	TRUE	TRUE
Ttll4	chr1	FALSE	FALSE
Ttll5	chr12	TRUE	FALSE
Ttll7	chr3	TRUE	FALSE
Ttpal	chr2	FALSE	TRUE
Ttyh1	chr7	TRUE	TRUE
Ttyh2	chr11	FALSE	FALSE
Ttyh3	chr5	FALSE	FALSE
Tub	chr7	TRUE	FALSE
Tuba1a	chr15	TRUE	FALSE
Tuba1b	chr15	FALSE	TRUE
Tuba4a	chr1	FALSE	FALSE
Tuba8	chr6	FALSE	FALSE
Tubb2a	chr13	TRUE	FALSE
Tubb3	chr8	TRUE	TRUE
