"SYMBOL","mecp2_Fold","mecp2_minFDR","mecp2_sig_peaks","n_mecp2_peaks","mecp2_sig","h2a_Fold","h2a_minFDR","h2a_sig_peaks","n_h2a_peaks","h2a_sig","sig","quadrant","gene_id","chr","start","end","strand","gene_type","gene_length","mch_ctrl","mch_mut","mch_diff","ctrl_M1_mch","ctrl_M2_mch","ctrl_F1_mch","ctrl_F2_mch","mut_M1_mch","mut_M2_mch","mut_F1_mch","mut_F2_mch","n_ch_sites_mean","total_coverage_mean","edger_logFC","edger_logCPM","edger_F","edger_pval","edger_fdr","p_bonferroni","sig_bonferroni","sig_fdr005","sig_fdr010","mch_sig_vs_mecp2","mch_sig_vs_h2a","quadrant_mecp2","quadrant_h2a"
"Uvssa",-0.049348841,0.847652641,0,1,FALSE,-0.130087995,0.486944354,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000037355.14","chr5",33378548,33419754,"+","protein_coding",41206,0.0178232081909917,0.0154475722999888,-0.00237563589100286,0.0191248822359468,0.0168747741952539,0.0191643945721896,0.0161287817605765,0.0113421747341841,0.0181513166546416,0.0147305863708399,0.0175662114402897,6605.75,151110,-0.365402176746385,4.69593149286315,22.4716654364502,0.00013010880017056,0.00063206812721204,1,FALSE,TRUE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q3 (down / down)"
"Uxs1",-0.250125756219737,0.229825537,0,2,FALSE,0.584576432791956,6.52e-15,2,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000057363.12","chr1",43746965,43827800,"-","protein_coding",80835,0.0187476731923872,0.0160254721212632,-0.00272220107112405,0.021362755330252,0.0172578634086593,0.0173101743671073,0.0190598996635303,0.0136326697588024,0.0177762064830871,0.0157280632948794,0.0169649489482839,12355.5,285318.625,-0.324129508632764,5.67308061339551,42.2908840675509,2.63307741418469e-06,2.07799898680852e-05,0.0536331538495279,FALSE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q4 (up / down)"
"Vac14",-0.071804847918676,0.722051314,0,4,FALSE,0.320921283218151,1.89e-06,6,10,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000010936.11","chr8",110618584,110720398,"+","protein_coding",101814,0.0303167702950439,0.0344369513231616,0.00412018102811775,0.030826458456099,0.0305629379077072,0.0288962862711539,0.0309813985452155,0.0329415735153945,0.0352878203861591,0.0335336566516978,0.0359847547393951,16569.625,344663.875,0.152699044161373,6.84554042410514,24.4811713475374,8.09053013695451e-05,0.00041678302569455,1,FALSE,TRUE,TRUE,"Not significant","Significant","Q2 (down / up)","Q1 (up / up)"
"Vamp4",0.013932633,0.966632733,0,1,FALSE,0.906352965,1.6e-14,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000026696.15","chr1",162570514,162599084,"+","protein_coding",28570,0.016529804033314,0.0149333895189562,-0.00159641451435774,0.0201826547685443,0.0163045478524371,0.014354345272023,0.0152776682402515,0.0139503750019016,0.0160634237697176,0.0133485392833507,0.0163712200208551,4136.75,101055.625,-0.236013566148422,4.03427679292528,7.86286709533282,0.0110663107917119,0.0287512352699465,1,FALSE,TRUE,TRUE,"Not significant","Significant","Q4 (up / down)","Q4 (up / down)"
"Vangl1",-0.251248217700751,0.131734666,0,4,FALSE,-0.24389263941707,0.014921128,1,6,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000027860.15","chr3",102153582,102204693,"-","protein_coding",51111,0.0578017217881355,0.0477776002246406,-0.0100241215634949,0.0570321985979031,0.0604428269002117,0.0576951895699086,0.0560366720845185,0.0461615030484011,0.0486135142861442,0.0490206589695309,0.0473147245944862,7899.625,179743.5,-0.277224899267057,6.61751389150855,60.0116230014491,2.12057002779247e-07,2.31230679315336e-06,0.00431938908961048,TRUE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q3 (down / down)"
"Vangl2",-0.0767002064243775,0.690597454,0,2,FALSE,0.787788337,1.12e-06,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000026556.15","chr1",172000959,172028444,"-","protein_coding",27485,0.0262471134332448,0.0226060208491761,-0.00364109258406867,0.0259818106655643,0.0264597163548582,0.0254380907454968,0.0271088359670599,0.0182856875278031,0.0236108947211875,0.0213307028181506,0.0271967983295633,4077.375,72240.125,-0.329165451173976,4.19301057183072,16.5642665299443,0.00061372473291166,0.00243398736072386,1,FALSE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q4 (up / down)"
"Vars",-0.0583861195083623,0.757997668,0,3,FALSE,0.167672073,0.24709374,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000007029.16","chr17",35000986,35016322,"+","protein_coding",15336,0.0182384869457504,0.0174218496157111,-0.0008166373300393,0.0172479512102154,0.0218897449680463,0.0160420044036875,0.0177742472010526,0.013836042891733,0.0194525790525325,0.0176950780312125,0.0187036984873666,2389.125,49332.75,-0.149647711184758,3.17323969180773,1.30941047655311,0.266221993989002,0.377886815021741,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q3 (down / down)","Q4 (up / down)"
"Vash1",-0.001896509,0.99599578,0,1,FALSE,0.0215004835377784,0.445191309,0,2,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000021256.5","chr12",86678699,86692091,"+","protein_coding",13392,0.0195969418090234,0.021432491356906,0.00183554954788256,0.0177382537568956,0.0183820519118972,0.0205485340899321,0.0217189274773689,0.0222491297109127,0.0226228772349817,0.0208492245105517,0.0200087339711779,2074.125,32592.875,0.155491645246978,2.78401057267313,1.39877592575807,0.251013596670166,0.361674567984659,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q2 (down / up)","Q1 (up / up)"
"Vash2",-0.640699668491431,0.007543568,1,4,TRUE,-0.20201811802181,0.001363801,1,6,TRUE,"Significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000037568.12","chr1",190947645,190979296,"-","protein_coding",31651,0.0746352244929406,0.0546346962902249,-0.0200005282027158,0.071603895589749,0.0776738463008757,0.074328848189024,0.0749343078921139,0.0544109012957577,0.0555644092724218,0.053073053368329,0.0554904212243911,5110.375,113736.125,-0.452020862235355,6.24693532973472,133.784969064391,3.13690009488145e-10,7.50865438673002e-09,6.38955180326402e-06,TRUE,TRUE,TRUE,"Significant","Significant","Q3 (down / down)","Q3 (down / down)"
"Vasn",-0.177727097203659,0.333651045,0,2,FALSE,-0.498153915516781,2.58e-11,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000039646.5","chr16",4639940,4650802,"+","protein_coding",10862,0.0903090192330823,0.0586974577546461,-0.0316115614784362,0.0895415757094662,0.0900866656530333,0.0899804086202071,0.0916274269496227,0.0530506392465535,0.0587781481535394,0.0578152031917523,0.0651458404267393,1771.25,35606.25,-0.669885386229973,4.78055029126477,115.2431302504,1.12461195836595e-09,2.3327108940892e-08,2.29072209799559e-05,TRUE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q3 (down / down)"
"Vat1",-0.017581687,0.955826746,0,1,FALSE,-0.147308059,0.283750168,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000034993.7","chr11",101458744,101466230,"-","protein_coding",7486,0.0289056591530207,0.0263130012769215,-0.00259265787609924,0.0257900472212132,0.0348107167277926,0.0295368348465694,0.0254850378165077,0.0242646485136928,0.0268575026639543,0.0263039820527201,0.0278258718773188,1134.25,21430.125,-0.142124277383973,2.60718253777465,0.879255605450372,0.359765966187973,0.476808703577514,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q3 (down / down)","Q3 (down / down)"
"Vat1l",0.419685540060893,0.029206929,1,2,TRUE,0.659350112339126,1.97e-11,4,7,TRUE,"Significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000046844.6","chr8",114205611,114374071,"+","protein_coding",168460,0.0449679235699748,0.0440058374274884,-0.00096208614248641,0.0465437909030698,0.0438332405799434,0.0451364637921479,0.0443581990047382,0.041764678346148,0.0439431216535551,0.0436833773560368,0.0466321723542137,25298.5,559163.75,-0.0617886300797879,8.0049042491511,7.43968615627928,0.0130886256796326,0.0330157543614163,1,FALSE,TRUE,TRUE,"Significant","Significant","Q4 (up / down)","Q4 (up / down)"
"Vav2",-0.493211985357473,0.008110138,3,21,TRUE,-0.442676478682373,4.27e-06,17,25,TRUE,"Significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000009621.18","chr2",27262103,27427033,"-","protein_coding",164930,0.0729890368406173,0.0572168592126619,-0.0157721776279554,0.0727635465643251,0.0738780487804878,0.0726780508121616,0.0726365012054947,0.0534934497816594,0.059563590088434,0.0576250931613169,0.0581853038192374,27583.625,595952.25,-0.376855358847455,8.64801009189887,305.480905411019,1.86920143474163e-13,1.28627581163015e-11,3.80737640242523e-09,TRUE,TRUE,TRUE,"Significant","Significant","Q3 (down / down)","Q3 (down / down)"
"Vav3",-0.174382646068242,0.358059279,0,2,FALSE,0.0145611464540654,0.002444015,4,11,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000033721.16","chr3",109340652,109685698,"+","protein_coding",345046,0.0301282530946007,0.0285090039491259,-0.00161924914547478,0.0308556315145736,0.0297611261509676,0.0301603699472532,0.0297358847656083,0.0277086534358977,0.0297437160140488,0.0273995094870359,0.0291841368595212,49603.25,1207751,-0.10625799598355,8.52190652937259,29.028998082451,2.98853766097434e-05,0.00017333007863435,0.608735236163863,FALSE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q4 (up / down)"
"Vax1",-0.006371632,0.987198188,0,1,FALSE,-0.075956394,0.478056569,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000006270.7","chr19",59166186,59170056,"-","protein_coding",3870,0.0329658836212836,0.0370572935870426,0.00409140996575898,0.0476090604026846,0.0293677515899738,0.026302729528536,0.0285839929639402,0.0386620330147698,0.0399603698811096,0.040036024234485,0.029570747217806,479.5,7653.625,0.162708432008388,1.47667608437002,0.488332924232404,0.492844230427579,0.60419766052238,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q2 (down / up)","Q2 (down / up)"
"Vax2",-0.013972635,0.967041962,0,1,FALSE,-0.432667204,2.19e-05,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000034777.2","chr6",83711263,83738313,"+","protein_coding",27050,0.0158517898631644,0.0147236036852315,-0.00112818617793289,0.0186703694669094,0.0158039395327531,0.015110743117367,0.0138221073356281,0.0124963389631944,0.015650651198424,0.0144290953813718,0.0163183291979359,4102.25,84881.625,-0.204315413295246,3.74106910265944,4.68138142737817,0.0429725264513209,0.0883256701601368,1,FALSE,FALSE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q3 (down / down)"
"Vcl",-0.0956600789524972,0.618139668,0,2,FALSE,0.08382987,0.615429078,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000021823.10","chr14",20929397,21033676,"+","protein_coding",104279,0.0313867078729028,0.0293420490542191,-0.00204465881868372,0.0321595828164949,0.0303284724766889,0.0306463613944224,0.0324124148040048,0.0270702173083295,0.0309848438207905,0.0284598476853688,0.0308532874023874,15115.375,353694.875,-0.146183741398748,6.79765618188833,22.7904301856136,0.00012047271050851,0.00059073390475395,1,FALSE,TRUE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q4 (up / down)"
"Vcp",-0.111925069,0.601299403,0,1,FALSE,-0.075177667,0.785688922,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000028452.7","chr4",42979962,43000507,"-","protein_coding",20545,0.0105755977299958,0.0111452374495784,0.00056963971958258,0.0119794199708194,0.00920755833302518,0.00840867602880511,0.0127067365873336,0.0090668488004781,0.0130860455606072,0.0104909203496493,0.011937135087579,2940.625,74299,-0.0595509450610833,3.04637857986578,0.203560858370914,0.656791494792199,0.747176165136365,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q3 (down / down)","Q3 (down / down)"
"Vdr",-0.0549647929681057,0.678749043,0,4,FALSE,-0.466131937290071,2.38e-05,2,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000022479.15","chr15",97854424,97910630,"-","protein_coding",56206,0.0276513585731861,0.0231177122045052,-0.00453364636868087,0.0291991386382281,0.0270820591613587,0.0278841691888934,0.0264400673042641,0.0207801837907504,0.0240103604575869,0.0226004724861557,0.0250798320835277,8683.875,180571.5,-0.318976039220446,5.56443803069318,45.2163254825241,1.65698418520819e-06,1.38950641698253e-05,0.0337511108685057,TRUE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q3 (down / down)"
"Vegfa",0.010933502,0.974915151,0,1,FALSE,-0.0971849267555469,0.416627172,0,3,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)","ENSMUSG00000023951.18","chr17",46016992,46032369,"-","protein_coding",15377,0.0349554095446227,0.0256329432437245,-0.00932246630089814,0.0383639822447686,0.0340237236455583,0.0350577635689893,0.0323761687191746,0.0207004807220642,0.0296966697306088,0.0235179891040509,0.0286166334181743,2203.75,35667.25,-0.579278864606865,3.47282332390576,33.2627859381425,1.28596573550714e-05,8.26303976862615e-05,0.261938360665449,FALSE,TRUE,TRUE,"Not significant","Not significant","Q4 (up / down)","Q3 (down / down)"
"Veph1",0.038072893,0.886692126,0,1,FALSE,-0.18036429,0.204768945,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)","ENSMUSG00000027831.9","chr3",66053557,66296837,"-","protein_coding",243280,0.0187772048365992,0.0198507619569007,0.00107355712030152,0.0216246585000441,0.0179259295731882,0.0170571668487267,0.0185010644244378,0.018175904490405,0.0208704212759759,0.019369084595439,0.0209876374657829,33698.625,777585.125,0.0118989742216953,7.281582335512,0.115041015396207,0.73806713358558,0.812105090968274,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q1 (up / up)","Q2 (down / up)"
"Vezt",-0.083160617,0.699559134,0,1,FALSE,0.515922681,1.2e-05,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000036099.16","chr10",93939164,94035817,"-","protein_coding",96653,0.0217277744583094,0.0180144320371341,-0.00371334242117535,0.0238741319182722,0.0192020420298473,0.020779006199579,0.0230559176855393,0.0165340644121928,0.0189268819589443,0.0166918696775221,0.0199049120998772,14303.25,337309.5,-0.348373924384163,6.1130897592286,51.3436724489231,6.70766027520571e-07,6.27310983221603e-06,0.0136628332145665,TRUE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q4 (up / down)"
"Vgf",-0.022083301,0.943025554,0,1,FALSE,-0.387307916,0.004023127,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000037428.14","chr5",137026391,137033351,"+","protein_coding",6960,0.0141237663677577,0.018339439735345,0.0042156733675873,0.0182328190743338,0.0161463939720129,0.010653317930946,0.0114625344937381,0.0196936542669584,0.0203692724654866,0.0176219190913881,0.0156729131175468,895,11073.375,0.380064664367318,0.919288176853597,1.93774471406063,0.179438586479747,0.277839951957885,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q2 (down / up)","Q2 (down / up)"
"Vgll3",0.016869145,0.958471409,0,1,FALSE,-0.038797901,0.723142074,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)","ENSMUSG00000091243.2","chr16",65815256,65866368,"+","protein_coding",51112,0.0126337109710802,0.0117076081403809,-0.00092610283069927,0.0138015339419153,0.0125295054070374,0.011209652862363,0.012994151673005,0.00984840356228636,0.0126763849131789,0.0112044368928926,0.0131012071931656,7353.375,182111.375,-0.215850808777495,4.51970985521697,9.58912212043981,0.00576278794621038,0.0166089983292677,1,FALSE,TRUE,TRUE,"Not significant","Not significant","Q4 (up / down)","Q3 (down / down)"
"Vgll4",-0.0982618488707552,0.359557939,0,8,FALSE,0.0251469519611043,0.000665023,2,5,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000030315.15","chr6",114860627,114969994,"-","protein_coding",109367,0.0528638352342181,0.0440706925667856,-0.00879314266743242,0.05271362946642,0.0525353603386895,0.0531616256134422,0.0530447255183205,0.0422827239574802,0.0451622497126368,0.0431408195813673,0.0456969770156583,17523.25,383218.75,-0.285442660095874,7.5810358389944,140.794543689842,2.01511902518878e-10,5.15652756583797e-09,4.10459594240702e-06,TRUE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q4 (up / down)"
"Vill",-0.0398878950741201,0.849752085,0,3,FALSE,-0.0935417620528996,0.368148758,0,3,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000038775.14","chr9",119052777,119071525,"+","protein_coding",18748,0.0255063273972906,0.0229604780429039,-0.0025458493543867,0.0288754829526198,0.023397296617341,0.024757781016891,0.0249947490023104,0.0233968563082487,0.0250039722029419,0.0210753203209197,0.0223657633395051,3054.375,60240,-0.190064090876243,3.92698606823443,4.6647873599504,0.0433065501766969,0.0888329426534883,1,FALSE,FALSE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q3 (down / down)"
"Vim",-0.016291103,0.960055132,0,1,FALSE,0.116077253,0.284662265,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000026728.9","chr2",13573926,13582826,"+","protein_coding",8900,0.0365111704430796,0.0293619354331622,-0.00714923500991739,0.0384637664368881,0.035772282280889,0.0355344734323638,0.0362741596221772,0.0250370527207284,0.0305248462438215,0.0310532674820357,0.0308325752860631,1273.875,28501,-0.375037645015213,3.27825645674311,12.5405560665616,0.00208836850937299,0.00695696974248511,1,FALSE,TRUE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q4 (up / down)"
"Vinac1",-0.008821842,0.980802237,0,1,FALSE,0.025965835,0.81196577,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000079051.5","chr2",129025072,129048172,"-","protein_coding",23100,0.027247048896424,0.0251705250238215,-0.00207652387260247,0.0324853835133775,0.0261796668617619,0.026010086700289,0.0243130585102675,0.0211700473659471,0.0276386642503134,0.0259206068126996,0.0259527816663259,3657.125,84183.75,-0.201728963301998,4.50973347330393,6.66347241495756,0.0179696292235517,0.0430109726973591,1,FALSE,TRUE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q4 (up / down)"
"Vipr1",-0.0991518873476067,0.403703032,0,3,FALSE,-0.345043405332218,2.12e-05,2,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000032528.5","chr9",121642715,121672954,"+","protein_coding",30239,0.0397098240270322,0.030080421468727,-0.00962940255830518,0.0401141023355322,0.042419010271868,0.0399013844111511,0.0364047990895774,0.025728962527466,0.0319384688560742,0.0279864705264004,0.0346677839649673,4839.375,97476.5,-0.489719493548222,5.1244080147337,54.3667023416754,4.41976320873205e-07,4.38573741640703e-06,0.00900261567986631,TRUE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q3 (down / down)"
"Vipr2",0.791376587161895,0.00020156,2,5,TRUE,1.18225542406891,1.88e-45,3,3,TRUE,"Significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000011171.11","chr12",116077725,116146261,"+","protein_coding",68536,0.0208394491329402,0.0302368935021931,0.00939744436925288,0.0231628547225752,0.0199271469378128,0.0201467293851174,0.0201210654862553,0.0282948993246818,0.0325558836293088,0.0296942179615334,0.0304025730932483,10724.25,249627.5,0.487693558812208,6.0448993629147,139.473995448138,2.18703021523429e-10,5.54074856394369e-09,4.45476184541073e-06,TRUE,TRUE,TRUE,"Significant","Significant","Q1 (up / up)","Q1 (up / up)"
"Vit",-0.0624358079131684,0.662241041,0,3,FALSE,-0.150598808891285,0.001189246,2,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000024076.10","chr17",78508063,78627408,"+","protein_coding",119345,0.0352574440390246,0.0311631996012335,-0.00409424443779106,0.0387982582564166,0.0338762459563125,0.0341510587852514,0.0342042131581179,0.0283834328796632,0.0316370891472025,0.0306102673273821,0.0340220090506864,18025.625,412857.25,-0.240218100984097,7.14574343042062,57.1542274748623,3.05430737452795e-07,3.20026681644855e-06,0.00622131869117598,TRUE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q3 (down / down)"
"Vopp1",-0.016688362,0.960279004,0,1,FALSE,0.318303654,0.017401435,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000037788.14","chr6",57727806,57825159,"-","protein_coding",97353,0.0144510203126496,0.0136456930620414,-0.00080532725060817,0.0180130108670912,0.0132119223154375,0.0132050542728461,0.0133740937952237,0.0111003315499962,0.0147627083358017,0.012358728501364,0.0163610038610039,14269,325892.25,-0.236098234379701,5.55853104978711,17.4411787750505,0.00047945928826132,0.00196756716919815,1,FALSE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q4 (up / down)"
